date,Close,High,Low,Open,Volume,OB_c0,OB_High_c0,OB_Low_c0,OB_Mitigated_Index_c0,OB,OB_High,OB_Low,OB_Mitigated_Index,aVWAP_OB_bull_c0_1226,aVWAP_OB_bull_c0_1014,aVWAP_OB_bull_c0_952,aVWAP_OB_bull_c0_880,aVWAP_OB_bull_c0_319,aVWAP_OB_bear_c0_1152,aVWAP_OB_bear_c0_363,aVWAP_OB_bear_c0_353,aVWAP_OB_bear_c0_345,aVWAP_OB_bear_c0_232,aVWAP_OB_bear_c0_208,aVWAP_OB_bear_c0_120,aVWAP_OB_bear_c0_104,aVWAP_QQEMOD_bull_dot_c0_1029,aVWAP_QQEMOD_bull_dot_c0_1085,aVWAP_QQEMOD_bull_dot_c0_1152,aVWAP_QQEMOD_bull_dot_c0_1216,aVWAP_QQEMOD_bull_dot_c0_1242,aVWAP_QQEMOD_bear_dot_c0_1042,aVWAP_QQEMOD_bear_dot_c0_1112,aVWAP_QQEMOD_bear_dot_c0_1198,aVWAP_QQEMOD_bear_dot_c0_1226,aVWAP_QQEMOD_bear_dot_c0_1252,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2021-07-09 00:00:00+00:00,10.43,10.6,10.39,10.46,71410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-12 00:00:00+00:00,10.46,10.55,10.43,10.54,58356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-13 00:00:00+00:00,10.01,10.17,9.93,10.14,5975790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-14 00:00:00+00:00,9.96,10.04,9.9401,10.04,1256115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-15 00:00:00+00:00,9.92,9.98,9.9,9.98,474130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2021-07-16 00:00:00+00:00,9.91,9.99,9.82,9.96,659984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-19 00:00:00+00:00,9.85,9.91,9.85,9.91,536487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-20 00:00:00+00:00,9.86,9.9,9.84,9.89,537604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-21 00:00:00+00:00,9.87,9.93,9.86,9.93,461609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-22 00:00:00+00:00,9.87,9.895,9.85,9.89,709426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-23 00:00:00+00:00,9.92,9.95,9.86,9.88,360937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-26 00:00:00+00:00,9.91,9.95,9.9,9.92,261876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-27 00:00:00+00:00,9.89,9.93,9.87,9.91,80127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-28 00:00:00+00:00,9.84,9.91,9.84,9.91,130035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-29 00:00:00+00:00,9.84,9.86,9.8,9.83,199367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-30 00:00:00+00:00,9.87,9.9,9.84,9.84,136485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-02 00:00:00+00:00,9.88,9.9,9.8642,9.89,52954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-03 00:00:00+00:00,9.88,9.97,9.86,9.9,130122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-04 00:00:00+00:00,9.85,9.9,9.85,9.89,109436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-05 00:00:00+00:00,9.875,9.8899,9.86,9.87,74040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-06 00:00:00+00:00,9.89,9.9,9.81,9.81,466985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-09 00:00:00+00:00,9.88,9.88,9.85,9.88,26001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-10 00:00:00+00:00,9.86,9.89,9.85,9.89,181409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-11 00:00:00+00:00,9.86,9.87,9.85,9.86,27890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-12 00:00:00+00:00,9.87,9.87,9.85,9.86,380361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-13 00:00:00+00:00,9.86,9.87,9.82,9.82,32616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-16 00:00:00+00:00,9.88,9.885,9.85,9.86,269035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-17 00:00:00+00:00,9.85,9.88,9.85,9.87,917108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-18 00:00:00+00:00,9.85,9.87,9.85,9.85,57292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-19 00:00:00+00:00,9.84,9.8699,9.83,9.86,175442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-20 00:00:00+00:00,9.845,9.87,9.84,9.85,904619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-23 00:00:00+00:00,9.85,9.86,9.84,9.84,78117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-24 00:00:00+00:00,9.86,9.87,9.845,9.85,49035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-25 00:00:00+00:00,9.88,9.89,9.86,9.87,37406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-26 00:00:00+00:00,9.92,9.92,9.88,9.88,177593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2021-08-27 00:00:00+00:00,9.885,9.91,9.85,9.85,35788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2021-08-30 00:00:00+00:00,9.91,9.92,9.86,9.89,39137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-31 00:00:00+00:00,9.91,9.92,9.86,9.86,52062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-09-01 00:00:00+00:00,9.91,9.92,9.91,9.92,49062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2021-09-02 00:00:00+00:00,9.92,9.92,9.9,9.92,388626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2021-09-03 00:00:00+00:00,9.89,9.91,9.88,9.88,15302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)"
2021-09-07 00:00:00+00:00,9.89,9.9,9.84,9.89,81010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)"
2021-09-08 00:00:00+00:00,9.9,9.9,9.88,9.89,45585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)"
2021-09-09 00:00:00+00:00,9.89,9.93,9.89,9.93,37214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2021-09-10 00:00:00+00:00,9.96,9.96,9.88,9.88,133551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2021-09-13 00:00:00+00:00,9.97,9.99,9.9,9.99,284146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2021-09-14 00:00:00+00:00,9.92,9.96,9.9,9.96,1056355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2021-09-15 00:00:00+00:00,9.92,9.94,9.8917,9.91,40919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)"
2021-09-16 00:00:00+00:00,9.93,9.9399,9.9,9.9,43832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)"
2021-09-17 00:00:00+00:00,9.96,9.99,9.91,9.91,82643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)"
2021-09-20 00:00:00+00:00,9.92,9.94,9.9,9.92,34713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)"
2021-09-21 00:00:00+00:00,9.97,9.98,9.9126,9.95,48676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)"
2021-09-22 00:00:00+00:00,9.95,9.98,9.92,9.95,88356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)"
2021-09-23 00:00:00+00:00,9.92,9.967,9.91,9.96,106920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)"
2021-09-24 00:00:00+00:00,9.93,9.97,9.9,9.9,112650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)"
2021-09-27 00:00:00+00:00,9.9,9.94,9.89,9.9,366577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2021-09-28 00:00:00+00:00,9.9,9.92,9.89,9.9,821377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2021-09-29 00:00:00+00:00,9.91,9.9298,9.8901,9.91,112860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2021-09-30 00:00:00+00:00,9.9,9.93,9.9,9.93,62509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)"
2021-10-01 00:00:00+00:00,9.91,9.95,9.9,9.95,61276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2021-10-04 00:00:00+00:00,9.93,9.94,9.91,9.91,280599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2021-10-05 00:00:00+00:00,9.93,9.95,9.91,9.95,7761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2021-10-06 00:00:00+00:00,9.93,9.95,9.91,9.95,19979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2021-10-07 00:00:00+00:00,9.93,9.95,9.92,9.95,20951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2021-10-08 00:00:00+00:00,9.94,9.95,9.93,9.95,18591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2021-10-11 00:00:00+00:00,9.94,9.95,9.94,9.95,118212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2021-10-12 00:00:00+00:00,9.95,9.99,9.93,9.95,210934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2021-10-13 00:00:00+00:00,9.945,9.98,9.91,9.98,87810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2021-10-14 00:00:00+00:00,9.935,9.95,9.93,9.95,140444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2021-10-15 00:00:00+00:00,9.94,9.95,9.94,9.95,198211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2021-10-18 00:00:00+00:00,9.935,9.95,9.93,9.95,23674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)"
2021-10-19 00:00:00+00:00,9.95,9.95,9.94,9.94,115351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)"
2021-10-20 00:00:00+00:00,9.94,9.96,9.94,9.94,25735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)"
2021-10-21 00:00:00+00:00,9.99,9.99,9.93,9.96,266378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2021-10-22 00:00:00+00:00,9.98,10.0,9.94,9.99,72077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2021-10-25 00:00:00+00:00,10.01,10.02,9.98,9.99,1219701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2021-10-26 00:00:00+00:00,10.06,10.11,10.01,10.03,1899837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2021-10-27 00:00:00+00:00,10.02,10.11,10.01,10.11,170282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2021-10-28 00:00:00+00:00,10.12,10.37,10.07,10.37,1773180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2021-10-29 00:00:00+00:00,10.32,10.47,10.14,10.23,2876895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2021-11-01 00:00:00+00:00,10.45,10.5,10.33,10.43,2164795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2021-11-02 00:00:00+00:00,10.32,10.5,10.29,10.5,736839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2021-11-03 00:00:00+00:00,10.92,11.47,10.34,10.375,7935338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,10.910000000000002,"rgba(38, 166, 154, 1.0)"
2021-11-04 00:00:00+00:00,10.79,11.25,10.63,11.09,3180684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,10.904277298119778,"rgba(38, 166, 154, 1.0)"
2021-11-05 00:00:00+00:00,10.47,10.87,10.39,10.84,1533013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,10.864572185677932,"rgba(38, 166, 154, 0.75)"
2021-11-08 00:00:00+00:00,10.9,11.0,10.3,10.51,1929943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,10.84719898541585,"rgba(38, 166, 154, 0.75)"
2021-11-09 00:00:00+00:00,10.74,11.04,10.4,11.01,1457276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,10.836245750618152,"rgba(38, 166, 154, 0.75)"
2021-11-10 00:00:00+00:00,10.27,10.73,10.15,10.705,1616669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,10.794767664255943,"rgba(38, 166, 154, 0.75)"
2021-11-11 00:00:00+00:00,10.34,10.44,10.25,10.27,788281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,10.775470816511405,"rgba(38, 166, 154, 0.5)"
2021-11-12 00:00:00+00:00,10.54,10.61,10.33,10.37,1026192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,10.760598399669549,"rgba(38, 166, 154, 0.5)"
2021-11-15 00:00:00+00:00,10.9,11.07,10.52,10.65,2011499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,10.76709786110195,"rgba(38, 166, 154, 0.5)"
2021-11-16 00:00:00+00:00,11.14,11.28,10.86,11.08,2084984,-1.0,11.28,10.86,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,11.093333333333332,,,,,,,,,,,,10.795963895418069,"rgba(38, 166, 154, 0.5)"
2021-11-17 00:00:00+00:00,10.84,11.2,10.75,11.16,1245287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,11.032258160572116,,,,,,,,,,,,10.802691788591362,"rgba(38, 166, 154, 0.5)"
2021-11-18 00:00:00+00:00,10.53,10.8,10.24,10.8,2307312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.82396883498951,,,,,,,,,,,,10.778921477560619,"rgba(38, 166, 154, 0.5)"
2021-11-19 00:00:00+00:00,10.58,10.88,10.4,10.54,1416227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.783017041381418,,,,,,,,,,,,10.771033375559732,"rgba(38, 166, 154, 0.5)"
2021-11-22 00:00:00+00:00,10.42,10.641,10.3099,10.6,994318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.742734660623356,,,,,,,,,,,,10.76045722699734,#000000
2021-11-23 00:00:00+00:00,10.27,10.5,10.11,10.34,2051047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.651465498128973,,,,,,,,,,,,10.730116770448607,#000000
2021-11-24 00:00:00+00:00,10.35,10.36,10.14,10.23,721088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.626932297184766,,,,,,,,,,,,10.720142201603728,#000000
2021-11-26 00:00:00+00:00,10.25,10.28,10.16,10.19,440075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.611419443069412,,,,,,,,,,,,10.713553796512786,"rgba(239, 83, 80, 1.0)"
2021-11-29 00:00:00+00:00,10.36,10.39,10.17,10.24,732352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.59280924758332,,,,,,,,,,,,10.70465118245023,"rgba(239, 83, 80, 1.0)"
