date,Close,High,Low,Open,Volume,OB_c0,OB_High_c0,OB_Low_c0,OB_Mitigated_Index_c0,OB,OB_High,OB_Low,OB_Mitigated_Index,aVWAP_OB_bull_c0_1246,aVWAP_OB_bull_c0_1215,aVWAP_OB_bull_c0_1192,aVWAP_OB_bull_c0_1033,aVWAP_OB_bull_c0_1005,aVWAP_OB_bull_c0_953,aVWAP_OB_bull_c0_689,aVWAP_OB_bull_c0_611,aVWAP_OB_bull_c0_602,aVWAP_OB_bull_c0_589,aVWAP_OB_bull_c0_502,aVWAP_OB_bull_c0_489,aVWAP_OB_bull_c0_471,aVWAP_OB_bull_c0_443,aVWAP_OB_bull_c0_332,aVWAP_OB_bull_c0_19,aVWAP_OB_bear_c0_1176,aVWAP_OB_bear_c0_1160,aVWAP_OB_bear_c0_945,aVWAP_OB_bear_c0_566,aVWAP_OB_bear_c0_552,aVWAP_OB_bear_c0_161,aVWAP_QQEMOD_bull_dot_c0_1106,aVWAP_QQEMOD_bull_dot_c0_1116,aVWAP_QQEMOD_bull_dot_c0_1141,aVWAP_QQEMOD_bull_dot_c0_1160,aVWAP_QQEMOD_bull_dot_c0_1237,aVWAP_QQEMOD_bear_dot_c0_1111,aVWAP_QQEMOD_bear_dot_c0_1125,aVWAP_QQEMOD_bear_dot_c0_1150,aVWAP_QQEMOD_bear_dot_c0_1192,aVWAP_QQEMOD_bear_dot_c0_1246,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2021-07-06 00:00:00+00:00,3.0988916606,3.1525853279,3.0835506127,3.1525853279,1808980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-07 00:00:00+00:00,3.0835506127,3.1142327084,3.0682095649,3.0835506127,2480951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-08 00:00:00+00:00,3.060539041,3.1065621845,3.0528685171,3.0835506127,3190615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-09 00:00:00+00:00,3.2216200431,3.2216200431,3.1602558518,3.1832674236,1899872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-12 00:00:00+00:00,3.1986084714,3.2216200431,3.1564205899,3.1602558518,1355716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-13 00:00:00+00:00,3.1602558518,3.1986084714,3.1525853279,3.1947732095,2242654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-14 00:00:00+00:00,3.1909379475,3.2177847812,3.1755968997,3.1909379475,1780261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-15 00:00:00+00:00,3.1679263758,3.1909379475,3.144914804,3.1525853279,1118420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-16 00:00:00+00:00,3.1065621845,3.1755968997,3.0988916606,3.1755968997,1260075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-19 00:00:00+00:00,3.0145158975,3.0528685171,2.9838338019,3.0375274693,3433419,1.0,3.0528686,2.9838338,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.0170727388333334,,,,,,,,,,,,,,,,,3.0170727388333334,,"rgba(239, 83, 80, 0.5)"
2021-07-20 00:00:00+00:00,3.0758800888,3.0912211366,2.9915043258,3.0068453736,2468416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.032044162419999,,,,,,,,,,,,,,,,,3.032044162419999,,"rgba(239, 83, 80, 0.5)"
2021-07-21 00:00:00+00:00,3.1832674236,3.1947732095,3.1295737562,3.1295737562,1701609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.0627399588620845,,,,,,,,,,,,,,,,,3.0627399588620845,,"rgba(239, 83, 80, 0.5)"
2021-07-22 00:00:00+00:00,3.144914804,3.205205122,3.1372442801,3.1986084714,1388858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.0781408723397017,,,,,,,,,,,,,,,,,3.0781408723397017,,"rgba(239, 83, 80, 0.5)"
2021-07-23 00:00:00+00:00,3.1755968997,3.2216200431,3.1679263758,3.1986084714,1077339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.0899353447848283,,,,,,,,,,,,,,,,,3.0899353447848283,,#000000
2021-07-26 00:00:00+00:00,3.2599726627,3.2737796057,3.2216200431,3.233125829,1437444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.1101540283664404,,,,,,,,,,,,,,,,,3.1101540283664404,,#000000
2021-07-27 00:00:00+00:00,3.2139495192,3.2292905671,3.1832674236,3.1909379475,1181332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.119341618743045,,,,,,,,,,,,,,,,,3.119341618743045,,"rgba(38, 166, 154, 0.5)"
2021-07-28 00:00:00+00:00,3.2523021388,3.2638079247,3.1986084714,3.236961091,1663666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.13312403498696,,,,,,,,,,,,,,,,,3.13312403498696,,"rgba(38, 166, 154, 0.5)"
2021-07-29 00:00:00+00:00,3.2753137105,3.2983252823,3.2676431866,3.2906547584,1164961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.1441830142235694,,,,,,,,,,,,,,,,,3.1441830142235694,,"rgba(38, 166, 154, 0.5)"
2021-07-30 00:00:00+00:00,3.2292905671,3.2714784486,3.2216200431,3.2446316149,1078715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.1504628268953674,,,,,,,,,,,,,,,,,3.1504628268953674,,"rgba(38, 166, 154, 0.5)"
2021-08-02 00:00:00+00:00,3.236961091,3.3136663301,3.2292905671,3.2753137105,1612242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.160159462827619,,,,,,,,,,,,,,,,,3.160159462827619,,"rgba(38, 166, 154, 0.5)"
2021-08-03 00:00:00+00:00,3.3059958062,3.3059958062,3.2292905671,3.2753137105,2124869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.172727958906707,,,,,,,,,,,,,,,,,3.172727958906707,,"rgba(38, 166, 154, 0.5)"
2021-08-04 00:00:00+00:00,3.2676431866,3.2906547584,3.2523021388,3.2676431866,1005952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.177322974638197,,,,,,,,,,,,,,,,,3.177322974638197,,"rgba(38, 166, 154, 0.5)"
2021-08-05 00:00:00+00:00,3.3059958062,3.3202629807,3.2906547584,3.2906547584,939723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.1827353764870336,,,,,,,,,,,,,,,,,3.1827353764870336,,"rgba(38, 166, 154, 0.5)"
2021-08-06 00:00:00+00:00,3.3673599975,3.3673599975,3.3366779018,3.3443484257,1469083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.1935239926685113,,,,,,,,,,,,,,,,,3.1935239926685113,,"rgba(38, 166, 154, 0.5)"
2021-08-09 00:00:00+00:00,3.3903715692,3.4056359118,3.3673599975,3.3827010453,1495770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.205034963124689,,,,,,,,,,,,,,,,,3.205034963124689,,"rgba(38, 166, 154, 0.5)"
2021-08-10 00:00:00+00:00,3.4287241888,3.4363947127,3.3827010453,3.3903715692,1308112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.2154256108279586,,,,,,,,,,,,,,,,,3.2154256108279586,,"rgba(38, 166, 154, 0.5)"
2021-08-11 00:00:00+00:00,3.497758904,3.5015941659,3.4402299746,3.4517357605,1465169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.2292546073500352,,,,,,,,,,,,,,,,,3.2292546073500352,,"rgba(38, 166, 154, 0.5)"
2021-08-12 00:00:00+00:00,3.7355451453,3.8122503844,3.7163688355,3.7738977648,2841152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.2776355575640608,,,,,,,,,,,,,,,,,3.2776355575640608,,"rgba(38, 166, 154, 0.5)"
2021-08-13 00:00:00+00:00,3.7969093366,3.8275914322,3.7738977648,3.8122503844,3083972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.3250493918190016,,,,,,,,,,,,,,,,,3.3250493918190016,,"rgba(38, 166, 154, 0.5)"
2021-08-16 00:00:00+00:00,3.8352619561,3.8352619561,3.7892388127,3.8122503844,3176066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.3673940802455853,,,,,,,,,,,,,,,,,3.3673940802455853,,"rgba(38, 166, 154, 0.5)"
2021-08-17 00:00:00+00:00,3.7355451453,3.8007445985,3.7162921302,3.7738977648,2412024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.3907923350382485,,,,,,,,,,,,,,,,,3.3907923350382485,,"rgba(38, 166, 154, 0.5)"
2021-08-18 00:00:00+00:00,3.7815682887,3.8199209083,3.758556717,3.7662272409,2030037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.4101299664922853,,,,,,,,,,,,,,,,,3.4101299664922853,,"rgba(38, 166, 154, 0.5)"
2021-08-19 00:00:00+00:00,3.7125335735,3.7278746214,3.6818514779,3.6971925257,2240956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.4253400158943847,,,,,,,,,,,,,,,,,3.4253400158943847,,"rgba(38, 166, 154, 0.5)"
2021-08-20 00:00:00+00:00,3.7508861931,3.7508861931,3.6971925257,3.6971925257,1541806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.435801105774967,,,,,,,,,,,,,,,,,3.435801105774967,,"rgba(38, 166, 154, 0.5)"
2021-08-23 00:00:00+00:00,3.7815682887,3.7930740746,3.7700625029,3.7815682887,1190373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.4446462553235664,,,,,,,,,,,,,,,,,3.4446462553235664,,"rgba(38, 166, 154, 0.5)"
2021-08-24 00:00:00+00:00,3.8199209083,3.8199209083,3.7892388127,3.7892388127,644932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.449636519691938,,,,,,,,,,,,,,,,,3.449636519691938,,"rgba(38, 166, 154, 0.5)"
2021-08-25 00:00:00+00:00,3.8736145757,3.8736145757,3.8237561703,3.850603004,1148769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.4593197854261137,,,,,,,,,,,,,,,,,3.4593197854261137,,"rgba(38, 166, 154, 0.5)"
2021-08-26 00:00:00+00:00,3.8304264579,3.8929640327,3.8304264579,3.8851468358,1332714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.46983863550375,,,,,,,,,,,,,,,,,3.46983863550375,,"rgba(38, 166, 154, 0.5)"
2021-08-27 00:00:00+00:00,3.8695124421,3.877329639,3.8187006626,3.8304264579,715380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.475310931795909,,,,,,,,,,,,,,,,,3.475310931795909,,"rgba(38, 166, 154, 0.5)"
2021-08-30 00:00:00+00:00,3.8304264579,3.8538780484,3.822609261,3.8538780484,961797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.4820616911726656,,,,,,,,,,,,,,,,,3.4820616911726656,,"rgba(38, 166, 154, 0.5)"
2021-08-31 00:00:00+00:00,3.8304264579,3.8538780484,3.8108834657,3.822609261,1331741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.490903173744608,,,,,,,,,,,,,,,,,3.490903173744608,,"rgba(38, 166, 154, 0.5)"
2021-09-01 00:00:00+00:00,3.8304264579,3.8616952453,3.822609261,3.8460608516,1109656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.4980701948638924,,,,,,,,,,,,,,,,,3.4980701948638924,,"rgba(38, 166, 154, 0.75)"
2021-09-02 00:00:00+00:00,3.8616952453,3.877329639,3.8382436547,3.8460608516,831692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.5035684236734395,,,,,,,,,,,,,,,,,3.5035684236734395,,"rgba(38, 166, 154, 0.75)"
2021-09-03 00:00:00+00:00,3.8460608516,3.8538780484,3.8265178594,3.8460608516,1008068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.509705225882098,,,,,,,,,,,,,,,,,3.509705225882098,,"rgba(38, 166, 154, 0.75)"
2021-09-07 00:00:00+00:00,3.822609261,3.8538780484,3.8147920641,3.8304264579,961525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.5151556515675577,,,,,,,,,,,,,,,,,3.5151556515675577,,"rgba(38, 166, 154, 0.75)"
2021-09-08 00:00:00+00:00,3.7913404736,3.8265178594,3.7757060799,3.8069748673,1104132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.52056685820082,,,,,,,,,,,,,,,,,3.52056685820082,,"rgba(38, 166, 154, 0.75)"
2021-09-09 00:00:00+00:00,3.7835232767,3.8147920641,3.7757060799,3.7913404736,893430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.5246967672101115,,,,,,,,,,,,,,,,,3.5246967672101115,,"rgba(38, 166, 154, 0.75)"
2021-09-10 00:00:00+00:00,3.767888883,3.8108834657,3.767888883,3.8069748673,935045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.5287429497211376,,,,,,,,,,,,,,,,,3.5287429497211376,,"rgba(38, 166, 154, 0.5)"
2021-09-13 00:00:00+00:00,3.877329639,3.8851468358,3.8147920641,3.8382436547,1233719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.535452149985234,,,,,,,,,,,,,,,,,3.535452149985234,,"rgba(38, 166, 154, 0.5)"
2021-09-14 00:00:00+00:00,3.8147920641,3.8968726311,3.8069748673,3.8929640327,1196764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.541327431299011,,,,,,,,,,,,,,,,,3.541327431299011,,"rgba(38, 166, 154, 0.5)"
2021-09-15 00:00:00+00:00,3.8460608516,3.84996945,3.8108834657,3.822609261,1123623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.546571045359073,,,,,,,,,,,,,,,,,3.546571045359073,,"rgba(38, 166, 154, 0.5)"
2021-09-16 00:00:00+00:00,3.8304264579,3.8616952453,3.8147920641,3.8538780484,758155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.5500048130232487,,,,,,,,,,,,,,,,,3.5500048130232487,,"rgba(38, 166, 154, 0.5)"
2021-09-17 00:00:00+00:00,3.7913404736,3.8656038437,3.7836014487,3.8460608516,1375464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.5555638767648676,,,,,,,,,,,,,,,,,3.5555638767648676,,"rgba(38, 166, 154, 0.5)"
2021-09-20 00:00:00+00:00,3.6818997176,3.6897169145,3.638905135,3.6740825208,2411685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.559651996633772,,,,,,,,,,,,,,,,,3.559651996633772,,#000000
2021-09-21 00:00:00+00:00,3.6506309302,3.6975341114,3.6349965365,3.6740825208,1338288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.561620170625694,,,,,,,,,,,,,,,,,3.561620170625694,,"rgba(239, 83, 80, 1.0)"
2021-09-22 00:00:00+00:00,3.6975341114,3.7209857019,3.6623567255,3.6662653239,1379846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.5642100805420296,,,,,,,,,,,,,,,,,3.5642100805420296,,"rgba(239, 83, 80, 1.0)"
2021-09-23 00:00:00+00:00,3.7288028988,3.7444372925,3.6858083161,3.6897169145,1669218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.5678145608000116,,,,,,,,,,,,,,,,,3.5678145608000116,,"rgba(239, 83, 80, 1.0)"
2021-09-24 00:00:00+00:00,3.7991576704,3.822609261,3.7757060799,3.7757060799,1015191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.5710311736097418,,,,,,,,,,,,,,,,,3.5710311736097418,,#000000
2021-09-27 00:00:00+00:00,3.9085984264,3.9164156232,3.8695124421,3.8695124421,1392638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.57715420573745,,,,,,,,,,,,,,,,,3.57715420573745,,"rgba(38, 166, 154, 0.5)"
2021-09-28 00:00:00+00:00,3.9085984264,3.9945875918,3.9011720894,3.9711360012,3075313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.59134888250898,,,,,,,,,,,,,,,,,3.59134888250898,,"rgba(38, 166, 154, 0.5)"
2021-09-29 00:00:00+00:00,3.9789531981,3.9984961902,3.9633188043,3.9945875918,1516635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.5988152313067316,,,,,,,,,,,,,,,,,3.5988152313067316,,"rgba(38, 166, 154, 0.5)"
2021-09-30 00:00:00+00:00,3.9789531981,4.0180391823,3.9633188043,3.9945875918,2232746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.609478683393186,,,,,,,,,,,,,,,,,3.609478683393186,,"rgba(38, 166, 154, 0.5)"
2021-10-01 00:00:00+00:00,3.9633188043,3.9789531981,3.8939802683,3.9476844106,1755845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.61658649325553,,,,,,,,,,,,,,,,,3.61658649325553,,"rgba(38, 166, 154, 0.5)"
2021-10-04 00:00:00+00:00,3.9398672138,3.996385547,3.9320500169,3.9476844106,1594239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.6229858634897796,,,,,,,,,,,,,,,,,3.6229858634897796,,"rgba(38, 166, 154, 0.5)"
2021-10-05 00:00:00+00:00,4.0493079697,4.0571251666,3.9594102059,3.9711360012,3479628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.638750389860731,,,,,,,,,,,,,,,,,3.638750389860731,,"rgba(38, 166, 154, 1.0)"
2021-10-06 00:00:00+00:00,4.0180391823,4.033673576,3.9477625826,3.9711360012,3040463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.6508010747630677,,,,,,,,,,,,,,,,,3.6508010747630677,,"rgba(38, 166, 154, 1.0)"
2021-10-07 00:00:00+00:00,4.0493079697,4.0962111508,4.0414907729,4.0649423634,1626994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.658021795502357,,,,,,,,,,,,,,,,,3.658021795502357,,"rgba(38, 166, 154, 1.0)"
2021-10-08 00:00:00+00:00,4.0962111508,4.1118455446,4.0688509619,4.0805767571,1406984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.6645127243172833,,,,,,,,,,,,,,,,,3.6645127243172833,,"rgba(38, 166, 154, 1.0)"
2021-10-11 00:00:00+00:00,4.0727595603,4.1352971351,4.0649423634,4.1118455446,1189687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.6698354163329094,,,,,,,,,,,,,,,,,3.6698354163329094,,"rgba(38, 166, 154, 1.0)"
2021-10-12 00:00:00+00:00,4.088393954,4.1040283477,4.0502460334,4.0805767571,1142815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.6747050027754824,,,,,,,,,,,,,,,,,3.6747050027754824,,"rgba(38, 166, 154, 1.0)"
2021-10-13 00:00:00+00:00,3.9867703949,4.0258563792,3.9555016075,4.0180391823,2026523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.681179362869182,,,,,,,,,,,,,,,,,3.681179362869182,,"rgba(38, 166, 154, 0.5)"
2021-10-14 00:00:00+00:00,4.0024047886,4.0240584239,3.9945875918,4.0102219855,947282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.684283293058605,,,,,,,,,,,,,,,,,3.684283293058605,,"rgba(38, 166, 154, 0.5)"
2021-10-15 00:00:00+00:00,4.0493079697,4.0571251666,4.0102219855,4.033673576,1185335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.6884603206339004,,,,,,,,,,,,,,,,,3.6884603206339004,,"rgba(38, 166, 154, 0.5)"
2021-10-18 00:00:00+00:00,4.0024047886,4.0219477807,3.9867703949,4.0024047886,1133483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.691971776084629,,,,,,,,,,,,,,,,,3.691971776084629,,"rgba(38, 166, 154, 0.5)"
2021-10-19 00:00:00+00:00,4.0493079697,4.0493079697,4.0258563792,4.0258563792,976671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.695294478421856,,,,,,,,,,,,,,,,,3.695294478421856,,"rgba(38, 166, 154, 0.5)"
