date,Close,High,Low,Open,Volume,color,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL
2026-06-04 00:00:00+00:00,83.95,84.05,82.54,83.09,7833022,#000000,,,False,False,False,False,False
2026-06-05 00:00:00+00:00,83.97,84.405,83.63,83.81,3078683,"rgba(38, 166, 154, 0.5)",100.0,,False,False,True,False,False
2026-06-08 00:00:00+00:00,82.99,84.48,82.3,83.98,2947347,"rgba(38, 166, 154, 0.5)",67.27383120825732,-80.90467516697072,False,False,True,False,True
2026-06-09 00:00:00+00:00,84.74,84.85,83.32,83.32,1833854,"rgba(38, 166, 154, 0.5)",67.00751656044187,-78.4660019694589,False,False,True,False,True
2026-06-10 00:00:00+00:00,84.28,85.02,84.28,84.57,1582958,"rgba(38, 166, 154, 0.5)",63.285697394715974,-77.96746676946523,False,False,True,False,True
