date,Close,High,Low,Open,Volume,OB_c0,OB_High_c0,OB_Low_c0,OB_Mitigated_Index_c0,OB,OB_High,OB_Low,OB_Mitigated_Index,aVWAP_OB_bull_c0_1082,aVWAP_OB_bull_c0_814,aVWAP_OB_bull_c0_567,aVWAP_OB_bull_c0_521,aVWAP_OB_bull_c0_489,aVWAP_OB_bull_c0_360,aVWAP_OB_bull_c0_353,aVWAP_OB_bull_c0_339,aVWAP_OB_bull_c0_215,aVWAP_OB_bear_c0_1242,aVWAP_OB_bear_c0_1229,aVWAP_OB_bear_c0_1211,aVWAP_OB_bear_c0_1158,aVWAP_OB_bear_c0_946,aVWAP_OB_bear_c0_674,aVWAP_OB_bear_c0_334,aVWAP_OB_bear_c0_13,aVWAP_QQEMOD_bull_dot_c0_1073,aVWAP_QQEMOD_bull_dot_c0_1096,aVWAP_QQEMOD_bull_dot_c0_1145,aVWAP_QQEMOD_bull_dot_c0_1158,aVWAP_QQEMOD_bull_dot_c0_1211,aVWAP_QQEMOD_bear_dot_c0_1082,aVWAP_QQEMOD_bear_dot_c0_1112,aVWAP_QQEMOD_bear_dot_c0_1155,aVWAP_QQEMOD_bear_dot_c0_1179,aVWAP_QQEMOD_bear_dot_c0_1253,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2021-07-09 00:00:00+00:00,21.22,23.4,19.3451,20.08,43001419,-1.0,23.4,19.3451,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,21.321699999999996,,,,,,,,,,,,21.87065531671886,"rgba(239, 83, 80, 0.5)"
2021-07-12 00:00:00+00:00,20.39,21.21,19.86,20.94,13651703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,21.120482014841713,,,,,,,,,,,,21.769997145249683,"rgba(239, 83, 80, 0.5)"
2021-07-13 00:00:00+00:00,21.52,22.46,20.38,20.38,19926647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,21.207092497135893,,,,,,,,,,,,21.73960620739752,"rgba(239, 83, 80, 0.5)"
2021-07-14 00:00:00+00:00,22.44,22.4871,20.61,21.18,16347960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,21.319437111868943,,,,,,,,,,,,21.747349928219784,"rgba(239, 83, 80, 0.5)"
2021-07-15 00:00:00+00:00,21.94,22.795,21.3,22.09,11819471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,21.397546952974714,,,,,,,,,,,,21.760598986063385,"rgba(239, 83, 80, 0.5)"
2021-07-16 00:00:00+00:00,19.85,20.62,18.81,20.57,25166815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,21.08032297048654,,,,,,,,,,,,21.567665096734135,"rgba(239, 83, 80, 0.5)"
2021-07-19 00:00:00+00:00,18.7,19.26,18.06,19.23,22898707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,20.719639974124448,,,,,,,,,,,,21.334184022083505,"rgba(239, 83, 80, 0.5)"
2021-07-20 00:00:00+00:00,19.18,21.05,18.76,20.75,27596862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,20.558059042838693,,,,,,,,,,,,21.186138133281094,"rgba(239, 83, 80, 0.5)"
2021-07-21 00:00:00+00:00,21.33,21.37,18.5092,19.03,21410051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,20.541616665076713,,,,,,,,,,,,21.135771191361325,"rgba(239, 83, 80, 0.5)"
2021-07-22 00:00:00+00:00,20.52,21.49,19.56,21.36,15968775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,20.540276086802322,,,,,,,,,,,,21.107735584358117,"rgba(239, 83, 80, 0.5)"
2021-07-23 00:00:00+00:00,6.0,9.63,5.96,8.77,259133762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,13.290079072060909,,,,,,,,,,,,15.178466459484257,"rgba(239, 83, 80, 0.5)"
2021-07-26 00:00:00+00:00,4.4,6.17,4.03,4.2,198668537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,10.813036393951307,,,,,,,,,,,,12.638758949746261,"rgba(239, 83, 80, 0.5)"
2021-07-27 00:00:00+00:00,5.51,5.68,4.45,4.78,129869348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,9.910161348620461,,,,,,,,,,,,11.609046883888475,"rgba(239, 83, 80, 0.5)"
2021-07-28 00:00:00+00:00,6.4,6.66,5.9,6.25,149363604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,9.34855038329327,,,,,,,,,,,,10.881529953027366,"rgba(239, 83, 80, 0.5)"
2021-07-29 00:00:00+00:00,5.87,6.76,5.85,6.51,81149790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,9.098785108170723,,,,,,,,,,,,10.553214930484947,"rgba(239, 83, 80, 0.5)"
2021-07-30 00:00:00+00:00,6.07,6.46,5.73,5.87,42709707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,8.979522380156633,,,,,,,,,,,,10.395523090481005,"rgba(239, 83, 80, 0.5)"
2021-08-02 00:00:00+00:00,5.84,5.99,5.55,5.94,39028527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,8.868266260255687,,,,,,,,,,,,10.251687191062965,"rgba(239, 83, 80, 0.5)"
2021-08-03 00:00:00+00:00,5.99,6.3,5.26,5.65,48716487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,8.742206780075126,,,,,,,,,,,,10.086416726217248,"rgba(239, 83, 80, 0.5)"
2021-08-04 00:00:00+00:00,5.7,6.53,5.65,6.3,33930909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,8.663561309258787,,,,,,,,,,,,9.981255115298138,"rgba(239, 83, 80, 0.5)"
2021-08-05 00:00:00+00:00,5.93,6.035,5.66,5.7,17611456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,8.623239623873623,,,,,,,,,,,,9.927647956264444,"rgba(239, 83, 80, 0.5)"
2021-08-06 00:00:00+00:00,5.84,6.135,5.78,5.78,16788364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,8.586462443037183,,,,,,,,,,,,9.87836590940049,"rgba(239, 83, 80, 0.5)"
2021-08-09 00:00:00+00:00,6.45,6.645,5.71,5.85,29367108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,8.532609625012759,,,,,,,,,,,,9.802378181410063,"rgba(239, 83, 80, 0.5)"
2021-08-10 00:00:00+00:00,6.3,6.72,6.025,6.35,19668207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,8.499145696203515,,,,,,,,,,,,9.75436236975036,"rgba(239, 83, 80, 0.5)"
2021-08-11 00:00:00+00:00,5.97,6.28,5.87,6.22,11859635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,8.476636157605466,,,,,,,,,,,,9.723486307008775,"rgba(239, 83, 80, 0.5)"
2021-08-12 00:00:00+00:00,5.67,6.02,5.25,5.94,15642876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,8.442876550859694,,,,,,,,,,,,9.679271413785541,"rgba(239, 83, 80, 0.5)"
2021-08-13 00:00:00+00:00,5.48,5.665,5.371,5.66,10189784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,8.42022559632622,,,,,,,,,,,,9.649990537199997,"rgba(239, 83, 80, 0.5)"
2021-08-16 00:00:00+00:00,5.2,5.4,5.13,5.3,12690333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,8.390007847529418,,,,,,,,,,,,9.611824456013924,"rgba(239, 83, 80, 0.5)"
2021-08-17 00:00:00+00:00,5.21,5.475,4.8,4.98,20147887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,8.341980774095234,,,,,,,,,,,,9.551461703770595,"rgba(239, 83, 80, 0.5)"
2021-08-18 00:00:00+00:00,5.29,5.42,4.96,5.2,11326057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,8.316116198035711,,,,,,,,,,,,9.518709235391196,"rgba(239, 83, 80, 0.5)"
2021-08-19 00:00:00+00:00,5.07,5.34,5.03,5.24,13167524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,8.285848393780519,,,,,,,,,,,,9.480580748074585,"rgba(239, 83, 80, 0.5)"
2021-08-20 00:00:00+00:00,5.13,5.49,4.96,5.01,16689765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,8.248863047390563,,,,,,,,,,,,9.43370852179563,"rgba(239, 83, 80, 0.5)"
2021-08-23 00:00:00+00:00,4.8,5.26,4.58,5.25,37111147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,8.161594658358686,,,,,,,,,,,,9.325633617878813,"rgba(239, 83, 80, 0.5)"
2021-08-24 00:00:00+00:00,5.6,5.68,4.74,4.87,62737309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,8.043215360814802,,,,,,,,,,,,9.171890995281291,"rgba(239, 83, 80, 0.5)"
2021-08-25 00:00:00+00:00,5.19,5.45,5.03,5.35,26962212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7.993271643515344,,,,,,,,,,,,9.107500107438637,"rgba(239, 83, 80, 0.5)"
2021-08-26 00:00:00+00:00,4.92,5.19,4.87,5.12,21056736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7.95234258264102,,,,,,,,,,,,9.05576239152572,"rgba(239, 83, 80, 0.5)"
2021-08-27 00:00:00+00:00,4.8,4.96,4.77,4.96,17213737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7.918049338185098,,,,,,,,,,,,9.012897656007805,"rgba(239, 83, 80, 0.5)"
2021-08-30 00:00:00+00:00,5.04,5.16,4.7589,5.01,35258361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7.8532758110090155,,,,,,,,,,,,8.93068590403995,"rgba(239, 83, 80, 0.5)"
2021-08-31 00:00:00+00:00,5.32,5.48,4.97,5.14,25875257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7.811845840704023,,,,,,,,,,,,8.876448288339905,"rgba(239, 83, 80, 0.5)"
2021-09-01 00:00:00+00:00,5.32,5.72,5.22,5.37,37689527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7.757520863740444,,,,,,,,,,,,8.803689463207194,"rgba(239, 83, 80, 0.5)"
2021-09-02 00:00:00+00:00,5.15,5.56,5.11,5.45,21512822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7.725727727060023,,,,,,,,,,,,8.761775012668396,"rgba(239, 83, 80, 0.5)"
2021-09-03 00:00:00+00:00,5.12,5.31,4.985,5.17,15035437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7.702789337514661,,,,,,,,,,,,8.731955785809427,"rgba(239, 83, 80, 0.5)"
2021-09-07 00:00:00+00:00,5.73,5.87,5.15,5.2,54055293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7.637322609855427,,,,,,,,,,,,8.641475301456714,"rgba(239, 83, 80, 0.5)"
2021-09-08 00:00:00+00:00,5.31,5.73,5.2,5.6,19115780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7.613292013460309,,,,,,,,,,,,8.609000265885836,"rgba(239, 83, 80, 0.5)"
2021-09-09 00:00:00+00:00,5.4,5.59,5.11,5.1701,15325339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7.5939974636955405,,,,,,,,,,,,8.583059418982565,"rgba(239, 83, 80, 0.5)"
