date,Close,High,Low,Open,Volume,OB_c0,OB_High_c0,OB_Low_c0,OB_Mitigated_Index_c0,OB,OB_High,OB_Low,OB_Mitigated_Index,aVWAP_OB_bull_c0_1201,aVWAP_OB_bull_c0_1097,aVWAP_OB_bull_c0_992,aVWAP_OB_bull_c0_974,aVWAP_OB_bull_c0_916,aVWAP_OB_bull_c0_123,aVWAP_OB_bull_c0_42,aVWAP_OB_bear_c0_1211,aVWAP_OB_bear_c0_1173,aVWAP_OB_bear_c0_1057,aVWAP_OB_bear_c0_1026,aVWAP_OB_bear_c0_429,aVWAP_OB_bear_c0_341,aVWAP_OB_bear_c0_293,aVWAP_OB_bear_c0_204,aVWAP_OB_bear_c0_187,aVWAP_OB_bear_c0_169,aVWAP_OB_bear_c0_88,aVWAP_OB_bear_c0_56,aVWAP_QQEMOD_bull_dot_c0_1026,aVWAP_QQEMOD_bull_dot_c0_1127,aVWAP_QQEMOD_bull_dot_c0_1160,aVWAP_QQEMOD_bull_dot_c0_1173,aVWAP_QQEMOD_bull_dot_c0_1211,aVWAP_QQEMOD_bear_dot_c0_1097,aVWAP_QQEMOD_bear_dot_c0_1140,aVWAP_QQEMOD_bear_dot_c0_1168,aVWAP_QQEMOD_bear_dot_c0_1201,aVWAP_QQEMOD_bear_dot_c0_1247,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2021-07-06 00:00:00+00:00,52.91,53.53,52.7,53.18,1057459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.15577045078002,"rgba(38, 166, 154, 0.5)"
2021-07-07 00:00:00+00:00,52.91,53.35,52.51,52.71,505967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.131020389222776,"rgba(38, 166, 154, 0.5)"
2021-07-08 00:00:00+00:00,52.47,52.77,51.49,52.16,805185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.00239635653693,"rgba(38, 166, 154, 0.5)"
2021-07-09 00:00:00+00:00,52.92,53.13,52.51,52.66,563131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.98868043607107,"rgba(38, 166, 154, 0.5)"
2021-07-12 00:00:00+00:00,52.21,52.98,52.07,52.79,646014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.93438358673551,"rgba(38, 166, 154, 0.5)"
2021-07-13 00:00:00+00:00,51.5,52.15,51.43,52.12,664073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.823463848339635,#000000
2021-07-14 00:00:00+00:00,51.45,51.98,51.35,51.48,446815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.75368542080955,"rgba(239, 83, 80, 0.5)"
2021-07-15 00:00:00+00:00,50.97,51.465,50.52,51.44,707105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.60799120302474,"rgba(239, 83, 80, 0.5)"
2021-07-16 00:00:00+00:00,51.29,51.71,51.155,51.33,532300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.53658123206267,"rgba(239, 83, 80, 0.5)"
2021-07-19 00:00:00+00:00,50.61,51.78,50.15,50.57,674320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.420190494132726,"rgba(239, 83, 80, 0.5)"
2021-07-20 00:00:00+00:00,51.81,52.1,50.56,50.65,688632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.35906438082081,"rgba(239, 83, 80, 0.5)"
2021-07-21 00:00:00+00:00,51.45,52.4299,51.44,51.95,290354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.34327195004854,"rgba(239, 83, 80, 0.5)"
2021-07-22 00:00:00+00:00,50.89,51.46,50.72,51.38,410896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.29476293668652,"rgba(239, 83, 80, 0.5)"
2021-07-23 00:00:00+00:00,51.85,51.9,50.75,51.12,352456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.27047447786456,"rgba(239, 83, 80, 0.5)"
2021-07-26 00:00:00+00:00,52.36,52.41,51.38,51.83,314326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.26462498745779,#000000
2021-07-27 00:00:00+00:00,51.05,52.06,50.87,52.03,887488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.1992587954868,#000000
2021-07-28 00:00:00+00:00,51.86,52.23,50.93,51.14,396695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.18337091161955,#000000
2021-07-29 00:00:00+00:00,51.68,52.55,51.62,52.1,350338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.177306560348946,#000000
2021-07-30 00:00:00+00:00,50.94,52.01,50.81,51.63,497523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.14442255329881,"rgba(239, 83, 80, 0.5)"
2021-08-02 00:00:00+00:00,50.53,51.72,50.35,51.0,605325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.09139043909616,"rgba(239, 83, 80, 0.5)"
2021-08-03 00:00:00+00:00,50.77,50.96,50.1,50.47,671782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.026161030278445,"rgba(239, 83, 80, 0.5)"
2021-08-04 00:00:00+00:00,47.66,50.65,47.51,49.85,1396916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.73932792782254,"rgba(239, 83, 80, 0.5)"
2021-08-05 00:00:00+00:00,47.58,48.52,47.36,48.04,847562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.5495170238756,"rgba(239, 83, 80, 0.5)"
2021-08-06 00:00:00+00:00,47.91,47.95,47.19,47.73,604121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.420512215816224,"rgba(239, 83, 80, 0.5)"
2021-08-09 00:00:00+00:00,47.7,48.66,47.51,48.2,635287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.30308998523152,"rgba(239, 83, 80, 0.5)"
2021-08-10 00:00:00+00:00,48.22,48.9699,47.81,48.92,971019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.156792710002996,"rgba(239, 83, 80, 0.5)"
2021-08-11 00:00:00+00:00,48.7,48.815,47.71,48.12,630377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.07161988988075,"rgba(239, 83, 80, 0.5)"
2021-08-12 00:00:00+00:00,49.01,49.15,48.3,48.69,504231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.01715684123431,"rgba(239, 83, 80, 0.5)"
2021-08-13 00:00:00+00:00,49.33,49.37,48.57,48.87,360548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.98439183661931,"rgba(239, 83, 80, 0.5)"
2021-08-16 00:00:00+00:00,48.5,49.2,48.48,49.2,429065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.939617926845294,"rgba(239, 83, 80, 0.5)"
2021-08-17 00:00:00+00:00,48.29,48.41,48.01,48.1,400551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.89048641840261,"rgba(239, 83, 80, 0.5)"
2021-08-18 00:00:00+00:00,47.81,49.46,47.78,49.09,678864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.81456113230047,"rgba(239, 83, 80, 0.5)"
2021-08-19 00:00:00+00:00,48.28,48.42,47.1,47.5,551879,1.0,48.42,47.1,58.0,1.0,48.42,47.1,58.0,,,,,,,47.93333333333333,,,,,,,,,,,,,,,,,,,,,,,,50.746219890317164,"rgba(239, 83, 80, 0.5)"
2021-08-20 00:00:00+00:00,48.99,49.22,48.17,48.25,1005017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,48.48848577768415,,,,,,,,,,,,,,,,,,,,,,,,50.66535755606516,"rgba(239, 83, 80, 0.5)"
2021-08-23 00:00:00+00:00,49.64,49.83,48.65,49.16,973316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,48.828866853844666,,,,,,,,,,,,,,,,,,,,,,,,50.61554428442218,"rgba(239, 83, 80, 0.5)"
2021-08-24 00:00:00+00:00,49.75,49.95,49.39,49.65,766038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,49.03054076602199,,,,,,,,,,,,,,,,,,,,,,,,50.58848312834466,#000000
2021-08-25 00:00:00+00:00,50.57,50.8,49.65,49.65,1133438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,49.36559615936833,,,,,,,,,,,,,,,,,,,,,,,,50.57810761912397,"rgba(38, 166, 154, 0.5)"
2021-08-26 00:00:00+00:00,51.54,51.91,50.4,50.58,1126720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,49.75447199941641,,,,,,,,,,,,,,,,,,,,,,,,50.606213443003284,"rgba(38, 166, 154, 0.5)"
2021-08-27 00:00:00+00:00,52.0,52.25,51.57,51.6,820371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,50.03563962203071,,,,,,,,,,,,,,,,,,,,,,,,50.64382540448735,"rgba(38, 166, 154, 0.5)"
2021-08-30 00:00:00+00:00,51.18,52.05,50.99,52.0,743432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,50.17879062947245,,,,,,,,,,,,,,,,,,,,,,,,50.662833821421756,"rgba(38, 166, 154, 0.5)"
2021-08-31 00:00:00+00:00,51.34,51.43,50.89,51.04,692633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,50.2710970891863,,,,,,,,,,,,,,,,,,,,,,,,50.6754751126225,"rgba(38, 166, 154, 0.5)"
2021-09-01 00:00:00+00:00,51.77,51.79,51.0,51.42,526876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,50.349998655430475,,,,,,,,,,,,,,,,,,,,,,,,50.6898033543956,"rgba(38, 166, 154, 1.0)"
2021-09-02 00:00:00+00:00,51.98,52.14,51.59,51.91,500360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,50.43791941400228,,,,,,,,,,,,,,,,,,,,,,,,50.70904594161758,"rgba(38, 166, 154, 1.0)"
2021-09-03 00:00:00+00:00,52.83,52.85,51.58,51.92,417527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,50.527313159149365,,,,,,,,,,,,,,,,,,,,,,,,50.73138909794997,"rgba(38, 166, 154, 1.0)"
2021-09-07 00:00:00+00:00,53.58,53.89,52.58,52.83,807595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,50.753795228683266,,,,,,,,,,,,,,,,,,,,,,,,50.79590289986602,"rgba(38, 166, 154, 1.0)"
2021-09-08 00:00:00+00:00,54.01,54.39,53.125,53.3,1394267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,51.12949476992927,,,,,,,,,,,,,,,,,,,,,,,,50.92016539545252,"rgba(38, 166, 154, 1.0)"
2021-09-09 00:00:00+00:00,52.57,54.45,52.42,54.13,1491195,-1.0,54.45,52.42,0.0,0.0,0.0,0.0,0.0,,,,,,,51.361760594025654,,,,,,,,,,,,53.14666666666666,,,,,,,,,,,,51.01325619661798,"rgba(38, 166, 154, 0.75)"
2021-09-10 00:00:00+00:00,53.49,54.105,52.25,52.46,688796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,51.458716310982986,,,,,,,,,,,,53.18932164093032,,,,,,,,,,,,51.056234994368175,"rgba(38, 166, 154, 0.75)"
2021-09-13 00:00:00+00:00,54.24,54.38,53.75,54.01,1045654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,51.6484504490965,,,,,,,,,,,,53.49209924423384,,,,,,,,,,,,51.14198664482414,"rgba(38, 166, 154, 0.75)"
2021-09-14 00:00:00+00:00,42.78,49.09,42.5,48.1,10010242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,46.91074059839485,,,,,,,,,,,,49.80082628807742,"rgba(38, 166, 154, 0.75)"
2021-09-15 00:00:00+00:00,42.33,44.15,41.31,42.568,4664882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,45.78650700648671,,,,,,,,,,,,49.155480444254295,"rgba(239, 83, 80, 1.0)"
2021-09-16 00:00:00+00:00,42.8,43.44,41.99,42.13,2046282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,45.474320933956605,,,,,,,,,,,,48.91304351429545,"rgba(239, 83, 80, 1.0)"
2021-09-17 00:00:00+00:00,44.39,44.95,42.33,42.51,3403004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,45.243424241184876,,,,,,,,,,,,48.61589321119057,"rgba(239, 83, 80, 1.0)"
2021-09-20 00:00:00+00:00,44.14,44.74,43.18,43.44,2028387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,45.14564133448381,,,,,,,,,,,,48.459356008004356,"rgba(239, 83, 80, 1.0)"
2021-09-21 00:00:00+00:00,44.13,45.2,43.66,44.91,2202410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,45.080510038631154,,,,,,,,,,,,48.31208883917352,"rgba(239, 83, 80, 1.0)"
2021-09-22 00:00:00+00:00,43.78,44.8,43.52,44.03,1582212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,45.02369654505439,,,,,,,,,,,,48.20520283787858,"rgba(239, 83, 80, 1.0)"
2021-09-23 00:00:00+00:00,43.52,44.8,43.42,43.94,1480890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,44.97003748471885,,,,,,,,,,,,48.1071476263347,"rgba(239, 83, 80, 1.0)"
2021-09-24 00:00:00+00:00,43.92,43.95,43.25,43.68,1699823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,44.90364119544027,,,,,,,,,,,,47.99469673676925,"rgba(239, 83, 80, 1.0)"
2021-09-27 00:00:00+00:00,44.05,45.275,43.8343,43.9,1373085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,44.88257842995097,,,,,,,,,,,,47.921720548824105,"rgba(239, 83, 80, 1.0)"
2021-09-28 00:00:00+00:00,43.77,44.22,43.47,43.95,1020762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,44.85135465703795,,,,,,,,,,,,47.860963738666875,"rgba(239, 83, 80, 1.0)"
2021-09-29 00:00:00+00:00,43.94,44.86,43.56,43.76,1028678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,44.830320096464916,,,,,,,,,,,,47.80594224453397,"rgba(239, 83, 80, 1.0)"
2021-09-30 00:00:00+00:00,42.38,44.1,42.36,43.94,1334683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,44.762556930321395,,,,,,,,,,,,47.714948924010734,"rgba(239, 83, 80, 1.0)"
2021-10-01 00:00:00+00:00,43.3,43.51,42.475,42.54,774882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,44.7284412796016,,,,,,,,,,,,47.665262632194164,"rgba(239, 83, 80, 1.0)"
2021-10-04 00:00:00+00:00,42.69,43.45,42.57,43.0,1257993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,44.669771549075406,,,,,,,,,,,,47.583546519396684,"rgba(239, 83, 80, 1.0)"
2021-10-05 00:00:00+00:00,43.1,43.475,42.44,42.63,1113072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,44.62373050928453,,,,,,,,,,,,47.51506823020833,"rgba(239, 83, 80, 1.0)"
2021-10-06 00:00:00+00:00,42.62,43.01,42.03,42.91,897417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,44.57857219064275,,,,,,,,,,,,47.455949620991916,"rgba(239, 83, 80, 1.0)"
2021-10-07 00:00:00+00:00,43.33,43.81,42.76,42.76,877823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,44.551863431369036,,,,,,,,,,,,47.40807104105316,"rgba(239, 83, 80, 0.75)"
2021-10-08 00:00:00+00:00,43.03,43.55,42.97,43.39,335281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,44.54103081261362,,,,,,,,,,,,47.38956276654942,"rgba(239, 83, 80, 0.75)"
2021-10-11 00:00:00+00:00,43.22,43.67,42.69,43.17,459259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,44.52657519078454,,,,,,,,,,,,47.36453190609934,"rgba(239, 83, 80, 0.75)"
2021-10-12 00:00:00+00:00,42.99,43.78,42.775,43.41,302997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,44.51712468062265,,,,,,,,,,,,47.3481348728192,"rgba(239, 83, 80, 0.75)"
2021-10-13 00:00:00+00:00,43.29,43.39,42.84,43.13,361734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,44.505945313387286,,,,,,,,,,,,47.32868796742568,"rgba(239, 83, 80, 0.75)"
2021-10-14 00:00:00+00:00,43.65,43.76,43.39,43.71,357569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,44.498556051061705,,,,,,,,,,,,47.31159780834701,"rgba(239, 83, 80, 0.75)"
2021-10-15 00:00:00+00:00,43.49,44.08,43.43,43.69,405461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,44.490932529324056,,,,,,,,,,,,47.292751890297154,"rgba(239, 83, 80, 0.5)"
2021-10-18 00:00:00+00:00,43.97,44.08,43.19,43.49,848450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,44.47692872719369,,,,,,,,,,,,47.254795865970166,"rgba(239, 83, 80, 0.5)"
2021-10-19 00:00:00+00:00,44.67,44.69,43.63,44.19,1047267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,44.473593812288875,,,,,,,,,,,,47.21665785633588,#000000
2021-10-20 00:00:00+00:00,45.49,45.98,44.768,44.79,821914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,44.49002913056237,,,,,,,,,,,,47.19838341975344,"rgba(38, 166, 154, 1.0)"
2021-10-21 00:00:00+00:00,46.02,46.63,45.54,45.57,931084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,44.52061549224564,,,,,,,,,,,,47.18550591488296,"rgba(38, 166, 154, 1.0)"
2021-10-22 00:00:00+00:00,47.26,47.57,45.865,46.01,776374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,44.55854470786416,,,,,,,,,,,,47.18281467381398,"rgba(38, 166, 154, 1.0)"
2021-10-25 00:00:00+00:00,47.47,47.86,46.685,47.47,703929,-1.0,47.86,46.685,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,47.338333333333324,44.598176781426424,,,,,,,,,,,,47.18412498781469,"rgba(38, 166, 154, 1.0)"
2021-10-26 00:00:00+00:00,46.61,47.83,46.49,47.59,656597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,47.16379109868781,44.62939218370953,,,,,,,,,,,,47.18250730255273,"rgba(38, 166, 154, 1.0)"
2021-10-27 00:00:00+00:00,45.21,46.84,45.19,46.61,767447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,46.65270947595043,44.64627191911641,,,,,,,,,,,,47.169539134068856,"rgba(38, 166, 154, 0.75)"
2021-10-28 00:00:00+00:00,46.27,46.335,45.24,45.24,1036819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,46.42194847560282,44.67231646118646,,,,,,,,,,,,47.154817748925865,"rgba(38, 166, 154, 0.75)"
2021-10-29 00:00:00+00:00,46.4,46.8,46.07,46.11,1032846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,46.42228922551207,44.70652539928663,,,,,,,,,,,,47.14613787703933,"rgba(38, 166, 154, 0.75)"
2021-11-01 00:00:00+00:00,45.63,47.09,45.29,46.52,1221195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,46.327872800287444,44.73580442235652,,,,,,,,,,,,47.13032616715126,"rgba(38, 166, 154, 0.75)"
2021-11-02 00:00:00+00:00,44.46,45.85,44.155,45.63,1195863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,46.05556758995425,44.737661722875366,,,,,,,,,,,,47.09946456429514,#000000
2021-11-03 00:00:00+00:00,43.95,45.52,43.03,44.95,1359796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,45.73347560968983,44.72395442725255,,,,,,,,,,,,47.055552754011586,#000000
2021-11-04 00:00:00+00:00,43.32,44.68,43.27,43.93,1062075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,45.50113966196086,44.706151601692646,,,,,,,,,,,,47.01741996467235,"rgba(239, 83, 80, 1.0)"
