date,Close,High,Low,Open,Volume,OB_c0,OB_High_c0,OB_Low_c0,OB_Mitigated_Index_c0,OB,OB_High,OB_Low,OB_Mitigated_Index,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2026-06-04 00:00:00+00:00,9.62,9.8,9.51,9.61,26218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,#000000
2026-06-05 00:00:00+00:00,9.35,9.63,9.35,9.53,23122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"rgba(239, 83, 80, 0.5)"
2026-06-08 00:00:00+00:00,9.5,9.75,9.41,9.57,70912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"rgba(239, 83, 80, 0.5)"
2026-06-09 00:00:00+00:00,9.17,9.81,9.17,9.57,35498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.383333333333333,,"rgba(239, 83, 80, 0.5)"
2026-06-10 00:00:00+00:00,10.15,10.76,9.71,9.72,234923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.098588201360103,10.206666666666667,"rgba(239, 83, 80, 0.5)"
