date,Close,High,Low,Open,Volume,OB_c0,OB_High_c0,OB_Low_c0,OB_Mitigated_Index_c0,OB,OB_High,OB_Low,OB_Mitigated_Index,aVWAP_OB_bull_c0_1192,aVWAP_OB_bull_c0_1001,aVWAP_OB_bull_c0_930,aVWAP_OB_bull_c0_729,aVWAP_OB_bear_c0_1251,aVWAP_OB_bear_c0_1223,aVWAP_OB_bear_c0_119,aVWAP_OB_bear_c0_98,aVWAP_OB_bear_c0_34,aVWAP_OB_bear_c0_0,aVWAP_QQEMOD_bull_dot_c0_1019,aVWAP_QQEMOD_bull_dot_c0_1064,aVWAP_QQEMOD_bull_dot_c0_1132,aVWAP_QQEMOD_bull_dot_c0_1187,aVWAP_QQEMOD_bull_dot_c0_1224,aVWAP_QQEMOD_bear_dot_c0_1042,aVWAP_QQEMOD_bear_dot_c0_1102,aVWAP_QQEMOD_bear_dot_c0_1170,aVWAP_QQEMOD_bear_dot_c0_1192,aVWAP_QQEMOD_bear_dot_c0_1253,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2021-06-21 00:00:00+00:00,64.5,80.7,63.0,79.8,31778,-1.0,80.7,63.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,69.39999999999999,,,,,,,,,,,,69.39999999999999,#000000
2021-06-22 00:00:00+00:00,61.8,66.9,61.5,66.9,14917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,67.48326373273369,,,,,,,,,,,,67.48326373273369,"rgba(239, 83, 80, 0.5)"
2021-06-23 00:00:00+00:00,63.3,64.8,61.8,61.8,3556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,67.18723607490396,,,,,,,,,,,,67.18723607490396,"rgba(239, 83, 80, 0.5)"
2021-06-24 00:00:00+00:00,60.9,64.5,60.3,61.5,14059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,66.03137770175711,,,,,,,,,,,,66.03137770175711,"rgba(239, 83, 80, 0.5)"
2021-06-25 00:00:00+00:00,61.2,62.997,57.3,60.9,26901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,64.39970506846761,,,,,,,,,,,,64.39970506846761,"rgba(239, 83, 80, 0.5)"
2021-06-28 00:00:00+00:00,60.9,62.25,59.1,61.5,7101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,64.13608968386362,,,,,,,,,,,,64.13608968386362,"rgba(239, 83, 80, 0.5)"
2021-06-29 00:00:00+00:00,63.6,64.2,59.4,60.9,11830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,63.94962184271213,,,,,,,,,,,,63.94962184271213,"rgba(239, 83, 80, 0.5)"
2021-06-30 00:00:00+00:00,63.3,66.0,61.8,65.4,7777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,63.93315877000314,,,,,,,,,,,,63.93315877000314,"rgba(239, 83, 80, 0.5)"
2021-07-01 00:00:00+00:00,60.9,64.2,60.9,62.7,2185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,63.89798965063612,,,,,,,,,,,,63.89798965063612,"rgba(239, 83, 80, 0.5)"
2021-07-02 00:00:00+00:00,60.0,63.0,58.8,61.2,3632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,63.801184368332585,,,,,,,,,,,,63.801184368332585,"rgba(239, 83, 80, 0.5)"
