date,Close,High,Low,Open,Volume,OB_c0,OB_High_c0,OB_Low_c0,OB_Mitigated_Index_c0,OB,OB_High,OB_Low,OB_Mitigated_Index,aVWAP_OB_bull_c0_184,aVWAP_OB_bull_c0_172,aVWAP_OB_bull_c0_135,aVWAP_OB_bull_c0_75,aVWAP_OB_bull_c0_48,aVWAP_OB_bear_c0_115,aVWAP_OB_bear_c0_40,aVWAP_QQEMOD_bull_dot_c0_115,aVWAP_QQEMOD_bull_dot_c0_188,aVWAP_QQEMOD_bear_dot_c0_135,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2025-09-29 00:00:00+00:00,24.9736358725,24.988910756,24.938992836,24.94897642,4196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-09-30 00:00:00+00:00,24.983918964,25.218533188,24.8090065723,25.218533188,7642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-10-01 00:00:00+00:00,24.983918964,25.208549604,24.929009252,25.208549604,2703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-10-02 00:00:00+00:00,24.9442841355,25.128680932,24.9442841355,25.128680932,3329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-10-03 00:00:00+00:00,25.0097764465,25.178598852,25.0097764465,25.09873018,2800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,#000000
2025-10-06 00:00:00+00:00,24.9455820014,25.076267116,24.9455820014,25.018861508,4187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-10-07 00:00:00+00:00,24.5661059735,24.938992836,24.5496330599,24.938992836,7471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-10-08 00:00:00+00:00,24.7941310321,24.909042084,24.7040791044,24.909042084,4221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-10-09 00:00:00+00:00,24.5346576839,25.04881226,24.5346576839,25.04881226,4805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-10-10 00:00:00+00:00,23.9156754758,24.879091332,23.9156754758,24.879091332,1363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-10-13 00:00:00+00:00,24.294951832,24.3100270439,24.1203389478,24.3100270439,4422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-10-14 00:00:00+00:00,24.5600159873,24.6186196254,24.3599449639,24.3599449639,1043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-10-15 00:00:00+00:00,24.7246452875,24.8830847656,24.6394853159,24.8830847656,647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-10-16 00:00:00+00:00,24.4320264404,24.7348285431,24.4320264404,24.6922984753,1193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-10-17 00:00:00+00:00,24.3993801207,24.3993801207,24.3399777959,24.3499613799,805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-10-20 00:00:00+00:00,24.7639806084,24.7652784744,24.6794196519,24.6794196519,1187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-10-21 00:00:00+00:00,24.8675103745,24.8675103745,24.8675103745,24.8675103745,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,#000000
2025-10-22 00:00:00+00:00,24.6544606919,25.19856602,24.6544606919,25.19856602,1947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,#000000
2025-10-23 00:00:00+00:00,24.894066708,24.909042084,24.894066708,24.909042084,464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,#000000
2025-10-24 00:00:00+00:00,25.0032871169,25.0688792638,25.0032871169,25.068779428,4035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-10-27 00:00:00+00:00,24.9685442446,25.5779422121,24.9685442446,25.5779422121,4034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-10-28 00:00:00+00:00,24.8188903204,24.978927172,24.8188903204,24.958960004,9106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-10-29 00:00:00+00:00,24.5086005297,24.909042084,24.5086005297,24.839156996,1542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,#000000
2025-10-30 00:00:00+00:00,24.7143621959,24.7193539879,24.7093704039,24.7093704039,2657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,#000000
2025-10-31 00:00:00+00:00,24.4082655105,24.938992836,24.3399777959,24.938992836,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-11-03 00:00:00+00:00,24.3485636781,24.809206244,24.299943624,24.809206244,2789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-11-04 00:00:00+00:00,24.0470594413,24.2201747879,24.0470594413,24.2201747879,2231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-11-05 00:00:00+00:00,24.3948875079,24.3948875079,23.9606016038,23.9606016038,767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-11-06 00:00:00+00:00,23.9472236013,24.789239076,23.9472236013,24.789239076,22637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-11-07 00:00:00+00:00,24.1671619568,24.1671619568,23.8607657638,23.9056918918,4903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-11-10 00:00:00+00:00,24.4628757149,24.968943588,24.3699285479,24.968943588,2953,-1.0,24.968943,24.369928,56.0,-1.0,24.968943,24.369928,56.0,,,,,,,24.600582616933334,,,,,,"rgba(239, 83, 80, 0.5)"
2025-11-11 00:00:00+00:00,24.5403483268,24.6494688999,24.4198464679,24.6494688999,773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,24.587299287827715,,,,,,"rgba(239, 83, 80, 0.5)"
2025-11-12 00:00:00+00:00,24.5529276426,24.7592883239,24.5529276426,24.7592883239,2674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,24.601678408857897,,,,,,#000000
2025-11-13 00:00:00+00:00,24.1418036535,24.4996153041,24.103366855,24.3699285479,12851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,24.365755336134818,,,,,,"rgba(239, 83, 80, 0.5)"
2025-11-14 00:00:00+00:00,24.0767106858,24.1307218752,23.8607657638,24.1003717798,2963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,24.320001494015436,,,,,,"rgba(239, 83, 80, 0.5)"
2025-11-17 00:00:00+00:00,23.6117751788,24.0973767046,23.6117751788,24.0973767046,4903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,24.22121479699258,,,,,,"rgba(239, 83, 80, 0.5)"
2025-11-18 00:00:00+00:00,23.6753706089,23.7417614425,23.4814894076,23.6111761638,6947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,24.101228748099814,,,,,,"rgba(239, 83, 80, 0.5)"
2025-11-19 00:00:00+00:00,23.6704786527,23.7409627558,23.5612582438,23.7409627558,10604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,23.995905162075797,,,,,,"rgba(239, 83, 80, 0.5)"
2025-11-20 00:00:00+00:00,23.3600890261,24.2601091239,23.3516029797,24.2601091239,5355,1.0,24.260109,23.351603,0.0,0.0,0.0,0.0,0.0,,,,,23.657267043233333,,23.95965369522252,,,,23.657267043233333,,"rgba(239, 83, 80, 0.5)"
2025-11-21 00:00:00+00:00,23.9340452704,24.0354784838,23.5632549606,23.9306508518,2711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,23.720115635398226,,23.95372140354845,,,,23.720115635398226,,"rgba(239, 83, 80, 0.5)"
2025-11-24 00:00:00+00:00,24.1937182903,24.3499613799,24.0604374438,24.3499613799,2444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,23.832027287408255,,23.96469061166158,,,,23.832027287408255,,"rgba(239, 83, 80, 0.5)"
2025-11-25 00:00:00+00:00,24.6394853159,24.6494688999,24.3749203399,24.3749203399,1440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,23.919101805639897,,23.979694767688695,,,,23.919101805639897,,#000000
2025-11-26 00:00:00+00:00,24.7808528654,24.79922266,24.6794196519,24.6862084891,1373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,24.005056083730473,,23.99800751811734,,,,24.005056083730473,,"rgba(38, 166, 154, 1.0)"
2025-11-28 00:00:00+00:00,24.8669113595,24.8669113595,24.809206244,24.809206244,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,24.014004152491022,,24.000097562477134,,,,24.014004152491022,,"rgba(38, 166, 154, 1.0)"
2025-12-01 00:00:00+00:00,24.7402196785,24.94897642,24.7402196785,24.879091332,1181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,24.078170268882577,,24.016219366229866,,,,24.078170268882577,,"rgba(38, 166, 154, 1.0)"
2025-12-02 00:00:00+00:00,24.809206244,24.919025668,24.779255492,24.779255492,1951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,24.16722873659825,,24.042319628336422,,,,24.16722873659825,,"rgba(38, 166, 154, 1.0)"
2025-12-03 00:00:00+00:00,25.0983308366,25.0983308366,24.996398444,25.018861508,2132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,24.269346714362765,,24.07668941827212,,,,24.269346714362765,,"rgba(38, 166, 154, 1.0)"
2025-12-04 00:00:00+00:00,25.1691144472,25.29840186,25.158631684,25.1715105074,3609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,24.421107479897408,,,,,,24.421107479897408,,"rgba(38, 166, 154, 1.0)"
2025-12-05 00:00:00+00:00,25.1246874984,25.258467524,25.1246874984,25.24848394,3449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,24.521171460039863,,,,,,24.521171460039863,,"rgba(38, 166, 154, 1.0)"
2025-12-08 00:00:00+00:00,25.0698776222,25.318369028,25.04881226,25.318369028,6594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,24.648342446301264,,,,,,24.648342446301264,,"rgba(38, 166, 154, 1.0)"
2025-12-09 00:00:00+00:00,25.2151387695,25.268451108,25.1187971838,25.208549604,17014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,24.8386299076129,,,,,,24.8386299076129,,"rgba(38, 166, 154, 1.0)"
2025-12-10 00:00:00+00:00,25.6319534015,25.6319534015,25.308385444,25.3982377001,3876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,24.888503613522502,,,,,,24.888503613522502,,"rgba(38, 166, 154, 1.0)"
2025-12-11 00:00:00+00:00,25.8966182134,25.9139896496,25.6578108841,25.7676303081,8049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,25.01114026186853,,,,,,25.01114026186853,,"rgba(38, 166, 154, 1.0)"
2025-12-12 00:00:00+00:00,25.5827343324,25.8375153961,25.5479914601,25.7925892681,8079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,25.08621909969654,,,,,,25.08621909969654,,"rgba(38, 166, 154, 1.0)"
2025-12-15 00:00:00+00:00,25.4179053605,25.8974169001,25.4179053605,25.8974169001,3066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,25.107015209169877,,,,,,25.107015209169877,,"rgba(38, 166, 154, 0.75)"
2025-12-16 00:00:00+00:00,25.3384360319,25.4581392041,25.288418276,25.34831978,2235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,25.11463413226254,,,,,,25.11463413226254,,"rgba(38, 166, 154, 0.75)"
2025-12-17 00:00:00+00:00,25.16112758,25.4880899561,25.158631684,25.4880899561,2594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,25.119824110310592,,,,,,25.119824110310592,,"rgba(38, 166, 154, 0.75)"
2025-12-18 00:00:00+00:00,25.3511151836,25.4930817481,25.3511151836,25.4082212841,5909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,25.139610728285017,,,,,,25.139610728285017,,"rgba(38, 166, 154, 0.75)"
2025-12-19 00:00:00+00:00,25.4756104761,25.5679586281,25.4083211199,25.5479914601,7761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,25.16899039241437,,,,,,25.16899039241437,,"rgba(38, 166, 154, 0.75)"
2025-12-22 00:00:00+00:00,25.731489734,25.8574825641,25.6913557263,25.8574825641,17880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,25.2660936751472,,,,,,25.2660936751472,,"rgba(38, 166, 154, 0.75)"
2025-12-23 00:00:00+00:00,25.6612053027,25.7776138921,25.6178765481,25.7776138921,4320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,25.282106728592524,,,,,,25.282106728592524,,"rgba(38, 166, 154, 0.75)"
2025-12-24 00:00:00+00:00,25.7343849734,25.7576467241,25.6478273001,25.6478273001,1770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,25.28874689824472,,,,,,25.28874689824472,,"rgba(38, 166, 154, 1.0)"
2025-12-26 00:00:00+00:00,25.7046338931,25.7046338931,25.6350483126,25.6350483126,950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,25.291966100137007,,,,,,25.291966100137007,,"rgba(38, 166, 154, 1.0)"
2025-12-29 00:00:00+00:00,25.5983087234,25.8055679273,25.5579750441,25.7776138921,6432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,25.311000936484934,,,,,,25.311000936484934,,"rgba(38, 166, 154, 1.0)"
2025-12-30 00:00:00+00:00,25.4952781365,25.7276959721,25.4952781365,25.7276959721,616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,25.312312528035772,,,,,,25.312312528035772,,"rgba(38, 166, 154, 0.75)"
2025-12-31 00:00:00+00:00,25.2449896856,25.6478273001,25.2449896856,25.6478273001,2188,1.0,25.647827,25.24499,0.0,0.0,0.0,0.0,0.0,,,,25.379268890433334,25.31348339880028,,,,,,25.31348339880028,,"rgba(38, 166, 154, 0.75)"
2026-01-02 00:00:00+00:00,25.4029299845,25.4980735401,25.308385444,25.308385444,1405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,25.38859935965186,25.314478870020793,,,,,,25.314478870020793,,#000000
2026-01-05 00:00:00+00:00,25.8325236041,25.8325236041,25.6278601321,25.6278601321,642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,25.44555364109878,25.31674977729519,,,,,,25.31674977729519,,"rgba(38, 166, 154, 1.0)"
2026-01-06 00:00:00+00:00,26.0970885802,26.1270393322,25.8375153961,25.8431062032,1172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,25.57018710114802,25.323176855734214,,,,,,25.323176855734214,,"rgba(38, 166, 154, 1.0)"
2026-01-07 00:00:00+00:00,25.9074004841,25.9151876797,25.9074004841,25.9151876797,333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,25.589900765823035,25.32469551813392,,,,,,25.32469551813392,,"rgba(38, 166, 154, 1.0)"
2026-01-08 00:00:00+00:00,26.1018807005,26.1020803722,25.947434656,25.9872691561,4412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,25.79005940184191,25.34875605106902,,,,,,25.34875605106902,,"rgba(38, 166, 154, 1.0)"
2026-01-09 00:00:00+00:00,26.2662104932,26.3167274282,26.1485040378,26.1554925466,4639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,25.93237347917035,25.378904563761072,,,,,,25.378904563761072,,"rgba(38, 166, 154, 1.0)"
2026-01-12 00:00:00+00:00,26.3534670173,26.3766289322,25.9673019881,25.9673019881,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,25.967739542273982,25.390977844769715,,,,,,25.390977844769715,,"rgba(38, 166, 154, 1.0)"
2026-01-13 00:00:00+00:00,26.3519694797,26.5163991082,26.2867766762,26.4217547319,16488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,26.174643430365403,25.495916992892045,,,,,,25.495916992892045,,"rgba(38, 166, 154, 1.0)"
2026-01-14 00:00:00+00:00,26.398592817,26.6062513642,26.2268751722,26.6062513642,1301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,26.183525955060173,25.5034728705629,,,,,,25.5034728705629,,"rgba(38, 166, 154, 1.0)"
2026-01-15 00:00:00+00:00,26.7759722923,26.9157424683,26.7460215403,26.7460215403,2211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,26.22135432743554,25.52159706052501,,,,,,25.52159706052501,,"rgba(38, 166, 154, 1.0)"
2026-01-16 00:00:00+00:00,26.7166698033,26.7759722923,26.7166698033,26.7210625803,1160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,26.23710817687656,25.530357564549412,,,,,,25.530357564549412,,"rgba(38, 166, 154, 1.0)"
2026-01-20 00:00:00+00:00,26.3699399309,26.5862841962,26.3666453482,26.5663170282,1864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,26.246657403057235,25.540788456122463,,,,,,25.540788456122463,,"rgba(38, 166, 154, 0.75)"
2026-01-21 00:00:00+00:00,26.9364084872,26.9856275563,26.6162349482,26.8957753003,1335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,26.266115725243324,25.551410110541802,,,,,,25.551410110541802,,"rgba(38, 166, 154, 0.75)"
2026-01-22 00:00:00+00:00,27.0515192107,27.2851350764,27.0515192107,27.2851350764,2329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,26.312383554063185,25.573497748340245,,,,,,25.573497748340245,,"rgba(38, 166, 154, 0.75)"
2026-01-23 00:00:00+00:00,26.7051886817,26.8258902123,26.7051886817,26.7759722923,1761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,26.32924885900459,25.585771145934697,,,,,,25.585771145934697,,"rgba(38, 166, 154, 0.75)"
2026-01-26 00:00:00+00:00,26.7410297483,26.9456932203,26.6761364523,26.9456932203,8120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,26.399032346657435,25.64113545348497,,,,,,25.64113545348497,,"rgba(38, 166, 154, 0.75)"
2026-01-27 00:00:00+00:00,26.6861200363,26.7460215403,26.6861200363,26.7460215403,866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,26.403938245087723,25.646341924347336,,,,,,25.646341924347336,,"rgba(38, 166, 154, 0.75)"
2026-01-28 00:00:00+00:00,26.6218257553,26.7060872043,26.6162349482,26.6561692843,13030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,26.451248559809656,25.714978356596344,,,,,,25.714978356596344,,"rgba(38, 166, 154, 0.75)"
2026-01-29 00:00:00+00:00,26.6662527041,26.6662527041,26.2468423402,26.4864483562,2032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,26.45345472464829,25.72355762086328,,,,,,25.72355762086328,,"rgba(38, 166, 154, 0.5)"
2026-01-30 00:00:00+00:00,26.572107507,26.6661528683,26.5054171658,26.6661528683,1502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,26.45616665164462,25.730208236900058,,,,,,25.730208236900058,,"rgba(38, 166, 154, 0.5)"
2026-02-02 00:00:00+00:00,26.8499506497,26.9711513595,26.8159066283,26.8658245483,22416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,26.55788476110926,25.849364152505398,,,,,,25.849364152505398,,"rgba(38, 166, 154, 0.5)"
2026-02-03 00:00:00+00:00,26.6489811038,26.8758081323,26.2668095082,26.8748097739,16110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,26.56367989483745,25.90124327301365,,,,,,25.90124327301365,,"rgba(38, 166, 154, 0.5)"
2026-02-04 00:00:00+00:00,26.6094461111,26.8588360395,26.4365304362,26.8588360395,586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,26.56405992517637,25.903090027823215,,,,,,25.903090027823215,,"rgba(38, 166, 154, 0.5)"
2026-02-05 00:00:00+00:00,26.3516699722,26.4764647722,26.3516699722,26.4764647722,10087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,26.549699272154193,25.923446011054015,,,,,,25.923446011054015,,#000000
2026-02-06 00:00:00+00:00,27.2299258568,27.2302253643,26.7528103774,26.7528103774,14009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,26.604207778089577,25.986020812476088,,,,,,25.986020812476088,,"rgba(38, 166, 154, 0.5)"
2026-02-09 00:00:00+00:00,27.3029058559,27.3749873324,27.1952828203,27.3749873324,3207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,26.620264891019648,26.002110897621762,,,,,,26.002110897621762,,"rgba(38, 166, 154, 0.5)"
2026-02-10 00:00:00+00:00,27.2840368821,27.3151856642,27.2840368821,27.2951186604,12947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,26.678403837313038,26.06338483817591,,,,,,26.06338483817591,,"rgba(38, 166, 154, 0.5)"
2026-02-11 00:00:00+00:00,27.2017721499,27.3100940364,27.0055947243,27.3100940364,26335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,26.752139857354507,26.16094193528761,,,,,,26.16094193528761,,"rgba(38, 166, 154, 0.5)"
2026-02-12 00:00:00+00:00,26.7220609387,27.4149216684,26.7220609387,27.4149216684,1567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,26.753907933459367,26.16506595628962,,,,,,26.16506595628962,,"rgba(38, 166, 154, 0.5)"
2026-02-13 00:00:00+00:00,26.9906193483,26.9906193483,26.8907835083,26.8907835083,419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,26.754385595670033,26.16616742596022,,,,,,26.16616742596022,,"rgba(38, 166, 154, 0.5)"
2026-02-17 00:00:00+00:00,26.9642626865,27.0355454763,26.7160707883,26.7310461643,6969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,26.760057502319768,26.182872304530058,,,,,,26.182872304530058,,"rgba(38, 166, 154, 0.5)"
2026-02-18 00:00:00+00:00,27.0635993474,27.1952828203,26.8358737963,26.8358737963,3597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,26.765224740713506,26.192658617381692,,,,,,26.192658617381692,,"rgba(38, 166, 154, 0.5)"
2026-02-19 00:00:00+00:00,27.052617405,27.0555126443,26.7959394603,26.7959394603,3063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,26.76845869560941,26.200197851326735,,,,,,26.200197851326735,,"rgba(38, 166, 154, 0.5)"
2026-02-20 00:00:00+00:00,27.1676282927,27.2551843243,27.1154141483,27.1553484843,6493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,26.781896205711284,26.219973709419843,,,,,,26.219973709419843,,"rgba(38, 166, 154, 0.5)"
