date,Close,High,Low,Open,Volume,OB_c0,OB_High_c0,OB_Low_c0,OB_Mitigated_Index_c0,OB,OB_High,OB_Low,OB_Mitigated_Index,aVWAP_OB_bull_c0_1207,aVWAP_OB_bull_c0_1033,aVWAP_OB_bull_c0_1005,aVWAP_OB_bull_c0_360,aVWAP_OB_bull_c0_93,aVWAP_OB_bear_c0_1247,aVWAP_OB_bear_c0_1239,aVWAP_OB_bear_c0_1215,aVWAP_OB_bear_c0_1148,aVWAP_OB_bear_c0_1081,aVWAP_OB_bear_c0_998,aVWAP_OB_bear_c0_981,aVWAP_OB_bear_c0_968,aVWAP_OB_bear_c0_555,aVWAP_OB_bear_c0_408,aVWAP_OB_bear_c0_368,aVWAP_OB_bear_c0_230,aVWAP_OB_bear_c0_219,aVWAP_OB_bear_c0_103,aVWAP_OB_bear_c0_52,aVWAP_OB_bear_c0_35,aVWAP_OB_bear_c0_6,aVWAP_QQEMOD_bull_dot_c0_884,aVWAP_QQEMOD_bull_dot_c0_1050,aVWAP_QQEMOD_bull_dot_c0_1081,aVWAP_QQEMOD_bull_dot_c0_1130,aVWAP_QQEMOD_bull_dot_c0_1215,aVWAP_QQEMOD_bear_dot_c0_1005,aVWAP_QQEMOD_bear_dot_c0_1061,aVWAP_QQEMOD_bear_dot_c0_1120,aVWAP_QQEMOD_bear_dot_c0_1201,aVWAP_QQEMOD_bear_dot_c0_1253,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2021-07-19 00:00:00+00:00,136.0,137.9,131.9,133.6,2106588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,161.80997614571766,,,,,,,,,,,,161.80997614571766,"rgba(239, 83, 80, 0.5)"
2021-07-20 00:00:00+00:00,141.6,142.4,130.3,136.4,1766737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,160.32555418862478,,,,,,,,,,,,160.32555418862478,"rgba(239, 83, 80, 0.5)"
2021-07-21 00:00:00+00:00,146.0,148.9,139.4,141.6,1588716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,159.4962911789589,,,,,,,,,,,,159.4962911789589,"rgba(239, 83, 80, 0.5)"
2021-07-22 00:00:00+00:00,138.8,145.3,137.7,144.5,1323226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,158.69310785872597,,,,,,,,,,,,158.69310785872597,"rgba(239, 83, 80, 0.5)"
2021-07-23 00:00:00+00:00,135.9,139.6,132.6,139.6,1273529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,157.80256264141005,,,,,,,,,,,,157.80256264141005,"rgba(239, 83, 80, 0.5)"
2021-07-26 00:00:00+00:00,137.0,141.3,132.4,134.452,1356726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,156.9625796832615,,,,,,,,,,,,156.9625796832615,"rgba(239, 83, 80, 0.5)"
2021-07-27 00:00:00+00:00,127.3,136.5,125.409,134.9,2450057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,155.1204625111065,,,,,,,,,,,,155.1204625111065,"rgba(239, 83, 80, 0.5)"
2021-07-28 00:00:00+00:00,160.1,164.9,140.2,142.7,11612750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,155.10739973472187,,,,,,,,,,,,155.10739973472187,"rgba(239, 83, 80, 0.5)"
2021-07-29 00:00:00+00:00,154.2,166.7,152.8,166.05,4589849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,155.35194480688392,,,,,,,,,,,,155.35194480688392,"rgba(239, 83, 80, 0.5)"
2021-07-30 00:00:00+00:00,146.1,155.09,144.2,150.3,2214529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,155.07269515393793,,,,,,,,,,,,155.07269515393793,"rgba(239, 83, 80, 0.5)"
2021-08-02 00:00:00+00:00,146.1,152.5,144.4,146.6,1352200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,154.89380482280094,,,,,,,,,,,,154.89380482280094,"rgba(239, 83, 80, 0.5)"
2021-08-03 00:00:00+00:00,142.5,145.8,139.2,145.5,1415189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,154.58821617256487,,,,,,,,,,,,154.58821617256487,"rgba(239, 83, 80, 0.5)"
2021-08-04 00:00:00+00:00,139.6,145.65,138.8,141.1,1631300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,154.222360204749,,,,,,,,,,,,154.222360204749,"rgba(239, 83, 80, 0.5)"
2021-08-05 00:00:00+00:00,144.7,147.5,138.8,139.9,1703186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,153.92632602374107,,,,,,,,,,,,153.92632602374107,"rgba(239, 83, 80, 0.5)"
2021-08-06 00:00:00+00:00,144.2,146.4,141.0,145.4,1164779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,153.73701794469645,,,,,,,,,,,,153.73701794469645,"rgba(239, 83, 80, 0.5)"
2021-08-09 00:00:00+00:00,147.1,147.1,138.8,142.8,1454709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,153.5210807209277,,,,,,,,,,,,153.5210807209277,#000000
2021-08-10 00:00:00+00:00,147.9,152.1,144.5,146.1,1360681,-1.0,152.1,144.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,148.16666666666666,153.4084926818426,,,,,,,,,,,,153.4084926818426,#000000
2021-08-11 00:00:00+00:00,143.0,148.1,142.7,148.1,932022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,146.71675719300174,153.28342610603679,,,,,,,,,,,,153.28342610603679,#000000
2021-08-12 00:00:00+00:00,141.0,143.3,139.2,142.794,907622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,145.14273447228015,153.1181761800728,,,,,,,,,,,,153.1181761800728,"rgba(239, 83, 80, 0.5)"
2021-08-13 00:00:00+00:00,133.0,140.5,132.4,140.5,1647496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,141.79775418688106,152.687731767914,,,,,,,,,,,,152.687731767914,"rgba(239, 83, 80, 0.5)"
2021-08-16 00:00:00+00:00,131.2,135.3,130.2,132.3,1300996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,139.7740684481801,152.30483189976954,,,,,,,,,,,,152.30483189976954,"rgba(239, 83, 80, 0.5)"
2021-08-17 00:00:00+00:00,131.2,133.6,127.8,129.6,1614644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,137.92150773561775,151.81807452682523,,,,,,,,,,,,151.81807452682523,"rgba(239, 83, 80, 0.5)"
2021-08-18 00:00:00+00:00,132.6,140.6,131.7,139.1,3153751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,137.0679168210101,151.10248095666094,,,,,,,,,,,,151.10248095666094,"rgba(239, 83, 80, 0.5)"
2021-08-19 00:00:00+00:00,126.8,133.6,126.2,130.4,1824250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,135.89370850848985,150.5693898657461,,,,,,,,,,,,150.5693898657461,"rgba(239, 83, 80, 0.5)"
2021-08-20 00:00:00+00:00,128.3,130.399,125.5,128.0,1282222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,135.17803118348453,150.19647351937326,,,,,,,,,,,,150.19647351937326,"rgba(239, 83, 80, 0.5)"
2021-08-23 00:00:00+00:00,133.7,134.2,128.0,129.3,1274971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,134.91040003359774,149.9009506906085,,,,,,,,,,,,149.9009506906085,"rgba(239, 83, 80, 0.5)"
2021-08-24 00:00:00+00:00,138.05,138.1,132.5,134.4,1264903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,135.01015520594467,149.68435051872612,,,,,,,,,,,,149.68435051872612,"rgba(239, 83, 80, 0.5)"
2021-08-25 00:00:00+00:00,135.4,138.2,133.7,136.65,1139081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,135.0588331364606,149.48875703693048,,,,,,,,,,,,149.48875703693048,"rgba(239, 83, 80, 0.5)"
2021-08-26 00:00:00+00:00,132.5,137.65,130.6,134.5,1650247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,134.93301525464128,149.1713814676068,,,,,,,,,,,,149.1713814676068,"rgba(239, 83, 80, 0.5)"
2021-08-27 00:00:00+00:00,134.2,136.4,131.2,132.2,1064380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,134.88090046888095,148.97776081968198,,,,,,,,,,,,148.97776081968198,"rgba(239, 83, 80, 0.5)"
2021-08-30 00:00:00+00:00,131.3,135.1,129.0,135.1,1290778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,134.6977076144063,148.71708384090536,,,,,,,,,,,,148.71708384090536,"rgba(239, 83, 80, 0.5)"
2021-08-31 00:00:00+00:00,136.9,141.9,129.55,130.9,2016100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,134.81829208503092,148.42533593669685,,,,,,,,,,,,148.42533593669685,"rgba(239, 83, 80, 0.5)"
2021-09-01 00:00:00+00:00,135.7,142.0,135.1,137.4,1394363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,134.9727085315753,148.25471650148512,,,,,,,,,,,,148.25471650148512,#000000
2021-09-02 00:00:00+00:00,138.5,142.7,134.5,136.6,1791844,-1.0,142.7,134.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,138.56666666666666,135.2120146751709,148.06238983280272,,,,,,,,,,,,148.06238983280272,#000000
2021-09-03 00:00:00+00:00,135.9,141.6,134.4,137.5,1368530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,138.01816470666657,135.31306077231275,147.90164736741468,,,,,,,,,,,,147.90164736741468,#000000
2021-09-07 00:00:00+00:00,133.0,136.7,131.7,136.0,1290051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,136.79543932695566,135.24704805455943,147.70586549039623,,,,,,,,,,,,147.70586549039623,#000000
2021-09-08 00:00:00+00:00,128.0,133.3,127.7,132.2,1444129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,135.04893444581782,134.98719654898517,147.4297942401682,,,,,,,,,,,,147.4297942401682,"rgba(239, 83, 80, 0.5)"
2021-09-09 00:00:00+00:00,128.6,131.5,127.6,129.4,1264900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,134.02146030502698,134.76171571450874,147.18910415877846,,,,,,,,,,,,147.18910415877846,"rgba(239, 83, 80, 0.5)"
2021-09-10 00:00:00+00:00,124.1,129.6,124.0,129.6,1845949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,132.35670398833528,134.2823370248603,146.7859337338863,,,,,,,,,,,,146.7859337338863,"rgba(239, 83, 80, 0.5)"
2021-09-13 00:00:00+00:00,122.3,124.7,119.2,124.4,1603071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,130.80175269003502,133.73421943001566,146.38597466188955,,,,,,,,,,,,146.38597466188955,"rgba(239, 83, 80, 0.5)"
2021-09-14 00:00:00+00:00,117.4,123.101,117.2,122.6,1607292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,129.27967932020528,133.10995061267164,145.95252380518917,,,,,,,,,,,,145.95252380518917,"rgba(239, 83, 80, 1.0)"
2021-09-15 00:00:00+00:00,120.3,121.85,116.8,117.6,1298242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,128.35459076468408,132.65763024980384,145.6176915178498,,,,,,,,,,,,145.6176915178498,"rgba(239, 83, 80, 1.0)"
2021-09-16 00:00:00+00:00,120.1,122.4,119.0,120.0,931596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,127.84804875107103,132.3713607135012,145.3903219265634,,,,,,,,,,,,145.3903219265634,"rgba(239, 83, 80, 1.0)"
2021-09-17 00:00:00+00:00,121.7,121.99,117.5,120.0,1364488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,127.20495815820259,131.97214533037564,145.06327936254726,,,,,,,,,,,,145.06327936254726,"rgba(239, 83, 80, 1.0)"
2021-09-20 00:00:00+00:00,112.3,117.7,110.2,117.55,2553679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,125.28523090041439,130.88141826416427,144.306412170394,,,,,,,,,,,,144.306412170394,"rgba(239, 83, 80, 1.0)"
2021-09-21 00:00:00+00:00,112.2,115.4,110.3,112.3,1970252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,124.05933347296796,130.09041002257376,143.73285985584752,,,,,,,,,,,,143.73285985584752,"rgba(239, 83, 80, 1.0)"
2021-09-22 00:00:00+00:00,116.3,118.8,112.5,112.8,1629696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,123.45144205332441,129.5980718384754,143.32162644743104,,,,,,,,,,,,143.32162644743104,"rgba(239, 83, 80, 1.0)"
2021-09-23 00:00:00+00:00,120.2,124.0,118.7,122.0,2147661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,123.23011688688082,129.22152552906192,142.8951659705921,,,,,,,,,,,,142.8951659705921,"rgba(239, 83, 80, 0.5)"
2021-09-24 00:00:00+00:00,116.7,119.8,116.4,118.5,1317343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,122.94017375301677,128.91951839886514,142.60298593823657,,,,,,,,,,,,142.60298593823657,"rgba(239, 83, 80, 0.5)"
2021-09-27 00:00:00+00:00,122.2,122.7,116.506,117.0,1494173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,122.80300949112855,128.6768840009175,142.31637446317998,,,,,,,,,,,,142.31637446317998,"rgba(239, 83, 80, 0.5)"
2021-09-28 00:00:00+00:00,116.3,121.9,116.0,120.4,1753745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,122.5133543133591,128.33098634488996,141.953339356866,,,,,,,,,,,,141.953339356866,"rgba(239, 83, 80, 0.5)"
2021-09-29 00:00:00+00:00,111.1,117.7,110.9,117.3,1744181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,121.98128334325308,127.85685314952222,141.5319988858743,,,,,,,,,,,,141.5319988858743,"rgba(239, 83, 80, 0.5)"
2021-09-30 00:00:00+00:00,112.9,115.3,109.5,111.7,2029103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,121.39258469626664,127.3179230069934,141.04593867050886,,,,,,,,,,,,141.04593867050886,"rgba(239, 83, 80, 0.5)"
2021-10-01 00:00:00+00:00,111.5,113.7,108.4,112.9,1818029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,120.85183415823427,126.82449654323288,140.60384690333166,,,,,,,,,,,,140.60384690333166,"rgba(239, 83, 80, 0.5)"
2021-10-04 00:00:00+00:00,107.4,111.1,106.8,110.2,1498074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,120.33168041891598,126.37197894685957,140.21592089523435,,,,,,,,,,,,140.21592089523435,"rgba(239, 83, 80, 0.5)"
2021-10-05 00:00:00+00:00,111.0,113.4,106.807,107.5,1816248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,119.85182239260871,125.90938764387256,139.78634112994982,,,,,,,,,,,,139.78634112994982,"rgba(239, 83, 80, 0.5)"
2021-10-06 00:00:00+00:00,107.9,109.4,106.8,109.0,1859538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,119.29462364134676,125.39450169278643,139.32472145048104,,,,,,,,,,,,139.32472145048104,"rgba(239, 83, 80, 0.5)"
2021-10-07 00:00:00+00:00,110.2,114.175,103.7,108.2,3491397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,118.486588710707,124.57176522488875,138.52850239344016,,,,,,,,,,,,138.52850239344016,"rgba(239, 83, 80, 0.5)"
2021-10-08 00:00:00+00:00,104.9,110.8,104.6,108.5,2023147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,117.95916331019671,124.05771026762594,138.0468915685475,,,,,,,,,,,,138.0468915685475,"rgba(239, 83, 80, 1.0)"
2021-10-11 00:00:00+00:00,101.6,106.1,101.5,103.7,1264247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,117.5518169718246,123.68571427334749,137.71855291194433,,,,,,,,,,,,137.71855291194433,"rgba(239, 83, 80, 1.0)"
2021-10-12 00:00:00+00:00,102.8,105.6,101.2,101.6,1374990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,117.13720707319662,123.29833890194139,137.36972716048626,,,,,,,,,,,,137.36972716048626,"rgba(239, 83, 80, 1.0)"
2021-10-13 00:00:00+00:00,102.9,105.39,102.0,103.4,1013691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,116.85135896497228,123.02516706930768,137.11874271249368,,,,,,,,,,,,137.11874271249368,"rgba(239, 83, 80, 1.0)"
2021-10-14 00:00:00+00:00,103.9,108.1,103.714,104.2,1489033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,116.50618421490354,122.67304268236916,136.77615367487448,,,,,,,,,,,,136.77615367487448,"rgba(239, 83, 80, 1.0)"
2021-10-15 00:00:00+00:00,102.4,105.3,101.9,104.6,1310831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,116.16690300211152,122.33949179353988,136.46150255875497,,,,,,,,,,,,136.46150255875497,"rgba(239, 83, 80, 1.0)"
2021-10-18 00:00:00+00:00,100.7,102.39,99.75,102.1,1397512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,115.7641041484059,121.95583231339545,136.11018528743745,,,,,,,,,,,,136.11018528743745,"rgba(239, 83, 80, 1.0)"
2021-10-19 00:00:00+00:00,116.6,118.3,100.3,101.7,6879804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,115.29949441298247,121.12653201548689,134.9782087343627,,,,,,,,,,,,134.9782087343627,"rgba(239, 83, 80, 0.5)"
2021-10-20 00:00:00+00:00,115.9,118.0,110.2,115.5,4408197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,115.2582633751841,120.80898451492085,134.39228531125394,,,,,,,,,,,,134.39228531125394,#000000
2021-10-21 00:00:00+00:00,115.6,121.6,114.2,114.55,3066685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,115.34388180134503,120.6868336473907,134.05219782119107,,,,,,,,,,,,134.05219782119107,#000000
2021-10-22 00:00:00+00:00,110.8,115.3,109.4,115.3,1884150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,115.24808410145728,120.50968185125872,133.78642036435886,,,,,,,,,,,,133.78642036435886,#000000
