date,Close,High,Low,Open,Volume,OB_c0,OB_High_c0,OB_Low_c0,OB_Mitigated_Index_c0,OB,OB_High,OB_Low,OB_Mitigated_Index,aVWAP_OB_bull_c0_465,aVWAP_OB_bull_c0_400,aVWAP_OB_bull_c0_383,aVWAP_OB_bull_c0_64,aVWAP_OB_bull_c0_25,aVWAP_OB_bull_c0_12,aVWAP_OB_bear_c0_483,aVWAP_QQEMOD_bull_dot_c0_223,aVWAP_QQEMOD_bull_dot_c0_309,aVWAP_QQEMOD_bull_dot_c0_344,aVWAP_QQEMOD_bull_dot_c0_430,aVWAP_QQEMOD_bull_dot_c0_477,aVWAP_QQEMOD_bear_dot_c0_267,aVWAP_QQEMOD_bear_dot_c0_322,aVWAP_QQEMOD_bear_dot_c0_383,aVWAP_QQEMOD_bear_dot_c0_465,aVWAP_QQEMOD_bear_dot_c0_492,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2024-06-28 00:00:00+00:00,22.8916841588,23.2476671522,18.5407809061,18.7879913182,3203390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,21.560044072366665,,#000000
2024-07-01 00:00:00+00:00,22.7038042456,23.4751007313,20.765773499,21.7149625973,865843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,21.7206592322226,,"rgba(239, 83, 80, 0.5)"
2024-07-02 00:00:00+00:00,24.1376246357,25.6869417303,22.2588255039,22.6939158291,589135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,22.012438623556445,,"rgba(239, 83, 80, 0.5)"
2024-07-03 00:00:00+00:00,23.7321995599,25.0473589521,23.7321995599,24.1376246357,313462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,22.148504659689493,,"rgba(239, 83, 80, 0.5)"
2024-07-05 00:00:00+00:00,28.1819869773,30.9952414668,23.9497447225,24.3947234642,775131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,22.898484584818068,,"rgba(38, 166, 154, 0.5)"
2024-07-08 00:00:00+00:00,26.4712909257,29.1510517927,25.739548106,29.1510517927,706400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,23.360650534530667,,"rgba(38, 166, 154, 0.5)"
2024-07-09 00:00:00+00:00,27.0151538323,27.3118063268,25.7444923142,26.4712909257,305856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,23.51132621082105,,"rgba(38, 166, 154, 0.5)"
2024-07-10 00:00:00+00:00,27.6381240708,28.1819869773,26.5009561752,27.193145329,272987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,23.663849372035124,,"rgba(38, 166, 154, 0.5)"
2024-07-11 00:00:00+00:00,29.566365285,29.7443567817,27.519463073,28.0336607301,287995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,23.871559948829105,,"rgba(38, 166, 154, 0.5)"
2024-07-12 00:00:00+00:00,30.4365459355,32.5427786465,29.5762537015,29.9619019443,627558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,24.42272712473105,,"rgba(38, 166, 154, 0.5)"
