date,Close,High,Low,Open,Volume,OB_c0,OB_High_c0,OB_Low_c0,OB_Mitigated_Index_c0,OB,OB_High,OB_Low,OB_Mitigated_Index,aVWAP_OB_bull_c0_1198,aVWAP_OB_bull_c0_962,aVWAP_OB_bull_c0_869,aVWAP_OB_bull_c0_861,aVWAP_OB_bear_c0_1133,aVWAP_OB_bear_c0_1127,aVWAP_OB_bear_c0_1090,aVWAP_OB_bear_c0_1007,aVWAP_OB_bear_c0_836,aVWAP_OB_bear_c0_291,aVWAP_OB_bear_c0_105,aVWAP_OB_bear_c0_95,aVWAP_QQEMOD_bull_dot_c0_836,aVWAP_QQEMOD_bull_dot_c0_919,aVWAP_QQEMOD_bull_dot_c0_1007,aVWAP_QQEMOD_bull_dot_c0_1090,aVWAP_QQEMOD_bull_dot_c0_1244,aVWAP_QQEMOD_bear_dot_c0_830,aVWAP_QQEMOD_bear_dot_c0_849,aVWAP_QQEMOD_bear_dot_c0_952,aVWAP_QQEMOD_bear_dot_c0_1033,aVWAP_QQEMOD_bear_dot_c0_1198,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2021-07-06 00:00:00+00:00,12.07,12.39,11.975,12.04,10881226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,12.561906475250655,"rgba(239, 83, 80, 0.5)"
2021-07-07 00:00:00+00:00,11.44,12.14,11.37,12.08,12343250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,12.510695678581065,"rgba(239, 83, 80, 0.5)"
2021-07-08 00:00:00+00:00,11.55,11.78,10.9,11.08,12555788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,12.451216271864677,"rgba(239, 83, 80, 0.5)"
2021-07-09 00:00:00+00:00,11.79,11.8,11.4,11.49,5444535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,12.433177011205553,"rgba(239, 83, 80, 0.5)"
2021-07-12 00:00:00+00:00,11.25,11.8322,11.17,11.77,7346835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,12.402734517345685,"rgba(239, 83, 80, 0.5)"
2021-07-13 00:00:00+00:00,11.08,11.42,10.87,11.17,6825479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,12.368077219579254,"rgba(239, 83, 80, 0.5)"
2021-07-14 00:00:00+00:00,10.66,11.21,10.54,11.14,9783424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,12.309592113527666,"rgba(239, 83, 80, 0.5)"
2021-07-15 00:00:00+00:00,10.57,10.91,10.24,10.49,12855744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,12.228309064181587,"rgba(239, 83, 80, 0.5)"
2021-07-16 00:00:00+00:00,10.11,10.69,9.96,10.58,10336018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,12.156668841989516,"rgba(239, 83, 80, 0.5)"
2021-07-19 00:00:00+00:00,9.88,10.0899,9.66,9.82,12812547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,12.058557973059887,"rgba(239, 83, 80, 0.5)"
2021-07-20 00:00:00+00:00,10.62,10.72,9.9401,9.98,11079654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,12.000014071072304,"rgba(239, 83, 80, 0.5)"
2021-07-21 00:00:00+00:00,10.82,10.87,10.4,10.43,7894261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.967529052753834,"rgba(239, 83, 80, 0.5)"
2021-07-22 00:00:00+00:00,10.38,10.9,10.35,10.74,4596068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.94715812553077,"rgba(239, 83, 80, 0.5)"
2021-07-23 00:00:00+00:00,10.18,10.438,10.04,10.38,4737431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.922054234549236,"rgba(239, 83, 80, 0.5)"
2021-07-26 00:00:00+00:00,10.16,10.41,9.96,10.21,8374040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.878351108718554,"rgba(239, 83, 80, 0.5)"
2021-07-27 00:00:00+00:00,9.91,10.18,9.64,10.16,8996865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.82678663752177,"rgba(239, 83, 80, 0.5)"
2021-07-28 00:00:00+00:00,10.77,11.0,9.97,9.97,15858236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.771756669183004,"rgba(239, 83, 80, 0.5)"
2021-07-29 00:00:00+00:00,10.35,10.6978,10.295,10.56,7994289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.742935320518129,"rgba(239, 83, 80, 0.5)"
2021-07-30 00:00:00+00:00,10.16,10.49,10.0501,10.29,5346120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.721277699508754,"rgba(239, 83, 80, 0.5)"
2021-08-02 00:00:00+00:00,10.1,10.41,10.09,10.2,4727243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.702220425954977,"rgba(239, 83, 80, 0.5)"
2021-08-03 00:00:00+00:00,10.17,10.18,9.87,10.09,5764534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.677711999694603,"rgba(239, 83, 80, 0.5)"
2021-08-04 00:00:00+00:00,9.87,10.2316,9.82,10.11,7245488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.64608765395157,"rgba(239, 83, 80, 0.5)"
2021-08-05 00:00:00+00:00,10.43,10.63,9.87,9.91,10969338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.609569920993659,"rgba(239, 83, 80, 0.5)"
2021-08-06 00:00:00+00:00,10.29,10.46,10.2,10.33,4492880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.595256465460663,"rgba(239, 83, 80, 0.5)"
2021-08-09 00:00:00+00:00,10.41,10.54,10.19,10.25,6133450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.577163410214622,"rgba(239, 83, 80, 0.5)"
2021-08-10 00:00:00+00:00,10.37,10.65,10.28,10.41,4915670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.56367589521803,"rgba(239, 83, 80, 0.5)"
2021-08-11 00:00:00+00:00,10.32,10.44,10.07,10.41,5142831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.5479922593253,"rgba(239, 83, 80, 0.5)"
2021-08-12 00:00:00+00:00,10.17,10.44,10.07,10.29,3696436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.536519483000138,"rgba(239, 83, 80, 0.5)"
2021-08-13 00:00:00+00:00,9.88,10.1699,9.86,10.11,5752644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.515633312330943,"rgba(239, 83, 80, 0.5)"
2021-08-16 00:00:00+00:00,9.67,9.89,9.56,9.82,7515422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.484664056276278,"rgba(239, 83, 80, 0.5)"
2021-08-17 00:00:00+00:00,9.67,9.87,9.48,9.6,9442670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.446522644952237,"rgba(239, 83, 80, 0.5)"
2021-08-18 00:00:00+00:00,10.08,10.33,9.72,9.81,9795999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.416525207931064,"rgba(239, 83, 80, 0.5)"
2021-08-19 00:00:00+00:00,9.56,9.98,9.53,9.88,7847819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.387453798300498,"rgba(239, 83, 80, 0.5)"
2021-08-20 00:00:00+00:00,9.63,9.81,9.48,9.57,5342536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.367650048856722,"rgba(239, 83, 80, 0.5)"
2021-08-23 00:00:00+00:00,10.14,10.24,9.67,9.7,8709250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.343143913621393,"rgba(239, 83, 80, 0.5)"
2021-08-24 00:00:00+00:00,11.1,11.34,10.13,10.13,24435424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.319584325746169,#000000
2021-08-25 00:00:00+00:00,10.74,11.68,10.66,11.23,26337615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.30505286025182,"rgba(38, 166, 154, 0.5)"
2021-08-26 00:00:00+00:00,10.81,11.18,10.56,10.73,13356690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.293885332097389,"rgba(38, 166, 154, 0.5)"
2021-08-27 00:00:00+00:00,11.3,11.4,10.8,10.81,12692230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.290986163066599,"rgba(38, 166, 154, 0.5)"
2021-08-30 00:00:00+00:00,11.21,11.52,10.91,11.33,10341696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.289570553184332,"rgba(38, 166, 154, 0.5)"
2021-08-31 00:00:00+00:00,11.41,11.54,11.111,11.22,8772564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.290546639567014,"rgba(38, 166, 154, 0.5)"
2021-09-01 00:00:00+00:00,11.68,12.0121,11.41,11.45,14304157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.300484350214779,"rgba(38, 166, 154, 1.0)"
2021-09-02 00:00:00+00:00,11.25,11.84,11.07,11.77,8590562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.301720421642544,"rgba(38, 166, 154, 1.0)"
2021-09-03 00:00:00+00:00,11.07,11.44,11.01,11.2,4787957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.300702258077205,"rgba(38, 166, 154, 0.75)"
2021-09-07 00:00:00+00:00,10.83,11.22,10.76,11.09,7675132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.296132539245823,"rgba(38, 166, 154, 0.75)"
2021-09-08 00:00:00+00:00,10.39,10.84,10.38,10.79,6629191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.28798652473197,#000000
2021-09-09 00:00:00+00:00,10.73,11.125,10.35,10.4,9318857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.27977253350192,#000000
2021-09-10 00:00:00+00:00,10.42,10.86,10.37,10.75,4956270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.27405245451069,#000000
2021-09-13 00:00:00+00:00,10.47,10.75,10.26,10.43,6341400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.266300596582536,#000000
2021-09-14 00:00:00+00:00,10.04,10.49,9.935,10.47,7090544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.254098290102675,"rgba(239, 83, 80, 0.5)"
2021-09-15 00:00:00+00:00,10.13,10.1499,9.9,10.03,5364819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.244259425749584,"rgba(239, 83, 80, 0.5)"
2021-09-16 00:00:00+00:00,10.16,10.17,9.955,10.13,6179511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.233454852418635,"rgba(239, 83, 80, 0.5)"
2021-09-17 00:00:00+00:00,10.03,10.22,9.92,10.08,10477760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.214990508557666,"rgba(239, 83, 80, 0.5)"
2021-09-20 00:00:00+00:00,9.43,9.79,9.24,9.76,12485457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.183269157458444,"rgba(239, 83, 80, 1.0)"
2021-09-21 00:00:00+00:00,9.37,9.6,9.26,9.54,8769762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.16069967650618,"rgba(239, 83, 80, 1.0)"
2021-09-22 00:00:00+00:00,9.56,9.79,9.41,9.5,14260527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.128783420908592,"rgba(239, 83, 80, 1.0)"
2021-09-23 00:00:00+00:00,10.6,11.05,9.96,10.2,40686074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.096402343343037,"rgba(239, 83, 80, 0.5)"
2021-09-24 00:00:00+00:00,10.38,10.53,10.142,10.46,10571055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.085954803074952,"rgba(239, 83, 80, 0.5)"
2021-09-27 00:00:00+00:00,10.14,10.35,9.96,10.32,9017327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.074901700569612,"rgba(239, 83, 80, 0.5)"
2021-09-28 00:00:00+00:00,9.79,10.08,9.77,9.99,8733289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.061389612069,"rgba(239, 83, 80, 0.5)"
2021-09-29 00:00:00+00:00,9.6,9.925,9.56,9.83,6504966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.04997688614806,"rgba(239, 83, 80, 0.5)"
2021-09-30 00:00:00+00:00,9.73,9.9775,9.47,9.62,9538974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.033954782496458,"rgba(239, 83, 80, 0.5)"
2021-10-01 00:00:00+00:00,9.7,9.91,9.58,9.79,5291854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.025260221005027,"rgba(239, 83, 80, 0.5)"
2021-10-04 00:00:00+00:00,9.6,9.72,9.35,9.66,9718777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11.007493612670336,"rgba(239, 83, 80, 0.5)"
2021-10-05 00:00:00+00:00,9.52,9.83,9.5,9.63,6225180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,10.996799027436298,"rgba(239, 83, 80, 0.5)"
2021-10-06 00:00:00+00:00,9.36,9.45,9.1,9.37,9246566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,10.977675690612346,"rgba(239, 83, 80, 1.0)"
2021-10-07 00:00:00+00:00,9.6,9.75,9.29,9.47,5519378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,10.96809445024686,"rgba(239, 83, 80, 1.0)"
2021-10-08 00:00:00+00:00,9.39,9.59,9.36,9.56,4695863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,10.959476795977539,"rgba(239, 83, 80, 1.0)"
2021-10-11 00:00:00+00:00,9.28,9.51,9.25,9.35,6246241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,10.94741631969838,"rgba(239, 83, 80, 1.0)"
2021-10-12 00:00:00+00:00,9.34,9.48,9.25,9.33,4628763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,10.938649758638556,"rgba(239, 83, 80, 1.0)"
2021-10-13 00:00:00+00:00,9.81,10.17,9.59,9.59,14299207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,10.920537880346687,"rgba(239, 83, 80, 0.5)"
2021-10-14 00:00:00+00:00,10.26,10.46,9.81,9.93,14446525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,10.908166765283168,#000000
2021-10-15 00:00:00+00:00,10.34,10.6,10.11,10.25,9097760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,10.902381526066106,"rgba(38, 166, 154, 1.0)"
2021-10-18 00:00:00+00:00,10.1,10.36,10.08,10.25,6036049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,10.897447902626578,"rgba(38, 166, 154, 1.0)"
2021-10-19 00:00:00+00:00,11.52,11.74,9.98,10.18,34926528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,10.904387856288212,"rgba(38, 166, 154, 1.0)"
2021-10-20 00:00:00+00:00,11.41,11.56,10.96,11.38,17991263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,10.91217833968486,"rgba(38, 166, 154, 1.0)"
2021-10-21 00:00:00+00:00,11.3,11.91,11.155,11.37,13188832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,10.919715073128957,"rgba(38, 166, 154, 1.0)"
2021-10-22 00:00:00+00:00,10.92,11.5,10.88,11.15,8774791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,10.921365219437755,"rgba(38, 166, 154, 1.0)"
2021-10-25 00:00:00+00:00,11.04,11.36,10.78,10.78,8106014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,10.92252760206563,"rgba(38, 166, 154, 1.0)"
2021-10-26 00:00:00+00:00,10.83,11.15,10.8,11.15,6049538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,10.922553340664518,"rgba(38, 166, 154, 0.75)"
2021-10-27 00:00:00+00:00,10.57,11.0,10.57,10.81,4912232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,10.921502213730893,"rgba(38, 166, 154, 0.75)"
2021-10-28 00:00:00+00:00,10.79,10.88,10.56,10.6,4283793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,10.920725010142176,"rgba(38, 166, 154, 0.75)"
2021-10-29 00:00:00+00:00,10.8,11.05,10.63,10.7,5630861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,10.92018876481863,"rgba(38, 166, 154, 0.75)"
2021-11-01 00:00:00+00:00,11.37,11.43,10.8,10.82,8390468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,10.922545815117711,"rgba(38, 166, 154, 0.75)"
2021-11-02 00:00:00+00:00,11.4,11.52,11.08,11.33,9551813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,10.926447710957955,"rgba(38, 166, 154, 1.0)"
2021-11-03 00:00:00+00:00,11.73,12.39,11.48,11.73,22148492,-1.0,12.39,11.48,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,11.866666666666667,,,,,,,,,,,,10.94670980134089,"rgba(38, 166, 154, 1.0)"
2021-11-04 00:00:00+00:00,10.94,11.75,10.9,11.75,14456817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,11.6020583993249,,,,,,,,,,,,10.950177029589128,"rgba(38, 166, 154, 0.75)"
2021-11-05 00:00:00+00:00,11.05,11.16,10.7421,11.0,8642470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,11.484013641988188,,,,,,,,,,,,10.95045547213075,"rgba(38, 166, 154, 0.75)"
2021-11-08 00:00:00+00:00,11.28,11.43,11.02,11.04,8136552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,11.44733044656243,,,,,,,,,,,,10.952705746155091,"rgba(38, 166, 154, 0.75)"
2021-11-09 00:00:00+00:00,11.19,11.24,10.84,11.24,6058728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,11.410909575593454,,,,,,,,,,,,10.953486770649702,"rgba(38, 166, 154, 0.75)"
2021-11-10 00:00:00+00:00,10.48,11.15,10.44,11.0,9071617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,11.315458265841709,,,,,,,,,,,,10.951261458745483,#000000
2021-11-11 00:00:00+00:00,10.54,10.74,10.48,10.59,4214678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,11.273224673066668,,,,,,,,,,,,10.949836437097034,#000000
2021-11-12 00:00:00+00:00,10.78,10.86,10.57,10.61,4276939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,11.24342417529002,,,,,,,,,,,,10.948994293477165,#000000
2021-11-15 00:00:00+00:00,10.82,10.99,10.615,10.8,5385294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,11.214985687988587,,,,,,,,,,,,10.948298059034103,#000000
2021-11-16 00:00:00+00:00,11.22,11.26,10.53,10.74,8274385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,11.195669807620877,,,,,,,,,,,,10.948713451855204,#000000
2021-11-17 00:00:00+00:00,10.96,11.33,10.92,11.14,5666321,-1.0,11.33,10.92,0.0,-1.0,11.33,10.92,0.0,,,,,,,,,,,11.07,11.188277837100793,,,,,,,,,,,,10.94933712489415,#000000
2021-11-18 00:00:00+00:00,10.63,11.06,10.51,11.03,6377185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,10.891730846759518,11.160030538781758,,,,,,,,,,,,10.94809424997252,#000000
