date,Close,High,Low,Open,Volume,OB_c0,OB_High_c0,OB_Low_c0,OB_Mitigated_Index_c0,OB,OB_High,OB_Low,OB_Mitigated_Index,aVWAP_OB_bull_c0_1195,aVWAP_OB_bull_c0_1139,aVWAP_OB_bull_c0_1019,aVWAP_OB_bull_c0_869,aVWAP_OB_bull_c0_829,aVWAP_OB_bull_c0_671,aVWAP_OB_bear_c0_1236,aVWAP_OB_bear_c0_1212,aVWAP_OB_bear_c0_874,aVWAP_OB_bear_c0_591,aVWAP_OB_bear_c0_574,aVWAP_OB_bear_c0_162,aVWAP_OB_bear_c0_140,aVWAP_OB_bear_c0_76,aVWAP_OB_bear_c0_26,aVWAP_OB_bear_c0_14,aVWAP_QQEMOD_bull_dot_c0_982,aVWAP_QQEMOD_bull_dot_c0_1028,aVWAP_QQEMOD_bull_dot_c0_1093,aVWAP_QQEMOD_bull_dot_c0_1167,aVWAP_QQEMOD_bull_dot_c0_1206,aVWAP_QQEMOD_bear_dot_c0_1008,aVWAP_QQEMOD_bear_dot_c0_1074,aVWAP_QQEMOD_bear_dot_c0_1115,aVWAP_QQEMOD_bear_dot_c0_1175,aVWAP_QQEMOD_bear_dot_c0_1244,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2021-07-14 00:00:00+00:00,919.55,946.68,902.88,946.68,361321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,949.4618542548438,,,,,,,,,,,,967.1883047656904,"rgba(239, 83, 80, 0.5)"
2021-07-15 00:00:00+00:00,930.86,957.925,913.7015,918.27,251878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,946.1494355166542,,,,,,,,,,,,964.639168661395,"rgba(239, 83, 80, 0.5)"
2021-07-16 00:00:00+00:00,925.09,954.58,922.25,935.0,206594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,944.3132836801728,,,,,,,,,,,,962.8133477656908,"rgba(239, 83, 80, 0.5)"
2021-07-19 00:00:00+00:00,951.5,955.0,902.5,910.4,287555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,942.9289021870699,,,,,,,,,,,,960.7868422967732,"rgba(239, 83, 80, 0.5)"
2021-07-20 00:00:00+00:00,936.43,959.62,923.24,958.72,240916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,942.5271893333601,,,,,,,,,,,,959.5200948420891,"rgba(239, 83, 80, 0.5)"
2021-07-21 00:00:00+00:00,930.0,960.2,923.92,940.63,287126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,941.9376961104729,,,,,,,,,,,,958.0809329586414,"rgba(239, 83, 80, 0.5)"
2021-07-22 00:00:00+00:00,947.54,960.99,920.67,936.0,521225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,942.1550912151762,,,,,,,,,,,,956.4528285793521,"rgba(239, 83, 80, 0.5)"
2021-07-23 00:00:00+00:00,701.0,745.0,693.21,725.0,2826342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,825.1381394232536,,,,,,,,,,,,866.3337095736523,"rgba(239, 83, 80, 0.5)"
2021-07-26 00:00:00+00:00,726.62,740.0,687.1,705.0,983362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,808.9565854283179,,,,,,,,,,,,849.3942187109203,"rgba(239, 83, 80, 0.5)"
2021-07-27 00:00:00+00:00,716.4,731.58,709.01,723.21,489104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,802.6759484388725,,,,,,,,,,,,842.3898915178933,"rgba(239, 83, 80, 0.5)"
2021-07-28 00:00:00+00:00,717.17,731.7,707.26,715.37,346284,-1.0,731.7,707.26,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,718.71,798.7210458055946,,,,,,,,,,,,837.8586488685481,"rgba(239, 83, 80, 0.5)"
2021-07-29 00:00:00+00:00,705.56,728.01,701.5,718.65,386200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,715.0087259789975,794.3774249534944,,,,,,,,,,,,832.9057756358641,"rgba(239, 83, 80, 0.5)"
2021-07-30 00:00:00+00:00,710.0,712.73,695.8,702.94,409439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,711.8419717120447,789.9450666005283,,,,,,,,,,,,827.8422787863861,"rgba(239, 83, 80, 0.5)"
2021-08-02 00:00:00+00:00,715.87,718.16,706.045,710.0,377460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,712.2186811115652,786.5540498068643,,,,,,,,,,,,823.7751212048587,"rgba(239, 83, 80, 0.5)"
2021-08-03 00:00:00+00:00,678.09,716.89,675.06,716.89,459108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,707.0659395485415,781.6206050554882,,,,,,,,,,,,818.2346027182004,"rgba(239, 83, 80, 0.5)"
2021-08-04 00:00:00+00:00,660.21,694.77,659.71,676.0,469239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,700.2599570922174,776.1576565636169,,,,,,,,,,,,812.2774958172797,"rgba(239, 83, 80, 0.5)"
2021-08-05 00:00:00+00:00,656.03,666.99,653.57,661.29,340210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,695.2083615166276,772.0830706412174,,,,,,,,,,,,807.8891108989383,"rgba(239, 83, 80, 0.5)"
2021-08-06 00:00:00+00:00,656.72,666.198,653.86,657.08,375517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,690.9014771336126,767.9044806181525,,,,,,,,,,,,803.329787764826,"rgba(239, 83, 80, 0.5)"
2021-08-09 00:00:00+00:00,684.52,690.35,659.31,662.51,360897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,689.5864983962074,764.8252134213247,,,,,,,,,,,,799.7502168229273,"rgba(239, 83, 80, 0.5)"
2021-08-10 00:00:00+00:00,663.27,697.56,660.06,697.56,473160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,687.6978303937565,760.9036100688222,,,,,,,,,,,,795.1959210858339,"rgba(239, 83, 80, 0.5)"
2021-08-11 00:00:00+00:00,649.59,670.0,645.35,670.0,288640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,685.4945323869994,758.1959938155865,,,,,,,,,,,,792.1737480023106,"rgba(239, 83, 80, 0.5)"
2021-08-12 00:00:00+00:00,640.0,654.0,634.2994,652.83,335027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,682.3968273470787,754.8698847515266,,,,,,,,,,,,788.5271680005741,"rgba(239, 83, 80, 0.5)"
2021-08-13 00:00:00+00:00,633.86,651.335,632.39,640.21,205163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,680.5603613794624,752.864114079787,,,,,,,,,,,,786.3280753469621,"rgba(239, 83, 80, 0.5)"
2021-08-16 00:00:00+00:00,626.64,638.98,618.8401,631.0,411521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,676.4429244330721,748.6724079204545,,,,,,,,,,,,781.7899370894764,"rgba(239, 83, 80, 0.5)"
2021-08-17 00:00:00+00:00,627.99,633.51,616.75,622.42,435296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,672.5788831045514,744.4636015839876,,,,,,,,,,,,777.2037015358959,"rgba(239, 83, 80, 0.5)"
2021-08-18 00:00:00+00:00,604.83,631.0,603.331,630.11,387049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,668.7771707056302,740.5708459075543,,,,,,,,,,,,773.0143777823633,"rgba(239, 83, 80, 0.5)"
2021-08-19 00:00:00+00:00,597.86,607.8699,593.4795,604.72,376408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,664.7397284765126,736.6272178434399,,,,,,,,,,,,768.8178355737431,"rgba(239, 83, 80, 0.5)"
2021-08-20 00:00:00+00:00,588.12,605.95,584.6,596.13,391221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,660.6228881959626,732.5622173181246,,,,,,,,,,,,764.498174460398,"rgba(239, 83, 80, 0.5)"
2021-08-23 00:00:00+00:00,605.06,608.98,588.8088,591.0,273140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,658.3275480833042,730.0138589013103,,,,,,,,,,,,761.7417686537782,"rgba(239, 83, 80, 0.5)"
2021-08-24 00:00:00+00:00,608.11,611.885,589.14,604.99,364597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,655.6277093590679,726.8149204687965,,,,,,,,,,,,758.2501224664065,"rgba(239, 83, 80, 0.5)"
2021-08-25 00:00:00+00:00,586.62,587.21,562.11,585.36,1182559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,645.1012056833872,715.621586853444,,,,,,,,,,,,746.2868498511009,"rgba(239, 83, 80, 0.5)"
2021-08-26 00:00:00+00:00,586.19,596.37,574.5,591.52,410916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,642.4061789400125,712.2979994819086,,,,,,,,,,,,742.6537761695245,"rgba(239, 83, 80, 0.5)"
2021-08-27 00:00:00+00:00,585.11,597.9,580.03,586.01,259169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,640.8840718133613,710.319474679673,,,,,,,,,,,,740.4737398372446,"rgba(239, 83, 80, 0.5)"
2021-08-30 00:00:00+00:00,576.72,589.74,575.59,585.0,252266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,639.297255898955,708.3465872697544,,,,,,,,,,,,738.3153709424619,"rgba(239, 83, 80, 0.5)"
2021-08-31 00:00:00+00:00,570.21,582.51,564.0001,582.51,368618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,636.8102611690784,705.3857054224646,,,,,,,,,,,,735.1008998057263,"rgba(239, 83, 80, 0.5)"
2021-09-01 00:00:00+00:00,570.78,585.505,569.38,576.26,226269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,635.4393729892284,703.670482145323,,,,,,,,,,,,733.2236782959302,"rgba(239, 83, 80, 1.0)"
2021-09-02 00:00:00+00:00,562.39,572.995,561.2501,571.0,226530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,633.9157670854541,701.8719756614183,,,,,,,,,,,,731.2755098188329,"rgba(239, 83, 80, 1.0)"
2021-09-03 00:00:00+00:00,562.51,568.19,555.0,561.0,275445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,632.0562249607524,699.690419013092,,,,,,,,,,,,728.9160309988501,"rgba(239, 83, 80, 1.0)"
2021-09-07 00:00:00+00:00,559.87,569.3871,551.47,566.06,232705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,630.5230724252257,697.8781297446978,,,,,,,,,,,,726.954016382194,"rgba(239, 83, 80, 1.0)"
2021-09-08 00:00:00+00:00,559.4,569.25,555.79,556.65,309940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,628.6141319051492,695.5573054972201,,,,,,,,,,,,724.4294902032447,"rgba(239, 83, 80, 1.0)"
2021-09-09 00:00:00+00:00,538.31,545.58,510.2501,515.0,1203795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,619.185106559279,685.3800756174768,,,,,,,,,,,,713.6302540138508,"rgba(239, 83, 80, 1.0)"
2021-09-10 00:00:00+00:00,542.82,546.285,525.01,539.28,461388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,616.277173696445,681.9606093250308,,,,,,,,,,,,709.9444723787952,"rgba(239, 83, 80, 1.0)"
2021-09-13 00:00:00+00:00,543.71,563.6408,540.41,545.4,351576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,614.4956418475148,679.6545722716166,,,,,,,,,,,,707.4147216228172,"rgba(239, 83, 80, 1.0)"
2021-09-14 00:00:00+00:00,531.01,548.86,526.55,545.0,242612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,613.0722813745746,677.9461412056244,,,,,,,,,,,,705.5668687425069,"rgba(239, 83, 80, 1.0)"
2021-09-15 00:00:00+00:00,530.4,539.04,522.24,528.27,356332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,610.9456783994502,675.4250139533623,,,,,,,,,,,,702.8474064398171,"rgba(239, 83, 80, 1.0)"
2021-09-16 00:00:00+00:00,527.15,535.01,514.8311,528.24,487557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,608.040690585534,672.0000122214622,,,,,,,,,,,,699.1586052828354,"rgba(239, 83, 80, 1.0)"
2021-09-17 00:00:00+00:00,517.06,528.495,516.24,527.99,342848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,605.9951644732888,669.6037223420276,,,,,,,,,,,,696.5822212702477,"rgba(239, 83, 80, 1.0)"
2021-09-20 00:00:00+00:00,524.36,527.71,508.5,511.08,316201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,604.1830397371182,667.4540756002532,,,,,,,,,,,,694.2657566731184,"rgba(239, 83, 80, 0.75)"
2021-09-21 00:00:00+00:00,520.84,532.08,515.71,524.35,256205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,602.8151381225663,665.7881026094616,,,,,,,,,,,,692.46125626492,"rgba(239, 83, 80, 0.75)"
2021-09-22 00:00:00+00:00,522.35,530.44,517.3,522.14,248372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,601.5401004577301,664.2146865583967,,,,,,,,,,,,690.7527489663466,"rgba(239, 83, 80, 0.75)"
2021-09-23 00:00:00+00:00,525.69,528.65,515.16,519.88,251149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,600.2886142877416,662.6564646158475,,,,,,,,,,,,689.0579007059686,"rgba(239, 83, 80, 0.75)"
2021-09-24 00:00:00+00:00,514.59,527.23,514.06,527.23,182005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,599.3544312614226,661.5125241234801,,,,,,,,,,,,687.8178981207229,"rgba(239, 83, 80, 0.75)"
2021-09-27 00:00:00+00:00,523.9,532.12,514.97,515.23,344383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,597.7507607648777,659.4715591880913,,,,,,,,,,,,685.5887100815164,"rgba(239, 83, 80, 0.5)"
2021-09-28 00:00:00+00:00,517.4,526.77,510.405,523.23,233193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,596.6255142946318,658.06921973204,,,,,,,,,,,,684.0634633825781,"rgba(239, 83, 80, 0.5)"
2021-09-29 00:00:00+00:00,513.99,515.57,503.3238,515.0,281786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,595.1860475946052,656.3256682910638,,,,,,,,,,,,682.1783249641403,"rgba(239, 83, 80, 0.5)"
2021-09-30 00:00:00+00:00,509.75,526.09,508.41,516.45,303010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,593.7584264257282,654.5440087384687,,,,,,,,,,,,680.2403379745206,"rgba(239, 83, 80, 0.5)"
2021-10-01 00:00:00+00:00,508.94,516.85,501.14,509.75,254607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,592.5126242350807,653.0208498684017,,,,,,,,,,,,678.5906682528667,"rgba(239, 83, 80, 0.5)"
2021-10-04 00:00:00+00:00,503.77,508.99,496.86,507.45,284513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,591.06989250653,651.2893703363408,,,,,,,,,,,,676.722982324732,"rgba(239, 83, 80, 0.5)"
2021-10-05 00:00:00+00:00,507.56,509.78,497.62,505.18,330769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,589.4829347558752,649.3496330504854,,,,,,,,,,,,674.6228099227849,"rgba(239, 83, 80, 0.5)"
2021-10-06 00:00:00+00:00,525.5,525.5,501.84,505.28,435634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,587.779323666197,647.0887666345303,,,,,,,,,,,,672.1340867574628,"rgba(239, 83, 80, 0.5)"
2021-10-07 00:00:00+00:00,545.0,556.68,525.5,525.5,775601,-1.0,556.68,525.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,542.3933333333333,585.9414681207172,643.9846181485134,,,,,,,,,,,,668.5732062315047,"rgba(239, 83, 80, 0.5)"
2021-10-08 00:00:00+00:00,537.81,551.015,533.225,547.69,271125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,541.9504058145749,585.3097651419033,642.9249408691361,,,,,,,,,,,,667.3578559445289,#000000
2021-10-11 00:00:00+00:00,536.36,547.26,535.5877,540.26,206281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,541.5858344483045,584.8308769750719,642.1258158118783,,,,,,,,,,,,666.4417375586147,#000000
2021-10-12 00:00:00+00:00,522.69,542.95,519.6465,539.7,260161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,539.3237336326171,584.0931794607732,641.0260711196787,,,,,,,,,,,,665.2034693138959,#000000
2021-10-13 00:00:00+00:00,524.52,531.77,521.45,525.1,199768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,537.759770444858,583.5146841058104,640.177405979135,,,,,,,,,,,,664.2504155943615,#000000
2021-10-14 00:00:00+00:00,525.19,535.25,524.3,524.3,224087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,536.6592347845465,582.9050422600641,639.2593349922471,,,,,,,,,,,,663.2145149970916,#000000
2021-10-15 00:00:00+00:00,511.36,530.35,506.33,525.19,298475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,533.9026743064558,581.9364743557329,637.9274334361563,,,,,,,,,,,,661.7361352133917,"rgba(239, 83, 80, 0.5)"
2021-10-18 00:00:00+00:00,507.01,517.49,507.01,507.22,279685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,531.3006987523638,580.980236768767,636.6500058199232,,,,,,,,,,,,660.3261521477099,"rgba(239, 83, 80, 0.5)"
2021-10-19 00:00:00+00:00,510.27,513.01,506.0,509.0,309823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,528.9382953062991,579.9395474275461,635.2563348691489,,,,,,,,,,,,658.7870147873097,"rgba(239, 83, 80, 0.5)"
2021-10-20 00:00:00+00:00,511.52,528.63,509.88,512.97,337198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,527.6307905867975,578.949204524039,633.855607119586,,,,,,,,,,,,657.2233560220848,"rgba(239, 83, 80, 0.5)"
2021-10-21 00:00:00+00:00,517.22,519.49,504.1,512.5,470268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,525.8147644019647,577.5530430661323,631.9066562886687,,,,,,,,,,,,655.0527653821073,"rgba(239, 83, 80, 0.5)"
2021-10-22 00:00:00+00:00,525.64,538.2,493.0529,496.0,961156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,524.3813951864481,575.101623496188,628.2853937854566,,,,,,,,,,,,650.975015593191,"rgba(239, 83, 80, 0.5)"
2021-10-25 00:00:00+00:00,506.38,529.41,503.7639,521.58,437951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,523.406823774505,573.9432647251634,626.6280443638755,,,,,,,,,,,,649.1190904507556,"rgba(239, 83, 80, 0.5)"
2021-10-26 00:00:00+00:00,500.14,516.51,491.8801,507.5,378789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,521.9671414175154,572.8111172487036,625.1053970240487,,,,,,,,,,,,647.4346506257962,"rgba(239, 83, 80, 0.5)"
2021-10-27 00:00:00+00:00,485.1,503.11,479.8,502.85,307356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,520.2130916946674,571.746345345744,623.7636726763203,,,,,,,,,,,,645.971076386397,"rgba(239, 83, 80, 0.5)"
2021-10-28 00:00:00+00:00,496.61,497.3,483.71,486.66,189887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,519.3236017870507,571.1270362458444,622.9673560702946,,,,,,,,,,,,645.0985501092408,"rgba(239, 83, 80, 0.5)"
2021-10-29 00:00:00+00:00,492.48,502.54,490.2801,494.59,164015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,518.669241887423,570.6170241252676,622.3006244560075,,,,,,,,,,,,644.3653669610227,"rgba(239, 83, 80, 0.5)"
2021-11-01 00:00:00+00:00,505.05,506.31,490.0,491.68,148185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,518.2352537149387,570.1943346040883,621.7292946541655,,,,,,,,,,,,643.7326206837761,"rgba(239, 83, 80, 0.5)"
