date,Close,High,Low,Open,Volume,OB_c0,OB_High_c0,OB_Low_c0,OB_Mitigated_Index_c0,OB,OB_High,OB_Low,OB_Mitigated_Index,aVWAP_OB_bull_c0_1222,aVWAP_OB_bull_c0_1210,aVWAP_OB_bull_c0_1199,aVWAP_OB_bull_c0_1151,aVWAP_OB_bull_c0_1111,aVWAP_OB_bull_c0_332,aVWAP_OB_bull_c0_72,aVWAP_OB_bear_c0_1196,aVWAP_OB_bear_c0_1090,aVWAP_QQEMOD_bull_dot_c0_1057,aVWAP_QQEMOD_bull_dot_c0_1080,aVWAP_QQEMOD_bull_dot_c0_1125,aVWAP_QQEMOD_bull_dot_c0_1178,aVWAP_QQEMOD_bull_dot_c0_1251,aVWAP_QQEMOD_bear_dot_c0_1072,aVWAP_QQEMOD_bear_dot_c0_1101,aVWAP_QQEMOD_bear_dot_c0_1146,aVWAP_QQEMOD_bear_dot_c0_1199,aVWAP_QQEMOD_bear_dot_c0_1253,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2021-06-21 00:00:00+00:00,73.6841994691,74.0870550247,73.1662423263,73.3676701041,1546704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,#000000
2021-06-22 00:00:00+00:00,73.4060372998,73.9431780406,73.1758341252,73.540322485,1395526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-06-23 00:00:00+00:00,73.1374669295,73.712974866,72.878488358,73.377261903,1487074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-06-24 00:00:00+00:00,73.3427314268,73.8040669148,72.9871186549,73.4868987668,853604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-06-25 00:00:00+00:00,74.1789019987,74.1789019987,73.4292318308,73.6118437948,917625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-06-28 00:00:00+00:00,73.7944557588,74.1692908427,73.4100095188,74.1692908427,1079957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-06-29 00:00:00+00:00,74.2654024027,74.5729593947,73.2273975548,73.9290119427,1329112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,#000000
2021-06-30 00:00:00+00:00,73.9194007867,74.5537370827,73.5253433908,74.2077354667,1470015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,#000000
2021-07-01 00:00:00+00:00,73.6887330428,74.2846247147,73.2322031328,74.2077354667,1002232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,#000000
2021-07-02 00:00:00+00:00,74.5537370827,74.5825705507,73.4868987668,73.7367888228,1477251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-06 00:00:00+00:00,73.3427314268,74.4287920547,72.5834501029,74.4287920547,1156454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,#000000
2021-07-07 00:00:00+00:00,74.4576255227,74.7844048266,73.3427314268,73.3715648948,1009690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-08 00:00:00+00:00,70.0557160752,72.6122835709,69.5271024953,71.939502651,6932323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-09 00:00:00+00:00,71.862613403,71.891446871,70.4017176912,70.8534420231,3522159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-12 00:00:00+00:00,70.7188858391,71.545445255,70.2575503512,71.430111383,1553147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-13 00:00:00+00:00,70.0845495432,70.6708300591,69.6039917433,70.3152172872,1673346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-14 00:00:00+00:00,69.1714897233,70.4978292512,69.0849893193,70.3632730672,1806073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-15 00:00:00+00:00,69.7385479273,70.3152172872,68.6044315194,68.7293765474,2245503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-16 00:00:00+00:00,69.5367136513,70.1614387912,69.1907120353,69.8827152672,2114636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-19 00:00:00+00:00,68.1334848755,68.3449303074,67.1435358076,68.0854290955,3184834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-20 00:00:00+00:00,69.0753781633,69.4982690273,67.9316505995,68.5467645834,2296378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-21 00:00:00+00:00,69.4886578713,69.7769925513,68.8831550434,68.9984889154,1684529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-22 00:00:00+00:00,69.9692156712,70.4305511592,69.6232140553,70.0076602952,2120442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-23 00:00:00+00:00,71.0168316751,71.458944851,70.0364937632,70.1902722592,1834074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-26 00:00:00+00:00,70.0749383872,70.8822754911,69.5463248073,70.8438308671,1355382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-27 00:00:00+00:00,69.2868235953,69.9211598912,68.6044315194,69.7577702393,3447093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-28 00:00:00+00:00,69.1907120353,69.7097144593,68.7966546394,69.6039917433,2541230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-29 00:00:00+00:00,70.5939408112,71.2763328871,69.7769925513,70.4689957832,3205780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-30 00:00:00+00:00,71.430111383,71.458944851,70.3728842232,70.4209400032,2048543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,#000000
2021-08-02 00:00:00+00:00,70.6419965911,72.3191433129,70.5170515632,72.016391899,1400648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,#000000
2021-08-03 00:00:00+00:00,71.4012779151,71.977947275,70.7957750871,70.7957750871,2382414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,#000000
2021-08-04 00:00:00+00:00,70.8438308671,71.2667217311,70.2959949752,71.1225543911,1827617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,#000000
2021-08-05 00:00:00+00:00,70.8246085551,71.3628332911,70.6516077471,71.1513878591,1418308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,#000000
2021-08-06 00:00:00+00:00,70.6323854351,71.622334503,70.4497734712,71.0841097671,1926047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,#000000
2021-08-09 00:00:00+00:00,69.8827152672,70.7957750871,69.8442706432,70.4113288472,2172630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,#000000
2021-08-10 00:00:00+00:00,69.4021574673,69.7193256153,68.0383344311,68.1719294995,8125045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-11 00:00:00+00:00,70.6612189031,71.0168316751,69.0753781633,69.7001033033,4286010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,#000000
2021-08-12 00:00:00+00:00,69.8250483312,70.4209400032,69.4406020913,70.3344395992,2406428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-13 00:00:00+00:00,69.7289367713,70.2767726632,69.4406020913,69.7673813953,1663893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-16 00:00:00+00:00,68.6909319234,69.3733239993,68.4602641794,69.2868235953,2153528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-17 00:00:00+00:00,68.3641526194,68.4025972434,67.3934258636,68.3641526194,3202681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-18 00:00:00+00:00,68.1527071875,68.8974756658,68.1334848755,68.4602641794,1753538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-19 00:00:00+00:00,68.0854290955,68.2968745274,67.4222593316,67.5183708915,5534171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-20 00:00:00+00:00,67.8067055715,68.0181510035,67.3838147076,67.9124282875,2092911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-23 00:00:00+00:00,68.4890976474,68.5083199594,67.8739836635,68.0277621595,1614373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-24 00:00:00+00:00,68.1334848755,68.8254881074,68.1046514075,68.7485988594,1522152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-25 00:00:00+00:00,68.4602641794,68.6140426754,67.6913716995,68.2776522154,1539370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-26 00:00:00+00:00,68.3641526194,68.8543215754,68.2103741235,68.3257079954,1703300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-27 00:00:00+00:00,69.0369335393,69.4694355593,68.3641526194,68.5563757394,2476922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-30 00:00:00+00:00,69.2483789713,69.6136028993,68.6332649874,68.9984889154,1730866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-31 00:00:00+00:00,66.1151421157,69.8634929552,64.7984137439,69.5174913393,22239167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-09-01 00:00:00+00:00,69.4117686233,70.0941606992,66.4323102637,67.0858688716,22180498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-09-02 00:00:00+00:00,71.3339998231,71.449333695,69.3637128433,69.3637128433,13122707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,#000000
2021-09-03 00:00:00+00:00,69.4790467153,71.901058027,69.3925463113,71.3147775111,10007938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,#000000
2021-09-07 00:00:00+00:00,68.1623183435,70.1806611032,67.9508729115,69.3252682193,10034832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,#000000
2021-09-08 00:00:00+00:00,69.2387678153,69.4598244033,67.7208779484,67.9412617555,7383675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,#000000
2021-09-09 00:00:00+00:00,66.7014226316,69.2964347513,66.5091995117,69.2387678153,5187591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-09-10 00:00:00+00:00,65.8748632157,67.2684808356,65.8220018578,67.1627581196,5148652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-09-13 00:00:00+00:00,65.8844743717,67.1435358076,65.2693603878,66.1151421157,7493570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)"
2021-09-14 00:00:00+00:00,65.4904169758,66.3650321717,65.2981938558,66.1631978957,4071982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)"
2021-09-15 00:00:00+00:00,66.1343644277,66.9032569076,65.4039165718,65.4423611958,14228856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)"
2021-09-16 00:00:00+00:00,65.5384727558,66.9320903756,65.4423611958,66.3169763917,8844307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)"
2021-09-17 00:00:00+00:00,64.6158017799,65.8844743717,64.4716344399,65.5384727558,8186904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)"
2021-09-20 00:00:00+00:00,62.9434606361,63.904576236,62.0111785042,63.70274196,8389367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)"
2021-09-21 00:00:00+00:00,62.1265123762,63.741186584,62.0976789082,63.51051884,4779570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)"
2021-09-22 00:00:00+00:00,62.2514574042,63.0684056641,61.8670111642,62.6743482681,6503028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,62.39562474416666,,"rgba(239, 83, 80, 1.0)"
2021-09-23 00:00:00+00:00,63.1539449525,63.5633474327,62.5566989813,62.6819279753,5764384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,62.72253272370778,,"rgba(239, 83, 80, 1.0)"
2021-09-24 00:00:00+00:00,63.3755039418,63.5488979334,62.6819279753,62.7108269739,3195639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,62.82164354526453,,"rgba(239, 83, 80, 1.0)"
2021-09-27 00:00:00+00:00,64.4351338907,65.1094438581,63.163577952,63.433301939,5422466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,63.18886362485916,,"rgba(239, 83, 80, 0.75)"
2021-09-28 00:00:00+00:00,63.8571539186,64.2713728986,62.8553219669,64.0209149106,6459442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,63.30045878536147,,"rgba(239, 83, 80, 0.75)"
2021-09-29 00:00:00+00:00,63.6066959306,64.675958879,63.3562379427,64.1365109051,3324711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,63.36324328739207,,"rgba(239, 83, 80, 0.75)"
2021-09-30 00:00:00+00:00,62.6819279753,64.3002718972,62.6819279753,63.8571539186,4145189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,63.34635202468563,,"rgba(239, 83, 80, 0.75)"
2021-10-01 00:00:00+00:00,63.8860529172,64.1846759027,62.6433959771,63.0479819576,6292129,1.0,64.18468,62.643394,0.0,0.0,0.0,0.0,0.0,,,,,,,63.57137493233333,,,,,,,,,,,,,63.38079563711655,,"rgba(239, 83, 80, 0.75)"
2021-10-04 00:00:00+00:00,63.992015912,64.4303173909,63.1924769506,63.8667869181,3531074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,63.6792958415529,,,,,,,,,,,,,63.41962076786453,,"rgba(239, 83, 80, 0.5)"
2021-10-05 00:00:00+00:00,64.6663258795,65.4273328428,63.9631169134,64.3291708958,3624289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,63.950506834479505,,,,,,,,,,,,,63.51468959637717,,"rgba(239, 83, 80, 0.5)"
2021-10-06 00:00:00+00:00,65.7933868251,65.8126528242,63.5970629311,63.5970629311,3618586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,64.18738977035467,,,,,,,,,,,,,63.62300885855376,,#000000
2021-10-07 00:00:00+00:00,65.7355888279,66.6892557819,65.3984338442,66.3521007982,4551497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,64.5566251799808,,,,,,,,,,,,,63.809971416063995,,#000000
2021-10-08 00:00:00+00:00,66.6699897828,66.9011817717,65.774120826,65.9089828195,3749774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,64.83626983274402,,,,,,,,,,,,,63.97436595561904,,"rgba(38, 166, 154, 1.0)"
2021-10-11 00:00:00+00:00,66.1112758098,66.9493467693,65.7644878265,66.7855857772,2358473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,64.95865729703517,,,,,,,,,,,,,64.06112660462384,,"rgba(38, 166, 154, 1.0)"
