date,Close,High,Low,Open,Volume,OB_c0,OB_High_c0,OB_Low_c0,OB_Mitigated_Index_c0,OB,OB_High,OB_Low,OB_Mitigated_Index,aVWAP_OB_bear_c0_552,aVWAP_OB_bear_c0_536,aVWAP_OB_bear_c0_309,aVWAP_OB_bear_c0_256,aVWAP_OB_bear_c0_156,aVWAP_QQEMOD_bull_dot_c0_289,aVWAP_QQEMOD_bull_dot_c0_404,aVWAP_QQEMOD_bull_dot_c0_437,aVWAP_QQEMOD_bull_dot_c0_491,aVWAP_QQEMOD_bull_dot_c0_531,aVWAP_QQEMOD_bear_dot_c0_338,aVWAP_QQEMOD_bear_dot_c0_421,aVWAP_QQEMOD_bear_dot_c0_482,aVWAP_QQEMOD_bear_dot_c0_520,aVWAP_QQEMOD_bear_dot_c0_570,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2021-07-06 00:00:00+00:00,4.89,5.2,4.81,5.2,141180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.455578758432199,"rgba(239, 83, 80, 0.5)"
2021-07-07 00:00:00+00:00,4.8,4.9,4.71,4.83,100167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.422275618328448,"rgba(239, 83, 80, 0.5)"
2021-07-08 00:00:00+00:00,4.63,4.7343,4.52,4.67,80728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.3908866700709765,"rgba(239, 83, 80, 0.5)"
2021-07-09 00:00:00+00:00,5.05,5.05,4.62,4.68,60339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.37699248904343,"rgba(239, 83, 80, 0.5)"
2021-07-12 00:00:00+00:00,4.95,5.0572,4.8656,5.05,81603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.361325538728037,"rgba(239, 83, 80, 0.5)"
2021-07-13 00:00:00+00:00,4.6,4.92,4.6,4.92,80039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.3381864471617595,"rgba(239, 83, 80, 0.5)"
2021-07-14 00:00:00+00:00,4.59,4.7701,4.57,4.65,76103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.315594792074771,"rgba(239, 83, 80, 0.5)"
2021-07-15 00:00:00+00:00,4.44,4.65,4.33,4.6,102052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.280405697307631,"rgba(239, 83, 80, 0.5)"
2021-07-16 00:00:00+00:00,4.0,4.39,3.999,4.39,334045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.141967982081782,"rgba(239, 83, 80, 0.5)"
2021-07-19 00:00:00+00:00,3.7,3.95,3.5659,3.91,303202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.003815776689572,"rgba(239, 83, 80, 0.5)"
2021-07-20 00:00:00+00:00,4.08,4.13,3.66,3.76,114207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.966374307778186,"rgba(239, 83, 80, 0.5)"
2021-07-21 00:00:00+00:00,3.977,4.11,3.914,4.08,93344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.938944439421966,"rgba(239, 83, 80, 0.5)"
2021-07-22 00:00:00+00:00,3.79,3.94,3.7503,3.93,73761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.914537903937596,"rgba(239, 83, 80, 0.5)"
2021-07-23 00:00:00+00:00,3.82,3.87,3.67,3.81,49024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.898324102533124,"rgba(239, 83, 80, 0.5)"
2021-07-26 00:00:00+00:00,3.72,3.8,3.65,3.79,85310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.869647983858278,"rgba(239, 83, 80, 0.5)"
2021-07-27 00:00:00+00:00,3.58,3.72,3.48,3.72,132292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.823106051698489,"rgba(239, 83, 80, 0.5)"
2021-07-28 00:00:00+00:00,4.06,4.0999,3.54,3.58,189800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.777210599473145,"rgba(239, 83, 80, 0.5)"
2021-07-29 00:00:00+00:00,3.75,4.15,3.67,4.11,184324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.734811726355008,"rgba(239, 83, 80, 0.5)"
2021-07-30 00:00:00+00:00,3.7,3.7756,3.65,3.71,42869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.723934729158728,"rgba(239, 83, 80, 0.5)"
2021-08-02 00:00:00+00:00,3.89,3.97,3.78,3.78,130066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.697642481752208,"rgba(239, 83, 80, 0.5)"
2021-08-03 00:00:00+00:00,3.66,3.87,3.59,3.77,143311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.664754302641531,"rgba(239, 83, 80, 0.5)"
2021-08-04 00:00:00+00:00,3.52,3.7097,3.52,3.66,77814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.645610261538444,"rgba(239, 83, 80, 0.5)"
2021-08-05 00:00:00+00:00,3.87,4.01,3.52,3.55,441536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.568429173500359,"rgba(239, 83, 80, 0.5)"
2021-08-06 00:00:00+00:00,3.74,3.91,3.68,3.87,109698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.550872996111507,"rgba(239, 83, 80, 0.5)"
2021-08-09 00:00:00+00:00,3.855,3.89,3.72,3.75,124423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.532983421032895,"rgba(239, 83, 80, 0.5)"
2021-08-10 00:00:00+00:00,3.98,4.0532,3.86,3.86,132722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.518483453638749,"rgba(239, 83, 80, 0.5)"
2021-08-11 00:00:00+00:00,4.04,4.07,3.94,4.07,90580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.509898978408388,#000000
2021-08-12 00:00:00+00:00,4.11,4.1799,3.9,4.08,57345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.505114094846381,#000000
2021-08-13 00:00:00+00:00,3.97,4.17,3.97,4.11,58906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.500014626740024,#000000
2021-08-16 00:00:00+00:00,3.76,4.03,3.73,4.03,135163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.483930361975582,#000000
2021-08-17 00:00:00+00:00,3.9,4.1961,3.79,3.79,323484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.455169024901341,#000000
2021-08-18 00:00:00+00:00,4.01,4.09,3.85,3.91,107229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.446704306330271,#000000
2021-08-19 00:00:00+00:00,3.87,4.0,3.81,3.98,111411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.436578412910261,#000000
2021-08-20 00:00:00+00:00,3.85,3.98,3.83,3.91,49481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.432145337221032,#000000
2021-08-23 00:00:00+00:00,4.1,4.12,3.88,3.88,92536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.426222168656224,#000000
2021-08-24 00:00:00+00:00,4.25,4.48,4.04,4.04,108124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.423329910318471,"rgba(38, 166, 154, 0.5)"
2021-08-25 00:00:00+00:00,4.01,4.3,3.98,4.3,98244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.41834416816739,#000000
2021-08-26 00:00:00+00:00,4.22,4.25,3.98,4.06,112563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.413732241502695,"rgba(38, 166, 154, 0.5)"
2021-08-27 00:00:00+00:00,4.16,4.27,4.02,4.13,90014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.410156717664188,"rgba(38, 166, 154, 0.5)"
2021-08-30 00:00:00+00:00,4.14,4.2,4.09,4.16,43795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.408408242200273,"rgba(38, 166, 154, 0.5)"
2021-08-31 00:00:00+00:00,4.2,4.29,4.14,4.14,87765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.405836507669263,"rgba(38, 166, 154, 0.5)"
2021-09-01 00:00:00+00:00,4.2,4.25,4.14,4.2,72789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.403611835029219,"rgba(38, 166, 154, 1.0)"
2021-09-02 00:00:00+00:00,4.08,4.25,4.04,4.16,90812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.399941468100552,"rgba(38, 166, 154, 1.0)"
2021-09-03 00:00:00+00:00,4.44,4.51,4.01,4.02,190277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.397806561050377,"rgba(38, 166, 154, 1.0)"
2021-09-07 00:00:00+00:00,4.15,4.4,4.11,4.31,76354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.395921303090499,"rgba(38, 166, 154, 1.0)"
2021-09-08 00:00:00+00:00,4.07,4.17,3.94,4.17,203219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.386701809700717,#000000
2021-09-09 00:00:00+00:00,4.1,4.1,4.0,4.06,41725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.3849084855618035,#000000
2021-09-10 00:00:00+00:00,4.06,4.15,4.01,4.06,30375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.383642654100679,#000000
2021-09-13 00:00:00+00:00,4.05,4.14,3.9801,4.06,59281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.381070754593756,#000000
2021-09-14 00:00:00+00:00,4.55,5.15,4.0,4.07,2548155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.427969427080339,"rgba(38, 166, 154, 1.0)"
2021-09-15 00:00:00+00:00,4.39,4.66,4.15,4.58,509676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.426623782867346,"rgba(38, 166, 154, 1.0)"
2021-09-16 00:00:00+00:00,4.29,4.38,4.17,4.38,119993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.424981600834846,"rgba(38, 166, 154, 1.0)"
2021-09-17 00:00:00+00:00,4.42,4.5323,4.2,4.2,163303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.424367820107496,"rgba(38, 166, 154, 1.0)"
2021-09-20 00:00:00+00:00,4.3,4.4,4.17,4.28,185914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.422109746242685,"rgba(38, 166, 154, 1.0)"
2021-09-21 00:00:00+00:00,4.17,4.3,4.16,4.3,126353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.419714529296952,#000000
2021-09-22 00:00:00+00:00,4.17,4.33,4.06,4.2,364608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.412360185067621,#000000
2021-09-23 00:00:00+00:00,4.12,4.23,4.1,4.19,151219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.408970731557776,#000000
2021-09-24 00:00:00+00:00,3.99,4.08,3.96,4.07,123520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.4048044870517025,"rgba(239, 83, 80, 0.5)"
2021-09-27 00:00:00+00:00,4.16,4.25,3.94,4.0,450846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.394225368067459,#000000
2021-09-28 00:00:00+00:00,4.03,4.17,3.98,4.17,128288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.390769694107605,"rgba(239, 83, 80, 0.5)"
2021-09-29 00:00:00+00:00,3.96,4.08,3.93,4.06,79137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.388229770691799,"rgba(239, 83, 80, 0.5)"
2021-09-30 00:00:00+00:00,4.02,4.06,3.9,3.96,87448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.385483467915775,"rgba(239, 83, 80, 0.5)"
2021-10-01 00:00:00+00:00,4.12,4.22,4.0,4.07,98623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.383365550070383,"rgba(239, 83, 80, 0.5)"
2021-10-04 00:00:00+00:00,4.03,4.08,3.9801,4.07,80354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.3811393299946975,"rgba(239, 83, 80, 0.5)"
2021-10-05 00:00:00+00:00,4.02,4.07,3.995,4.03,135693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.377425052496338,"rgba(239, 83, 80, 0.5)"
2021-10-06 00:00:00+00:00,4.02,4.05,3.95,4.02,94512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.374726157924822,"rgba(239, 83, 80, 0.5)"
2021-10-07 00:00:00+00:00,4.02,4.12,4.01,4.03,64203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.373128299487038,"rgba(239, 83, 80, 0.5)"
2021-10-08 00:00:00+00:00,4.03,4.08,4.02,4.03,54874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.371747108649207,"rgba(239, 83, 80, 0.5)"
2021-10-11 00:00:00+00:00,4.05,4.16,4.031,4.05,57777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.370467735408881,"rgba(239, 83, 80, 0.5)"
2021-10-12 00:00:00+00:00,4.05,4.08,4.01,4.05,65174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.368872078911492,"rgba(239, 83, 80, 0.5)"
2021-10-13 00:00:00+00:00,4.06,4.11,4.04,4.05,45999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.367836191367682,#000000
2021-10-14 00:00:00+00:00,4.09,4.18,4.0716,4.09,75130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.366406565927887,#000000
2021-10-15 00:00:00+00:00,4.03,4.12,4.0101,4.12,74556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.364667603096691,#000000
2021-10-18 00:00:00+00:00,3.99,4.05,3.915,4.02,264095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.357340894457553,"rgba(239, 83, 80, 1.0)"
2021-10-19 00:00:00+00:00,3.96,4.04,3.82,3.97,189166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.351650828815389,"rgba(239, 83, 80, 1.0)"
2021-10-20 00:00:00+00:00,3.93,3.96,3.86,3.96,85603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.348983513258232,"rgba(239, 83, 80, 1.0)"
2021-10-21 00:00:00+00:00,3.84,3.99,3.8,3.9,132425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.344545229173412,"rgba(239, 83, 80, 1.0)"
2021-10-22 00:00:00+00:00,3.7,3.85,3.6782,3.85,95513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.340493863901538,"rgba(239, 83, 80, 1.0)"
2021-10-25 00:00:00+00:00,3.66,3.77,3.64,3.72,156845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.333381444519494,"rgba(239, 83, 80, 1.0)"
2021-10-26 00:00:00+00:00,3.57,3.69,3.55,3.65,136487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.32650072904555,"rgba(239, 83, 80, 1.0)"
2021-10-27 00:00:00+00:00,3.59,3.6013,3.54,3.57,101073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.321306519612044,"rgba(239, 83, 80, 1.0)"
2021-10-28 00:00:00+00:00,3.79,4.1,3.51,3.62,992258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.2880942546746015,"rgba(239, 83, 80, 0.75)"
2021-10-29 00:00:00+00:00,3.69,3.79,3.59,3.79,131366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.283091771882486,"rgba(239, 83, 80, 0.75)"
2021-11-01 00:00:00+00:00,3.79,3.88,3.62,3.69,151147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.278137559372093,"rgba(239, 83, 80, 0.75)"
2021-11-02 00:00:00+00:00,3.82,3.85,3.666,3.75,123218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.274286357722688,"rgba(239, 83, 80, 0.75)"
2021-11-03 00:00:00+00:00,3.93,4.0,3.78,3.91,99969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.271980206290668,"rgba(239, 83, 80, 0.5)"
2021-11-04 00:00:00+00:00,3.86,3.98,3.74,3.98,114611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.269064647470945,#000000
2021-11-05 00:00:00+00:00,3.89,3.91,3.77,3.84,60493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.267529954109657,#000000
2021-11-08 00:00:00+00:00,4.24,4.2999,3.8778,3.91,186993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.266070893974525,"rgba(38, 166, 154, 1.0)"
2021-11-09 00:00:00+00:00,4.17,4.27,4.04,4.27,106911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.265385663685674,"rgba(38, 166, 154, 1.0)"
2021-11-10 00:00:00+00:00,4.13,4.2199,4.01,4.17,142818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.264141463602397,"rgba(38, 166, 154, 1.0)"
2021-11-11 00:00:00+00:00,4.17,4.24,4.0774,4.09,88279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.263606571629714,"rgba(38, 166, 154, 1.0)"
2021-11-12 00:00:00+00:00,4.37,4.4,4.12,4.14,116155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.263833841323728,"rgba(38, 166, 154, 1.0)"
2021-11-15 00:00:00+00:00,4.32,4.42,4.2,4.4,161690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.2643030297212485,"rgba(38, 166, 154, 1.0)"
2021-11-16 00:00:00+00:00,3.9,4.33,3.88,4.32,240264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.2611413388159365,"rgba(38, 166, 154, 0.75)"
2021-11-17 00:00:00+00:00,3.73,3.84,3.7,3.82,162720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.25644019804575,#000000
2021-11-18 00:00:00+00:00,3.63,3.72,3.6,3.72,110339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.2526321336609225,"rgba(239, 83, 80, 0.5)"
2021-11-19 00:00:00+00:00,3.58,3.75,3.56,3.61,85582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.249614328881525,"rgba(239, 83, 80, 1.0)"
2021-11-22 00:00:00+00:00,3.69,3.82,3.5,3.63,134241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.245240999470478,"rgba(239, 83, 80, 1.0)"
2021-11-23 00:00:00+00:00,3.63,3.72,3.52,3.72,125544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.2408833130779255,"rgba(239, 83, 80, 1.0)"
2021-11-24 00:00:00+00:00,3.485,3.5774,3.48,3.56,99697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.236861782816727,"rgba(239, 83, 80, 1.0)"
2021-11-26 00:00:00+00:00,3.45,3.495,3.31,3.49,113031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.231758619570457,"rgba(239, 83, 80, 1.0)"
2021-11-29 00:00:00+00:00,3.23,3.47,3.21,3.47,303931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.216450923850419,"rgba(239, 83, 80, 1.0)"
2021-11-30 00:00:00+00:00,3.24,3.292,3.06,3.25,174033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.206919389614894,"rgba(239, 83, 80, 1.0)"
2021-12-01 00:00:00+00:00,3.08,3.41,3.02,3.25,151727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.198532751491285,"rgba(239, 83, 80, 1.0)"
2021-12-02 00:00:00+00:00,3.03,3.11,2.9,3.1,138828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.189826195419703,"rgba(239, 83, 80, 1.0)"
2021-12-03 00:00:00+00:00,2.82,3.01,2.78,3.01,190952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.17662380166772,"rgba(239, 83, 80, 1.0)"
2021-12-06 00:00:00+00:00,2.94,2.99,2.71,2.81,122404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.168362558017815,"rgba(239, 83, 80, 1.0)"
2021-12-07 00:00:00+00:00,3.01,3.16,2.95,2.95,94689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.162828435571978,"rgba(239, 83, 80, 1.0)"
2021-12-08 00:00:00+00:00,3.24,3.29,2.9427,3.05,136671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.155762128108431,"rgba(239, 83, 80, 0.75)"
