date,Close,High,Low,Open,Volume,OB_c0,OB_High_c0,OB_Low_c0,OB_Mitigated_Index_c0,OB,OB_High,OB_Low,OB_Mitigated_Index,aVWAP_OB_bull_c0_808,aVWAP_OB_bull_c0_56,aVWAP_OB_bull_c0_17,aVWAP_OB_bear_c0_1185,aVWAP_OB_bear_c0_1140,aVWAP_OB_bear_c0_1093,aVWAP_OB_bear_c0_1059,aVWAP_OB_bear_c0_975,aVWAP_OB_bear_c0_928,aVWAP_OB_bear_c0_918,aVWAP_OB_bear_c0_903,aVWAP_OB_bear_c0_875,aVWAP_OB_bear_c0_157,aVWAP_OB_bear_c0_131,aVWAP_OB_bear_c0_107,aVWAP_OB_bear_c0_61,aVWAP_QQEMOD_bull_dot_c0_1093,aVWAP_QQEMOD_bull_dot_c0_1140,aVWAP_QQEMOD_bull_dot_c0_1185,aVWAP_QQEMOD_bull_dot_c0_1222,aVWAP_QQEMOD_bull_dot_c0_1241,aVWAP_QQEMOD_bear_dot_c0_1110,aVWAP_QQEMOD_bear_dot_c0_1170,aVWAP_QQEMOD_bear_dot_c0_1207,aVWAP_QQEMOD_bear_dot_c0_1230,aVWAP_QQEMOD_bear_dot_c0_1253,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2021-08-12 00:00:00+00:00,68.66,68.84,64.275,65.13,80766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,65.66194539356788,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-13 00:00:00+00:00,71.87,71.9239,68.03,69.52,184808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,66.28998742094201,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-16 00:00:00+00:00,70.86,72.41,69.95,72.0,54113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,66.46145857713958,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-17 00:00:00+00:00,72.44,73.3958,70.27,70.27,51644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,66.64584121239373,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-18 00:00:00+00:00,76.82,77.3613,72.65,72.75,155499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,67.45786743180858,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-19 00:00:00+00:00,77.16,77.38,75.0001,76.53,106144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,67.98517536023415,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-20 00:00:00+00:00,76.51,78.3,75.05,77.37,65785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,68.28594880926158,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-23 00:00:00+00:00,78.28,78.3,76.67,76.67,81833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,68.67899446415525,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-24 00:00:00+00:00,78.62,78.78,77.76,78.51,58932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,68.96090107563813,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-25 00:00:00+00:00,79.5,79.5,77.71,78.84,109993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,69.47208055406239,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-26 00:00:00+00:00,81.48,83.012,79.51,79.51,66348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,69.8288883988829,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-27 00:00:00+00:00,82.99,83.32,81.7557,82.14,70673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,70.22813230565039,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-30 00:00:00+00:00,84.1,84.36,82.2912,83.5,62700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,70.58613421684197,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-31 00:00:00+00:00,84.03,84.32,82.54,84.32,76379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,70.99859254765066,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-09-01 00:00:00+00:00,83.18,84.89,82.46,84.89,58151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,71.29271731767797,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2021-09-02 00:00:00+00:00,84.48,84.48,81.625,83.57,57585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,71.5710787687622,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2021-09-03 00:00:00+00:00,88.65,89.03,84.38,84.38,97913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,72.15883938106836,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2021-09-07 00:00:00+00:00,88.54,89.78,86.03,89.11,100775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,72.74792993089578,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2021-09-08 00:00:00+00:00,81.27,88.24,81.2,88.24,104094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,73.14543187578366,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-09-09 00:00:00+00:00,84.2,84.62,79.46,79.47,105944,1.0,84.62,79.46,67.0,1.0,84.62,79.46,67.0,,82.75999999999999,73.49190539188542,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-09-10 00:00:00+00:00,84.4,85.05,82.8695,84.85,76195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,83.32328720098386,73.76005762200808,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-09-13 00:00:00+00:00,83.07,85.0,82.61,84.74,128643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,83.42127049668257,74.16094455314374,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-09-14 00:00:00+00:00,84.27,84.64,82.97,83.29,58779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,83.50695589496728,74.34073893695552,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-09-15 00:00:00+00:00,89.95,91.0,83.97,85.0,209892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85.24552812307469,75.1995038528172,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-09-16 00:00:00+00:00,92.32,92.75,88.235,90.24,231052,-1.0,92.75,88.235,0.0,0.0,0.0,0.0,0.0,,86.91494721706427,76.20766454560797,,,,,,,,,,,,,91.10166666666666,,,,,,,,,,,,91.10166666666666,"rgba(38, 166, 154, 0.5)"
2021-09-17 00:00:00+00:00,86.71,89.5,86.1,88.35,212729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,87.0234120030218,76.82695463223804,,,,,,,,,,,,,89.34482762894311,,,,,,,,,,,,89.34482762894311,"rgba(38, 166, 154, 0.5)"
2021-09-20 00:00:00+00:00,87.23,87.5958,83.59,84.88,88809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,86.95274992504787,77.03652206594676,,,,,,,,,,,,,88.81019147449258,,,,,,,,,,,,88.81019147449258,"rgba(38, 166, 154, 0.5)"
2021-09-21 00:00:00+00:00,87.11,88.22,85.58,88.22,97674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,86.95414271676765,77.27646153810076,,,,,,,,,,,,,88.52501119752993,,,,,,,,,,,,88.52501119752993,"rgba(38, 166, 154, 0.5)"
2021-09-22 00:00:00+00:00,87.15,88.19,86.3401,87.24,120151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,86.97876773980576,77.56358323453053,,,,,,,,,,,,,88.31713503741264,,,,,,,,,,,,88.31713503741264,"rgba(38, 166, 154, 0.5)"
2021-09-23 00:00:00+00:00,84.53,88.01,83.16,88.01,125415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,86.82834774858225,77.78784127341537,,,,,,,,,,,,,87.87554821038331,,,,,,,,,,,,87.87554821038331,"rgba(38, 166, 154, 0.5)"
2021-09-24 00:00:00+00:00,83.72,84.21,80.461,83.74,80723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,86.61648497961598,77.88037116250108,,,,,,,,,,,,,87.44697222223967,,,,,,,,,,,,87.44697222223967,#000000
2021-09-27 00:00:00+00:00,77.63,83.46,77.4,83.46,151385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,77.93448813164564,,,,,,,,,,,,,86.36066865062246,,,,,,,,,,,,86.36066865062246,"rgba(239, 83, 80, 1.0)"
2021-09-28 00:00:00+00:00,73.9,76.56,72.8501,76.56,116510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,77.84661884495674,,,,,,,,,,,,,85.22606629308336,,,,,,,,,,,,85.22606629308336,"rgba(239, 83, 80, 1.0)"
2021-09-29 00:00:00+00:00,72.36,74.52,72.06,74.52,61776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,77.78264816672085,,,,,,,,,,,,,84.63790047490433,,,,,,,,,,,,84.63790047490433,"rgba(239, 83, 80, 1.0)"
2021-09-30 00:00:00+00:00,72.79,73.86,72.0,72.57,73622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,77.70708221789118,,,,,,,,,,,,,84.00150874959371,,,,,,,,,,,,84.00150874959371,"rgba(239, 83, 80, 1.0)"
2021-10-01 00:00:00+00:00,74.27,74.6067,69.99,72.82,123230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,77.58750125492811,,,,,,,,,,,,,83.08369237141815,,,,,,,,,,,,83.08369237141815,"rgba(239, 83, 80, 1.0)"
2021-10-04 00:00:00+00:00,68.97,73.98,67.79,73.89,113871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,77.42066596989984,,,,,,,,,,,,,82.16834267350973,,,,,,,,,,,,82.16834267350973,"rgba(239, 83, 80, 1.0)"
2021-10-05 00:00:00+00:00,70.65,71.44,68.0,69.06,78550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,77.3065876053054,,,,,,,,,,,,,81.59927760385924,,,,,,,,,,,,81.59927760385924,"rgba(239, 83, 80, 1.0)"
2021-10-06 00:00:00+00:00,71.85,72.639,70.0,70.7,88944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,77.20678076258069,,,,,,,,,,,,,81.08999660483596,,,,,,,,,,,,81.08999660483596,"rgba(239, 83, 80, 1.0)"
2021-10-07 00:00:00+00:00,74.74,75.66,72.6,73.12,130414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,77.13618591674002,,,,,,,,,,,,,80.62496709920637,,,,,,,,,,,,80.62496709920637,"rgba(239, 83, 80, 0.75)"
2021-10-08 00:00:00+00:00,72.4,75.31,71.86,75.31,55505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,77.0953504390643,,,,,,,,,,,,,80.41337649601442,,,,,,,,,,,,80.41337649601442,"rgba(239, 83, 80, 0.75)"
2021-10-11 00:00:00+00:00,71.3,73.15,71.12,71.88,51011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,77.04599860695483,,,,,,,,,,,,,80.19528283666548,,,,,,,,,,,,80.19528283666548,"rgba(239, 83, 80, 0.75)"
2021-10-12 00:00:00+00:00,71.64,72.8019,70.32,72.08,37854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,77.00810267123546,,,,,,,,,,,,,80.03549341553777,,,,,,,,,,,,80.03549341553777,"rgba(239, 83, 80, 0.75)"
2021-10-13 00:00:00+00:00,75.58,75.91,71.8883,72.0,40152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,76.98947210304625,,,,,,,,,,,,,79.92782175983481,,,,,,,,,,,,79.92782175983481,"rgba(239, 83, 80, 0.75)"
2021-10-14 00:00:00+00:00,77.89,78.68,76.51,76.89,68852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,76.99818573099195,,,,,,,,,,,,,79.85620509459963,,,,,,,,,,,,79.85620509459963,"rgba(239, 83, 80, 0.75)"
2021-10-15 00:00:00+00:00,77.24,79.48,76.8,78.09,57628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,77.00681886305922,,,,,,,,,,,,,79.8035317494138,,,,,,,,,,,,79.8035317494138,#000000
2021-10-18 00:00:00+00:00,76.27,78.2,75.93,76.96,36289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,77.00549181065283,,,,,,,,,,,,,79.75491976622695,,,,,,,,,,,,79.75491976622695,#000000
2021-10-19 00:00:00+00:00,79.19,79.26,76.8,77.33,63449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,77.02114790351322,,,,,,,,,,,,,79.71809160650506,,,,,,,,,,,,79.71809160650506,#000000
2021-10-20 00:00:00+00:00,79.96,80.65,78.81,79.72,63121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,77.05155610120045,,,,,,,,,,,,,79.72045193436726,,,,,,,,,,,,79.72045193436726,"rgba(38, 166, 154, 0.5)"
2021-10-21 00:00:00+00:00,82.04,82.3,79.66,80.15,54769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,77.09173289608204,,,,,,,,,,,,,79.75690188200052,,,,,,,,,,,,79.75690188200052,"rgba(38, 166, 154, 0.5)"
2021-10-22 00:00:00+00:00,79.14,82.6568,78.08,82.6568,55160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,77.11857483132437,,,,,,,,,,,,,79.7613979090054,,,,,,,,,,,,79.7613979090054,"rgba(38, 166, 154, 0.5)"
2021-10-25 00:00:00+00:00,82.03,82.32,79.14,79.83,36598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,77.14354331866565,,,,,,,,,,,,,79.7817967462786,,,,,,,,,,,,79.7817967462786,"rgba(38, 166, 154, 0.5)"
2021-10-26 00:00:00+00:00,80.4,83.21,79.99,82.92,42853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,77.172653340264,,,,,,,,,,,,,79.80555436289335,,,,,,,,,,,,79.80555436289335,"rgba(38, 166, 154, 0.5)"
2021-10-27 00:00:00+00:00,77.07,80.49,76.06,80.49,55370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,77.17909058953867,,,,,,,,,,,,,79.76461750800152,,,,,,,,,,,,79.76461750800152,"rgba(38, 166, 154, 0.5)"
2021-10-28 00:00:00+00:00,74.85,77.47,74.801,77.19,113417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,77.15189979049939,,,,,,,,,,,,,79.59585236299714,,,,,,,,,,,,79.59585236299714,#000000
2021-10-29 00:00:00+00:00,75.06,75.23,73.48,74.87,57349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,77.12819370262834,,,,,,,,,,,,,79.49274291408427,,,,,,,,,,,,79.49274291408427,#000000
2021-11-01 00:00:00+00:00,77.38,78.28,75.75,75.75,103879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,77.12833337681475,,,,,,,,,,,,,79.40800003387453,,,,,,,,,,,,79.40800003387453,#000000
2021-11-02 00:00:00+00:00,76.72,77.91,75.72,77.5,34529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,77.12645326803107,,,,,,,,,,,,,79.37699138535709,,,,,,,,,,,,79.37699138535709,#000000
2021-11-03 00:00:00+00:00,76.04,76.48,74.0869,76.48,36493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,77.11734331265721,,,,,,,,,,,,,79.32961849627354,,,,,,,,,,,,79.32961849627354,#000000
2021-11-04 00:00:00+00:00,72.87,76.3,72.11,76.3,80205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,77.07561306678429,,,,,,,,,,,,,79.18264199958458,,,,,,,,,,,,79.18264199958458,"rgba(239, 83, 80, 1.0)"
2021-11-05 00:00:00+00:00,72.61,72.71,68.8301,72.46,117249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,76.97402887097249,,,,,,,,,,,,,78.89294390683146,,,,,,,,,,,,78.89294390683146,"rgba(239, 83, 80, 1.0)"
2021-11-08 00:00:00+00:00,74.83,75.69,71.9,72.21,66420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,76.94566483880917,,,,,,,,,,,,,78.79499483806067,,,,,,,,,,,,78.79499483806067,"rgba(239, 83, 80, 1.0)"
2021-11-09 00:00:00+00:00,76.15,76.58,73.5529,75.08,49516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,76.93442234064958,,,,,,,,,,,,,78.74404385245474,,,,,,,,,,,,78.74404385245474,"rgba(239, 83, 80, 0.75)"
