date,Close,High,Low,Open,Volume,OB_c0,OB_High_c0,OB_Low_c0,OB_Mitigated_Index_c0,OB,OB_High,OB_Low,OB_Mitigated_Index,aVWAP_OB_bull_c0_1211,aVWAP_OB_bull_c0_1176,aVWAP_OB_bull_c0_1129,aVWAP_OB_bull_c0_1099,aVWAP_OB_bull_c0_985,aVWAP_OB_bull_c0_974,aVWAP_OB_bull_c0_666,aVWAP_OB_bull_c0_624,aVWAP_OB_bull_c0_533,aVWAP_OB_bull_c0_521,aVWAP_OB_bull_c0_487,aVWAP_OB_bull_c0_150,aVWAP_OB_bull_c0_127,aVWAP_OB_bull_c0_86,aVWAP_OB_bull_c0_56,aVWAP_OB_bear_c0_1243,aVWAP_OB_bear_c0_1233,aVWAP_OB_bear_c0_118,aVWAP_QQEMOD_bull_dot_c0_1002,aVWAP_QQEMOD_bull_dot_c0_1036,aVWAP_QQEMOD_bull_dot_c0_1064,aVWAP_QQEMOD_bull_dot_c0_1120,aVWAP_QQEMOD_bull_dot_c0_1198,aVWAP_QQEMOD_bear_dot_c0_1011,aVWAP_QQEMOD_bear_dot_c0_1045,aVWAP_QQEMOD_bear_dot_c0_1089,aVWAP_QQEMOD_bear_dot_c0_1129,aVWAP_QQEMOD_bear_dot_c0_1253,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2021-07-06 00:00:00+00:00,19.1516350402,19.441689252,18.7004395996,19.4255751291,11517452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-07 00:00:00+00:00,18.6682113538,19.3127762689,18.6037548623,19.0710644258,4620015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-08 00:00:00+00:00,18.5554124937,18.781010214,18.1525594218,18.2573012205,5498480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-09 00:00:00+00:00,18.7487819682,18.9018661356,18.579583678,18.7971243369,4755133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-12 00:00:00+00:00,18.4748418793,18.7528104989,18.321757712,18.6359831081,6010721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-13 00:00:00+00:00,18.249244159,18.4667848179,18.0639317459,18.3701000806,4419510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-14 00:00:00+00:00,17.8383340256,18.6158404545,17.7255351655,18.3862142035,5678742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-15 00:00:00+00:00,17.4435380151,17.8544481485,17.3549103393,17.588565121,4948683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-16 00:00:00+00:00,16.9037148987,17.6691357354,16.8110586922,17.6369074897,7200126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-19 00:00:00+00:00,16.0416093248,16.3316635366,15.7596121744,16.0496663862,11952224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-20 00:00:00+00:00,16.4283482738,16.5653183183,15.7757262973,16.0577234476,7961235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-21 00:00:00+00:00,16.9520572674,17.1615408648,16.6781171784,16.6781171784,8105314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-22 00:00:00+00:00,16.8634295915,16.9762284517,16.6539459941,16.9762284517,5003851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-23 00:00:00+00:00,16.7667448543,16.9842855131,16.6458889327,16.9440002059,4649928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-26 00:00:00+00:00,17.1695979262,17.4274238923,16.7264595471,16.7667448543,5847286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-27 00:00:00+00:00,16.4041770895,17.0648561275,16.3800059052,17.0165137589,10187060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-28 00:00:00+00:00,16.5250330111,16.6620030556,16.2349787993,16.5008618268,12321558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-29 00:00:00+00:00,16.0496663862,16.770773385,16.0134096097,16.6861742399,11681469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-30 00:00:00+00:00,15.8160116045,16.2510929222,15.6630080078,16.081894632,9744789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-02 00:00:00+00:00,15.5179003312,16.3766219394,15.5017862084,15.8482398502,7490720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-03 00:00:00+00:00,15.9046392803,15.9852098947,15.3003596724,15.4373297169,7610138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-04 00:00:00+00:00,15.3567591025,15.7434980515,15.3406449796,15.6387562528,6374579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-05 00:00:00+00:00,15.7596121744,15.9690957718,15.4856720855,15.5098432698,6961628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-06 00:00:00+00:00,15.8562969117,16.009381079,15.7475265823,15.9126963417,4979057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-09 00:00:00+00:00,15.4453867783,15.6306991914,15.3084167338,15.6306991914,6339613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-10 00:00:00+00:00,15.8885251574,15.908667811,15.4453867783,15.4937291469,4623934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-11 00:00:00+00:00,15.9126963417,15.9449245875,15.6427847835,15.8321257274,3972428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-12 00:00:00+00:00,15.7273839287,15.9167248725,15.5944424149,15.8401827888,3664381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-13 00:00:00+00:00,15.4615009012,15.7273839287,15.4453867783,15.6629274371,3663376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-16 00:00:00+00:00,15.1875608123,15.2681314266,14.9377919076,15.2439602423,6074989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-17 00:00:00+00:00,14.8813924776,15.2681314266,14.8170165567,14.990162807,9430322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-18 00:00:00+00:00,14.4946535285,14.9539060305,14.4865964671,14.9136207233,9866176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-19 00:00:00+00:00,14.1401428252,14.2166849089,13.7775750605,14.0756863337,14028252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.044800931533333,,"rgba(239, 83, 80, 0.5)"
2021-08-20 00:00:00+00:00,14.099857518,14.1522284174,13.9064880435,13.9628874735,6086565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.047238926774503,,"rgba(239, 83, 80, 0.5)"
2021-08-23 00:00:00+00:00,14.7444224331,14.8249930475,14.4825679364,14.4865964671,7531214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.220701160079901,,"rgba(239, 83, 80, 0.5)"
2021-08-24 00:00:00+00:00,15.0747619521,15.1714466894,14.8733354161,14.9216777848,7731448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.39971875897807,,"rgba(239, 83, 80, 0.5)"
2021-08-25 00:00:00+00:00,15.0828190135,15.1231043207,14.9377919076,15.0667048907,4118291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.467306247325777,,"rgba(239, 83, 80, 0.5)"
2021-08-26 00:00:00+00:00,15.0344766449,15.1311613822,14.8249930475,15.0022483992,8513854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.561218423822922,,"rgba(239, 83, 80, 0.5)"
2021-08-27 00:00:00+00:00,15.4776150241,15.6387562528,15.1795037508,15.1795037508,6659512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.667287466833828,,"rgba(239, 83, 80, 0.5)"
2021-08-30 00:00:00+00:00,15.2600743652,15.5340144541,15.2600743652,15.5179003312,6698582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.74196030535716,,"rgba(239, 83, 80, 0.5)"
2021-08-31 00:00:00+00:00,15.0264195835,15.3043882031,15.0103054606,15.1472755051,5658292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.773342700427204,,"rgba(239, 83, 80, 0.5)"
2021-09-01 00:00:00+00:00,14.8733354161,15.1553325665,14.8330501089,14.9780772148,13248283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.803142453334736,,"rgba(239, 83, 80, 0.5)"
2021-09-02 00:00:00+00:00,15.3615933393,15.5973003271,15.0608637343,15.0771193886,13337319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.879619737114597,,#000000
2021-09-03 00:00:00+00:00,15.2152924504,15.5160220554,15.1624615738,15.442871611,5970859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.9047008971549,,#000000
2021-09-07 00:00:00+00:00,14.9795854626,15.2762511541,14.9552019811,15.1258863516,10570521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.920596581082613,,#000000
2021-09-08 00:00:00+00:00,14.8251567465,15.2828346941,14.7926454379,15.0527359071,6794922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.92328568549298,,"rgba(239, 83, 80, 0.5)"
2021-09-09 00:00:00+00:00,15.0689915614,15.2234202775,14.6626002033,14.7357506477,8961210,1.0,15.22342,14.6626005,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,14.985004014066664,,,,,,,,,,,,,,14.927678305230351,,"rgba(239, 83, 80, 0.5)"
2021-09-10 00:00:00+00:00,14.8739237095,15.4550633517,14.8657958823,15.3534655122,5907477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,15.016758467451352,,,,,,,,,,,,,,14.93382925532724,,"rgba(239, 83, 80, 0.5)"
2021-09-13 00:00:00+00:00,15.442871611,15.5525972777,15.0608637343,15.0771193886,7377667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,15.127973023581484,,,,,,,,,,,,,,14.955999295384117,,#000000
2021-09-14 00:00:00+00:00,15.0852472158,15.7029620802,15.0120967713,15.6867064259,5394775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,15.155062054078309,,,,,,,,,,,,,,14.967594440639928,,#000000
2021-09-15 00:00:00+00:00,15.9467968951,15.9955638581,15.345337685,15.3697211665,9119015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,15.305764372529598,,,,,,,,,,,,,,15.014757608275303,,"rgba(38, 166, 154, 1.0)"
2021-09-16 00:00:00+00:00,15.9061577593,16.0342523154,15.8045599198,15.8980299321,7086128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,15.40422315972465,,,,,,,,,,,,,,15.0544304478425,,"rgba(38, 166, 154, 1.0)"
2021-09-17 00:00:00+00:00,15.7354733889,15.8167516605,15.4997664011,15.6623229444,6097221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,15.43837863719149,,,,,,,,,,,,,,15.07743107673834,,"rgba(38, 166, 154, 1.0)"
2021-09-20 00:00:00+00:00,15.2071646232,15.3575294257,14.9917772034,15.1827811417,5536392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,15.413142674341833,,,,,,,,,,,,,,15.080900696328793,,"rgba(38, 166, 154, 1.0)"
2021-09-21 00:00:00+00:00,15.394104648,15.5404055369,15.15652826,15.4184881295,6505173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,15.407951639016819,,,,,,,,,,,,,,15.091181221480614,,#000000
2021-09-22 00:00:00+00:00,16.0443308211,16.3003573767,15.7029620802,15.7192177345,7427267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,15.473001638418385,,,,,,,,,,,,,,15.128034630798545,,"rgba(38, 166, 154, 0.75)"
2021-09-23 00:00:00+00:00,16.3938273891,16.588895241,16.1337369199,16.1987595372,7692792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,15.5627101568752,,,,,,,,,,,,,,15.17735488721851,,"rgba(38, 166, 154, 1.0)"
2021-09-24 00:00:00+00:00,16.4344665249,16.5645117596,16.2068873644,16.288165636,3549584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,15.59964502611504,,,,,,,,,,,,,,15.199352681804893,,"rgba(38, 166, 154, 1.0)"
2021-09-27 00:00:00+00:00,17.0603092165,17.3529109944,16.8652413646,16.8652413646,7223979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,15.722390024656935,,,,,,,,,,,,,,15.266132935630823,,"rgba(38, 166, 154, 1.0)"
2021-09-28 00:00:00+00:00,16.9871587721,17.4667005747,16.8693052782,17.3447831673,7627445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,15.833027326220142,,,,,,,,,,,,,,15.33224895710672,,"rgba(38, 166, 154, 1.0)"
2021-09-29 00:00:00+00:00,16.8571135374,17.035925735,16.8002187473,16.9465196362,6513919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,15.901009404993708,,,,,,,,,,,,,,15.378819991947571,,"rgba(38, 166, 154, 1.0)"
2021-09-30 00:00:00+00:00,16.8571135374,17.133459661,16.5360643645,16.8814970189,8591621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,15.97411616508505,,,,,,,,,,,,,,15.434071078449024,,"rgba(38, 166, 154, 1.0)"
2021-10-01 00:00:00+00:00,17.035925735,17.2269296734,16.8449217967,16.8896248461,5377014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,16.023339632169677,,,,,,,,,,,,,,15.471047642772772,,"rgba(38, 166, 154, 1.0)"
2021-10-04 00:00:00+00:00,17.3691666488,17.7755580069,17.3041440314,17.3447831673,8160200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,16.11927898699645,,,,,,,,,,,,,,15.539143017420097,,"rgba(38, 166, 154, 1.0)"
2021-10-05 00:00:00+00:00,17.978753686,18.1778854515,17.5967458093,17.7105353896,8904350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,16.23964146164548,,,,,,,,,,,,,,15.62386402856836,,"rgba(38, 166, 154, 1.0)"
2021-10-06 00:00:00+00:00,17.5235953649,17.7024075625,17.2269296734,17.6617684266,8390696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,16.313477383550723,,,,,,,,,,,,,,15.684277870991925,,"rgba(38, 166, 154, 1.0)"
2021-10-07 00:00:00+00:00,18.1331824021,18.1656937108,17.482956229,17.678024081,7169649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,16.391332855980583,,,,,,,,,,,,,,15.7448345420303,,"rgba(38, 166, 154, 1.0)"
2021-10-08 00:00:00+00:00,18.7752807481,18.8281116246,18.403026264,18.4095285257,6838837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,16.491526020918084,,,,,,,,,,,,,,15.818243285742838,,"rgba(38, 166, 154, 1.0)"
2021-10-11 00:00:00+00:00,19.0353712173,19.4888226948,18.9884736546,19.3442286495,5536589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,16.583672270928048,,,,,,,,,,,,,,15.885029025575564,,"rgba(38, 166, 154, 1.0)"
2021-10-12 00:00:00+00:00,19.0353712173,19.1410329704,18.7427694394,18.9378372913,7027710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,16.683614170210042,,,,,,,,,,,,,,15.961185044261969,,"rgba(38, 166, 154, 1.0)"
2021-10-13 00:00:00+00:00,19.0841381803,19.1207134025,18.6289798591,18.8077920567,5030405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,16.749340357814702,,,,,,,,,,,,,,16.012937097681647,,"rgba(38, 166, 154, 1.0)"
2021-10-14 00:00:00+00:00,19.1410329704,19.5799356373,19.0841381803,19.5067851928,7183898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,16.84974729675187,,,,,,,,,,,,,,16.091632752385788,,"rgba(38, 166, 154, 1.0)"
2021-10-15 00:00:00+00:00,19.1085216618,19.466146057,19.1085216618,19.319845168,6244642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,16.929380476614767,,,,,,,,,,,,,,16.15617554108137,,"rgba(38, 166, 154, 1.0)"
2021-10-18 00:00:00+00:00,18.8321755382,19.5288928827,18.7508972666,19.319845168,8154338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,17.017696087952782,,,,,,,,,,,,,,16.231578323744376,,"rgba(38, 166, 154, 0.75)"
2021-10-19 00:00:00+00:00,18.8240477111,19.0272433901,18.6371076863,18.8890703284,6424765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,17.075591746435407,,,,,,,,,,,,,,16.28406473650898,,"rgba(38, 166, 154, 0.75)"
2021-10-20 00:00:00+00:00,18.8240477111,19.0069238222,18.6127242048,18.6614911678,8838375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,17.148818057772182,,,,,,,,,,,,,,16.35249406215873,,"rgba(38, 166, 154, 0.75)"
2021-10-21 00:00:00+00:00,18.3526337356,18.8240477111,18.2063328466,18.6940024764,9129024,1.0,18.824047,18.206333,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,18.461004764433337,17.203511081079363,,,,,,,,,,,,,,16.409786798824317,,"rgba(38, 166, 154, 0.75)"
2021-10-22 00:00:00+00:00,18.5802128961,18.6533633406,18.3445059084,18.4420398344,5264167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,18.484786142452204,17.23455152323619,,,,,,,,,,,,,,16.44243370994827,,"rgba(38, 166, 154, 0.75)"
2021-10-25 00:00:00+00:00,19.1085216618,19.2548225507,18.8890703284,18.9784764272,6772446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,18.676562998084478,17.288763816313338,,,,,,,,,,,,,,16.493843069871414,,"rgba(38, 166, 154, 0.75)"
2021-10-26 00:00:00+00:00,19.2385668964,19.3320369088,19.1003938346,19.2141834149,5720305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,18.79296566497093,17.335508782898902,,,,,,,,,,,,,,16.537988468880002,,"rgba(38, 166, 154, 0.75)"
2021-10-27 00:00:00+00:00,18.6045963776,19.0719464395,18.5558294147,19.0719464395,8791168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,18.78093064860063,17.385935795345016,,,,,,,,,,,,,,16.591487882328995,,"rgba(38, 166, 154, 0.75)"
2021-10-28 00:00:00+00:00,21.0592001811,21.1242227984,19.6530860817,19.6612139089,21274546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,19.46499818758214,17.64315146589795,,,,,,,,,,,,,,16.814363875899552,,"rgba(38, 166, 154, 1.0)"
