date,Close,High,Low,Open,Volume,OB_c0,OB_High_c0,OB_Low_c0,OB_Mitigated_Index_c0,OB,OB_High,OB_Low,OB_Mitigated_Index,aVWAP_OB_bull_c0_1129,aVWAP_OB_bull_c0_965,aVWAP_OB_bull_c0_657,aVWAP_OB_bull_c0_161,aVWAP_OB_bull_c0_42,aVWAP_OB_bull_c0_1,aVWAP_OB_bear_c0_1242,aVWAP_OB_bear_c0_1229,aVWAP_OB_bear_c0_1184,aVWAP_OB_bear_c0_1165,aVWAP_OB_bear_c0_1157,aVWAP_OB_bear_c0_1093,aVWAP_OB_bear_c0_1076,aVWAP_OB_bear_c0_403,aVWAP_OB_bear_c0_256,aVWAP_OB_bear_c0_163,aVWAP_OB_bear_c0_143,aVWAP_OB_bear_c0_120,aVWAP_OB_bear_c0_104,aVWAP_OB_bear_c0_15,aVWAP_QQEMOD_bull_dot_c0_979,aVWAP_QQEMOD_bull_dot_c0_1026,aVWAP_QQEMOD_bull_dot_c0_1076,aVWAP_QQEMOD_bull_dot_c0_1145,aVWAP_QQEMOD_bull_dot_c0_1211,aVWAP_QQEMOD_bear_dot_c0_1013,aVWAP_QQEMOD_bear_dot_c0_1033,aVWAP_QQEMOD_bear_dot_c0_1129,aVWAP_QQEMOD_bear_dot_c0_1199,aVWAP_QQEMOD_bear_dot_c0_1253,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2021-07-08 00:00:00+00:00,305.2651396547,308.1483995334,292.8310814279,305.805750882,33527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.89130750524885,"rgba(239, 83, 80, 0.5)"
2021-07-09 00:00:00+00:00,330.9441729492,333.016515987,314.455530518,319.7715409193,33072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.74214786249235,"rgba(239, 83, 80, 0.5)"
2021-07-12 00:00:00+00:00,321.8438839571,328.3312186841,317.2486885254,327.5203018432,16630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.13118439621303,"rgba(239, 83, 80, 0.5)"
2021-07-13 00:00:00+00:00,342.8376199487,351.7577051983,329.5025430098,331.4847841764,21992,-1.0,351.7577,329.50253,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,341.36595605226665,,,,,,,,,,,,349.2336641925577,"rgba(239, 83, 80, 0.5)"
2021-07-14 00:00:00+00:00,339.2335451003,350.0457696454,336.9809983201,348.6942415772,13459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,341.63961402176665,,,,,,,,,,,,348.8122106177904,"rgba(239, 83, 80, 0.5)"
2021-07-15 00:00:00+00:00,340.5850731685,350.2169632007,335.0095693781,340.4949712973,28228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,341.7715305259805,,,,,,,,,,,,348.055499114173,"rgba(239, 83, 80, 0.5)"
2021-07-16 00:00:00+00:00,321.393374601,340.3147675548,319.4111334345,340.3147675548,11522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,339.51438664575903,,,,,,,,,,,,347.15192515822906,"rgba(239, 83, 80, 0.5)"
2021-07-19 00:00:00+00:00,308.0582976622,309.8170861882,301.0303517079,308.418705147,27007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,330.7384659082987,,,,,,,,,,,,343.41202696018024,"rgba(239, 83, 80, 0.5)"
2021-07-20 00:00:00+00:00,309.4999276015,311.2929548386,295.5341375642,307.3374826925,9108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,328.6687085081071,,,,,,,,,,,,342.27480549999694,"rgba(239, 83, 80, 0.5)"
2021-07-21 00:00:00+00:00,311.9326781241,312.9237987074,300.7600460943,304.4542228138,12489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,326.63808037824447,,,,,,,,,,,,340.94396396162733,"rgba(239, 83, 80, 0.5)"
2021-07-22 00:00:00+00:00,309.2296219879,317.7892997527,306.6166677228,317.7892997527,6897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,325.8240559548049,,,,,,,,,,,,340.31004801724976,"rgba(239, 83, 80, 0.5)"
2021-07-23 00:00:00+00:00,255.2586011339,278.1931314314,248.1405533085,277.9642726785,87628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,299.6182172411244,,,,,,,,,,,,323.3052360098314,"rgba(239, 83, 80, 0.5)"
2021-07-26 00:00:00+00:00,206.9639981661,230.660790294,205.612470098,221.0198900747,132277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,267.4717760541517,,,,,,,,,,,,296.7975434006387,"rgba(239, 83, 80, 0.5)"
2021-07-27 00:00:00+00:00,186.7811790154,191.8268838031,171.2386062319,183.1771041671,190444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,237.83797953839732,,,,,,,,,,,,267.3381402179301,"rgba(239, 83, 80, 0.5)"
2021-07-28 00:00:00+00:00,224.173455567,226.0655948624,206.062979454,208.7660355903,144528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,233.8176683633718,,,,,,,,,,,,259.3461731955016,"rgba(239, 83, 80, 0.5)"
2021-07-29 00:00:00+00:00,218.6772414233,235.3460875968,210.5680730145,234.985680112,144984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,231.67280090302629,,,,,,,,,,,,253.98857928586747,"rgba(239, 83, 80, 0.5)"
2021-07-30 00:00:00+00:00,207.6848131358,213.5288205024,203.3599233178,203.6302289314,66229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,229.93865976833706,,,,,,,,,,,,251.20481902798946,"rgba(239, 83, 80, 0.5)"
2021-08-02 00:00:00+00:00,217.1455096127,219.1277507793,207.4000912228,211.9196010826,86778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,228.58164232314553,,,,,,,,,,,,248.50141586856267,"rgba(239, 83, 80, 0.5)"
2021-08-03 00:00:00+00:00,200.1162559543,206.2431831965,195.7913661363,205.9728775828,82233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,226.43171548916726,,,,,,,,,,,,245.3792921460719,"rgba(239, 83, 80, 0.5)"
2021-08-04 00:00:00+00:00,206.7837944237,213.0008235371,203.7203308026,204.9817569995,49180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,225.61144530774217,,,,,,,,,,,,243.96739649525782,"rgba(239, 83, 80, 0.5)"
2021-08-05 00:00:00+00:00,197.413199818,201.4677840224,193.2685137424,199.4855428558,66571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,224.02101034577385,,,,,,,,,,,,241.71092023247976,"rgba(239, 83, 80, 0.5)"
2021-08-06 00:00:00+00:00,192.7279025152,202.3688027345,189.9347445077,201.4677840224,59764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,222.62428111023192,,,,,,,,,,,,239.7647498332725,"rgba(239, 83, 80, 0.5)"
2021-08-09 00:00:00+00:00,207.324405651,208.9399322017,194.6110316234,196.0616717499,64850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,221.68099097208977,,,,,,,,,,,,238.20121987809316,"rgba(239, 83, 80, 0.5)"
2021-08-10 00:00:00+00:00,210.2076655296,219.6683620065,208.5858318479,218.0465283248,69353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,221.23425600965166,,,,,,,,,,,,237.07884771199153,"rgba(239, 83, 80, 0.5)"
2021-08-11 00:00:00+00:00,208.9462393327,216.2444909006,205.8827757116,216.2444909006,46907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,220.8755874053177,,,,,,,,,,,,236.3028484595674,"rgba(239, 83, 80, 0.5)"
2021-08-12 00:00:00+00:00,196.6022829771,202.1885989921,194.2596343257,202.1885989921,59984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,219.93714799366325,,,,,,,,,,,,234.91999889746413,"rgba(239, 83, 80, 0.5)"
2021-08-13 00:00:00+00:00,188.1327070835,194.3497361969,186.5108734018,193.8091249697,74458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,218.48934222045304,,,,,,,,,,,,232.99410931436793,"rgba(239, 83, 80, 0.5)"
2021-08-16 00:00:00+00:00,173.2658983341,179.6631311899,171.7350675423,178.3431387767,101036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,215.83219402054178,,,,,,,,,,,,229.82188232667693,"rgba(239, 83, 80, 0.5)"
2021-08-17 00:00:00+00:00,162.6338775315,169.0202981628,158.3936834724,161.3138851183,100440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,212.83427254062707,,,,,,,,,,,,226.40001348254088,"rgba(239, 83, 80, 0.5)"
2021-08-18 00:00:00+00:00,168.5806010313,172.4504763997,163.4456953911,167.589480448,93908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,210.56926320334432,,,,,,,,,,,,223.72558548666964,"rgba(239, 83, 80, 0.5)"
2021-08-19 00:00:00+00:00,154.6148109939,158.939700812,151.3711436304,156.0564409333,166776,1.0,158.9397,151.37114,110.0,1.0,158.9397,151.37114,110.0,,,,,154.9752184787667,,,,,,,,,,,,,,,205.97708160971465,,,,,,,,,,,,218.54164307919214,"rgba(239, 83, 80, 0.5)"
2021-08-20 00:00:00+00:00,156.0564409333,165.7874430238,153.6236904106,155.2455240924,162687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,156.7103988229355,,,,,,,,,,,,,,,202.43598879820257,,,,,,,,,,,,214.42719658635636,"rgba(239, 83, 80, 0.5)"
2021-08-23 00:00:00+00:00,166.1478505086,166.5082579935,155.8762371909,162.5437756603,132836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,158.47284769862344,,,,,,,,,,,,,,,200.16374611584752,,,,,,,,,,,,211.69437968629984,"rgba(239, 83, 80, 0.5)"
2021-08-24 00:00:00+00:00,202.2787008633,203.8014224867,186.5108734018,187.2316883715,230020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,171.4495283857715,,,,,,,,,,,,,,,199.92569522979147,,,,,,,,,,,,210.504174907981,"rgba(239, 83, 80, 0.5)"
2021-08-25 00:00:00+00:00,195.3408567802,195.7913661363,189.3941332805,195.5210605226,122377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,174.76309037147888,,,,,,,,,,,,,,,199.63124569966803,,,,,,,,,,,,209.77688855574442,"rgba(239, 83, 80, 0.5)"
2021-08-26 00:00:00+00:00,189.7545407653,195.0705511666,188.312910826,191.1961707046,77686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,176.18059340136745,,,,,,,,,,,,,,,199.388243230121,,,,,,,,,,,,209.28151226215988,"rgba(239, 83, 80, 0.5)"
2021-08-27 00:00:00+00:00,185.4296509473,189.1238276668,183.8078172655,189.1238276668,75278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,176.9538517431473,,,,,,,,,,,,,,,199.03405714614743,,,,,,,,,,,,208.70278834701142,"rgba(239, 83, 80, 0.5)"
2021-08-30 00:00:00+00:00,190.7456613486,192.3674950303,175.485107422,183.8979191367,122202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,177.99052160313855,,,,,,,,,,,,,,,198.5009652579596,,,,,,,,,,,,207.82558099075666,"rgba(239, 83, 80, 0.5)"
2021-08-31 00:00:00+00:00,206.4233869389,206.6035906813,198.6746260149,200.0261540831,118897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,180.53910474399,,,,,,,,,,,,,,,198.71069732689404,,,,,,,,,,,,207.6821558198925,#000000
2021-09-01 00:00:00+00:00,226.6062060896,230.4805865516,212.5503141811,212.5503141811,190941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,186.3604062650279,,,,,,,,,,,,,,,200.14933196921197,,,,,,,,,,,,208.54299205311227,"rgba(38, 166, 154, 1.0)"
2021-09-02 00:00:00+00:00,221.2901956883,227.9577341577,218.8574451657,227.9577341577,142509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,189.7185597272097,,,,,,,,,,,,,,,201.09614696751373,,,,,,,,,,,,209.10547267883013,"rgba(38, 166, 154, 1.0)"
2021-09-03 00:00:00+00:00,219.4881582641,221.5496890774,214.4424534764,215.748930609,108104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,191.6034621461988,,,,,,,,,,,,,,,201.63310065741126,,,,,,,,,,,,209.3801086748974,"rgba(38, 166, 154, 1.0)"
2021-09-07 00:00:00+00:00,237.4184306346,241.4279639034,232.0123183621,233.4539483015,129443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,194.90176137413727,,,,,,,,,,,,,,,202.8918806009995,,,,,,,,,,,,210.31325862160156,"rgba(38, 166, 154, 1.0)"
2021-09-08 00:00:00+00:00,221.2000938171,234.6261736459,217.5960189687,233.7242539151,145985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,197.14355671112207,,,,,,,,,,,,,,,203.7258360823347,,,,,,,,,,,,210.83387945922314,"rgba(38, 166, 154, 1.0)"
2021-09-09 00:00:00+00:00,217.68612084,219.4881582641,205.4322663556,209.2165449463,121792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,198.15824319932437,,,,,,,,,,,,,,,204.05301679760697,,,,,,,,,,,,210.9341177645207,"rgba(38, 166, 154, 1.0)"
2021-09-10 00:00:00+00:00,211.9196010826,226.9666135744,210.7482767569,225.5249836351,113425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,199.12332380770448,,,,,,,,,,,,,,,204.40607164891776,,,,,,,,,,,,211.0854244324474,"rgba(38, 166, 154, 0.75)"
2021-09-13 00:00:00+00:00,204.1708401587,209.2165449463,199.4855428558,209.2165449463,108810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,199.37105495627205,,,,,,,,,,,,,,,204.40303344121762,,,,,,,,,,,,210.91408321648134,"rgba(38, 166, 154, 0.75)"
2021-09-14 00:00:00+00:00,191.8268838031,200.3523228568,190.2050501213,199.575644727,116143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,199.11583412419853,,,,,,,,,,,,,,,204.12145797923105,,,,,,,,,,,,210.4740924691517,#000000
2021-09-15 00:00:00+00:00,185.6999565609,186.4207715306,175.9689544704,184.6187341064,185946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,197.92871594946854,,,,,,,,,,,,,,,203.22096657635836,,,,,,,,,,,,209.3553488086481,"rgba(239, 83, 80, 0.5)"
2021-09-16 00:00:00+00:00,184.9791415912,186.6910771442,177.7511694829,178.7621124778,112749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,197.30763383865664,,,,,,,,,,,,,,,202.7219305190171,,,,,,,,,,,,208.7304174577157,"rgba(239, 83, 80, 0.5)"
2021-09-17 00:00:00+00:00,188.763420182,194.8903474242,184.2583266216,192.8180043864,108088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,196.9978636384887,,,,,,,,,,,,,,,202.40969583329516,,,,,,,,,,,,208.29637943137553,"rgba(239, 83, 80, 0.5)"
2021-09-20 00:00:00+00:00,168.4003972889,179.5721283,163.0843868875,174.7976301447,230684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,194.9648051711014,,,,,,,,,,,,,,,200.8929432684914,,,,,,,,,,,,206.56939159391968,"rgba(239, 83, 80, 0.5)"
2021-09-21 00:00:00+00:00,173.8065095614,175.6085469855,171.1935552963,172.6351852357,65684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,194.50915998082817,,,,,,,,,,,,,,,200.52929519062212,,,,,,,,,,,,206.14677568850917,"rgba(239, 83, 80, 0.5)"
2021-09-22 00:00:00+00:00,183.8979191367,188.312910826,177.3655334741,178.8522143491,140063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,194.01828446180104,,,,,,,,,,,,,,,200.05141377137198,,,,,,,,,,,,205.53718163750287,"rgba(239, 83, 80, 0.5)"
2021-09-23 00:00:00+00:00,184.7989378488,185.1584443149,178.6720106066,182.9969004246,86641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,193.7271485841835,,,,,,,,,,,,,,,199.76347858518946,,,,,,,,,,,,205.17094038323847,"rgba(239, 83, 80, 0.5)"
2021-09-24 00:00:00+00:00,172.5450833645,177.5006862809,169.8420272282,175.2481395007,109542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,193.07375440907109,,,,,,,,,,,,,,,199.2141135647243,,,,,,,,,,,,204.53265301079338,"rgba(239, 83, 80, 0.5)"
2021-09-27 00:00:00+00:00,180.8344555156,181.4642675954,166.9587673495,173.5362039477,103943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,192.58324575887016,,,,,,,,,,,,,,,198.77383236161361,,,,,,,,,,,,204.00842454581473,"rgba(239, 83, 80, 0.5)"
2021-09-28 00:00:00+00:00,172.2747777508,181.6453723565,169.2113141297,180.0235386748,114841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,192.00949358739717,,,,,,,,,,,,,,,198.2640866407123,,,,,,,,,,,,203.41028647316446,"rgba(239, 83, 80, 0.5)"
2021-09-29 00:00:00+00:00,166.4181561223,176.3293619552,166.0126977018,172.7252871069,89066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,191.47452959810929,,,,,,,,,,,,,,,197.80679241045522,,,,,,,,,,,,202.88892502456574,"rgba(239, 83, 80, 0.5)"
2021-09-30 00:00:00+00:00,174.9778338871,176.4185628077,169.5717216146,169.5717216146,99020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,191.01411599106757,,,,,,,,,,,,,,,197.3860982127791,,,,,,,,,,,,202.3964059775454,"rgba(239, 83, 80, 0.5)"
2021-10-01 00:00:00+00:00,167.7696841904,175.8608322249,163.715099986,173.8966114326,106812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,190.42029208420666,,,,,,,,,,,,,,,196.8646781869692,,,,,,,,,,,,201.80235257689702,"rgba(239, 83, 80, 0.5)"
2021-10-04 00:00:00+00:00,156.8673577742,163.4447943724,154.4346072515,163.4447943724,157665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,189.1821357319414,,,,,,,,,,,,,,,195.84123783073224,,,,,,,,,,,,200.68428088283142,"rgba(239, 83, 80, 0.5)"
2021-10-05 00:00:00+00:00,164.8864243117,166.5983598647,158.0386820999,158.4891914559,73194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,188.72561950975816,,,,,,,,,,,,,,,195.44419878447653,,,,,,,,,,,,200.24252028984083,"rgba(239, 83, 80, 0.5)"
2021-10-06 00:00:00+00:00,164.7062205693,165.877544895,155.9663390621,157.678274615,88856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,188.1718271516212,,,,,,,,,,,,,,,194.960571850538,,,,,,,,,,,,199.70604782312586,"rgba(239, 83, 80, 0.5)"
2021-10-07 00:00:00+00:00,187.6821977275,190.8357632198,178.401704993,180.0235386748,196006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,188.06042258719881,,,,,,,,,,,,,,,194.67090640415637,,,,,,,,,,,,199.28186959413583,"rgba(239, 83, 80, 0.5)"
2021-10-08 00:00:00+00:00,194.6200418106,195.7913661363,186.7811790154,190.5654576062,148338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,188.2001903127212,,,,,,,,,,,,,,,194.61866590371173,,,,,,,,,,,,199.12826007149775,#000000
2021-10-11 00:00:00+00:00,193.6289212273,207.2343037798,193.08831,207.2343037798,183494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,188.57525054588356,,,,,,,,,,,,,,,194.7116782632595,,,,,,,,,,,,199.097521457781,"rgba(38, 166, 154, 1.0)"
2021-10-12 00:00:00+00:00,187.9525033411,197.3095826661,187.4118921139,191.4664763183,148283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,188.64484461516759,,,,,,,,,,,,,,,194.62821184048752,,,,,,,,,,,,198.92318576163905,"rgba(38, 166, 154, 1.0)"
2021-10-13 00:00:00+00:00,200.8370709239,202.5490064769,191.9169856743,191.9169856743,104385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,188.84762992710307,,,,,,,,,,,,,,,194.6858634699638,,,,,,,,,,,,198.91598292712075,"rgba(38, 166, 154, 1.0)"
2021-10-14 00:00:00+00:00,194.1695324545,201.7822395529,191.2862725758,199.8459503407,140816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,189.03515848107799,,,,,,,,,,,,,,,194.7070921834196,,,,,,,,,,,,198.85420046772808,"rgba(38, 166, 154, 1.0)"
2021-10-15 00:00:00+00:00,196.1517736211,198.4944222725,191.4664763183,196.3319773635,96420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,189.15093549999713,,,,,,,,,,,,,,,194.71607046102798,,,,,,,,,,,,198.8083271551308,"rgba(38, 166, 154, 1.0)"
2021-10-18 00:00:00+00:00,199.575644727,202.908512943,193.8091249697,194.3497361969,166064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,189.44426608641606,,,,,,,,,,,,,,,194.80823057462354,,,,,,,,,,,,198.80735351935624,"rgba(38, 166, 154, 1.0)"
2021-10-19 00:00:00+00:00,216.1543890294,217.68612084,204.0807382875,206.6936925525,125076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,189.96536825386005,,,,,,,,,,,,,,,195.10882710099196,,,,,,,,,,,,199.0346318046585,"rgba(38, 166, 154, 1.0)"
