date,Close,High,Low,Open,Volume,OB_c0,OB_High_c0,OB_Low_c0,OB_Mitigated_Index_c0,OB,OB_High,OB_Low,OB_Mitigated_Index,aVWAP_OB_bull_c0_1204,aVWAP_OB_bull_c0_1184,aVWAP_OB_bull_c0_1176,aVWAP_OB_bull_c0_1159,aVWAP_OB_bull_c0_1130,aVWAP_OB_bull_c0_1097,aVWAP_OB_bull_c0_1021,aVWAP_OB_bull_c0_982,aVWAP_OB_bull_c0_127,aVWAP_OB_bull_c0_56,aVWAP_OB_bear_c0_1243,aVWAP_OB_bear_c0_1232,aVWAP_OB_bear_c0_1121,aVWAP_OB_bear_c0_1081,aVWAP_QQEMOD_bull_dot_c0_1016,aVWAP_QQEMOD_bull_dot_c0_1032,aVWAP_QQEMOD_bull_dot_c0_1081,aVWAP_QQEMOD_bull_dot_c0_1111,aVWAP_QQEMOD_bull_dot_c0_1222,aVWAP_QQEMOD_bear_dot_c0_1021,aVWAP_QQEMOD_bear_dot_c0_1044,aVWAP_QQEMOD_bear_dot_c0_1097,aVWAP_QQEMOD_bear_dot_c0_1130,aVWAP_QQEMOD_bear_dot_c0_1253,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2021-07-30 00:00:00+00:00,3.0044,3.22,2.91,2.99,156279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-02 00:00:00+00:00,3.13,3.16,2.7,2.7,96816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-03 00:00:00+00:00,3.11,3.1666,2.83,3.13,178781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-04 00:00:00+00:00,2.9,3.18,2.9,3.18,49653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-05 00:00:00+00:00,2.9595,3.035,2.9,2.9,18889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-06 00:00:00+00:00,2.96,3.02,2.92,2.9824,59705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-09 00:00:00+00:00,2.89,3.09,2.8696,3.09,222503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-10 00:00:00+00:00,2.997,3.01,2.87,2.9,31460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-11 00:00:00+00:00,2.9305,2.97,2.828,2.97,51623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-12 00:00:00+00:00,2.91,2.98,2.785,2.785,60365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-13 00:00:00+00:00,2.77,2.92,2.72,2.9,157114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-16 00:00:00+00:00,2.63,2.69,2.57,2.65,111826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-17 00:00:00+00:00,2.57,2.67,2.475,2.475,124205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-18 00:00:00+00:00,2.4,2.57,2.39,2.551,250517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-19 00:00:00+00:00,2.305,2.39,2.18,2.3057,297992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.291666666666667,,"rgba(239, 83, 80, 0.5)"
2021-08-20 00:00:00+00:00,2.21,2.3899,2.2,2.2,294561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.279222473995294,,"rgba(239, 83, 80, 0.5)"
2021-08-23 00:00:00+00:00,2.44957,2.5,2.345,2.42,179200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.3145865269933084,,"rgba(239, 83, 80, 0.5)"
2021-08-24 00:00:00+00:00,2.6399,2.67,2.43,2.43,142613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.3559776743667196,,"rgba(239, 83, 80, 0.5)"
2021-08-25 00:00:00+00:00,2.56,2.64,2.545,2.64,62916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.3705072048804747,,"rgba(239, 83, 80, 0.5)"
2021-08-26 00:00:00+00:00,2.522,2.57,2.4996,2.56,44863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.3775309169768803,,"rgba(239, 83, 80, 0.5)"
2021-08-27 00:00:00+00:00,2.6529,2.6775,2.52,2.52,91264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.3971433447487254,,"rgba(239, 83, 80, 0.5)"
2021-08-30 00:00:00+00:00,2.68808,2.6969,2.595,2.6557,87941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.416384440887335,,"rgba(239, 83, 80, 0.5)"
2021-08-31 00:00:00+00:00,2.65,2.6899,2.5525,2.6565,26460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.4210052174685006,,"rgba(239, 83, 80, 0.5)"
2021-09-01 00:00:00+00:00,2.61,2.6627,2.57,2.65,42729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.427503596631036,,"rgba(239, 83, 80, 0.5)"
2021-09-02 00:00:00+00:00,2.815,2.88,2.611,2.66,151052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.4637540822172714,,#000000
2021-09-03 00:00:00+00:00,2.76,2.8336,2.72,2.80956,53373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.47487931033797,,#000000
2021-09-07 00:00:00+00:00,2.5795,2.75,2.56,2.75,169579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.4908575780181286,,#000000
2021-09-08 00:00:00+00:00,2.5864,2.64,2.57,2.59,103833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.497268090117153,,#000000
2021-09-09 00:00:00+00:00,2.56,2.61,2.51,2.55,82407,1.0,2.61,2.51,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2.56,,,,,,,,,,,,,,,2.500091771841156,,"rgba(239, 83, 80, 0.5)"
2021-09-10 00:00:00+00:00,2.5396,2.73,2.5396,2.54,116367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2.5852122450622317,,,,,,,,,,,,,,,2.5062458326922257,,"rgba(239, 83, 80, 0.5)"
2021-09-13 00:00:00+00:00,2.7904,2.808577,2.66,2.7,312481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2.6877600729818454,,,,,,,,,,,,,,,2.5403680381615406,,#000000
2021-09-14 00:00:00+00:00,2.7529,2.88,2.73,2.77,56328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2.6976716824012232,,,,,,,,,,,,,,,2.5463819440840707,,#000000
2021-09-15 00:00:00+00:00,3.1594,3.2,2.7828,2.7964,299589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2.8184951833227245,,,,,,,,,,,,,,,2.603769343724145,,"rgba(38, 166, 154, 1.0)"
2021-09-16 00:00:00+00:00,3.1036,3.19,2.9929,3.16,160635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2.8617880084610574,,,,,,,,,,,,,,,2.6322217742630802,,"rgba(38, 166, 154, 1.0)"
2021-09-17 00:00:00+00:00,3.0829,3.19,2.85,3.19,64671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2.8723947785789132,,,,,,,,,,,,,,,2.6415267019139317,,"rgba(38, 166, 154, 1.0)"
2021-09-20 00:00:00+00:00,2.86,2.95,2.78,2.9259,127013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2.871451006673276,,,,,,,,,,,,,,,2.651019150759002,,"rgba(38, 166, 154, 1.0)"
2021-09-21 00:00:00+00:00,2.9894,3.0199,2.83,2.8817,48645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2.8743272875141157,,,,,,,,,,,,,,,2.6557830711118227,,"rgba(38, 166, 154, 1.0)"
2021-09-22 00:00:00+00:00,3.16,3.2704,3.0,3.0,129970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2.89934688195721,,,,,,,,,,,,,,,2.6759275489490593,,"rgba(38, 166, 154, 1.0)"
2021-09-23 00:00:00+00:00,3.3109,3.442,3.155,3.17,98896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2.925989075418069,,,,,,,,,,,,,,,2.695025076341082,,"rgba(38, 166, 154, 1.0)"
2021-09-24 00:00:00+00:00,3.33,3.43,3.15,3.25,211342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2.972670944032545,,,,,,,,,,,,,,,2.7322167157128727,,"rgba(38, 166, 154, 1.0)"
2021-09-27 00:00:00+00:00,3.54,3.68,3.45,3.61,301681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3.0603218009124267,,,,,,,,,,,,,,,2.7983940303883665,,"rgba(38, 166, 154, 1.0)"
2021-09-28 00:00:00+00:00,3.55,3.68,3.47,3.59,198369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3.1058042305308744,,,,,,,,,,,,,,,2.836910667591411,,"rgba(38, 166, 154, 1.0)"
2021-09-29 00:00:00+00:00,3.475,3.6,3.43,3.4713,175573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3.134958474486294,,,,,,,,,,,,,,,2.8651545004546657,,"rgba(38, 166, 154, 1.0)"
2021-09-30 00:00:00+00:00,3.57,3.6,3.32,3.5,136135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3.154497820410576,,,,,,,,,,,,,,,2.885295381758791,,"rgba(38, 166, 154, 1.0)"
2021-10-01 00:00:00+00:00,3.738,3.78,3.5562,3.6,149689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3.1846006825299558,,,,,,,,,,,,,,,2.9126064802754175,,"rgba(38, 166, 154, 1.0)"
2021-10-04 00:00:00+00:00,3.763,3.9225,3.65,3.65,137331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3.213655631751072,,,,,,,,,,,,,,,2.9387098882798326,,"rgba(38, 166, 154, 1.0)"
2021-10-05 00:00:00+00:00,3.8706,3.9,3.75,3.75,91371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3.233406580078797,,,,,,,,,,,,,,,2.956435813628273,,"rgba(38, 166, 154, 1.0)"
2021-10-06 00:00:00+00:00,3.765,3.85,3.73,3.79,129223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3.2568063352636116,,,,,,,,,,,,,,,2.978763441848622,,"rgba(38, 166, 154, 1.0)"
2021-10-07 00:00:00+00:00,3.88,3.9399,3.73,3.7995,81288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3.272315101742873,,,,,,,,,,,,,,,2.993342982205565,,"rgba(38, 166, 154, 1.0)"
2021-10-08 00:00:00+00:00,3.8894,4.04,3.88,3.95,147391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3.3023759399721673,,,,,,,,,,,,,,,3.0211180678141587,,"rgba(38, 166, 154, 1.0)"
2021-10-11 00:00:00+00:00,3.99,4.06,3.61,3.61,90067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3.3181015967646825,,,,,,,,,,,,,,,3.0364193130456747,,"rgba(38, 166, 154, 1.0)"
2021-10-12 00:00:00+00:00,3.9,3.99,3.83,3.98,87521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3.333102196209377,,,,,,,,,,,,,,,3.0511162722174077,,"rgba(38, 166, 154, 1.0)"
2021-10-13 00:00:00+00:00,3.8,3.8695,3.7399,3.85,99807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3.346377574118911,,,,,,,,,,,,,,,3.065325701988982,,"rgba(38, 166, 154, 0.75)"
2021-10-14 00:00:00+00:00,3.885,3.973,3.62,3.62,110788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3.3609571521437234,,,,,,,,,,,,,,,3.080952311103031,,"rgba(38, 166, 154, 0.75)"
2021-10-15 00:00:00+00:00,3.88,3.98,3.84,3.88,51218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3.368427449904071,,,,,,,,,,,,,,,3.088657795891154,,"rgba(38, 166, 154, 0.75)"
2021-10-18 00:00:00+00:00,3.7471,3.9,3.7,3.8,114853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3.380903582148955,,,,,,,,,,,,,,,3.1029902633535564,,"rgba(38, 166, 154, 0.75)"
2021-10-19 00:00:00+00:00,3.79,3.8695,3.66,3.74,73980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3.3883739539637716,,,,,,,,,,,,,,,3.1117918977062873,,"rgba(38, 166, 154, 0.75)"
2021-10-20 00:00:00+00:00,3.9,3.98,3.7081,3.75,87527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3.3988257931743697,,,,,,,,,,,,,,,3.1232811671430216,,"rgba(38, 166, 154, 0.75)"
2021-10-21 00:00:00+00:00,3.7895,3.88,3.67,3.67,123939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3.4103542595599787,,,,,,,,,,,,,,,3.1372041413395677,,"rgba(38, 166, 154, 0.75)"
2021-10-22 00:00:00+00:00,3.85,3.94,3.611,3.611,41350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3.41425174573817,,,,,,,,,,,,,,,3.14186286135313,,"rgba(38, 166, 154, 0.75)"
2021-10-25 00:00:00+00:00,3.94,4.05,3.86,3.95,69451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3.4230963313915206,,,,,,,,,,,,,,,3.151287440518643,,"rgba(38, 166, 154, 0.75)"
2021-10-26 00:00:00+00:00,3.99,4.1,3.8819,4.1,129641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3.440062879692328,,,,,,,,,,,,,,,3.1691699707849574,,"rgba(38, 166, 154, 1.0)"
2021-10-27 00:00:00+00:00,3.83,3.99,3.73,3.73,50311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3.444764284085596,,,,,,,,,,,,,,,3.1747530170763136,,"rgba(38, 166, 154, 0.75)"
2021-10-28 00:00:00+00:00,3.8986,3.8986,3.585,3.7719,73900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3.4505510817421197,,,,,,,,,,,,,,,3.1821239890048383,,"rgba(38, 166, 154, 0.75)"
2021-10-29 00:00:00+00:00,3.887,3.9299,3.7,3.8245,107785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3.4597149367084934,,,,,,,,,,,,,,,3.1933316521216852,,"rgba(38, 166, 154, 0.5)"
2021-11-01 00:00:00+00:00,4.2,4.25,3.82,3.89,381352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3.508273735439442,,,,,,,,,,,,,,,3.244381658653245,,"rgba(38, 166, 154, 1.0)"
2021-11-02 00:00:00+00:00,4.196,4.36,3.97,3.97,381352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3.5559895867092375,,,,,,,,,,,,,,,3.2945285075053783,,"rgba(38, 166, 154, 1.0)"
2021-11-03 00:00:00+00:00,3.79,4.11,3.7,4.11,545599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3.584832505611125,,,,,,,,,,,,,,,3.3354661243874064,,"rgba(38, 166, 154, 0.5)"
2021-11-04 00:00:00+00:00,3.74,4.11,3.71,4.11,259845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3.596201615000952,,,,,,,,,,,,,,,3.352531975009482,,"rgba(38, 166, 154, 0.5)"
2021-11-05 00:00:00+00:00,3.9795,3.98,3.66,3.95,154657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3.603010116466851,,,,,,,,,,,,,,,3.3625472317098604,,"rgba(38, 166, 154, 0.5)"
2021-11-08 00:00:00+00:00,4.113,4.1885,3.98,3.98,192162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3.6175574398260704,,,,,,,,,,,,,,,3.3796181156566267,,"rgba(38, 166, 154, 0.5)"
2021-11-09 00:00:00+00:00,4.13,4.29,3.95,3.95,151087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3.629075287496518,,,,,,,,,,,,,,,3.393022171131179,,"rgba(38, 166, 154, 0.5)"
2021-11-10 00:00:00+00:00,3.93,4.103,3.85,4.1,142790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3.6360684840825086,,,,,,,,,,,,,,,3.402534709693366,,"rgba(38, 166, 154, 0.5)"
2021-11-11 00:00:00+00:00,3.83,4.12,3.72,3.72,93589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3.639527269447362,,,,,,,,,,,,,,,3.4078276182534983,,#000000
2021-11-12 00:00:00+00:00,3.74,3.84,3.73,3.82,99913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3.6413973237013098,,,,,,,,,,,,,,,3.4119777124045974,,#000000
2021-11-15 00:00:00+00:00,3.77,3.8,3.6,3.6,153276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3.6431601747078304,,,,,,,,,,,,,,,3.417356486979008,,"rgba(239, 83, 80, 1.0)"
2021-11-16 00:00:00+00:00,3.78,3.8399,3.62,3.8,119894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3.644872726746096,,,,,,,,,,,,,,,3.4217466618447205,,"rgba(239, 83, 80, 1.0)"
