date,Close,High,Low,Open,Volume,OB_c0,OB_High_c0,OB_Low_c0,OB_Mitigated_Index_c0,OB,OB_High,OB_Low,OB_Mitigated_Index,aVWAP_OB_bull_c0_1233,aVWAP_OB_bull_c0_1198,aVWAP_OB_bull_c0_1071,aVWAP_OB_bull_c0_1046,aVWAP_OB_bull_c0_1025,aVWAP_OB_bull_c0_990,aVWAP_OB_bull_c0_969,aVWAP_OB_bull_c0_841,aVWAP_OB_bull_c0_826,aVWAP_OB_bull_c0_647,aVWAP_OB_bull_c0_620,aVWAP_OB_bull_c0_602,aVWAP_OB_bull_c0_544,aVWAP_OB_bull_c0_507,aVWAP_OB_bull_c0_493,aVWAP_OB_bull_c0_477,aVWAP_OB_bull_c0_332,aVWAP_OB_bull_c0_63,aVWAP_OB_bull_c0_20,aVWAP_OB_bear_c0_943,aVWAP_OB_bear_c0_911,aVWAP_OB_bear_c0_428,aVWAP_OB_bear_c0_309,aVWAP_OB_bear_c0_9,aVWAP_QQEMOD_bull_dot_c0_1041,aVWAP_QQEMOD_bull_dot_c0_1100,aVWAP_QQEMOD_bull_dot_c0_1156,aVWAP_QQEMOD_bull_dot_c0_1223,aVWAP_QQEMOD_bull_dot_c0_1243,aVWAP_QQEMOD_bear_dot_c0_952,aVWAP_QQEMOD_bear_dot_c0_1048,aVWAP_QQEMOD_bear_dot_c0_1112,aVWAP_QQEMOD_bear_dot_c0_1183,aVWAP_QQEMOD_bear_dot_c0_1233,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2021-07-06 00:00:00+00:00,7.81,8.07,7.75,8.07,540068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,7.95575794474874,,,,,,,,,,,,,#000000
2021-07-07 00:00:00+00:00,7.62,7.835,7.52,7.8,403652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,7.863902880046355,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-08 00:00:00+00:00,7.53,7.63,7.44,7.5,253473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,7.810207881418367,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-09 00:00:00+00:00,7.72,7.8,7.6,7.63,259407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,7.795449172187128,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-12 00:00:00+00:00,7.74,7.76,7.62,7.66,213264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,7.786136519834478,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-13 00:00:00+00:00,7.68,7.755,7.63,7.69,234509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,7.77602228911421,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-14 00:00:00+00:00,7.61,7.81,7.575,7.7,363073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,7.7606999216697545,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-15 00:00:00+00:00,7.49,7.63,7.43,7.6,257386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,7.738952013207171,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-16 00:00:00+00:00,7.35,7.58,7.32,7.56,321299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,7.706687699496929,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-19 00:00:00+00:00,7.08,7.235,7.04,7.22,506234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,7.626528345831333,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-20 00:00:00+00:00,7.27,7.315,7.01,7.08,486740,1.0,7.315,7.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,7.198333333333332,,,,,7.576932973951478,,,,,,,,,,,7.198333333333332,,"rgba(239, 83, 80, 0.5)"
2021-07-21 00:00:00+00:00,7.49,7.51,7.31,7.31,347814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,7.297662639765272,,,,,7.566211154124951,,,,,,,,,,,7.297662639765272,,"rgba(239, 83, 80, 0.5)"
2021-07-22 00:00:00+00:00,7.28,7.49,7.265,7.49,258820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,7.308868188439333,,,,,7.554305673938049,,,,,,,,,,,7.308868188439333,,"rgba(239, 83, 80, 0.5)"
2021-07-23 00:00:00+00:00,7.36,7.37,7.245,7.34,283829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,7.3121928079351175,,,,,7.5415263026200305,,,,,,,,,,,7.3121928079351175,,"rgba(239, 83, 80, 0.5)"
2021-07-26 00:00:00+00:00,7.46,7.53,7.31,7.32,334350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,7.335857476611398,,,,,7.5348609455360815,,,,,,,,,,,7.335857476611398,,"rgba(239, 83, 80, 0.5)"
2021-07-27 00:00:00+00:00,8.6,8.6882,7.76,7.76,1267656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,7.767120694810826,,,,,7.68909176997711,,,,,,,,,,,7.767120694810826,,#000000
2021-07-28 00:00:00+00:00,8.96,9.025,8.51,8.6,732534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,7.977215014096252,,,,,,,,,,,,,,,,7.977215014096252,,"rgba(38, 166, 154, 0.5)"
2021-07-29 00:00:00+00:00,8.82,9.05,8.74,9.05,711524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,8.120827855986688,,,,,,,,,,,,,,,,8.120827855986688,,"rgba(38, 166, 154, 0.5)"
2021-07-30 00:00:00+00:00,8.87,8.99,8.72,8.81,1512000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,8.309130805415606,,,,,,,,,,,,,,,,8.309130805415606,,"rgba(38, 166, 154, 0.5)"
2021-08-02 00:00:00+00:00,8.92,9.09,8.88,9.0,382849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,8.348772493477487,,,,,,,,,,,,,,,,8.348772493477487,,"rgba(38, 166, 154, 0.5)"
2021-08-03 00:00:00+00:00,9.09,9.155,8.8,9.01,412518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,8.389605324164112,,,,,,,,,,,,,,,,8.389605324164112,,"rgba(38, 166, 154, 0.5)"
2021-08-04 00:00:00+00:00,8.71,9.14,8.7,9.02,407267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,8.415874049163753,,,,,,,,,,,,,,,,8.415874049163753,,"rgba(38, 166, 154, 0.5)"
2021-08-05 00:00:00+00:00,8.7,8.8,8.68,8.74,238461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,8.425921267340186,,,,,,,,,,,,,,,,8.425921267340186,,"rgba(38, 166, 154, 0.5)"
2021-08-06 00:00:00+00:00,8.77,8.79,8.66,8.74,199691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,8.434199812408915,,,,,,,,,,,,,,,,8.434199812408915,,"rgba(38, 166, 154, 0.5)"
2021-08-09 00:00:00+00:00,8.72,8.76,8.62,8.74,389687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,8.447202857662942,,,,,,,,,,,,,,,,8.447202857662942,,"rgba(38, 166, 154, 0.5)"
2021-08-10 00:00:00+00:00,8.77,8.8373,8.71,8.73,172968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,8.4541148226721,,,,,,,,,,,,,,,,8.4541148226721,,"rgba(38, 166, 154, 0.5)"
2021-08-11 00:00:00+00:00,8.75,8.79,8.64,8.79,467473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,8.468919371654707,,,,,,,,,,,,,,,,8.468919371654707,,"rgba(38, 166, 154, 0.5)"
2021-08-12 00:00:00+00:00,8.79,8.81,8.665,8.7,492452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,8.48440312372932,,,,,,,,,,,,,,,,8.48440312372932,,"rgba(38, 166, 154, 0.5)"
2021-08-13 00:00:00+00:00,8.73,8.8,8.71,8.73,161022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,8.488963790429198,,,,,,,,,,,,,,,,8.488963790429198,,"rgba(38, 166, 154, 0.5)"
2021-08-16 00:00:00+00:00,8.69,8.77,8.63,8.67,193674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,8.493219079423415,,,,,,,,,,,,,,,,8.493219079423415,,"rgba(38, 166, 154, 0.5)"
2021-08-17 00:00:00+00:00,8.66,8.7,8.57,8.66,280290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,8.49754178038679,,,,,,,,,,,,,,,,8.49754178038679,,"rgba(38, 166, 154, 0.5)"
2021-08-18 00:00:00+00:00,8.7,8.77,8.61,8.61,291532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,8.503235410638705,,,,,,,,,,,,,,,,8.503235410638705,,"rgba(38, 166, 154, 0.5)"
2021-08-19 00:00:00+00:00,8.69,8.7,8.52,8.59,396933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,8.508317241561288,,,,,,,,,,,,,,,,8.508317241561288,,"rgba(38, 166, 154, 0.5)"
2021-08-20 00:00:00+00:00,8.76,8.805,8.59,8.65,164037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,8.511571541190586,,,,,,,,,,,,,,,,8.511571541190586,,"rgba(38, 166, 154, 0.5)"
2021-08-23 00:00:00+00:00,8.93,8.93,8.75,8.83,242995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,8.51961433280427,,,,,,,,,,,,,,,,8.51961433280427,,"rgba(38, 166, 154, 0.5)"
2021-08-24 00:00:00+00:00,9.09,9.0966,8.92,8.93,178864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,8.527997281911247,,,,,,,,,,,,,,,,8.527997281911247,,"rgba(38, 166, 154, 0.5)"
2021-08-25 00:00:00+00:00,9.13,9.169,9.04,9.06,255273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,8.541255920321898,,,,,,,,,,,,,,,,8.541255920321898,,"rgba(38, 166, 154, 0.5)"
2021-08-26 00:00:00+00:00,9.13,9.19,9.08,9.14,441661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,8.563596751045477,,,,,,,,,,,,,,,,8.563596751045477,,"rgba(38, 166, 154, 0.5)"
2021-08-27 00:00:00+00:00,9.52,9.52,9.13,9.13,369789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,8.588905434085353,,,,,,,,,,,,,,,,8.588905434085353,,"rgba(38, 166, 154, 0.5)"
2021-08-30 00:00:00+00:00,9.47,9.57,9.405,9.57,545633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,8.627503454741621,,,,,,,,,,,,,,,,8.627503454741621,,"rgba(38, 166, 154, 0.5)"
2021-08-31 00:00:00+00:00,9.5,9.5,9.31,9.47,289321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,8.645637779273821,,,,,,,,,,,,,,,,8.645637779273821,,"rgba(38, 166, 154, 0.5)"
2021-09-01 00:00:00+00:00,9.35,9.5,9.33,9.5,275266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,8.661247666747851,,,,,,,,,,,,,,,,8.661247666747851,,"rgba(38, 166, 154, 1.0)"
2021-09-02 00:00:00+00:00,9.31,9.375,9.22,9.35,488811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,8.68414147554721,,,,,,,,,,,,,,,,8.68414147554721,,"rgba(38, 166, 154, 0.75)"
2021-09-03 00:00:00+00:00,9.35,9.41,9.27,9.33,215981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,8.694391715860746,,,,,,,,,,,,,,,,8.694391715860746,,"rgba(38, 166, 154, 0.75)"
2021-09-07 00:00:00+00:00,9.27,9.38,9.225,9.37,177404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,8.701924101516456,,,,,,,,,,,,,,,,8.701924101516456,,"rgba(38, 166, 154, 0.75)"
2021-09-08 00:00:00+00:00,9.06,9.27,9.01,9.27,287322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,8.710158969269514,,,,,,,,,,,,,,,,8.710158969269514,,"rgba(38, 166, 154, 0.75)"
2021-09-09 00:00:00+00:00,8.82,9.05,8.775,9.05,279457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,8.713434175000176,,,,,,,,,,,,,,,,8.713434175000176,,#000000
2021-09-10 00:00:00+00:00,8.75,8.89,8.715,8.89,267147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,8.714717212226843,,,,,,,,,,,,,,,,8.714717212226843,,"rgba(239, 83, 80, 1.0)"
2021-09-13 00:00:00+00:00,8.75,8.81,8.635,8.81,327676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,8.715081913204228,,,,,,,,,,,,,,,,8.715081913204228,,"rgba(239, 83, 80, 1.0)"
2021-09-14 00:00:00+00:00,8.62,8.83,8.6,8.83,203612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,8.714663026970715,,,,,,,,,,,,,,,,8.714663026970715,,"rgba(239, 83, 80, 1.0)"
2021-09-15 00:00:00+00:00,8.71,8.71,8.53,8.61,247064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,8.713644116224627,,,,,,,,,,,,,,,,8.713644116224627,,"rgba(239, 83, 80, 1.0)"
2021-09-16 00:00:00+00:00,8.62,8.71,8.54,8.71,201614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,8.712497594873948,,,,,,,,,,,,,,,,8.712497594873948,,"rgba(239, 83, 80, 1.0)"
2021-09-17 00:00:00+00:00,8.45,8.61,8.44,8.61,231856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,8.709439862047313,,,,,,,,,,,,,,,,8.709439862047313,,"rgba(239, 83, 80, 1.0)"
2021-09-20 00:00:00+00:00,8.17,8.32,8.03,8.29,277724,1.0,8.32,8.03,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,8.173333333333334,8.700356013296492,,,,,,,,,,,,,,,,8.700356013296492,,"rgba(239, 83, 80, 1.0)"
2021-09-21 00:00:00+00:00,8.05,8.24,8.05,8.24,229109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,8.146210908392574,8.69226367834558,,,,,,,,,,,,,,,,8.69226367834558,,"rgba(239, 83, 80, 1.0)"
2021-09-22 00:00:00+00:00,9.46,9.6,8.4,8.4,1146945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,8.844680733044783,8.72202852902166,,,,,,,,,,,,,,,,8.72202852902166,,"rgba(239, 83, 80, 0.75)"
2021-09-23 00:00:00+00:00,9.67,9.96,9.51,9.51,931804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,9.157729774830837,8.771428443521351,,,,,,,,,,,,,,,,8.771428443521351,,#000000
2021-09-24 00:00:00+00:00,9.46,9.68,9.45,9.59,758801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,9.242193491794051,8.80101149640023,,,,,,,,,,,,,,,,8.80101149640023,,"rgba(38, 166, 154, 0.5)"
2021-09-27 00:00:00+00:00,9.4,9.5,9.32,9.38,411814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,9.260225654653718,8.81356454259748,,,,,,,,,,,,,,,,8.81356454259748,,"rgba(38, 166, 154, 0.5)"
2021-09-28 00:00:00+00:00,9.13,9.33,9.09,9.32,621578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,9.249308105144737,8.824781377355903,,,,,,,,,,,,,,,,8.824781377355903,,"rgba(38, 166, 154, 0.5)"
2021-09-29 00:00:00+00:00,9.0,9.16,8.84,9.12,393549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,9.228744639852586,8.828083258368338,,,,,,,,,,,,,,,,8.828083258368338,,"rgba(38, 166, 154, 0.5)"
2021-09-30 00:00:00+00:00,8.88,9.19,8.84,9.09,346536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,9.211224752142497,8.830399677395253,,,,,,,,,,,,,,,,8.830399677395253,,#000000
2021-10-01 00:00:00+00:00,9.25,9.3,8.86,8.94,507661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,9.204496445158886,8.837551992738991,,,,,,,,,,,,,,,,8.837551992738991,,#000000
2021-10-04 00:00:00+00:00,9.06,9.2,8.9891,9.17,393544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,9.196554833150996,8.841917075222655,,,,,,,,,,,,,,,,8.841917075222655,,#000000
2021-10-05 00:00:00+00:00,9.1,9.15,9.05,9.08,143820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,9.19430158388482,8.843583348318239,,,,,,,,,,,,,,,,8.843583348318239,,#000000
2021-10-06 00:00:00+00:00,8.97,9.03,8.89,8.99,254437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,9.185144046088592,8.844935703903774,,,,,,,,,,,,,,,,8.844935703903774,,#000000
2021-10-07 00:00:00+00:00,9.18,9.2,9.05,9.1,167263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,9.184081961652353,8.847134668029407,,,,,,,,,,,,,,,,8.847134668029407,,#000000
2021-10-08 00:00:00+00:00,9.33,9.35,9.16,9.16,221263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,9.187200325876608,8.851313658079581,,,,,,,,,,,,,,,,8.851313658079581,,"rgba(38, 166, 154, 0.5)"
2021-10-11 00:00:00+00:00,9.36,9.53,9.27,9.27,177179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,9.192261346948822,8.855420592009416,,,,,,,,,,,,,,,,8.855420592009416,,"rgba(38, 166, 154, 0.5)"
2021-10-12 00:00:00+00:00,9.2,9.38,9.18,9.38,270149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,9.194536010634053,8.860021102637422,,,,,,,,,,,,,,,,8.860021102637422,,"rgba(38, 166, 154, 0.5)"
2021-10-13 00:00:00+00:00,9.21,9.27,9.15,9.2,224989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,9.195001262136723,8.863358871080052,,,,,,,,,,,,,,,,8.863358871080052,,"rgba(38, 166, 154, 0.5)"
2021-10-14 00:00:00+00:00,9.4,9.45,9.25,9.3,322870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,9.20210616669882,8.870154206611705,,,,,,,,,,,,,,,,8.870154206611705,,"rgba(38, 166, 154, 0.5)"
2021-10-15 00:00:00+00:00,9.32,9.65,9.32,9.58,324291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,9.21120166872484,8.87764457324851,,,,,,,,,,,,,,,,8.87764457324851,,"rgba(38, 166, 154, 0.5)"
2021-10-18 00:00:00+00:00,9.26,9.32,9.105,9.3,371165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,9.211950057005886,8.882933756072251,,,,,,,,,,,,,,,,8.882933756072251,,"rgba(38, 166, 154, 0.5)"
2021-10-19 00:00:00+00:00,9.14,9.3,9.1,9.21,167313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,9.211333046292369,8.884939798145874,,,,,,,,,,,,,,,,8.884939798145874,,#000000
2021-10-20 00:00:00+00:00,9.24,9.25,9.06,9.12,159657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,9.210826402678043,8.886850288601702,,,,,,,,,,,,,,,,8.886850288601702,,#000000
2021-10-21 00:00:00+00:00,9.34,9.365,9.1799,9.24,284336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,9.213453174673672,8.891451364071939,,,,,,,,,,,,,,,,8.891451364071939,,"rgba(38, 166, 154, 0.5)"
2021-10-22 00:00:00+00:00,9.34,9.48,9.28,9.32,246881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,9.217496659667674,8.896058075442033,,,,,,,,,,,,,,,,8.896058075442033,,"rgba(38, 166, 154, 0.5)"
2021-10-25 00:00:00+00:00,9.45,9.49,9.32,9.39,265953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,9.223094667830695,8.90147296022225,,,,,,,,,,,,,,,,8.90147296022225,,"rgba(38, 166, 154, 0.5)"
2021-10-26 00:00:00+00:00,10.07,10.53,9.85,9.92,830471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,9.296748910044768,8.940505738014275,,,,,,,,,,,,,,,,8.940505738014275,,"rgba(38, 166, 154, 1.0)"
2021-10-27 00:00:00+00:00,9.8,10.16,9.62,10.14,626579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,9.328607681270718,8.961694564189488,,,,,,,,,,,,,,,,8.961694564189488,,"rgba(38, 166, 154, 1.0)"
