date,Close,High,Low,Open,Volume,OB_c0,OB_High_c0,OB_Low_c0,OB_Mitigated_Index_c0,OB,OB_High,OB_Low,OB_Mitigated_Index,aVWAP_OB_bull_c0_1201,aVWAP_OB_bull_c0_840,aVWAP_OB_bull_c0_664,aVWAP_OB_bull_c0_487,aVWAP_OB_bull_c0_464,aVWAP_OB_bear_c0_1250,aVWAP_OB_bear_c0_1195,aVWAP_OB_bear_c0_1145,aVWAP_OB_bear_c0_1125,aVWAP_OB_bear_c0_1103,aVWAP_OB_bear_c0_1068,aVWAP_OB_bear_c0_1035,aVWAP_OB_bear_c0_1023,aVWAP_OB_bear_c0_999,aVWAP_OB_bear_c0_641,aVWAP_OB_bear_c0_418,aVWAP_OB_bear_c0_368,aVWAP_OB_bear_c0_285,aVWAP_OB_bear_c0_255,aVWAP_OB_bear_c0_217,aVWAP_OB_bear_c0_6,aVWAP_QQEMOD_bull_dot_c0_1068,aVWAP_QQEMOD_bull_dot_c0_1103,aVWAP_QQEMOD_bull_dot_c0_1125,aVWAP_QQEMOD_bull_dot_c0_1145,aVWAP_QQEMOD_bull_dot_c0_1225,aVWAP_QQEMOD_bear_dot_c0_1087,aVWAP_QQEMOD_bear_dot_c0_1112,aVWAP_QQEMOD_bear_dot_c0_1140,aVWAP_QQEMOD_bear_dot_c0_1201,aVWAP_QQEMOD_bear_dot_c0_1253,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2021-07-16 00:00:00+00:00,144.72,153.54,142.56,149.22,716732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,163.46928329002836,,,,,,,,,,,,163.46928329002836,"rgba(239, 83, 80, 0.5)"
2021-07-19 00:00:00+00:00,143.28,144.72,139.59,141.48,150913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,162.26751043002415,,,,,,,,,,,,162.26751043002415,"rgba(239, 83, 80, 0.5)"
2021-07-20 00:00:00+00:00,146.7,148.1382,136.0818,144.1116,218109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,160.84073834734647,,,,,,,,,,,,160.84073834734647,"rgba(239, 83, 80, 0.5)"
2021-07-21 00:00:00+00:00,147.6,153.1818,144.54,147.06,120802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,160.33609690375317,,,,,,,,,,,,160.33609690375317,"rgba(239, 83, 80, 0.5)"
2021-07-22 00:00:00+00:00,142.56,148.77,140.94,148.5,95283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,159.8308249745157,,,,,,,,,,,,159.8308249745157,"rgba(239, 83, 80, 0.5)"
2021-07-23 00:00:00+00:00,137.88,143.4672,136.26,143.4672,115771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,159.07969052689452,,,,,,,,,,,,159.07969052689452,"rgba(239, 83, 80, 0.5)"
2021-07-26 00:00:00+00:00,140.04,144.18,136.8,138.42,110890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,158.44812601795817,,,,,,,,,,,,158.44812601795817,"rgba(239, 83, 80, 0.5)"
2021-07-27 00:00:00+00:00,133.92,139.86,130.5,138.6,161216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,157.34168709464333,,,,,,,,,,,,157.34168709464333,"rgba(239, 83, 80, 0.5)"
2021-07-28 00:00:00+00:00,138.42,141.66,133.92,135.0,102484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,156.78394743022815,,,,,,,,,,,,156.78394743022815,"rgba(239, 83, 80, 0.5)"
2021-07-29 00:00:00+00:00,139.5,144.18,136.53,139.68,71601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,156.45386935792655,,,,,,,,,,,,156.45386935792655,"rgba(239, 83, 80, 0.5)"
2021-07-30 00:00:00+00:00,137.34,140.742,135.0,137.52,80666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,156.0455666851848,,,,,,,,,,,,156.0455666851848,"rgba(239, 83, 80, 0.5)"
2021-08-02 00:00:00+00:00,130.5,138.42,130.14,138.42,211296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,154.80367338682734,,,,,,,,,,,,154.80367338682734,"rgba(239, 83, 80, 0.5)"
2021-08-03 00:00:00+00:00,132.66,133.56,127.62,129.78,120172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,154.10355847664553,,,,,,,,,,,,154.10355847664553,"rgba(239, 83, 80, 0.5)"
2021-08-04 00:00:00+00:00,131.04,135.54,127.98,132.48,96500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,153.57642175912568,,,,,,,,,,,,153.57642175912568,"rgba(239, 83, 80, 0.5)"
2021-08-05 00:00:00+00:00,129.96,130.86,125.64,129.96,174030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,152.57640247560684,,,,,,,,,,,,152.57640247560684,"rgba(239, 83, 80, 0.5)"
2021-08-06 00:00:00+00:00,129.06,137.88,128.88,130.14,143411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,151.9116013674813,,,,,,,,,,,,151.9116013674813,"rgba(239, 83, 80, 0.5)"
2021-08-09 00:00:00+00:00,136.08,137.34,130.23,130.32,135303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,151.39948421926272,,,,,,,,,,,,151.39948421926272,"rgba(239, 83, 80, 0.5)"
2021-08-10 00:00:00+00:00,123.66,137.2104,123.3,137.2104,357540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,149.71157017529063,,,,,,,,,,,,149.71157017529063,"rgba(239, 83, 80, 0.5)"
2021-08-11 00:00:00+00:00,123.66,125.82,119.16,124.02,486343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,147.30876238896354,,,,,,,,,,,,147.30876238896354,"rgba(239, 83, 80, 0.5)"
2021-08-12 00:00:00+00:00,99.72,122.4,95.4,122.4,1267256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,139.46305949129086,,,,,,,,,,,,139.46305949129086,"rgba(239, 83, 80, 0.5)"
2021-08-13 00:00:00+00:00,94.14,99.0,93.42,98.28,453363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,136.67732548020393,,,,,,,,,,,,136.67732548020393,"rgba(239, 83, 80, 0.5)"
2021-08-16 00:00:00+00:00,99.0,104.4,93.6,94.5,674144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,133.43159060794667,,,,,,,,,,,,133.43159060794667,"rgba(239, 83, 80, 0.5)"
2021-08-17 00:00:00+00:00,99.9,104.9364,96.48,97.2,514427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,131.3965483955519,,,,,,,,,,,,131.3965483955519,"rgba(239, 83, 80, 0.5)"
2021-08-18 00:00:00+00:00,104.94,108.72,98.55,99.54,487997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,129.88599317426556,,,,,,,,,,,,129.88599317426556,"rgba(239, 83, 80, 0.5)"
2021-08-19 00:00:00+00:00,101.7,107.1,100.53,105.3,200776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,129.29057021939815,,,,,,,,,,,,129.29057021939815,"rgba(239, 83, 80, 0.5)"
2021-08-20 00:00:00+00:00,101.7,103.14,99.36,101.6334,169323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,128.77715068535446,,,,,,,,,,,,128.77715068535446,"rgba(239, 83, 80, 0.5)"
2021-08-23 00:00:00+00:00,100.08,103.14,96.48,103.0626,154851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,128.29905270591473,,,,,,,,,,,,128.29905270591473,"rgba(239, 83, 80, 0.5)"
2021-08-24 00:00:00+00:00,105.12,108.54,101.4426,101.7,224402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,127.75394940120052,,,,,,,,,,,,127.75394940120052,"rgba(239, 83, 80, 0.5)"
2021-08-25 00:00:00+00:00,104.4,111.6,104.0832,106.56,219848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,127.2813785656624,,,,,,,,,,,,127.2813785656624,"rgba(239, 83, 80, 0.5)"
2021-08-26 00:00:00+00:00,106.38,108.27,102.6,103.68,116769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,127.0277786124916,,,,,,,,,,,,127.0277786124916,"rgba(239, 83, 80, 0.5)"
2021-08-27 00:00:00+00:00,115.2,118.08,105.84,107.28,562387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,126.27689738558517,,,,,,,,,,,,126.27689738558517,"rgba(239, 83, 80, 0.5)"
2021-08-30 00:00:00+00:00,115.02,151.2,113.04,142.56,3041080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,126.30909169631035,,,,,,,,,,,,126.30909169631035,"rgba(239, 83, 80, 0.5)"
2021-08-31 00:00:00+00:00,116.1,122.94,109.98,115.2684,705840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,125.81437068372914,,,,,,,,,,,,125.81437068372914,#000000
2021-09-01 00:00:00+00:00,113.22,117.72,110.52,117.36,502343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,125.40520192871229,,,,,,,,,,,,125.40520192871229,#000000
2021-09-02 00:00:00+00:00,112.32,115.47,108.54,113.04,385139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,125.06633870921225,,,,,,,,,,,,125.06633870921225,#000000
2021-09-03 00:00:00+00:00,108.18,113.22,106.74,111.96,335960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,124.72516840097212,,,,,,,,,,,,124.72516840097212,"rgba(239, 83, 80, 0.5)"
2021-09-07 00:00:00+00:00,106.74,113.04,105.48,107.64,392537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,124.32108643880832,,,,,,,,,,,,124.32108643880832,"rgba(239, 83, 80, 0.5)"
2021-09-08 00:00:00+00:00,112.68,120.42,101.16,106.2,1798668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,123.0054728549249,,,,,,,,,,,,123.0054728549249,"rgba(239, 83, 80, 0.5)"
2021-09-09 00:00:00+00:00,119.16,122.76,108.1818,111.78,1785048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,122.42603187578538,,,,,,,,,,,,122.42603187578538,#000000
2021-09-10 00:00:00+00:00,115.38,125.2782,112.68,124.2,1221935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,122.15100687229966,,,,,,,,,,,,122.15100687229966,#000000
2021-09-13 00:00:00+00:00,117.9,118.26,107.28,115.2,642158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,121.91959946377915,,,,,,,,,,,,121.91959946377915,"rgba(38, 166, 154, 1.0)"
2021-09-14 00:00:00+00:00,109.08,120.6,106.92,118.62,621209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,121.64400102424037,,,,,,,,,,,,121.64400102424037,#000000
2021-09-15 00:00:00+00:00,106.2,110.16,104.94,108.0,439187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,121.35817351890618,,,,,,,,,,,,121.35817351890618,#000000
2021-09-16 00:00:00+00:00,107.46,109.89,104.94,105.12,273665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,121.18967423659394,,,,,,,,,,,,121.18967423659394,"rgba(239, 83, 80, 0.5)"
2021-09-17 00:00:00+00:00,109.8,118.08,107.28,107.64,855367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,120.84464714327524,,,,,,,,,,,,120.84464714327524,"rgba(239, 83, 80, 0.5)"
2021-09-20 00:00:00+00:00,104.4,111.42,103.14,106.92,479367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,120.55400347243604,,,,,,,,,,,,120.55400347243604,"rgba(239, 83, 80, 0.5)"
2021-09-21 00:00:00+00:00,103.5,107.28,100.26,104.76,420633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,120.26283175908422,,,,,,,,,,,,120.26283175908422,"rgba(239, 83, 80, 0.5)"
2021-09-22 00:00:00+00:00,108.36,108.36,101.16,103.86,354428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,120.05785307042207,,,,,,,,,,,,120.05785307042207,"rgba(239, 83, 80, 0.5)"
2021-09-23 00:00:00+00:00,110.7,111.24,105.2694,108.36,312404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,119.92078247347952,,,,,,,,,,,,119.92078247347952,"rgba(239, 83, 80, 0.5)"
2021-09-24 00:00:00+00:00,103.5,110.25,103.14,109.08,383096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,119.7054659457044,,,,,,,,,,,,119.7054659457044,"rgba(239, 83, 80, 0.5)"
2021-09-27 00:00:00+00:00,101.7,105.3,100.08,104.0688,299259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,119.50369189397856,,,,,,,,,,,,119.50369189397856,"rgba(239, 83, 80, 0.5)"
2021-09-28 00:00:00+00:00,97.74,100.8,96.84,100.08,378070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,119.19890923603104,,,,,,,,,,,,119.19890923603104,"rgba(239, 83, 80, 0.5)"
2021-09-29 00:00:00+00:00,94.68,98.1,93.42,97.56,368182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,118.86790543396205,,,,,,,,,,,,118.86790543396205,"rgba(239, 83, 80, 0.5)"
2021-09-30 00:00:00+00:00,94.86,96.3,84.06,94.32,348717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,118.51519433302825,,,,,,,,,,,,118.51519433302825,"rgba(239, 83, 80, 0.5)"
2021-10-01 00:00:00+00:00,93.06,96.48,91.44,96.48,306373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,118.23448001022003,,,,,,,,,,,,118.23448001022003,"rgba(239, 83, 80, 0.5)"
2021-10-04 00:00:00+00:00,86.58,93.1266,84.96,93.1266,492083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,117.69975954404123,,,,,,,,,,,,117.69975954404123,"rgba(239, 83, 80, 1.0)"
2021-10-05 00:00:00+00:00,89.1,90.36,85.86,86.5314,390039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,117.29230607436038,,,,,,,,,,,,117.29230607436038,"rgba(239, 83, 80, 1.0)"
2021-10-06 00:00:00+00:00,91.62,96.84,83.7,86.58,770488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,116.58091406354173,,,,,,,,,,,,116.58091406354173,"rgba(239, 83, 80, 0.5)"
2021-10-07 00:00:00+00:00,92.7,96.48,90.18,91.7694,328982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,116.31576222493679,,,,,,,,,,,,116.31576222493679,"rgba(239, 83, 80, 0.5)"
2021-10-08 00:00:00+00:00,90.0,93.78,88.38,93.06,195260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,116.14521077160491,,,,,,,,,,,,116.14521077160491,"rgba(239, 83, 80, 0.5)"
2021-10-11 00:00:00+00:00,89.28,92.7,88.56,89.46,128437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,116.03190376769847,,,,,,,,,,,,116.03190376769847,"rgba(239, 83, 80, 0.5)"
2021-10-12 00:00:00+00:00,90.72,92.34,88.56,89.1,254258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,115.81357246210742,,,,,,,,,,,,115.81357246210742,"rgba(239, 83, 80, 0.5)"
2021-10-13 00:00:00+00:00,91.44,91.62,88.38,90.72,245196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,115.60604450036706,,,,,,,,,,,,115.60604450036706,"rgba(239, 83, 80, 0.5)"
2021-10-14 00:00:00+00:00,94.5,99.18,91.26,91.98,477705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,115.28202881883408,,,,,,,,,,,,115.28202881883408,"rgba(239, 83, 80, 0.5)"
2021-10-15 00:00:00+00:00,91.44,97.02,90.54,94.68,239747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,115.10773271510449,,,,,,,,,,,,115.10773271510449,"rgba(239, 83, 80, 0.5)"
2021-10-18 00:00:00+00:00,89.64,91.44,89.28,91.08,183835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,114.95874938044525,,,,,,,,,,,,114.95874938044525,"rgba(239, 83, 80, 0.5)"
2021-10-19 00:00:00+00:00,92.7,96.84,86.76,90.0,407232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,114.66077525353751,,,,,,,,,,,,114.66077525353751,"rgba(239, 83, 80, 0.5)"
2021-10-20 00:00:00+00:00,96.12,97.56,91.8018,92.52,345229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,114.44763914856314,,,,,,,,,,,,114.44763914856314,"rgba(239, 83, 80, 0.5)"
2021-10-21 00:00:00+00:00,98.64,101.16,94.68,95.04,279007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,114.30502420319361,,,,,,,,,,,,114.30502420319361,#000000
2021-10-22 00:00:00+00:00,94.14,98.28,92.916,97.38,171117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,114.2025056682425,,,,,,,,,,,,114.2025056682425,#000000
2021-10-25 00:00:00+00:00,95.4,95.4,91.98,94.14,195074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,114.08180534895051,,,,,,,,,,,,114.08180534895051,#000000
2021-10-26 00:00:00+00:00,89.82,95.22,89.2368,95.04,255566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,113.90357178029024,,,,,,,,,,,,113.90357178029024,#000000
2021-10-27 00:00:00+00:00,86.94,90.9,86.58,90.0,214468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,113.73460157565536,,,,,,,,,,,,113.73460157565536,"rgba(239, 83, 80, 0.5)"
2021-10-28 00:00:00+00:00,86.76,88.56,84.96,87.66,226329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,113.54918809265935,,,,,,,,,,,,113.54918809265935,"rgba(239, 83, 80, 0.5)"
2021-10-29 00:00:00+00:00,83.52,87.39,82.8,86.22,219794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,113.35702996362735,,,,,,,,,,,,113.35702996362735,"rgba(239, 83, 80, 0.5)"
2021-11-01 00:00:00+00:00,89.64,89.64,83.34,83.88,296036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,113.12849847693519,,,,,,,,,,,,113.12849847693519,"rgba(239, 83, 80, 0.5)"
