date,Close,High,Low,Open,Volume,OB_c0,OB_High_c0,OB_Low_c0,OB_Mitigated_Index_c0,OB,OB_High,OB_Low,OB_Mitigated_Index,aVWAP_OB_bull_c0_264,aVWAP_OB_bull_c0_237,aVWAP_OB_bull_c0_220,aVWAP_OB_bear_c0_168,aVWAP_QQEMOD_bull_dot_c0_108,aVWAP_QQEMOD_bull_dot_c0_168,aVWAP_QQEMOD_bull_dot_c0_208,aVWAP_QQEMOD_bull_dot_c0_249,aVWAP_QQEMOD_bear_dot_c0_76,aVWAP_QQEMOD_bear_dot_c0_131,aVWAP_QQEMOD_bear_dot_c0_181,aVWAP_QQEMOD_bear_dot_c0_220,aVWAP_QQEMOD_bear_dot_c0_264,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2025-08-19 00:00:00+00:00,24.095,26.74,23.65,26.61,11863474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-08-20 00:00:00+00:00,24.51,24.51,22.95,23.825,7582404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)"
2025-08-21 00:00:00+00:00,23.89,24.48,23.62,23.79,8483694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)"
2025-08-22 00:00:00+00:00,25.57,25.7,23.34,23.65,7897255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)"
2025-08-25 00:00:00+00:00,24.55,25.1341,24.0201,24.55,5244364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)"
2025-08-26 00:00:00+00:00,24.72,24.88,23.91,24.4,8794104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)"
2025-08-27 00:00:00+00:00,24.41,25.29,24.36,24.69,4847368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)"
2025-08-28 00:00:00+00:00,24.51,25.34,24.49,24.61,4452937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)"
2025-08-29 00:00:00+00:00,23.49,24.41,23.01,24.41,8869542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)"
2025-09-02 00:00:00+00:00,24.16,24.19,22.42,22.7,6168550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)"
2025-09-03 00:00:00+00:00,24.39,25.55,24.34,24.5,7469161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)"
2025-09-04 00:00:00+00:00,22.91,24.4,22.81,24.37,5269691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)"
2025-09-05 00:00:00+00:00,23.49,23.78,22.17,23.42,6204440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,23.146666666666665,,,,,,,"rgba(239, 83, 80, 1.0)"
2025-09-08 00:00:00+00:00,24.22,24.57,23.5,23.74,6768142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,23.642307002568955,,,,,,,"rgba(239, 83, 80, 0.75)"
2025-09-09 00:00:00+00:00,26.58,26.6,24.56,25.605,10831692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,24.675695281443993,,,,,,,#000000
2025-09-10 00:00:00+00:00,26.08,27.98,25.87,26.815,10803116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,25.289917334033763,,,,,,,#000000
2025-09-11 00:00:00+00:00,28.87,29.73,26.18,26.37,14297818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,26.15824410616282,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-09-12 00:00:00+00:00,29.7,30.3,28.82,28.91,9455674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,26.71696012327801,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-09-15 00:00:00+00:00,30.77,30.835,29.2,29.65,7869389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,27.138929365621955,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-09-16 00:00:00+00:00,31.83,31.95,29.4651,31.0,9425167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,27.63012038445802,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-09-17 00:00:00+00:00,33.01,33.65,31.17,31.7,10972291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,28.26087324982166,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-09-18 00:00:00+00:00,33.08,34.25,32.8,33.48,8341398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,28.710207368431426,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-09-19 00:00:00+00:00,32.87,33.08,31.8,32.33,8004401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,29.011275555068547,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-09-22 00:00:00+00:00,33.69,33.84,30.35,31.19,6953519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,29.23996987073527,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-09-23 00:00:00+00:00,33.14,35.6,32.62,34.71,8813804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,29.57745856202625,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-09-24 00:00:00+00:00,34.29,35.79,33.69,34.12,7361852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,29.87008978508758,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-09-25 00:00:00+00:00,32.115,33.5718,31.115857,32.15,7566085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,30.005793906414272,,,,,,,"rgba(38, 166, 154, 0.75)"
2025-09-26 00:00:00+00:00,30.9,32.22,29.71,31.79,7838204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,30.057725087922496,,,,,,,"rgba(38, 166, 154, 0.75)"
2025-09-29 00:00:00+00:00,34.29,34.76,32.0,32.325,8301654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,30.25863835959673,,,,,,,"rgba(38, 166, 154, 0.75)"
2025-09-30 00:00:00+00:00,33.81,35.7,33.52,34.24,6890303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,30.43824891991786,,,,,,,"rgba(38, 166, 154, 0.75)"
2025-10-01 00:00:00+00:00,35.83,36.41,33.98,34.83,11030346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,30.764985920864415,,,,,,,"rgba(38, 166, 154, 0.75)"
2025-10-02 00:00:00+00:00,36.52,37.38,34.81,36.42,7970437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,31.0132030704986,,,,,,,"rgba(38, 166, 154, 0.75)"
2025-10-03 00:00:00+00:00,36.16,37.67,35.8,36.935,5268752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,31.17420836953493,,,,,,,"rgba(38, 166, 154, 0.75)"
2025-10-06 00:00:00+00:00,38.84,39.675,37.59,38.52,8033224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,31.494151291169896,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-10-07 00:00:00+00:00,39.58,42.22,38.31,39.92,12007345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,32.00444138880741,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-10-08 00:00:00+00:00,41.39,41.465,39.01,41.03,7065974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,32.297071843520726,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-10-09 00:00:00+00:00,42.22,42.31,39.55,40.775,6327138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,32.56452435329427,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-10-10 00:00:00+00:00,39.38,44.33,38.99,42.865,12116108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,33.01037590349947,,,,,,,"rgba(38, 166, 154, 0.75)"
2025-10-13 00:00:00+00:00,41.23,41.315,38.61,40.09,6739208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,33.223441420176854,,,,,,,"rgba(38, 166, 154, 0.75)"
2025-10-14 00:00:00+00:00,41.14,42.53,37.4,38.945,7688267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,33.451053406366185,,,,,,,"rgba(38, 166, 154, 0.75)"
2025-10-15 00:00:00+00:00,41.92,42.72,40.07,41.77,6328772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,33.658850642698035,,,,,,,"rgba(38, 166, 154, 0.75)"
2025-10-16 00:00:00+00:00,39.91,42.6299,39.35,42.39,6339067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,33.83309356108202,,,,,,,"rgba(38, 166, 154, 0.75)"
2025-10-17 00:00:00+00:00,37.78,39.55,36.774,37.82,8777876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,33.9736502975859,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-10-20 00:00:00+00:00,39.65,41.7099,38.9604,39.13,7998849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,34.155083838502506,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-10-21 00:00:00+00:00,42.86,45.92,40.36,43.76,23135843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,43.04666666666666,,,,34.855921773486195,,,,,,43.04666666666666,"rgba(38, 166, 154, 0.5)"
2025-10-22 00:00:00+00:00,37.34,41.34,35.8,40.745,15712874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,41.070190130431676,,,,35.02380667801212,,,,,,41.070190130431676,"rgba(38, 166, 154, 0.5)"
2025-10-23 00:00:00+00:00,38.6,39.46,36.62,38.31,7954840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,40.58689835432807,,,,35.104130546920665,,,,,,40.58689835432807,"rgba(38, 166, 154, 0.5)"
2025-10-24 00:00:00+00:00,39.82,41.47,39.65,40.04,6902183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,40.55174017873446,,,,35.21506948213463,,,,,,40.55174017873446,"rgba(38, 166, 154, 0.5)"
2025-10-27 00:00:00+00:00,40.55,41.25,39.53,40.6,8686732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,40.53664699228458,,,,35.351544471479784,,,,,,40.53664699228458,"rgba(38, 166, 154, 0.5)"
2025-10-28 00:00:00+00:00,37.29,38.545,36.8,36.855,31326857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,39.53665159622515,,,,35.540262538623224,,,,,,39.53665159622515,#000000
2025-10-29 00:00:00+00:00,36.43,38.0,35.73,37.65,9472992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,39.27808470113779,,,,35.57017732198448,,,,,,39.27808470113779,#000000
2025-10-30 00:00:00+00:00,34.13,35.48,33.9,34.94,7339276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,38.96104216243553,,,,35.549622288796165,,,,,,38.96104216243553,"rgba(239, 83, 80, 1.0)"
2025-10-31 00:00:00+00:00,35.01,36.03,34.27,35.24,7299356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,38.72206599046177,,,,35.54123114112219,,,,,,38.72206599046177,"rgba(239, 83, 80, 1.0)"
2025-11-03 00:00:00+00:00,34.88,36.88,34.17,36.705,8239138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,38.49907509438539,,,,35.536425755093255,,,,,,38.49907509438539,"rgba(239, 83, 80, 1.0)"
2025-11-04 00:00:00+00:00,31.17,34.01,31.06,32.95,11388672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,37.96724475343198,,,,35.439909416991696,,,,,,37.96724475343198,"rgba(239, 83, 80, 1.0)"
2025-11-05 00:00:00+00:00,31.44,32.18,30.64,32.18,7974533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,37.60824017345381,,,,35.362816871772836,,,,,,37.60824017345381,"rgba(239, 83, 80, 1.0)"
2025-11-06 00:00:00+00:00,30.38,32.98,29.48,32.77,11405071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,37.12381968202759,,,,35.24492566008313,,,,,,37.12381968202759,"rgba(239, 83, 80, 1.0)"
2025-11-07 00:00:00+00:00,31.56,31.79,28.54,29.205,9966491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,36.73581782049577,,,,35.13972181014836,,,,,,36.73581782049577,"rgba(239, 83, 80, 1.0)"
2025-11-10 00:00:00+00:00,31.79,33.07,30.88,32.5,6791034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,36.54716326341217,,,,35.09037227260448,,,,,,36.54716326341217,"rgba(239, 83, 80, 1.0)"
