date,Close,High,Low,Open,Volume,OB_c0,OB_High_c0,OB_Low_c0,OB_Mitigated_Index_c0,OB,OB_High,OB_Low,OB_Mitigated_Index,aVWAP_OB_bull_c0_234,aVWAP_OB_bull_c0_97,aVWAP_OB_bull_c0_58,aVWAP_OB_bear_c0_317,aVWAP_OB_bear_c0_239,aVWAP_OB_bear_c0_154,aVWAP_OB_bear_c0_131,aVWAP_OB_bear_c0_115,aVWAP_QQEMOD_bull_dot_c0_52,aVWAP_QQEMOD_bull_dot_c0_115,aVWAP_QQEMOD_bull_dot_c0_239,aVWAP_QQEMOD_bull_dot_c0_318,aVWAP_QQEMOD_bear_dot_c0_66,aVWAP_QQEMOD_bear_dot_c0_218,aVWAP_QQEMOD_bear_dot_c0_316,aVWAP_QQEMOD_bear_dot_c0_334,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2025-03-20 00:00:00+00:00,2.08,2.2989,2.06,2.15,88195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,6.742945284389659,"rgba(239, 83, 80, 0.5)"
2025-03-21 00:00:00+00:00,2.16,2.24,2.08,2.08,34330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,6.740552944808261,"rgba(239, 83, 80, 0.5)"
2025-03-24 00:00:00+00:00,2.11,2.22,2.11,2.12,21703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,6.739037426931423,"rgba(239, 83, 80, 0.5)"
2025-03-25 00:00:00+00:00,2.1,2.25,2.0904,2.12,17339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,6.737827400144737,"rgba(239, 83, 80, 0.5)"
2025-03-26 00:00:00+00:00,2.01,2.2493,1.95,2.1,169847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,6.725809697062444,"rgba(239, 83, 80, 0.5)"
2025-03-27 00:00:00+00:00,2.0,2.09,1.76,2.05,152656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,6.714784553877179,"rgba(239, 83, 80, 0.5)"
2025-03-28 00:00:00+00:00,1.98,2.13,1.9,1.97,64852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,6.710168448591752,"rgba(239, 83, 80, 0.5)"
2025-03-31 00:00:00+00:00,1.95,1.9992,1.8601,1.99,37718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,6.707449774165209,"rgba(239, 83, 80, 0.5)"
2025-04-01 00:00:00+00:00,2.06,2.06,1.95,2.0119,15696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,6.7063399249285025,"rgba(239, 83, 80, 0.5)"
2025-04-02 00:00:00+00:00,1.97,2.09,1.96,2.0812,20756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,6.7048678748343375,"rgba(239, 83, 80, 0.5)"
2025-04-03 00:00:00+00:00,2.005,2.08,1.8799,1.92,64078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,6.700311425501201,"rgba(239, 83, 80, 0.5)"
2025-04-04 00:00:00+00:00,1.97,2.04,1.85,1.85,42441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,6.697276021162935,"rgba(239, 83, 80, 0.5)"
2025-04-07 00:00:00+00:00,1.95,2.0,1.85,1.91,22166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,6.695685561874215,"rgba(239, 83, 80, 0.5)"
2025-04-08 00:00:00+00:00,1.85,2.0,1.8224,2.0,39076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,6.6928593395458975,"rgba(239, 83, 80, 0.5)"
2025-04-09 00:00:00+00:00,1.9815,2.0298,1.89,1.98,30564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,6.690686162013551,"rgba(239, 83, 80, 0.5)"
2025-04-10 00:00:00+00:00,2.005,2.02,1.8953,2.01,8890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,6.690055282764552,"rgba(239, 83, 80, 0.5)"
2025-04-11 00:00:00+00:00,1.96,2.01,1.8479,2.01,12981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,6.689127724207681,"rgba(239, 83, 80, 0.5)"
2025-04-14 00:00:00+00:00,1.985,1.985,1.85,1.915,19054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,6.687767075255352,"rgba(239, 83, 80, 0.5)"
2025-04-15 00:00:00+00:00,1.93,1.9886,1.87,1.91,10054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,6.687047849743539,"rgba(239, 83, 80, 0.5)"
2025-04-16 00:00:00+00:00,1.94,1.99,1.8918,1.96,5606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,6.6866478445444635,"rgba(239, 83, 80, 0.5)"
2025-04-17 00:00:00+00:00,1.95,1.9899,1.9,1.94,40183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,6.683786279689061,"rgba(239, 83, 80, 0.5)"
2025-04-21 00:00:00+00:00,1.92,1.99,1.92,1.94,30213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,6.681635488903972,"rgba(239, 83, 80, 0.5)"
2025-04-22 00:00:00+00:00,1.93,1.9785,1.86,1.9785,20716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,6.680155518797592,"rgba(239, 83, 80, 0.5)"
2025-04-23 00:00:00+00:00,2.0,2.0799,1.92,1.94,56422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,6.6761946218645365,"rgba(239, 83, 80, 0.5)"
2025-04-24 00:00:00+00:00,2.2,2.23,1.92,1.94,115818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,6.668287401984816,#000000
2025-04-25 00:00:00+00:00,2.24,2.3981,2.1,2.1,79844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,6.663006660172074,"rgba(38, 166, 154, 0.5)"
2025-04-28 00:00:00+00:00,2.32,2.36,2.1,2.25,36580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,6.660599170282718,"rgba(38, 166, 154, 0.5)"
2025-04-29 00:00:00+00:00,2.38,2.38,2.12,2.35,16939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,6.659493669952929,"rgba(38, 166, 154, 1.0)"
2025-04-30 00:00:00+00:00,2.4,2.65,2.33,2.37,186022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2.4600000000000004,,,,,,,,,6.647851951029344,"rgba(38, 166, 154, 1.0)"
2025-05-01 00:00:00+00:00,2.45,2.54,2.365,2.39,35499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2.458664573561875,,,,,,,,,6.645633259347346,"rgba(38, 166, 154, 1.0)"
2025-05-02 00:00:00+00:00,2.5,2.525,2.33,2.46,44934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2.45748447204969,,,,,,,,,6.642828241271322,"rgba(38, 166, 154, 1.0)"
2025-05-05 00:00:00+00:00,2.42,2.65,2.34,2.55,12251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2.4580346135354105,,,,,,,,,6.642067462336774,"rgba(38, 166, 154, 1.0)"
2025-05-06 00:00:00+00:00,2.47,2.4786,2.3,2.3,52776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2.451374029962411,,,,,,,,,6.638751055434217,"rgba(38, 166, 154, 1.0)"
2025-05-07 00:00:00+00:00,2.48,2.5864,2.35,2.47,19310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2.4525167645404307,,,,,,,,,6.637554985120813,"rgba(38, 166, 154, 1.0)"
2025-05-08 00:00:00+00:00,2.235,2.5,1.8,2.49,91758,1.0,2.5,1.8,169.0,1.0,2.5,1.8,169.0,,,2.1783333333333332,,,,,,2.395667768312432,,,,,,,,,6.631480607623531,"rgba(38, 166, 154, 0.75)"
2025-05-09 00:00:00+00:00,2.27,2.3765,2.25,2.25,6177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.1859335630775516,,,,,,2.3943347834355113,,,,,,,,,6.63108333385437,"rgba(38, 166, 154, 0.75)"
2025-05-12 00:00:00+00:00,2.34,2.3934,2.24,2.3,10241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.1990484639229897,,,,,,2.392775808988862,,,,,,,,,6.630428740605593,"rgba(38, 166, 154, 0.75)"
2025-05-13 00:00:00+00:00,2.22,2.38,2.2,2.35,18217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.2087942631316606,,,,,,2.3879614702194467,,,,,,,,,6.62924919848655,"rgba(38, 166, 154, 0.75)"
2025-05-14 00:00:00+00:00,2.2,2.2177,2.16,2.2,27501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.205894376648862,,,,,,2.377314151901711,,,,,,,,,6.627439504308411,#000000
2025-05-15 00:00:00+00:00,2.16,2.3019,2.15,2.2108,15630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.2057166430711876,,,,,,2.3721068909406338,,,,,,,,,6.626414277333847,#000000
2025-05-16 00:00:00+00:00,2.22,2.2844,2.16,2.25,12916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.206831679821677,,,,,,2.3684580680329264,,,,,,,,,6.625570780814058,#000000
2025-05-19 00:00:00+00:00,2.22,2.288,2.16,2.23,7931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.207491377363149,,,,,,2.366321426015206,,,,,,,,,6.62505313747953,#000000
2025-05-20 00:00:00+00:00,2.16,2.2,2.16,2.2,18462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.2044716160760034,,,,,,2.3599547587521412,,,,2.1733333333333333,,,,,6.623835126577019,"rgba(239, 83, 80, 1.0)"
2025-05-21 00:00:00+00:00,2.8,2.92,2.399,2.68,24558135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.7021016773631716,,,,,,2.6986160006651336,,,,2.70593294242486,,,,,5.578510441280993,"rgba(38, 166, 154, 1.0)"
2025-05-22 00:00:00+00:00,2.64,2.9599,2.53,2.63,507118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.70225948633975,,,,,,2.6988406310825495,,,,2.7060144923137046,,,,,5.562791231444931,"rgba(38, 166, 154, 1.0)"
2025-05-23 00:00:00+00:00,2.45,2.66,2.38,2.66,306279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.6997978809945304,,,,,,2.69645270679335,,,,2.703489133595961,,,,,5.552677014968139,"rgba(38, 166, 154, 1.0)"
2025-05-27 00:00:00+00:00,2.47,2.6,2.39,2.52,126717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.69874730092146,,,,,,2.6954325369342613,,,,2.7024123846159736,,,,,5.548498312788267,"rgba(38, 166, 154, 1.0)"
2025-05-28 00:00:00+00:00,2.48,2.5091,2.31,2.41,99299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.6977248742872284,,,,,,2.694436405642918,,,,2.701368152106175,,,,,5.545174495950862,"rgba(38, 166, 154, 1.0)"
2025-05-29 00:00:00+00:00,2.49,2.53,2.44,2.49,98718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.6969205830494345,,,,,,2.69365522426567,,,,2.700543920123647,,,,,5.541933974535185,"rgba(38, 166, 154, 1.0)"
2025-05-30 00:00:00+00:00,2.57,2.6,2.4,2.5,92265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.6963045195287227,,,,,,2.693058797355685,,,,2.699910357941869,,,,,5.538947754884957,"rgba(38, 166, 154, 1.0)"
2025-06-02 00:00:00+00:00,2.52,2.62,2.51,2.62,63665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.6959471093422027,,,,,,2.692713957886508,,,,2.6995414441346375,,,,,5.536908827247859,"rgba(38, 166, 154, 1.0)"
2025-06-03 00:00:00+00:00,2.5,2.55,2.46,2.51,66191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.695459139384136,,,,,,2.6922405351491894,,,,2.6990407198152706,,,,,5.534758876092189,"rgba(38, 166, 154, 1.0)"
2025-06-04 00:00:00+00:00,2.51,2.55,2.4642,2.49,50947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.695094442944254,,,,,,2.6918868421875626,,,,2.698666330425506,,,,,5.533108720574021,"rgba(38, 166, 154, 1.0)"
2025-06-05 00:00:00+00:00,2.52,2.58,2.45,2.58,91576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.694472445917469,,,,,,2.6912840758346888,,,,2.698027250573108,,,,,5.530155545023992,"rgba(38, 166, 154, 1.0)"
2025-06-06 00:00:00+00:00,2.45,2.55,2.4,2.52,41288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.694114966766853,,,,,,2.6909362375195918,,,,2.6976615471112386,,,,,5.528803904810055,"rgba(38, 166, 154, 1.0)"
2025-06-09 00:00:00+00:00,2.45,2.47,2.41,2.47,40736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.6937272948274518,,,,,,2.6905585077332845,,,,2.6972655317718255,,,,,5.5274613509147725,#000000
2025-06-10 00:00:00+00:00,2.46,2.5,2.4109,2.48,17699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.69356838276007,,,,,,2.690403780859201,,,,2.6971030720071356,,,,,5.526880978287475,#000000
2025-06-11 00:00:00+00:00,2.43,2.51,2.4,2.45,73977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.6928776615006846,,,,,,2.6897308398143602,,,,2.6963973818708395,,,,,5.524449420925894,#000000
2025-06-12 00:00:00+00:00,2.53,2.5989,2.4465,2.448,87796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.692322569405823,,,,,,2.6891932687253672,,,,2.695826546528382,,,,,5.521642067134627,"rgba(38, 166, 154, 0.5)"
2025-06-13 00:00:00+00:00,2.4,2.49,2.4,2.45,77050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.691562958219522,,,,,,2.6884524852633755,,,,2.695051241850322,,,,,5.519104570742053,#000000
2025-06-16 00:00:00+00:00,2.41,2.47,2.41,2.43,40444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.6911659917940556,,,,,,2.6880653357741164,,,,2.694646087048018,,,,,5.517774290223687,#000000
2025-06-17 00:00:00+00:00,2.43,2.485,2.3,2.3,67243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.690445723899437,,,,,,2.687362105806894,,,,2.6939118277603837,,,,,5.515547186756143,#000000
2025-06-18 00:00:00+00:00,2.4,2.45,2.385,2.45,20700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.6902298883002502,,,,,,2.687151421826014,,,,2.6936917415813606,,,,,5.514863707433618,#000000
2025-06-20 00:00:00+00:00,2.55,2.55,2.34,2.4,185749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.6887794249217882,,,,,,2.6857405809467454,,,,2.6922068939408836,,,,,5.508878786498866,#000000
2025-06-23 00:00:00+00:00,2.65,2.66,2.4886,2.4982,89565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.688483507212907,,,,,,2.685458403786086,,,,2.691897430613714,,,,,5.506114942079136,"rgba(38, 166, 154, 1.0)"
2025-06-24 00:00:00+00:00,2.65,2.75,2.6,2.66,114565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.688391367007961,,,,,,2.6853800528680343,,,,2.6917901191076896,,,,,5.502668757963553,"rgba(38, 166, 154, 1.0)"
2025-06-25 00:00:00+00:00,2.83,2.86,2.5912,2.5912,165237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.688827340229863,,,,,,2.6858284939762984,,,,2.692208432630401,,,,,5.497876829694088,"rgba(38, 166, 154, 1.0)"
2025-06-26 00:00:00+00:00,2.99,3.005,2.85,2.9,189502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.6906168085389277,,,,,,2.6876158264841035,,,,2.693986906041982,,,,,5.49277765675632,"rgba(38, 166, 154, 1.0)"
2025-06-27 00:00:00+00:00,2.93,3.0996,2.92,3.05,188451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.6926095119416527,,,,,,2.689603766011574,,,,2.6959703026349864,,,,,5.487796162030376,"rgba(38, 166, 154, 1.0)"
2025-06-30 00:00:00+00:00,3.31,3.38,2.91,2.91,204714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.6963358600071836,,,,,,2.6933056021668915,,,,2.6996974232635,,,,,5.482873613550143,"rgba(38, 166, 154, 1.0)"
2025-07-01 00:00:00+00:00,3.49,3.5343,3.345,3.38,232079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.702612074513291,,,,,,2.6995291628706317,,,,2.7059884915635677,,,,,5.477942594158875,"rgba(38, 166, 154, 1.0)"
2025-07-02 00:00:00+00:00,3.46,3.655,3.25,3.59,122300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.7058717568029773,,,,,,2.7027620277950875,,,,2.709255578436818,,,,,5.475351873857988,"rgba(38, 166, 154, 1.0)"
2025-07-03 00:00:00+00:00,3.4,3.46,3.305,3.46,70481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.7075714646431357,,,,,,2.704448574530828,,,,2.7109583130693227,,,,,5.473812697207186,"rgba(38, 166, 154, 1.0)"
2025-07-07 00:00:00+00:00,3.31,3.4,3.1,3.33,54220,1.0,3.4,3.1,136.0,1.0,3.4,3.1,136.0,,3.2700000000000005,2.708646987356087,,,,,,2.7055168522861583,,,,2.7120345854640115,,,,,5.472563077200191,"rgba(38, 166, 154, 1.0)"
2025-07-08 00:00:00+00:00,3.325,3.3499,3.24,3.27,21541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.279942014580941,2.7090996846599196,,,,,,2.705966368612471,,,,2.712487751397397,,,,,5.472074885675343,"rgba(38, 166, 154, 0.75)"
2025-07-09 00:00:00+00:00,3.53,3.59,3.21,3.36,110301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.3768034148115507,2.7119427818149946,,,,,,2.708786864715601,,,,2.71533676960001,,,,,5.469737924150861,"rgba(38, 166, 154, 0.75)"
2025-07-10 00:00:00+00:00,3.56,3.58,3.51,3.53,27768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.3992947526851554,2.7127589376466275,,,,,,2.709596137653783,,,,2.7161550836997694,,,,,5.469181371817023,"rgba(38, 166, 154, 0.75)"
2025-07-11 00:00:00+00:00,3.46,3.6,3.45,3.5,57902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.421463808581004,2.7143611131724437,,,,,,2.7111852124269302,,,,2.7177610774606755,,,,,5.467993688899891,"rgba(38, 166, 154, 0.75)"
2025-07-14 00:00:00+00:00,3.5,3.56,3.48,3.5,7714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.4239998316907982,2.714576772306291,,,,,,2.7113991033829747,,,,2.717977258917852,,,,,5.467836372866999,"rgba(38, 166, 154, 0.75)"
2025-07-15 00:00:00+00:00,3.54,3.57,3.48,3.5142,16973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.430069418514558,2.7150607667548217,,,,,,2.7118790957350214,,,,2.7184624651813154,,,,,5.467493272753807,"rgba(38, 166, 154, 0.75)"
2025-07-16 00:00:00+00:00,3.47,3.53,3.43,3.53,31200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.4345069943033426,2.7158908277301608,,,,,,2.7127025340172146,,,,2.719294350798392,,,,,5.466845545972778,"rgba(38, 166, 154, 0.75)"
2025-07-17 00:00:00+00:00,3.55,3.59,3.48,3.48,20103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.4406059063466414,2.7164691445863465,,,,,,2.7132760651827557,,,,2.7198741321173556,,,,,5.466441695527768,"rgba(38, 166, 154, 0.75)"
2025-07-18 00:00:00+00:00,3.54,3.65,3.5,3.6,45208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.4547261351894747,2.7178034783377676,,,,,,2.7145992526884495,,,,2.721211977418938,,,,,5.465545119851821,"rgba(38, 166, 154, 0.75)"
