date,Close,High,Low,Open,Volume,OB_c0,OB_High_c0,OB_Low_c0,OB_Mitigated_Index_c0,OB,OB_High,OB_Low,OB_Mitigated_Index,aVWAP_OB_bull_c0_513,aVWAP_OB_bear_c0_1225,aVWAP_OB_bear_c0_1211,aVWAP_OB_bear_c0_1178,aVWAP_OB_bear_c0_1083,aVWAP_OB_bear_c0_585,aVWAP_OB_bear_c0_551,aVWAP_OB_bear_c0_530,aVWAP_OB_bear_c0_427,aVWAP_OB_bear_c0_297,aVWAP_OB_bear_c0_290,aVWAP_OB_bear_c0_241,aVWAP_OB_bear_c0_207,aVWAP_OB_bear_c0_35,aVWAP_QQEMOD_bull_dot_c0_1070,aVWAP_QQEMOD_bull_dot_c0_1083,aVWAP_QQEMOD_bull_dot_c0_1125,aVWAP_QQEMOD_bull_dot_c0_1166,aVWAP_QQEMOD_bull_dot_c0_1216,aVWAP_QQEMOD_bear_dot_c0_1076,aVWAP_QQEMOD_bear_dot_c0_1113,aVWAP_QQEMOD_bear_dot_c0_1130,aVWAP_QQEMOD_bear_dot_c0_1198,aVWAP_QQEMOD_bear_dot_c0_1248,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2021-07-09 00:00:00+00:00,15.39,15.9219,15.2618,15.84,60007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-12 00:00:00+00:00,16.45,16.7655,15.38,15.55,220186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2021-07-13 00:00:00+00:00,16.05,16.35,15.84,16.35,62611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2021-07-14 00:00:00+00:00,15.69,16.25,15.4,16.04,111816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2021-07-15 00:00:00+00:00,15.17,15.69,15.03,15.69,106644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-16 00:00:00+00:00,14.5,15.27,14.4,15.16,108302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-19 00:00:00+00:00,13.43,14.1,13.31,14.05,172044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-20 00:00:00+00:00,14.39,14.46,13.4,13.81,103659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-21 00:00:00+00:00,15.83,16.03,14.46,14.51,235177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-22 00:00:00+00:00,15.42,15.95,14.94,15.8,88157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-23 00:00:00+00:00,15.39,15.6088,15.071,15.3,74424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2021-07-26 00:00:00+00:00,15.65,15.79,15.34,15.41,50912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2021-07-27 00:00:00+00:00,15.59,15.65,15.21,15.65,57454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2021-07-28 00:00:00+00:00,16.09,16.14,15.61,15.61,54722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-29 00:00:00+00:00,16.56,16.78,16.09,16.19,179950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-30 00:00:00+00:00,16.42,16.6,15.9,16.6,97141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-02 00:00:00+00:00,16.55,16.7289,16.5,16.54,135600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-03 00:00:00+00:00,16.12,16.53,15.8,16.53,205458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-04 00:00:00+00:00,15.85,16.07,15.46,15.96,124042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-05 00:00:00+00:00,16.56,16.99,15.84,15.84,141721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-06 00:00:00+00:00,16.29,16.68,15.87,16.68,60976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-09 00:00:00+00:00,16.54,16.58,16.05,16.3,82525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-10 00:00:00+00:00,16.79,17.1052,16.54,16.54,134648,-1.0,17.1052,16.54,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,16.811733333333333,,,,,,,,,,,,16.811733333333333,"rgba(38, 166, 154, 0.5)"
2021-08-11 00:00:00+00:00,14.56,16.88,14.3003,16.52,476791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,15.591395700361495,,,,,,,,,,,,15.591395700361495,#000000
2021-08-12 00:00:00+00:00,14.73,14.9265,14.35,14.76,81349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,15.483065986227627,,,,,,,,,,,,15.483065986227627,"rgba(239, 83, 80, 0.5)"
2021-08-13 00:00:00+00:00,14.34,14.7,14.1,14.7,128335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,15.31066553788734,,,,,,,,,,,,15.31066553788734,"rgba(239, 83, 80, 0.5)"
2021-08-16 00:00:00+00:00,14.94,14.96,14.15,14.35,144264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,15.216919244268533,,,,,,,,,,,,15.216919244268533,"rgba(239, 83, 80, 0.5)"
2021-08-17 00:00:00+00:00,13.98,14.78,13.8401,14.78,162272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,15.070587675470453,,,,,,,,,,,,15.070587675470453,"rgba(239, 83, 80, 0.5)"
2021-08-18 00:00:00+00:00,13.69,14.0501,13.58,14.02,138739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,14.928471890748407,,,,,,,,,,,,14.928471890748407,"rgba(239, 83, 80, 0.5)"
2021-08-19 00:00:00+00:00,12.79,13.6,12.72,13.55,207252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,14.66241114613375,,,,,,,,,,,,14.66241114613375,"rgba(239, 83, 80, 0.5)"
2021-08-20 00:00:00+00:00,12.77,12.86,12.62,12.65,67060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,14.579172709659831,,,,,,,,,,,,14.579172709659831,"rgba(239, 83, 80, 0.5)"
2021-08-23 00:00:00+00:00,12.97,13.31,12.9,13.0,99159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,14.487311928879684,,,,,,,,,,,,14.487311928879684,"rgba(239, 83, 80, 0.5)"
2021-08-24 00:00:00+00:00,13.43,13.55,12.97,13.17,147715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,14.390576969902765,,,,,,,,,,,,14.390576969902765,"rgba(239, 83, 80, 0.5)"
2021-08-25 00:00:00+00:00,13.28,13.53,13.15,13.43,100777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,14.333443013368031,,,,,,,,,,,,14.333443013368031,"rgba(239, 83, 80, 0.5)"
2021-08-26 00:00:00+00:00,13.33,13.4,13.15,13.28,99069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,14.281595840943664,,,,,,,,,,,,14.281595840943664,"rgba(239, 83, 80, 0.5)"
2021-08-27 00:00:00+00:00,13.57,13.6742,13.22,13.43,91789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,14.246564779098946,,,,,,,,,,,,14.246564779098946,"rgba(239, 83, 80, 0.5)"
2021-08-30 00:00:00+00:00,13.53,13.7,13.5,13.61,48645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,14.231250269487774,,,,,,,,,,,,14.231250269487774,"rgba(239, 83, 80, 0.5)"
2021-08-31 00:00:00+00:00,13.75,13.96,13.51,13.6,99337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,14.20933966150039,,,,,,,,,,,,14.20933966150039,"rgba(239, 83, 80, 0.5)"
2021-09-01 00:00:00+00:00,13.81,13.85,13.5447,13.83,81224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,14.192646077318228,,,,,,,,,,,,14.192646077318228,"rgba(239, 83, 80, 0.5)"
2021-09-02 00:00:00+00:00,13.51,14.06,13.49,13.89,127756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,14.16611196282214,,,,,,,,,,,,14.16611196282214,"rgba(239, 83, 80, 0.5)"
2021-09-03 00:00:00+00:00,13.48,13.85,13.445,13.62,102423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,14.14293528360469,,,,,,,,,,,,14.14293528360469,"rgba(239, 83, 80, 0.5)"
2021-09-07 00:00:00+00:00,13.8,13.98,13.41,13.54,201314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,14.112595085947827,,,,,,,,,,,,14.112595085947827,"rgba(239, 83, 80, 0.5)"
2021-09-08 00:00:00+00:00,13.13,13.79,13.13,13.65,92034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,14.087811941268777,,,,,,,,,,,,14.087811941268777,"rgba(239, 83, 80, 0.5)"
2021-09-09 00:00:00+00:00,13.0,13.225,12.82,13.15,122388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,14.04336908504099,,,,,,,,,,,,14.04336908504099,"rgba(239, 83, 80, 0.5)"
2021-09-10 00:00:00+00:00,12.96,13.28,12.9,13.18,37876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,14.030752649329681,,,,,,,,,,,,14.030752649329681,"rgba(239, 83, 80, 1.0)"
2021-09-13 00:00:00+00:00,12.86,13.1,12.49,13.1,74325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,14.001326354145164,,,,,,,,,,,,14.001326354145164,"rgba(239, 83, 80, 1.0)"
2021-09-14 00:00:00+00:00,12.63,12.86,12.4101,12.86,68135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,13.971592520949532,,,,,,,,,,,,13.971592520949532,"rgba(239, 83, 80, 1.0)"
2021-09-15 00:00:00+00:00,13.22,13.26,12.69,12.69,120569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,13.93770514985303,,,,,,,,,,,,13.93770514985303,"rgba(239, 83, 80, 0.75)"
2021-09-16 00:00:00+00:00,12.82,13.25,12.75,13.25,77822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,13.914410265540214,,,,,,,,,,,,13.914410265540214,"rgba(239, 83, 80, 0.75)"
2021-09-17 00:00:00+00:00,12.02,12.77,11.9568,12.77,174445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,13.831578297056906,,,,,,,,,,,,13.831578297056906,"rgba(239, 83, 80, 1.0)"
2021-09-20 00:00:00+00:00,10.92,11.54,10.89,11.335,226815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,13.66668039672655,,,,,,,,,,,,13.66668039672655,"rgba(239, 83, 80, 1.0)"
2021-09-21 00:00:00+00:00,10.78,11.34,10.65,11.34,205922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,13.523309885373571,,,,,,,,,,,,13.523309885373571,"rgba(239, 83, 80, 1.0)"
2021-09-22 00:00:00+00:00,10.93,11.33,10.88,10.98,100799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,13.4615330493146,,,,,,,,,,,,13.4615330493146,"rgba(239, 83, 80, 1.0)"
2021-09-23 00:00:00+00:00,10.64,11.11,10.61,11.0,168713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,13.354333440591995,,,,,,,,,,,,13.354333440591995,"rgba(239, 83, 80, 1.0)"
2021-09-24 00:00:00+00:00,10.57,10.75,10.4,10.57,69141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,13.30939641506162,,,,,,,,,,,,13.30939641506162,"rgba(239, 83, 80, 1.0)"
2021-09-27 00:00:00+00:00,11.33,11.39,10.42,10.61,102236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,13.256594508671796,,,,,,,,,,,,13.256594508671796,"rgba(239, 83, 80, 0.75)"
2021-09-28 00:00:00+00:00,10.79,11.33,10.7,11.33,116464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,13.196607016924427,,,,,,,,,,,,13.196607016924427,"rgba(239, 83, 80, 0.75)"
2021-09-29 00:00:00+00:00,10.27,10.77,10.24,10.77,109984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,13.130487986377249,,,,,,,,,,,,13.130487986377249,"rgba(239, 83, 80, 0.75)"
2021-09-30 00:00:00+00:00,10.51,10.63,10.31,10.31,56084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,13.098654039815568,,,,,,,,,,,,13.098654039815568,"rgba(239, 83, 80, 0.75)"
2021-10-01 00:00:00+00:00,10.31,10.54,10.05,10.54,72957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,13.05554711947271,,,,,,,,,,,,13.05554711947271,"rgba(239, 83, 80, 0.75)"
2021-10-04 00:00:00+00:00,10.0,10.55,10.0,10.4,74743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,13.010928253117095,,,,,,,,,,,,13.010928253117095,"rgba(239, 83, 80, 0.75)"
2021-10-05 00:00:00+00:00,10.16,10.23,9.94,10.08,81152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,12.962810711776052,,,,,,,,,,,,12.962810711776052,"rgba(239, 83, 80, 0.75)"
2021-10-06 00:00:00+00:00,9.81,10.11,9.72,10.04,137824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,12.878346282581754,,,,,,,,,,,,12.878346282581754,"rgba(239, 83, 80, 0.75)"
2021-10-07 00:00:00+00:00,9.89,10.0914,9.82,9.84,92445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,12.825209509855076,,,,,,,,,,,,12.825209509855076,"rgba(239, 83, 80, 0.75)"
2021-10-08 00:00:00+00:00,10.13,10.18,9.73,9.77,87294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,12.77809705027845,,,,,,,,,,,,12.77809705027845,"rgba(239, 83, 80, 0.75)"
2021-10-11 00:00:00+00:00,10.39,10.84,10.15,10.3,84266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,12.741201731845885,,,,,,,,,,,,12.741201731845885,"rgba(239, 83, 80, 0.75)"
2021-10-12 00:00:00+00:00,10.78,10.8,10.33,10.43,112809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,12.697295042166314,,,,,,,,,,,,12.697295042166314,"rgba(239, 83, 80, 0.5)"
2021-10-13 00:00:00+00:00,11.32,11.387,10.76,10.83,100135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,12.669264773698645,,,,,,,,,,,,12.669264773698645,"rgba(239, 83, 80, 0.5)"
2021-10-14 00:00:00+00:00,11.25,11.32,10.62,11.17,119574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,12.635137864746214,,,,,,,,,,,,12.635137864746214,#000000
2021-10-15 00:00:00+00:00,11.44,11.61,11.25,11.31,72214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,12.619909605668141,,,,,,,,,,,,12.619909605668141,"rgba(38, 166, 154, 1.0)"
2021-10-18 00:00:00+00:00,11.4,11.51,11.09,11.51,111315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,12.595261511380116,,,,,,,,,,,,12.595261511380116,"rgba(38, 166, 154, 1.0)"
2021-10-19 00:00:00+00:00,11.55,11.67,11.38,11.51,108979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,12.575710827090983,,,,,,,,,,,,12.575710827090983,"rgba(38, 166, 154, 1.0)"
2021-10-20 00:00:00+00:00,11.47,11.64,10.99,11.64,146028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,12.546602416249755,,,,,,,,,,,,12.546602416249755,"rgba(38, 166, 154, 1.0)"
2021-10-21 00:00:00+00:00,11.55,11.58,11.29,11.42,92721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,12.530442535364385,,,,,,,,,,,,12.530442535364385,"rgba(38, 166, 154, 1.0)"
2021-10-22 00:00:00+00:00,11.91,11.94,11.5247,11.54,130994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,12.51505273432001,,,,,,,,,,,,12.51505273432001,"rgba(38, 166, 154, 1.0)"
2021-10-25 00:00:00+00:00,12.55,12.55,11.84,11.95,210459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,12.50852097843055,,,,,,,,,,,,12.50852097843055,"rgba(38, 166, 154, 1.0)"
2021-10-26 00:00:00+00:00,12.74,12.8037,12.19,12.59,153040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,12.510117006319867,,,,,,,,,,,,12.510117006319867,"rgba(38, 166, 154, 1.0)"
2021-10-27 00:00:00+00:00,12.31,12.85,12.26,12.7,154192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,12.509283760310078,,,,,,,,,,,,12.509283760310078,"rgba(38, 166, 154, 1.0)"
2021-10-28 00:00:00+00:00,12.38,12.53,12.0968,12.29,91477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,12.50698057010667,,,,,,,,,,,,12.50698057010667,"rgba(38, 166, 154, 1.0)"
2021-10-29 00:00:00+00:00,12.45,12.47,12.25,12.31,54157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,12.506069334313324,,,,,,,,,,,,12.506069334313324,"rgba(38, 166, 154, 1.0)"
2021-11-01 00:00:00+00:00,12.48,12.67,12.41,12.54,31895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,12.50613295071546,,,,,,,,,,,,12.50613295071546,"rgba(38, 166, 154, 1.0)"
2021-11-02 00:00:00+00:00,12.14,12.35,11.87,12.35,68898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,12.50236109613769,,,,,,,,,,,,12.50236109613769,"rgba(38, 166, 154, 0.75)"
2021-11-03 00:00:00+00:00,12.67,12.8,11.98,12.02,93307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,12.50211266511767,,,,,,,,,,,,12.50211266511767,"rgba(38, 166, 154, 0.75)"
2021-11-04 00:00:00+00:00,11.79,12.79,11.68,12.76,128970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,12.49474822831557,,,,,,,,,,,,12.49474822831557,"rgba(38, 166, 154, 0.75)"
2021-11-05 00:00:00+00:00,11.82,11.95,11.52,11.84,128309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,12.4820727360618,,,,,,,,,,,,12.4820727360618,"rgba(38, 166, 154, 0.75)"
2021-11-08 00:00:00+00:00,11.82,12.09,11.67,11.82,93712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,12.474297424247114,,,,,,,,,,,,12.474297424247114,#000000
2021-11-09 00:00:00+00:00,11.68,11.84,11.27,11.84,99720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,12.462777825704439,,,,,,,,,,,,12.462777825704439,#000000
2021-11-10 00:00:00+00:00,11.47,11.82,11.32,11.67,73310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,12.453926691502732,,,,,,,,,,,,12.453926691502732,"rgba(239, 83, 80, 0.5)"
2021-11-11 00:00:00+00:00,10.9,11.84,10.75,11.84,160454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,12.427483026859846,,,,,,,,,,,,12.427483026859846,"rgba(239, 83, 80, 0.5)"
2021-11-12 00:00:00+00:00,11.38,11.45,10.8,10.81,74532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,12.416004834703509,,,,,,,,,,,,12.416004834703509,"rgba(239, 83, 80, 0.5)"
2021-11-15 00:00:00+00:00,11.09,11.58,10.99,11.38,80366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,12.403968882851037,,,,,,,,,,,,12.403968882851037,"rgba(239, 83, 80, 0.5)"
