date,Close,High,Low,Open,Volume,OB_c0,OB_High_c0,OB_Low_c0,OB_Mitigated_Index_c0,OB,OB_High,OB_Low,OB_Mitigated_Index,aVWAP_OB_bull_c0_1240,aVWAP_OB_bull_c0_1191,aVWAP_OB_bull_c0_1139,aVWAP_OB_bull_c0_1122,aVWAP_OB_bull_c0_1099,aVWAP_OB_bull_c0_1065,aVWAP_OB_bull_c0_1033,aVWAP_OB_bull_c0_1003,aVWAP_OB_bull_c0_619,aVWAP_OB_bull_c0_597,aVWAP_OB_bull_c0_589,aVWAP_OB_bear_c0_974,aVWAP_OB_bear_c0_947,aVWAP_OB_bear_c0_563,aVWAP_QQEMOD_bull_dot_c0_918,aVWAP_QQEMOD_bull_dot_c0_947,aVWAP_QQEMOD_bull_dot_c0_1076,aVWAP_QQEMOD_bull_dot_c0_1181,aVWAP_QQEMOD_bull_dot_c0_1223,aVWAP_QQEMOD_bear_dot_c0_930,aVWAP_QQEMOD_bear_dot_c0_975,aVWAP_QQEMOD_bear_dot_c0_1082,aVWAP_QQEMOD_bear_dot_c0_1191,aVWAP_QQEMOD_bear_dot_c0_1231,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2026-01-09 00:00:00+00:00,13.75,13.78,13.3105,13.44,179406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,13.30776614109026,12.791181091136904,12.435754555828805,11.656734512070704,11.108588673119819,10.475275288894645,9.7192854523972,9.666024066345834,9.641662566586541,,,,,,11.951666350154156,,,,,12.065672936800867,,,8.853814191201497,,"rgba(38, 166, 154, 1.0)"
2026-01-12 00:00:00+00:00,13.97,14.02,13.695,13.74,259812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,13.402451325229126,12.846564195137406,12.47650468659216,11.701438869788285,11.152056453317163,10.51808515955381,9.735833033425028,9.682517059251404,9.658156253330434,,,,,,11.99638278482271,,,,,12.109992432814556,,,8.868562023902436,,"rgba(38, 166, 154, 1.0)"
2026-01-13 00:00:00+00:00,14.16,14.18,13.7005,14.05,175138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,13.462355563168282,12.884741194804722,12.50490316253326,11.73215387703017,11.181833764377144,10.547334978639338,9.747229580103282,9.69387322344079,9.669511530709308,,,,,,12.027192484432675,,,,,12.140579925474666,,,8.878688100684528,,"rgba(38, 166, 154, 1.0)"
2026-01-14 00:00:00+00:00,14.11,14.38,13.71,14.19,143387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,13.507255168373257,12.915572718755277,12.528175863382849,11.757271523878225,11.20620434740642,10.571281853562576,9.756630635176926,9.703240260487002,9.678877451027324,,,,,,12.052381241097073,,,,,12.165590188057376,,,8.88703431245528,,"rgba(38, 166, 154, 1.0)"
2026-01-15 00:00:00+00:00,14.32,14.42,14.13,14.13,156678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,13.56603117233081,12.953663422455884,12.556403708589857,11.786701745313943,11.234410156045394,10.598726843202781,9.76738629799659,9.713951313084616,9.68958460281744,,,,,,12.082176767242734,,,,,12.19531096847861,,,8.896515416430573,,"rgba(38, 166, 154, 1.0)"
2026-01-16 00:00:00+00:00,14.46,14.46,14.0254,14.34,141898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,13.613730845619553,12.986998962874361,12.581558802602036,11.813033379112989,11.259720099435267,10.623402464492683,9.777137281964023,9.72366191834343,9.699291634705128,,,,,,12.108784471377335,,,,,12.221833899852237,,,8.905113344841016,,"rgba(38, 166, 154, 1.0)"
2026-01-20 00:00:00+00:00,14.19,14.43,14.1,14.35,211285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,13.66796687923117,13.031073889847004,12.616142168634155,11.850092917631075,11.295737094529201,10.658807492730915,9.791340074464575,9.737809855126809,9.71343602559381,,,,,,12.145938755504051,,,,,12.258744818873954,,,8.917688055845339,,"rgba(38, 166, 154, 1.0)"
2026-01-21 00:00:00+00:00,14.48,14.5,14.115,14.24,184905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,13.71707272030841,13.070910686701442,12.64748567231221,11.883257377790546,11.327858565771022,10.690289892995887,9.80404277917501,9.750460568516568,9.726082145976259,,,,,,12.17928561395248,,,,,12.291926068020675,,,8.928901528292794,,"rgba(38, 166, 154, 1.0)"
2026-01-22 00:00:00+00:00,14.39,14.7,14.28,14.55,199960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,13.769430387695698,13.114264737113357,12.681883639304273,11.919440385340677,11.362873003507529,10.724573523796154,9.8179750627731,9.764333905846252,9.73994946875071,,,,,,12.215703507934615,,,,,12.3281875551004,,,8.94117977072652,,"rgba(38, 166, 154, 0.75)"
2026-01-23 00:00:00+00:00,14.15,14.385,14.0014,14.38,159190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,13.791270952140763,13.140134431992422,12.70420375983582,11.944450720825724,11.387739246544857,10.749424914066719,9.828346323763673,9.774669675467264,9.750284425154359,,,,,,12.24038091112104,,,,,12.352541795187529,,,8.950425176803135,,"rgba(38, 166, 154, 0.75)"
