date,Close,High,Low,Open,Volume,OB_c0,OB_High_c0,OB_Low_c0,OB_Mitigated_Index_c0,OB,OB_High,OB_Low,OB_Mitigated_Index,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2026-06-04 00:00:00+00:00,208.08,208.08,206.28,206.28,758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.48,,#000000
2026-06-05 00:00:00+00:00,210.0,210.0,208.09,208.09,1687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.7794614860259,,"rgba(38, 166, 154, 0.5)"
2026-06-08 00:00:00+00:00,214.0,214.0,214.0,214.0,173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.12443977591036,214.0,"rgba(38, 166, 154, 0.5)"
2026-06-09 00:00:00+00:00,210.0,210.0,210.0,210.0,472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.25818230852212,211.07286821705426,"rgba(38, 166, 154, 0.5)"
2026-06-10 00:00:00+00:00,210.0,210.0,209.51,209.51,909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.38967575227142,210.34976190476192,"rgba(38, 166, 154, 0.5)"
