date,Close,High,Low,Open,Volume,color,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL
2026-06-04 00:00:00+00:00,11.21,11.41,11.07,11.29,217824,#000000,,,False,False,False,False,False
2026-06-05 00:00:00+00:00,11.2,11.32,11.175,11.3,82116,"rgba(239, 83, 80, 0.5)",0.0,,False,False,False,True,False
2026-06-08 00:00:00+00:00,11.44,11.49,11.15,11.15,189536,"rgba(239, 83, 80, 0.5)",32.1167883211677,-114.23357664233541,False,False,False,True,True
2026-06-09 00:00:00+00:00,11.62,11.79,11.44,11.44,282136,"rgba(38, 166, 154, 0.5)",54.06674325111861,-91.43638559644975,False,False,True,False,True
2026-06-10 00:00:00+00:00,11.88,12.09,11.66,11.74,455281,"rgba(38, 166, 154, 0.5)",68.97998989519503,-74.52468640199257,False,False,True,False,True
