date,Close,High,Low,Open,Volume,OB_c0,OB_High_c0,OB_Low_c0,OB_Mitigated_Index_c0,OB,OB_High,OB_Low,OB_Mitigated_Index,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2026-06-04 00:00:00+00:00,15.23,15.44,15.01,15.23,4869420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15.226666666666667,#000000
2026-06-05 00:00:00+00:00,13.35,14.62,13.335,14.62,4009109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,14.568154733927958,"rgba(239, 83, 80, 0.5)"
2026-06-08 00:00:00+00:00,13.44,13.79,13.43,13.66,6003223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,14.158780946961084,"rgba(239, 83, 80, 0.5)"
2026-06-09 00:00:00+00:00,13.51,14.17,12.93,13.81,4735291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,14.00861090591822,"rgba(239, 83, 80, 0.5)"
2026-06-10 00:00:00+00:00,12.71,13.445,12.67,13.2,4245741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.941666666666668,13.81877685716246,"rgba(239, 83, 80, 0.5)"
