date,Close,High,Low,Open,Volume,OB_c0,OB_High_c0,OB_Low_c0,OB_Mitigated_Index_c0,OB,OB_High,OB_Low,OB_Mitigated_Index,aVWAP_OB_bull_c0_1232,aVWAP_OB_bull_c0_1068,aVWAP_OB_bull_c0_47,aVWAP_OB_bear_c0_1121,aVWAP_OB_bear_c0_1111,aVWAP_OB_bear_c0_1080,aVWAP_OB_bear_c0_99,aVWAP_OB_bear_c0_0,aVWAP_QQEMOD_bull_dot_c0_1021,aVWAP_QQEMOD_bull_dot_c0_1047,aVWAP_QQEMOD_bull_dot_c0_1080,aVWAP_QQEMOD_bull_dot_c0_1193,aVWAP_QQEMOD_bull_dot_c0_1245,aVWAP_QQEMOD_bear_dot_c0_1038,aVWAP_QQEMOD_bear_dot_c0_1068,aVWAP_QQEMOD_bear_dot_c0_1168,aVWAP_QQEMOD_bear_dot_c0_1227,aVWAP_QQEMOD_bear_dot_c0_1252,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2021-07-07 00:00:00+00:00,28.9,30.6,28.6,30.0,24030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,32.0015007077567,,,,,,,,,,,,32.0015007077567,"rgba(239, 83, 80, 0.5)"
2021-07-08 00:00:00+00:00,29.5,29.5,28.015,28.6,6490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,31.95143663330313,,,,,,,,,,,,31.95143663330313,"rgba(239, 83, 80, 0.5)"
2021-07-09 00:00:00+00:00,30.2,30.3,28.9,29.0,14769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,31.872633984512884,,,,,,,,,,,,31.872633984512884,"rgba(239, 83, 80, 0.5)"
2021-07-12 00:00:00+00:00,29.9,31.5,29.8,31.5,18014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,31.80965659539144,,,,,,,,,,,,31.80965659539144,"rgba(239, 83, 80, 0.5)"
2021-07-13 00:00:00+00:00,29.7,31.099,29.6,30.0,17514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,31.742727140670166,,,,,,,,,,,,31.742727140670166,"rgba(239, 83, 80, 0.5)"
2021-07-14 00:00:00+00:00,28.6,30.0,28.5,29.6,9902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,31.68292864100283,,,,,,,,,,,,31.68292864100283,"rgba(239, 83, 80, 0.5)"
2021-07-15 00:00:00+00:00,28.4,29.2,27.5,28.6,11618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,31.599219622029334,,,,,,,,,,,,31.599219622029334,"rgba(239, 83, 80, 0.5)"
2021-07-16 00:00:00+00:00,28.2,28.8,27.1,27.9,11191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,31.514575809124636,,,,,,,,,,,,31.514575809124636,"rgba(239, 83, 80, 0.5)"
2021-07-19 00:00:00+00:00,27.5,28.4,26.2,27.7,10920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,31.420675681764152,,,,,,,,,,,,31.420675681764152,"rgba(239, 83, 80, 0.5)"
2021-07-20 00:00:00+00:00,27.7,28.0,26.3,27.7,15900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,31.29024848209961,,,,,,,,,,,,31.29024848209961,"rgba(239, 83, 80, 0.5)"
2021-07-21 00:00:00+00:00,28.7,29.0,27.5,28.6,13940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,31.21159013515131,,,,,,,,,,,,31.21159013515131,"rgba(239, 83, 80, 0.5)"
2021-07-22 00:00:00+00:00,27.5,29.5,27.0,28.4,14200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,31.12495792807716,,,,,,,,,,,,31.12495792807716,"rgba(239, 83, 80, 0.5)"
2021-07-23 00:00:00+00:00,26.4,28.0,25.8,27.9,11355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,31.032229057845562,,,,,,,,,,,,31.032229057845562,"rgba(239, 83, 80, 0.5)"
2021-07-26 00:00:00+00:00,26.8,27.8,26.0,26.4,11467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,30.945260377711175,,,,,,,,,,,,30.945260377711175,"rgba(239, 83, 80, 0.5)"
2021-07-27 00:00:00+00:00,25.7,27.5,25.3,26.4,15533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,30.813833841799,,,,,,,,,,,,30.813833841799,"rgba(239, 83, 80, 0.5)"
2021-07-28 00:00:00+00:00,26.4,26.8,25.2,25.811,8235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,30.74656766712157,,,,,,,,,,,,30.74656766712157,"rgba(239, 83, 80, 0.5)"
2021-07-29 00:00:00+00:00,25.7,27.4,25.6,26.4,12200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,30.65247864740507,,,,,,,,,,,,30.65247864740507,"rgba(239, 83, 80, 0.5)"
2021-07-30 00:00:00+00:00,25.7,26.2,24.6,25.4,7783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,30.584852196808594,,,,,,,,,,,,30.584852196808594,"rgba(239, 83, 80, 0.5)"
2021-08-02 00:00:00+00:00,25.5,27.5,25.002,25.6,32012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,30.350054256979853,,,,,,,,,,,,30.350054256979853,"rgba(239, 83, 80, 0.5)"
2021-08-03 00:00:00+00:00,24.9,25.5,24.3,25.4,8304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,30.2785922433372,,,,,,,,,,,,30.2785922433372,"rgba(239, 83, 80, 0.5)"
2021-08-04 00:00:00+00:00,24.4,25.6,23.8,24.8,8958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,30.199389752588374,,,,,,,,,,,,30.199389752588374,"rgba(239, 83, 80, 0.5)"
2021-08-05 00:00:00+00:00,24.9,24.9,23.8,24.6,13400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,30.08359069725352,,,,,,,,,,,,30.08359069725352,"rgba(239, 83, 80, 0.5)"
2021-08-06 00:00:00+00:00,26.0,26.1,24.2,25.2,28078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,29.89262668271563,,,,,,,,,,,,29.89262668271563,"rgba(239, 83, 80, 0.5)"
2021-08-09 00:00:00+00:00,26.5,27.5,25.0,25.7,25774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,29.76333099934462,,,,,,,,,,,,29.76333099934462,"rgba(239, 83, 80, 0.5)"
2021-08-10 00:00:00+00:00,26.4,27.0,25.8,26.2,15424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,29.691771851148857,,,,,,,,,,,,29.691771851148857,"rgba(239, 83, 80, 0.5)"
2021-08-11 00:00:00+00:00,25.8,26.6,25.2,26.1,12716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,29.62583311620383,,,,,,,,,,,,29.62583311620383,"rgba(239, 83, 80, 0.5)"
2021-08-12 00:00:00+00:00,25.4,26.3,25.0,25.6,14239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,29.548962611751126,,,,,,,,,,,,29.548962611751126,"rgba(239, 83, 80, 0.5)"
2021-08-13 00:00:00+00:00,25.4,26.1,24.401,25.1,15210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,29.464721555356252,,,,,,,,,,,,29.464721555356252,"rgba(239, 83, 80, 0.5)"
2021-08-16 00:00:00+00:00,24.4,25.6,23.9,25.1,6003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,29.427206924785317,,,,,,,,,,,,29.427206924785317,"rgba(239, 83, 80, 0.5)"
2021-08-17 00:00:00+00:00,24.3,24.7,23.5,24.2,9060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,29.3662730133079,,,,,,,,,,,,29.3662730133079,"rgba(239, 83, 80, 0.5)"
2021-08-18 00:00:00+00:00,24.5,24.6,23.763,24.0,8269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,29.313144112447645,,,,,,,,,,,,29.313144112447645,"rgba(239, 83, 80, 0.5)"
2021-08-19 00:00:00+00:00,24.0,25.2,23.5,24.8,22804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,29.170701530913384,,,,,,,,,,,,29.170701530913384,"rgba(239, 83, 80, 0.5)"
2021-08-20 00:00:00+00:00,23.9,24.4,23.7,23.7,5545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,29.13568435303529,,,,,,,,,,,,29.13568435303529,"rgba(239, 83, 80, 0.5)"
2021-08-23 00:00:00+00:00,24.4,24.6,23.9,24.3,7932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,29.08928800665766,,,,,,,,,,,,29.08928800665766,"rgba(239, 83, 80, 0.5)"
2021-08-24 00:00:00+00:00,24.85,25.0,24.1,24.1,10872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,29.031665545989743,,,,,,,,,,,,29.031665545989743,"rgba(239, 83, 80, 0.5)"
2021-08-25 00:00:00+00:00,24.9,25.487,24.4,24.6,9010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,28.988002588002114,,,,,,,,,,,,28.988002588002114,"rgba(239, 83, 80, 0.5)"
2021-08-26 00:00:00+00:00,25.2,25.4,23.0,25.0,16635,1.0,25.4,23.0,100.0,1.0,25.4,23.0,100.0,,,24.533333333333335,,,,,28.90215863022078,,,,,,,,,,,,28.90215863022078,"rgba(239, 83, 80, 0.5)"
2021-08-27 00:00:00+00:00,25.5,26.4,24.3,25.1,24325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,25.0480224609375,,,,,28.806176268845228,,,,,,,,,,,,28.806176268845228,#000000
2021-08-30 00:00:00+00:00,25.8,26.062,24.7,25.9,12464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,25.158291953678745,,,,,28.760676774186145,,,,,,,,,,,,28.760676774186145,#000000
2021-08-31 00:00:00+00:00,26.6,26.6,25.2,25.5,14083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,25.361700603887993,,,,,28.720199107835054,,,,,,,,,,,,28.720199107835054,"rgba(38, 166, 154, 0.5)"
2021-09-01 00:00:00+00:00,26.3,27.5,25.1,26.4,23479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,25.603829409652768,,,,,28.65959249099193,,,,,,,,,,,,28.65959249099193,"rgba(38, 166, 154, 1.0)"
2021-09-02 00:00:00+00:00,26.1,26.5,25.5,25.8,12387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,25.655296089565617,,,,,28.625347826742964,,,,,,,,,,,,28.625347826742964,"rgba(38, 166, 154, 1.0)"
2021-09-03 00:00:00+00:00,26.4,26.401,25.5,26.0,6153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,25.680297588396055,,,,,28.609098472131436,,,,,,,,,,,,28.609098472131436,"rgba(38, 166, 154, 1.0)"
2021-09-07 00:00:00+00:00,26.4,28.2,25.152,26.1,25072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,25.848633127287673,,,,,28.557352218429802,,,,,,,,,,,,28.557352218429802,"rgba(38, 166, 154, 1.0)"
2021-09-08 00:00:00+00:00,27.6,29.4,26.4,26.4,44504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26.333516776287627,,,,,28.524491566905624,,,,,,,,,,,,28.524491566905624,"rgba(38, 166, 154, 1.0)"
2021-09-09 00:00:00+00:00,26.8,28.25,26.2,27.8,6425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26.359483731927607,,,,,28.515520335049533,,,,,,,,,,,,28.515520335049533,"rgba(38, 166, 154, 1.0)"
2021-09-10 00:00:00+00:00,26.1,27.0,25.2,26.3,10610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26.345447000480956,,,,,28.490942042217142,,,,,,,,,,,,28.490942042217142,"rgba(38, 166, 154, 0.75)"
2021-09-13 00:00:00+00:00,26.4,26.8,25.5,26.4,7166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26.34149523125581,,,,,28.475532962124085,,,,,,,,,,,,28.475532962124085,"rgba(38, 166, 154, 0.75)"
2021-09-14 00:00:00+00:00,26.3,26.6,25.35,26.1,16369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26.322258131820774,,,,,28.438808793761936,,,,,,,,,,,,28.438808793761936,"rgba(38, 166, 154, 0.75)"
2021-09-15 00:00:00+00:00,27.7,27.9,25.4,26.5,41901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26.430824620023216,,,,,28.384406113250773,,,,,,,,,,,,28.384406113250773,"rgba(38, 166, 154, 0.75)"
2021-09-16 00:00:00+00:00,26.6,28.4,26.0,27.7,11000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26.453794353561552,,,,,28.37079920810504,,,,,,,,,,,,28.37079920810504,"rgba(38, 166, 154, 0.75)"
2021-09-17 00:00:00+00:00,26.5,28.1,25.7,26.7,7613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26.46229548109708,,,,,28.359961061486146,,,,,,,,,,,,28.359961061486146,"rgba(38, 166, 154, 0.75)"
2021-09-20 00:00:00+00:00,26.0,26.271,25.4,25.4,6755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26.448830677154305,,,,,28.34524403755786,,,,,,,,,,,,28.34524403755786,#000000
2021-09-21 00:00:00+00:00,25.6,26.5,25.1,26.1,8219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26.42890699959344,,,,,28.326442088917187,,,,,,,,,,,,28.326442088917187,#000000
2021-09-22 00:00:00+00:00,26.2,27.6,25.1,25.1,20752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26.420439204588618,,,,,28.29026804305508,,,,,,,,,,,,28.29026804305508,#000000
2021-09-23 00:00:00+00:00,26.2,27.0,25.6,26.1,5843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26.41764672913656,,,,,28.28014790580024,,,,,,,,,,,,28.28014790580024,#000000
2021-09-24 00:00:00+00:00,26.6,28.2,25.6,25.8,18750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26.43870111550002,,,,,28.25676935326082,,,,,,,,,,,,28.25676935326082,#000000
2021-09-27 00:00:00+00:00,26.1,27.202,25.7,26.6,12779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26.43491386344509,,,,,28.236291465362317,,,,,,,,,,,,28.236291465362317,#000000
2021-09-28 00:00:00+00:00,25.1,26.2,24.8,26.2,7324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26.413217610258233,,,,,28.218881748531945,,,,,,,,,,,,28.218881748531945,"rgba(239, 83, 80, 0.5)"
2021-09-29 00:00:00+00:00,25.0,25.5,24.5,25.3,5964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26.390225047194008,,,,,28.203057589573113,,,,,,,,,,,,28.203057589573113,"rgba(239, 83, 80, 0.5)"
2021-09-30 00:00:00+00:00,25.6,25.8,24.5,24.8,12442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26.354435920572858,,,,,28.17358675128283,,,,,,,,,,,,28.17358675128283,"rgba(239, 83, 80, 0.5)"
2021-10-01 00:00:00+00:00,25.6,26.065,24.9,25.5,8376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26.336430098866778,,,,,28.15558619971491,,,,,,,,,,,,28.15558619971491,"rgba(239, 83, 80, 0.5)"
2021-10-04 00:00:00+00:00,24.9,26.4,24.5,25.4,8671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26.313009669385952,,,,,28.13542797359428,,,,,,,,,,,,28.13542797359428,"rgba(239, 83, 80, 0.5)"
2021-10-05 00:00:00+00:00,24.7,26.657,24.5,24.8,19209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26.26548822131786,,,,,28.092047032351747,,,,,,,,,,,,28.092047032351747,"rgba(239, 83, 80, 0.5)"
2021-10-06 00:00:00+00:00,24.8,25.5,24.5,24.5,10106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26.23383914544623,,,,,28.066950658097316,,,,,,,,,,,,28.066950658097316,"rgba(239, 83, 80, 1.0)"
2021-10-07 00:00:00+00:00,25.3,26.3,24.6,24.8,27777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26.182727159112567,,,,,28.0099552555667,,,,,,,,,,,,28.0099552555667,"rgba(239, 83, 80, 0.5)"
2021-10-08 00:00:00+00:00,25.5,26.2,25.1,25.8,5683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26.17550968174541,,,,,27.999463905390407,,,,,,,,,,,,27.999463905390407,"rgba(239, 83, 80, 0.5)"
2021-10-11 00:00:00+00:00,25.9,26.2,25.3,25.3,5510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26.171053826959504,,,,,27.99021939389778,,,,,,,,,,,,27.99021939389778,#000000
2021-10-12 00:00:00+00:00,25.75,26.5,25.3,25.8,7514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26.165941296853596,,,,,27.97802211773997,,,,,,,,,,,,27.97802211773997,#000000
2021-10-13 00:00:00+00:00,26.3,27.2,25.456,25.6,16377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26.17106418467535,,,,,27.957663613607455,,,,,,,,,,,,27.957663613607455,#000000
2021-10-14 00:00:00+00:00,26.0,26.5,25.8,26.5,5580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26.170261178398754,,,,,27.949930370372574,,,,,,,,,,,,27.949930370372574,"rgba(38, 166, 154, 1.0)"
2021-10-15 00:00:00+00:00,25.9,26.545,25.3,25.9,5435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26.1674823322357,,,,,27.94171263559883,,,,,,,,,,,,27.94171263559883,"rgba(38, 166, 154, 1.0)"
2021-10-18 00:00:00+00:00,26.4,26.9,25.507,26.9,5948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26.16867755608341,,,,,27.93435259556585,,,,,,,,,,,,27.93435259556585,"rgba(38, 166, 154, 1.0)"
2021-10-19 00:00:00+00:00,25.0,26.4,24.6,25.9,24427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26.130150529838303,,,,,27.888186415361037,,,,,,,,,,,,27.888186415361037,#000000
2021-10-20 00:00:00+00:00,25.2,25.8,25.0,25.0,10701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26.114369854360078,,,,,27.868474142955368,,,,,,,,,,,,27.868474142955368,#000000
2021-10-21 00:00:00+00:00,25.0,25.5,23.95,25.2,17325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26.07405319197901,,,,,27.830822379221576,,,,,,,,,,,,27.830822379221576,"rgba(239, 83, 80, 0.5)"
2021-10-22 00:00:00+00:00,24.8,25.3,24.35,25.2,7286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26.05783671865459,,,,,27.815264074364272,,,,,,,,,,,,27.815264074364272,"rgba(239, 83, 80, 1.0)"
2021-10-25 00:00:00+00:00,24.6,25.376,24.201,25.0,5556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26.044862833153672,,,,,27.80315069077986,,,,,,,,,,,,27.80315069077986,"rgba(239, 83, 80, 1.0)"
2021-10-26 00:00:00+00:00,25.0,25.4,24.3,24.8,5266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26.034391738933348,,,,,27.792402362974205,,,,,,,,,,,,27.792402362974205,"rgba(239, 83, 80, 1.0)"
2021-10-27 00:00:00+00:00,25.4,26.3,24.2,24.8,52159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,25.973388524015803,,,,,27.70423719531589,,,,,,,,,,,,27.70423719531589,"rgba(239, 83, 80, 0.75)"
2021-10-28 00:00:00+00:00,24.4,25.3,24.3,25.3,8523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,25.955889407221076,,,,,27.68678036427828,,,,,,,,,,,,27.68678036427828,"rgba(239, 83, 80, 0.75)"
2021-10-29 00:00:00+00:00,24.2,25.2,24.093,24.2,6237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,25.941737830646673,,,,,27.673424571218682,,,,,,,,,,,,27.673424571218682,"rgba(239, 83, 80, 1.0)"
2021-11-01 00:00:00+00:00,24.5,24.9,24.2,24.2,6690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,25.927228034864566,,,,,27.659382027301362,,,,,,,,,,,,27.659382027301362,"rgba(239, 83, 80, 1.0)"
2021-11-02 00:00:00+00:00,24.6,24.86,24.1,24.5,5652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,25.915085461251685,,,,,27.64756560543572,,,,,,,,,,,,27.64756560543572,"rgba(239, 83, 80, 1.0)"
2021-11-03 00:00:00+00:00,24.6,25.0,24.1,24.4,4623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,25.905635317481373,,,,,27.638109636951246,,,,,,,,,,,,27.638109636951246,"rgba(239, 83, 80, 1.0)"
2021-11-04 00:00:00+00:00,24.3,24.8,24.3,24.4,5377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,25.8940006130123,,,,,27.626828470011105,,,,,,,,,,,,27.626828470011105,"rgba(239, 83, 80, 1.0)"
2021-11-05 00:00:00+00:00,24.5,24.8,24.2,24.5,3822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,25.88603482376558,,,,,27.61894249976189,,,,,,,,,,,,27.61894249976189,"rgba(239, 83, 80, 1.0)"
2021-11-08 00:00:00+00:00,24.3,24.601,24.1,24.5,11259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,25.86033560896903,,,,,27.594714509882515,,,,,,,,,,,,27.594714509882515,"rgba(239, 83, 80, 1.0)"
2021-11-09 00:00:00+00:00,24.8,25.6,24.1,24.2,43516,-1.0,25.6,24.1,0.0,0.0,0.0,0.0,0.0,,,25.798575164554823,,,,24.833333333333332,27.518187388630107,,,,,,,,,,,,27.518187388630107,"rgba(239, 83, 80, 0.75)"
2021-11-10 00:00:00+00:00,23.75,25.0,23.5,25.0,12780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,25.768807619239023,,,,24.663072568802992,27.490456819907536,,,,,,,,,,,,27.490456819907536,"rgba(239, 83, 80, 1.0)"
2021-11-11 00:00:00+00:00,22.2,24.1,21.9,23.6,17271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,24.210036202826448,27.43911527686907,,,,,,,,,,,,27.43911527686907,"rgba(239, 83, 80, 1.0)"
2021-11-12 00:00:00+00:00,22.3,23.0,21.6,22.3,11147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,23.95870615640075,27.403565351839617,,,,,,,,,,,,27.403565351839617,"rgba(239, 83, 80, 1.0)"
2021-11-15 00:00:00+00:00,21.7,22.8,21.2,22.2,9247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,23.756102354522977,27.372163716330903,,,,,,,,,,,,27.372163716330903,"rgba(239, 83, 80, 1.0)"
