date,Close,High,Low,Open,Volume,OB_c0,OB_High_c0,OB_Low_c0,OB_Mitigated_Index_c0,OB,OB_High,OB_Low,OB_Mitigated_Index,aVWAP_OB_bull_c0_1233,aVWAP_OB_bull_c0_1071,aVWAP_OB_bull_c0_1047,aVWAP_OB_bull_c0_595,aVWAP_OB_bull_c0_341,aVWAP_OB_bull_c0_17,aVWAP_OB_bear_c0_1011,aVWAP_OB_bear_c0_975,aVWAP_OB_bear_c0_952,aVWAP_OB_bear_c0_582,aVWAP_OB_bear_c0_135,aVWAP_OB_bear_c0_19,aVWAP_QQEMOD_bull_dot_c0_1011,aVWAP_QQEMOD_bull_dot_c0_1094,aVWAP_QQEMOD_bull_dot_c0_1177,aVWAP_QQEMOD_bull_dot_c0_1215,aVWAP_QQEMOD_bull_dot_c0_1253,aVWAP_QQEMOD_bear_dot_c0_995,aVWAP_QQEMOD_bear_dot_c0_1023,aVWAP_QQEMOD_bear_dot_c0_1124,aVWAP_QQEMOD_bear_dot_c0_1197,aVWAP_QQEMOD_bear_dot_c0_1233,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2021-06-21 00:00:00+00:00,23.4155982965,23.4929910195,23.4069991051,23.4929910195,601561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2021-06-22 00:00:00+00:00,23.4155982965,23.4671934452,23.3898007222,23.3983999136,395223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2021-06-23 00:00:00+00:00,23.3898007222,23.4499950623,23.3554039564,23.4241974879,560568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-06-24 00:00:00+00:00,23.3898007222,23.4155982965,23.3640031478,23.3640031478,295646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-06-25 00:00:00+00:00,23.3983999136,23.4069991051,23.3640031478,23.3983999136,253287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-06-28 00:00:00+00:00,23.3554039564,23.4241974879,23.3554039564,23.4069991051,281906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-06-29 00:00:00+00:00,23.3983999136,23.4241974879,23.3812015307,23.4241974879,190444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-06-30 00:00:00+00:00,23.4413958708,23.4499950623,23.407085097,23.4499950623,335420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-01 00:00:00+00:00,23.4413958708,23.4413958708,23.4155982965,23.4241974879,211948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-02 00:00:00+00:00,23.4585942537,23.4585942537,23.4241974879,23.4585942537,322980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-06 00:00:00+00:00,23.5101894024,23.5273877852,23.4672794371,23.484391828,277198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-07 00:00:00+00:00,23.5875821253,23.5875821253,23.5359869767,23.5359869767,238492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-08 00:00:00+00:00,23.639177274,23.639177274,23.5961813168,23.6047805082,380590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-09 00:00:00+00:00,23.5961813168,23.6477764654,23.5961813168,23.6477764654,313967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-12 00:00:00+00:00,23.639177274,23.639177274,23.5961813168,23.639177274,233634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-13 00:00:00+00:00,23.6047805082,23.6477764654,23.5961813168,23.639177274,362557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-14 00:00:00+00:00,23.6133796997,23.6477764654,23.6047805082,23.6477764654,180585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-15 00:00:00+00:00,23.639177274,23.6477764654,23.5961813168,23.6477764654,198283,1.0,23.647776,23.596182,26.0,1.0,23.647776,23.596182,26.0,,,,,,23.6277116854,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-16 00:00:00+00:00,23.6477764654,23.6477764654,23.6047805082,23.639177274,199490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,23.630586780311567,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-19 00:00:00+00:00,23.6586802402,23.701758682,23.6586802402,23.701758682,307780,-1.0,23.70176,23.65868,0.0,0.0,0.0,0.0,0.0,,,,,,23.649105822854835,,,,,,23.673039720800002,,,,,,,,,,,,23.673039720800002,"rgba(38, 166, 154, 0.5)"
2021-07-20 00:00:00+00:00,23.6328331751,23.6931429936,23.6328331751,23.6931429936,273892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,23.65017701885257,,,,,,23.663573689063906,,,,,,,,,,,,23.663573689063906,"rgba(38, 166, 154, 0.5)"
2021-07-21 00:00:00+00:00,23.6500645518,23.6586802402,23.6242174867,23.6500645518,177425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,23.649278865383465,,,,,,23.659073669941126,,,,,,,,,,,,23.659073669941126,"rgba(38, 166, 154, 0.5)"
2021-07-22 00:00:00+00:00,23.6586802402,23.6586802402,23.60698611,23.6156017984,227828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,23.64799057459609,,,,,,23.655005048303753,,,,,,,,,,,,23.655005048303753,"rgba(38, 166, 154, 0.5)"
2021-07-23 00:00:00+00:00,23.6328331751,23.6500645518,23.5983704217,23.6500645518,282684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,23.644447035993153,,,,,,23.648789503227736,,,,,,,,,,,,23.648789503227736,"rgba(38, 166, 154, 0.5)"
2021-07-26 00:00:00+00:00,23.6586802402,23.6586802402,23.6156017984,23.6414488635,194591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,23.644433839104895,,,,,,23.648195610800975,,,,,,,,,,,,23.648195610800975,"rgba(38, 166, 154, 0.5)"
2021-07-27 00:00:00+00:00,23.6586802402,23.6586802402,23.6156017984,23.6156017984,212669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,23.64442224746392,,,,,,23.647704182591582,,,,,,,,,,,,23.647704182591582,"rgba(38, 166, 154, 0.5)"
2021-07-28 00:00:00+00:00,23.6242174867,23.6457567076,23.5983704217,23.6242174867,129651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,23.643149395108868,,,,,,23.645915525002675,,,,,,,,,,,,23.645915525002675,"rgba(38, 166, 154, 0.5)"
2021-07-29 00:00:00+00:00,23.60698611,23.6242174867,23.5897547333,23.6242174867,282178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,23.640656256086526,,,,,,,,,,,,23.640656256086526,"rgba(38, 166, 154, 0.5)"
2021-07-30 00:00:00+00:00,23.5897547333,23.6414488635,23.5897547333,23.60698611,295125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,23.636487783069047,,,,,,,,,,,,23.636487783069047,"rgba(38, 166, 154, 0.5)"
2021-08-02 00:00:00+00:00,23.5639076682,23.6242174867,23.5639076682,23.5639076682,238076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,23.631722734283986,,,,,,,,,,,,23.631722734283986,#000000
2021-08-03 00:00:00+00:00,23.6156017984,23.6328331751,23.5811390449,23.5983704217,151996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,23.630524653167008,,,,,,,,,,,,23.630524653167008,#000000
2021-08-04 00:00:00+00:00,23.5983704217,23.6242174867,23.5983704217,23.6242174867,295725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,23.62825696672106,,,,,,,,,,,,23.62825696672106,#000000
2021-08-05 00:00:00+00:00,23.6156017984,23.6242174867,23.5907886159,23.5983704217,197271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,23.6271667569969,,,,,,,,,,,,23.6271667569969,#000000
2021-08-06 00:00:00+00:00,23.5552919798,23.5983704217,23.5423684473,23.5983704217,330849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,23.6214814867196,,,,,,,,,,,,23.6214814867196,#000000
2021-08-09 00:00:00+00:00,23.5682155124,23.5897547333,23.5380606031,23.5380606031,308176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,23.6170522198422,,,,,,,,,,,,23.6170522198422,"rgba(239, 83, 80, 0.5)"
2021-08-10 00:00:00+00:00,23.5466762915,23.5725233566,23.5397837408,23.5725233566,270890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,23.61289770422428,,,,,,,,,,,,23.61289770422428,"rgba(239, 83, 80, 0.5)"
