date,Close,High,Low,Open,Volume,color,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL
2026-06-04 00:00:00+00:00,22.59,22.77,22.42,22.67,37488,#000000,,,False,False,False,False,False
2026-06-05 00:00:00+00:00,22.12,22.29,21.81,22.16,53126,"rgba(239, 83, 80, 0.5)",0.0,,False,False,False,True,False
2026-06-08 00:00:00+00:00,21.87,22.76,21.79,21.98,30975,"rgba(239, 83, 80, 0.5)",0.0,-50.0,False,False,False,True,True
2026-06-09 00:00:00+00:00,21.81,22.11,21.3,21.83,36671,"rgba(239, 83, 80, 0.5)",0.0,-50.0,False,False,False,True,True
2026-06-10 00:00:00+00:00,21.05,22.07,21.04,21.26,42153,"rgba(239, 83, 80, 0.5)",0.0,-50.0,False,False,False,True,True
