date,Close,High,Low,Open,Volume,OB_c0,OB_High_c0,OB_Low_c0,OB_Mitigated_Index_c0,OB,OB_High,OB_Low,OB_Mitigated_Index,aVWAP_OB_bull_c0_1226,aVWAP_OB_bull_c0_1198,aVWAP_OB_bull_c0_1192,aVWAP_OB_bull_c0_1112,aVWAP_OB_bull_c0_1033,aVWAP_OB_bull_c0_1005,aVWAP_OB_bull_c0_954,aVWAP_OB_bull_c0_97,aVWAP_OB_bear_c0_1245,aVWAP_OB_bear_c0_1026,aVWAP_OB_bear_c0_864,aVWAP_OB_bear_c0_816,aVWAP_OB_bear_c0_368,aVWAP_OB_bear_c0_196,aVWAP_OB_bear_c0_128,aVWAP_OB_bear_c0_98,aVWAP_OB_bear_c0_27,aVWAP_OB_bear_c0_5,aVWAP_QQEMOD_bull_dot_c0_1073,aVWAP_QQEMOD_bull_dot_c0_1127,aVWAP_QQEMOD_bull_dot_c0_1175,aVWAP_QQEMOD_bull_dot_c0_1214,aVWAP_QQEMOD_bull_dot_c0_1241,aVWAP_QQEMOD_bear_dot_c0_1111,aVWAP_QQEMOD_bear_dot_c0_1159,aVWAP_QQEMOD_bear_dot_c0_1192,aVWAP_QQEMOD_bear_dot_c0_1226,aVWAP_QQEMOD_bear_dot_c0_1252,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2021-07-06 00:00:00+00:00,8.1,8.42,8.09,8.33,1797975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,8.612084873112117,,,,,,,,,,,,8.612084873112117,"rgba(239, 83, 80, 0.5)"
2021-07-07 00:00:00+00:00,8.0,8.14,7.73,8.1,2307994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,8.499684175631952,,,,,,,,,,,,8.499684175631952,"rgba(239, 83, 80, 0.5)"
2021-07-08 00:00:00+00:00,7.99,8.03,7.735,7.81,1187319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,8.452553513953474,,,,,,,,,,,,8.452553513953474,"rgba(239, 83, 80, 0.5)"
2021-07-09 00:00:00+00:00,8.07,8.13,7.901,8.05,1050152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,8.424526849864266,,,,,,,,,,,,8.424526849864266,"rgba(239, 83, 80, 0.5)"
2021-07-12 00:00:00+00:00,8.04,8.1367,7.88,8.02,1305983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,8.393368441332495,,,,,,,,,,,,8.393368441332495,"rgba(239, 83, 80, 0.5)"
2021-07-13 00:00:00+00:00,8.11,8.595,8.09,8.15,2629984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,8.376171280149999,,,,,,,,,,,,8.376171280149999,"rgba(239, 83, 80, 0.5)"
2021-07-14 00:00:00+00:00,7.67,8.26,7.64,8.21,2122384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,8.325486735970602,,,,,,,,,,,,8.325486735970602,"rgba(239, 83, 80, 0.5)"
2021-07-15 00:00:00+00:00,7.54,7.7401,7.39,7.72,1708513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,8.269504421907152,,,,,,,,,,,,8.269504421907152,"rgba(239, 83, 80, 0.5)"
2021-07-16 00:00:00+00:00,7.18,7.59,7.12,7.58,2041944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,8.191616651938483,,,,,,,,,,,,8.191616651938483,"rgba(239, 83, 80, 0.5)"
2021-07-19 00:00:00+00:00,7.16,7.18,6.95,7.04,2036205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,8.11066188415475,,,,,,,,,,,,8.11066188415475,"rgba(239, 83, 80, 0.5)"
2021-07-20 00:00:00+00:00,7.33,7.36,7.0,7.19,1035601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,8.078746710278486,,,,,,,,,,,,8.078746710278486,"rgba(239, 83, 80, 0.5)"
2021-07-21 00:00:00+00:00,7.43,7.49,7.28,7.34,923529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,8.057497623105686,,,,,,,,,,,,8.057497623105686,"rgba(239, 83, 80, 0.5)"
2021-07-22 00:00:00+00:00,7.23,7.5,7.2054,7.48,893294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,8.035580512182932,,,,,,,,,,,,8.035580512182932,"rgba(239, 83, 80, 0.5)"
2021-07-23 00:00:00+00:00,7.15,7.2474,7.045,7.24,871357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,8.010828245686938,,,,,,,,,,,,8.010828245686938,"rgba(239, 83, 80, 0.5)"
2021-07-26 00:00:00+00:00,7.29,7.38,7.05,7.1,1326589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,7.979452304260666,,,,,,,,,,,,7.979452304260666,"rgba(239, 83, 80, 0.5)"
2021-07-27 00:00:00+00:00,7.13,7.285,7.0197,7.25,1351363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,7.94622585499974,,,,,,,,,,,,7.94622585499974,"rgba(239, 83, 80, 0.5)"
2021-07-28 00:00:00+00:00,7.64,7.69,7.18,7.25,2528373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,7.9155218267915854,,,,,,,,,,,,7.9155218267915854,"rgba(239, 83, 80, 0.5)"
2021-07-29 00:00:00+00:00,7.56,7.76,7.46,7.74,1210351,-1.0,7.76,7.46,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7.593333333333332,7.905172828452905,,,,,,,,,,,,7.905172828452905,"rgba(239, 83, 80, 0.5)"
2021-07-30 00:00:00+00:00,7.37,7.6,7.36,7.5,850429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7.531432329829805,7.894979561300559,,,,,,,,,,,,7.894979561300559,"rgba(239, 83, 80, 0.5)"
2021-08-02 00:00:00+00:00,7.33,7.605,7.32,7.39,967878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7.495288918942537,7.883299995197389,,,,,,,,,,,,7.883299995197389,"rgba(239, 83, 80, 0.5)"
2021-08-03 00:00:00+00:00,7.39,7.4,7.27,7.35,901348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7.462731364786721,7.871476331638965,,,,,,,,,,,,7.871476331638965,"rgba(239, 83, 80, 0.5)"
2021-08-04 00:00:00+00:00,7.11,7.415,7.1,7.29,1384179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7.396468633478134,7.849508853534161,,,,,,,,,,,,7.849508853534161,"rgba(239, 83, 80, 0.5)"
2021-08-05 00:00:00+00:00,7.41,7.56,7.071,7.13,1795580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7.383975268521533,7.828804742526705,,,,,,,,,,,,7.828804742526705,"rgba(239, 83, 80, 0.5)"
2021-08-06 00:00:00+00:00,7.31,7.48,7.08,7.4,1522839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7.367397512384444,7.810612886321913,,,,,,,,,,,,7.810612886321913,"rgba(239, 83, 80, 0.5)"
2021-08-09 00:00:00+00:00,7.22,7.28,7.04,7.22,2051979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7.3314077353323,7.7831715428453405,,,,,,,,,,,,7.7831715428453405,"rgba(239, 83, 80, 0.5)"
2021-08-10 00:00:00+00:00,7.24,7.33,7.06,7.17,1778620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7.3140816734670855,7.762338250495133,,,,,,,,,,,,7.762338250495133,"rgba(239, 83, 80, 0.5)"
2021-08-11 00:00:00+00:00,6.92,7.22,6.86,7.21,2661330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7.258815505576272,7.723016138349155,,,,,,,,,,,,7.723016138349155,"rgba(239, 83, 80, 0.5)"
2021-08-12 00:00:00+00:00,6.64,6.95,6.57,6.95,3023508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7.1690475250193675,7.66749257452594,,,,,,,,,,,,7.66749257452594,"rgba(239, 83, 80, 0.5)"
2021-08-13 00:00:00+00:00,6.47,6.6599,6.41,6.65,4227404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7.045156817582846,7.584577405527602,,,,,,,,,,,,7.584577405527602,"rgba(239, 83, 80, 0.5)"
2021-08-16 00:00:00+00:00,6.42,6.56,6.3,6.38,2151899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.990893773966449,7.543728442592049,,,,,,,,,,,,7.543728442592049,"rgba(239, 83, 80, 0.5)"
2021-08-17 00:00:00+00:00,6.37,6.55,6.31,6.35,1303932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.96157094916772,7.520000387410914,,,,,,,,,,,,7.520000387410914,"rgba(239, 83, 80, 0.5)"
2021-08-18 00:00:00+00:00,6.4,6.72,6.25,6.39,1812383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.928468242386678,7.4899420993973225,,,,,,,,,,,,7.4899420993973225,"rgba(239, 83, 80, 0.5)"
2021-08-19 00:00:00+00:00,6.16,6.49,6.14,6.45,1987292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.883858898471849,7.453065113113003,,,,,,,,,,,,7.453065113113003,"rgba(239, 83, 80, 0.5)"
2021-08-20 00:00:00+00:00,6.17,6.33,6.13,6.15,1250096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.85658040906234,7.429992947569538,,,,,,,,,,,,7.429992947569538,"rgba(239, 83, 80, 0.5)"
2021-08-23 00:00:00+00:00,6.38,6.44,6.21,6.21,1219231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.837086286756354,7.410671522255164,,,,,,,,,,,,7.410671522255164,"rgba(239, 83, 80, 0.5)"
2021-08-24 00:00:00+00:00,6.59,6.6,6.3399,6.42,1519314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.822303316800117,7.391147371344349,,,,,,,,,,,,7.391147371344349,"rgba(239, 83, 80, 0.5)"
2021-08-25 00:00:00+00:00,6.51,6.62,6.4409,6.58,1154853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.812384540916948,7.3770853444209274,,,,,,,,,,,,7.3770853444209274,"rgba(239, 83, 80, 0.5)"
2021-08-26 00:00:00+00:00,6.41,6.6,6.35,6.53,1266677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.799765568997362,7.360948729101311,,,,,,,,,,,,7.360948729101311,"rgba(239, 83, 80, 0.5)"
2021-08-27 00:00:00+00:00,6.48,6.54,6.37,6.4,1110120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.789712603514934,7.347413895117369,,,,,,,,,,,,7.347413895117369,"rgba(239, 83, 80, 0.5)"
2021-08-30 00:00:00+00:00,6.41,6.5103,6.3501,6.51,1294504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.777380762425575,7.331448731271731,,,,,,,,,,,,7.331448731271731,"rgba(239, 83, 80, 0.5)"
2021-08-31 00:00:00+00:00,6.61,6.7,6.38,6.38,1741587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.768104649977644,7.3139979868833755,,,,,,,,,,,,7.3139979868833755,"rgba(239, 83, 80, 0.5)"
2021-09-01 00:00:00+00:00,6.47,6.721,6.4436,6.62,1610778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.759501705402429,7.2981692072404885,,,,,,,,,,,,7.2981692072404885,"rgba(239, 83, 80, 0.5)"
2021-09-02 00:00:00+00:00,6.6,6.71,6.45,6.47,1492968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.753541189100416,7.284851418966959,,,,,,,,,,,,7.284851418966959,"rgba(239, 83, 80, 0.5)"
2021-09-03 00:00:00+00:00,6.5,6.68,6.44,6.61,1373189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.74697593179183,7.272244995835805,,,,,,,,,,,,7.272244995835805,"rgba(239, 83, 80, 0.5)"
2021-09-07 00:00:00+00:00,6.37,6.5873,6.36,6.5,1150779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.739242726652666,7.260593333607984,,,,,,,,,,,,7.260593333607984,"rgba(239, 83, 80, 0.5)"
2021-09-08 00:00:00+00:00,6.16,6.36,6.14,6.36,1950909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.718035251843385,7.236493340517377,,,,,,,,,,,,7.236493340517377,"rgba(239, 83, 80, 0.5)"
2021-09-09 00:00:00+00:00,6.21,6.28,6.065,6.16,1656690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.700167447449091,7.21621239301,,,,,,,,,,,,7.21621239301,"rgba(239, 83, 80, 0.5)"
2021-09-10 00:00:00+00:00,6.13,6.25,6.12,6.24,1503621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.68441559629729,7.198155485607031,,,,,,,,,,,,7.198155485607031,"rgba(239, 83, 80, 0.5)"
2021-09-13 00:00:00+00:00,6.05,6.2095,6.01,6.19,1470174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.667732413867576,7.179819953051863,,,,,,,,,,,,7.179819953051863,"rgba(239, 83, 80, 0.5)"
2021-09-14 00:00:00+00:00,5.83,6.095,5.8,6.06,2427139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.634112443684512,7.146016360304473,,,,,,,,,,,,7.146016360304473,"rgba(239, 83, 80, 0.5)"
2021-09-15 00:00:00+00:00,5.91,6.03,5.825,5.85,1376938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.61665720130907,7.1278245894368135,,,,,,,,,,,,7.1278245894368135,"rgba(239, 83, 80, 0.5)"
2021-09-16 00:00:00+00:00,5.93,5.98,5.87,5.91,954890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.605129594654164,7.115574014499722,,,,,,,,,,,,7.115574014499722,"rgba(239, 83, 80, 0.5)"
2021-09-17 00:00:00+00:00,5.975,5.98,5.785,5.88,1968153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.582100520219568,7.090821550237225,,,,,,,,,,,,7.090821550237225,"rgba(239, 83, 80, 0.5)"
2021-09-20 00:00:00+00:00,5.72,5.76,5.59,5.72,2229229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.549686405872225,7.058899238654937,,,,,,,,,,,,7.058899238654937,"rgba(239, 83, 80, 0.5)"
2021-09-21 00:00:00+00:00,5.67,5.82,5.63,5.74,1843589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.5250935107954,7.033886355312378,,,,,,,,,,,,7.033886355312378,"rgba(239, 83, 80, 0.5)"
2021-09-22 00:00:00+00:00,5.9,6.04,5.73,5.74,2165893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.504048578492906,7.009556952682565,,,,,,,,,,,,7.009556952682565,"rgba(239, 83, 80, 0.5)"
2021-09-23 00:00:00+00:00,6.0,6.17,6.0,6.02,1849151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.491740005445206,6.992562335642434,,,,,,,,,,,,6.992562335642434,"rgba(239, 83, 80, 0.5)"
2021-09-24 00:00:00+00:00,5.7,5.97,5.68,5.95,2225258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.469037485801873,6.967154791714994,,,,,,,,,,,,6.967154791714994,"rgba(239, 83, 80, 0.5)"
2021-09-27 00:00:00+00:00,5.89,5.94,5.65,5.68,2238078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.448979155390905,6.94355230914451,,,,,,,,,,,,6.94355230914451,"rgba(239, 83, 80, 0.5)"
2021-09-28 00:00:00+00:00,5.65,5.91,5.65,5.82,2009103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.429556867807318,6.921539988865645,,,,,,,,,,,,6.921539988865645,"rgba(239, 83, 80, 0.5)"
2021-09-29 00:00:00+00:00,5.6,5.71,5.5801,5.69,1418997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.414450632013446,6.905114555843434,,,,,,,,,,,,6.905114555843434,"rgba(239, 83, 80, 0.5)"
2021-09-30 00:00:00+00:00,5.66,5.74,5.54,5.61,1620869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.398230392713712,6.887094418689496,,,,,,,,,,,,6.887094418689496,"rgba(239, 83, 80, 0.5)"
2021-10-01 00:00:00+00:00,5.64,5.7,5.5164,5.7,1427691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.383991550079212,6.871297009818342,,,,,,,,,,,,6.871297009818342,"rgba(239, 83, 80, 0.5)"
2021-10-04 00:00:00+00:00,5.49,5.61,5.48,5.6,1896302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.363681828943429,6.8494135589318175,,,,,,,,,,,,6.8494135589318175,"rgba(239, 83, 80, 0.5)"
2021-10-05 00:00:00+00:00,5.48,5.67,5.45,5.5,1885871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.344569641749626,6.828451840177192,,,,,,,,,,,,6.828451840177192,"rgba(239, 83, 80, 0.5)"
2021-10-06 00:00:00+00:00,5.47,5.55,5.42,5.49,1899538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.324979738710699,6.8071604527981515,,,,,,,,,,,,6.8071604527981515,"rgba(239, 83, 80, 0.5)"
2021-10-07 00:00:00+00:00,5.58,5.7,5.41,5.5,1928632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.307851643440271,6.787534858361619,,,,,,,,,,,,6.787534858361619,"rgba(239, 83, 80, 0.5)"
2021-10-08 00:00:00+00:00,5.48,5.6678,5.46,5.6,1233220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.2969091146126885,6.775033408807475,,,,,,,,,,,,6.775033408807475,"rgba(239, 83, 80, 0.5)"
2021-10-11 00:00:00+00:00,5.37,5.5,5.37,5.47,1314713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.283754855998919,6.760686245150192,,,,,,,,,,,,6.760686245150192,"rgba(239, 83, 80, 0.5)"
2021-10-12 00:00:00+00:00,5.39,5.48,5.36,5.42,1142640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.272593747139563,6.748429964205331,,,,,,,,,,,,6.748429964205331,"rgba(239, 83, 80, 0.5)"
2021-10-13 00:00:00+00:00,5.44,5.5,5.37,5.42,1681783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.257167603955965,6.731141422937565,,,,,,,,,,,,6.731141422937565,"rgba(239, 83, 80, 0.5)"
2021-10-14 00:00:00+00:00,5.53,5.72,5.475,5.535,2477812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.239111325497724,6.709119258830142,,,,,,,,,,,,6.709119258830142,"rgba(239, 83, 80, 0.5)"
2021-10-15 00:00:00+00:00,5.48,5.58,5.44,5.55,1740796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.22561782517576,6.69315221878831,,,,,,,,,,,,6.69315221878831,"rgba(239, 83, 80, 0.5)"
2021-10-18 00:00:00+00:00,5.36,5.51,5.35,5.44,1780866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.210603016767878,6.676004129505218,,,,,,,,,,,,6.676004129505218,"rgba(239, 83, 80, 0.5)"
2021-10-19 00:00:00+00:00,5.81,5.83,5.34,5.37,4678994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.185298991862363,6.6416263152349035,,,,,,,,,,,,6.6416263152349035,"rgba(239, 83, 80, 0.5)"
2021-10-20 00:00:00+00:00,5.8,5.91,5.635,5.84,3121796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.17329093735963,6.622641010773881,,,,,,,,,,,,6.622641010773881,#000000
2021-10-21 00:00:00+00:00,5.95,6.05,5.77,5.78,3423350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.165394017149604,6.606111280700045,,,,,,,,,,,,6.606111280700045,"rgba(38, 166, 154, 1.0)"
2021-10-22 00:00:00+00:00,5.65,5.95,5.6,5.95,2002628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.157553730808479,6.594207467436913,,,,,,,,,,,,6.594207467436913,"rgba(38, 166, 154, 1.0)"
2021-10-25 00:00:00+00:00,5.56,5.64,5.495,5.62,2023062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.146886917906511,6.580219608400506,,,,,,,,,,,,6.580219608400506,#000000
2021-10-26 00:00:00+00:00,5.48,5.64,5.445,5.5934,1841872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.136805300829722,6.56728151407344,,,,,,,,,,,,6.56728151407344,#000000
2021-10-27 00:00:00+00:00,5.29,5.54,5.29,5.47,1931873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.124107583432197,6.552169226561527,,,,,,,,,,,,6.552169226561527,"rgba(239, 83, 80, 0.5)"
2021-10-28 00:00:00+00:00,5.28,5.35,5.21,5.32,2105153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.109081871002532,6.534861280191193,,,,,,,,,,,,6.534861280191193,"rgba(239, 83, 80, 0.5)"
