date,Close,High,Low,Open,Volume,OB_c0,OB_High_c0,OB_Low_c0,OB_Mitigated_Index_c0,OB,OB_High,OB_Low,OB_Mitigated_Index,aVWAP_OB_bull_c0_1227,aVWAP_OB_bull_c0_1158,aVWAP_OB_bull_c0_1128,aVWAP_OB_bull_c0_785,aVWAP_OB_bull_c0_712,aVWAP_OB_bull_c0_653,aVWAP_OB_bull_c0_639,aVWAP_OB_bull_c0_616,aVWAP_OB_bull_c0_593,aVWAP_OB_bull_c0_514,aVWAP_OB_bull_c0_503,aVWAP_OB_bull_c0_486,aVWAP_OB_bull_c0_452,aVWAP_OB_bull_c0_434,aVWAP_OB_bull_c0_387,aVWAP_OB_bull_c0_251,aVWAP_OB_bull_c0_0,aVWAP_OB_bear_c0_1233,aVWAP_OB_bear_c0_1102,aVWAP_OB_bear_c0_692,aVWAP_OB_bear_c0_477,aVWAP_OB_bear_c0_365,aVWAP_OB_bear_c0_202,aVWAP_QQEMOD_bull_dot_c0_1085,aVWAP_QQEMOD_bull_dot_c0_1119,aVWAP_QQEMOD_bull_dot_c0_1169,aVWAP_QQEMOD_bull_dot_c0_1205,aVWAP_QQEMOD_bull_dot_c0_1233,aVWAP_QQEMOD_bear_dot_c0_1110,aVWAP_QQEMOD_bear_dot_c0_1128,aVWAP_QQEMOD_bear_dot_c0_1194,aVWAP_QQEMOD_bear_dot_c0_1209,aVWAP_QQEMOD_bear_dot_c0_1241,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2021-07-06 00:00:00+00:00,378.0169719193,380.4242404062,376.3584207965,378.9457605481,2113374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,373.8264249564426,,,,,,,,,,,,,,,,,373.8264249564426,,"rgba(38, 166, 154, 0.5)"
2021-07-07 00:00:00+00:00,383.5328390822,384.8928510029,378.3392047089,378.3392047089,2308605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,374.7326509246405,,,,,,,,,,,,,,,,,374.7326509246405,,"rgba(38, 166, 154, 0.5)"
2021-07-08 00:00:00+00:00,385.8737655241,387.2859033373,382.0922689641,382.4145017536,2235549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,375.7087636579226,,,,,,,,,,,,,,,,,375.7087636579226,,"rgba(38, 166, 154, 0.5)"
2021-07-09 00:00:00+00:00,390.8209865877,392.3658084907,386.2907726636,387.2006064224,2304223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,376.9593267727683,,,,,,,,,,,,,,,,,376.9593267727683,,"rgba(38, 166, 154, 0.5)"
2021-07-12 00:00:00+00:00,386.5656182782,392.6975187153,383.3906775574,392.4037182307,2491334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,377.8851344136126,,,,,,,,,,,,,,,,,377.8851344136126,,"rgba(38, 166, 154, 0.5)"
2021-07-13 00:00:00+00:00,385.7884686093,387.9019366115,383.5517939522,383.5517939522,1540373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,378.28824888261903,,,,,,,,,,,,,,,,,378.28824888261903,,"rgba(38, 166, 154, 0.5)"
2021-07-14 00:00:00+00:00,388.5274473207,389.0202739401,385.978017309,387.2290387274,1265817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,378.67450235508636,,,,,,,,,,,,,,,,,378.67450235508636,,"rgba(38, 166, 154, 0.5)"
2021-07-15 00:00:00+00:00,390.2997276634,390.6598701929,386.5656182782,389.0107965051,1894087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,379.2735136184523,,,,,,,,,,,,,,,,,379.2735136184523,,"rgba(38, 166, 154, 0.5)"
2021-07-16 00:00:00+00:00,388.9254995902,391.8161172614,388.3521147734,390.584050713,1414087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,379.69934346491175,,,,,,,,,,,,,,,,,379.69934346491175,,"rgba(38, 166, 154, 0.5)"
2021-07-19 00:00:00+00:00,392.5079700155,393.6140814529,388.6222216706,388.6303722647,2293142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,380.4375472895937,,,,,,,,,,,,,,,,,380.4375472895937,,"rgba(38, 166, 154, 0.5)"
2021-07-20 00:00:00+00:00,394.488753928,396.2231245307,391.2759034671,392.3658084907,2045376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,381.1494335370759,,,,,,,,,,,,,,,,,381.1494335370759,,"rgba(38, 166, 154, 0.5)"
2021-07-21 00:00:00+00:00,393.3230294245,395.3132907719,390.6788250629,395.3132907719,1480316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,381.58711547448337,,,,,,,,,,,,,,,,,381.58711547448337,,"rgba(38, 166, 154, 0.5)"
2021-07-22 00:00:00+00:00,395.7208204764,396.7254285851,391.9386604958,394.2612954883,1339236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,382.0105350399108,,,,,,,,,,,,,,,,,382.0105350399108,,"rgba(38, 166, 154, 0.5)"
2021-07-23 00:00:00+00:00,401.3030296841,401.8316810077,395.256426162,396.4302064852,1344487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,382.55473133065743,,,,,,,,,,,,,,,,,382.55473133065743,,"rgba(38, 166, 154, 0.5)"
2021-07-26 00:00:00+00:00,401.1134809844,402.3170204535,398.3817998979,401.2745973792,1220157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,383.0514193106059,,,,,,,,,,,,,,,,,383.0514193106059,,"rgba(38, 166, 154, 0.5)"
2021-07-27 00:00:00+00:00,402.165476268,402.3739798377,399.5686590814,401.8432434784,1666513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,383.7149604487029,,,,,,,,,,,,,,,,,383.7149604487029,,"rgba(38, 166, 154, 0.5)"
2021-07-28 00:00:00+00:00,400.1562600506,402.6629468305,398.5640509727,401.1513907243,1362771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,384.19673282943285,,,,,,,,,,,,,,,,,384.19673282943285,,"rgba(38, 166, 154, 0.5)"
2021-07-29 00:00:00+00:00,403.8050725209,404.3472393202,399.133512709,400.3868580244,1411682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,384.72435043063126,,,,,,,,,,,,,,,,,384.72435043063126,,"rgba(38, 166, 154, 0.5)"
2021-07-30 00:00:00+00:00,408.0208703999,409.7109875676,404.4317451786,404.4697253396,2284040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,385.7380494254373,,,,,,,,,,,,,,,,,385.7380494254373,,"rgba(38, 166, 154, 0.5)"
2021-08-02 00:00:00+00:00,407.2612671785,408.9608793864,403.9949733262,408.875424024,1367176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,386.2856547015213,,,,,,,,,,,,,,,,,386.2856547015213,,"rgba(38, 166, 154, 0.5)"
2021-08-03 00:00:00+00:00,413.1007169433,414.7433589097,407.4511679838,408.2107712053,1448146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,386.9704694135841,,,,,,,,,,,,,,,,,386.9704694135841,,"rgba(38, 166, 154, 0.5)"
2021-08-04 00:00:00+00:00,413.0722318225,415.8732687016,411.0307981649,413.9837556883,1280471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,387.582260155912,,,,,,,,,,,,,,,,,387.582260155912,,"rgba(38, 166, 154, 0.5)"
2021-08-05 00:00:00+00:00,420.810689641,421.1050358893,414.6768936278,415.6453877352,1742634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,388.5402540126233,,,,,,,,,,,,,,,,,388.5402540126233,,"rgba(38, 166, 154, 0.5)"
2021-08-06 00:00:00+00:00,417.4304553056,421.0670557282,416.737317366,420.3739177887,1789843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,389.45117922560036,,,,,,,,,,,,,,,,,389.45117922560036,,"rgba(38, 166, 154, 0.5)"
2021-08-09 00:00:00+00:00,418.2280386881,420.4193990316,417.126614017,418.3989494129,1472778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,390.1644904152472,,,,,,,,,,,,,,,,,390.1644904152472,,"rgba(38, 166, 154, 0.5)"
2021-08-10 00:00:00+00:00,420.6587689967,421.3898870974,418.4084444532,418.4084444532,1893669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,391.0795325453979,,,,,,,,,,,,,,,,,391.0795325453979,,"rgba(38, 166, 154, 0.5)"
2021-08-11 00:00:00+00:00,421.8646391108,425.3778040099,419.4908790437,423.0040439429,2267691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,392.1781708470207,,,,,,,,,,,,,,,,,392.1781708470207,,"rgba(38, 166, 154, 0.5)"
2021-08-12 00:00:00+00:00,422.8711133792,424.0769834932,419.9181558558,420.6302838759,1230906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,392.7435206884182,,,,,,,,,,,,,,,,,392.7435206884182,,"rgba(38, 166, 154, 0.5)"
2021-08-13 00:00:00+00:00,425.2068932851,425.7196254596,422.0928998788,423.2699050704,1286269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,393.35151936550716,,,,,,,,,,,,,,,,,393.35151936550716,,"rgba(38, 166, 154, 0.5)"
2021-08-16 00:00:00+00:00,429.9923935802,430.3057299091,424.4782438949,425.2923486475,1515994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,394.12563999724733,,,,,,,,,,,,,,,,,394.12563999724733,,"rgba(38, 166, 154, 0.5)"
2021-08-17 00:00:00+00:00,429.4986514863,430.8659372849,426.9919608555,429.9923935802,1936682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,395.08970135632813,,,,,,,,,,,,,,,,,395.08970135632813,,"rgba(38, 166, 154, 0.5)"
2021-08-18 00:00:00+00:00,423.678191802,432.2474656439,423.3838455536,428.1883359293,2030106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,395.96955456505526,,,,,,,,,,,,,,,,,395.96955456505526,,"rgba(38, 166, 154, 0.5)"
2021-08-19 00:00:00+00:00,431.3216992178,432.499084211,419.0256220706,420.5828086746,1953733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,396.8019035570998,,,,,,,,,,,,,,,,,396.8019035570998,,"rgba(38, 166, 154, 0.5)"
2021-08-20 00:00:00+00:00,435.8128532646,437.3605448283,430.7519968017,432.4895891707,1911198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,397.7510766883254,,,,,,,,,,,,,,,,,397.7510766883254,,"rgba(38, 166, 154, 0.5)"
2021-08-23 00:00:00+00:00,431.9578669157,435.8793185464,431.6350355466,434.1797063385,1835928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,398.5841547806197,,,,,,,,,,,,,,,,,398.5841547806197,,"rgba(38, 166, 154, 0.5)"
2021-08-24 00:00:00+00:00,428.9764242715,432.3946387681,427.5616632716,432.2617082043,1541681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,399.18595066018423,,,,,,,,,,,,,,,,,399.18595066018423,,"rgba(38, 166, 154, 0.5)"
2021-08-25 00:00:00+00:00,428.4447020165,429.9544134192,424.7321412717,428.0649004058,1520567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,399.72082791527646,,,,,,,,,,,,,,,,,399.72082791527646,,"rgba(38, 166, 154, 0.5)"
2021-08-26 00:00:00+00:00,426.6216542851,429.63158205,424.1434487751,428.4447020165,1418645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,400.18640358768243,,,,,,,,,,,,,,,,,400.18640358768243,,"rgba(38, 166, 154, 0.5)"
2021-08-27 00:00:00+00:00,427.5996434327,428.814533835,424.2384941282,426.6216542851,1310420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,400.6037934271305,,,,,,,,,,,,,,,,,400.6037934271305,,"rgba(38, 166, 154, 0.5)"
2021-08-30 00:00:00+00:00,432.9073709425,433.5340436002,427.6915554225,428.2642962514,1220030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,401.04529503625474,,,,,,,,,,,,,,,,,401.04529503625474,,"rgba(38, 166, 154, 0.5)"
2021-08-31 00:00:00+00:00,432.4895891707,433.809399768,429.593601889,433.1067667882,1699018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,401.6509293795363,,,,,,,,,,,,,,,,,401.6509293795363,,"rgba(38, 166, 154, 0.5)"
2021-09-01 00:00:00+00:00,433.4675783183,433.6194989626,429.0333945132,432.4800941305,1325361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,402.10828759585274,,,,,,,,,,,,,,,,,402.10828759585274,,"rgba(38, 166, 154, 0.5)"
2021-09-02 00:00:00+00:00,437.6928712376,438.1391381302,435.2431508485,436.2211399961,1455945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,402.6761723328274,,,,,,,,,,,,,,,,,402.6761723328274,,"rgba(38, 166, 154, 0.5)"
2021-09-03 00:00:00+00:00,439.1930876,440.1901617786,435.8223483048,435.8223483048,1303809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,403.18902923378425,,,,,,,,,,,,,,,,,403.18902923378425,,"rgba(38, 166, 154, 0.5)"
2021-09-07 00:00:00+00:00,436.3920507209,439.8102652174,434.516780268,439.1456123987,1463507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,403.7237256782332,,,,,,,,,,,,,,,,,403.7237256782332,,"rgba(38, 166, 154, 0.5)"
2021-09-08 00:00:00+00:00,442.1840252844,442.3074608079,434.9488046002,435.9267937478,1372045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,404.2524164442808,,,,,,,,,,,,,,,,,404.2524164442808,,"rgba(38, 166, 154, 0.5)"
2021-09-09 00:00:00+00:00,442.4119062509,446.0485066736,441.7472534321,443.7412118884,1398718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,404.82848696815114,,,,,,,,,,,,,,,,,404.82848696815114,,"rgba(38, 166, 154, 0.5)"
2021-09-10 00:00:00+00:00,441.67129311,444.7476861568,439.8102652174,443.5797962039,1324815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,405.3404735633676,,,,,,,,,,,,,,,,,405.3404735633676,,"rgba(38, 166, 154, 0.5)"
2021-09-13 00:00:00+00:00,436.4490209625,444.5910179924,435.0627450834,443.4753507609,1679467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,405.91182360797734,,,,,,,,,,,,,,,,,405.91182360797734,,"rgba(38, 166, 154, 0.5)"
2021-09-14 00:00:00+00:00,435.262140929,438.8607611906,434.3221319425,437.6738811571,1383887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,406.3325940363591,,,,,,,,,,,,,,,,,406.3325940363591,,"rgba(38, 166, 154, 0.5)"
2021-09-15 00:00:00+00:00,437.4649902712,438.908236392,433.1067667882,435.1007252445,1770339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,406.8601248599884,,,,,,,,,,,,,,,,,406.8601248599884,,"rgba(38, 166, 154, 0.5)"
2021-09-16 00:00:00+00:00,439.9147106604,440.3514825127,433.5150535197,437.5219605128,1577709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,407.3369484483501,,,,,,,,,,,,,,,,,407.3369484483501,,"rgba(38, 166, 154, 0.5)"
2021-09-17 00:00:00+00:00,436.3065953585,439.4494536872,433.9423303318,438.3100488551,3411408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,408.2758142312822,,,,,,,,,,,,,,,,,408.2758142312822,,"rgba(38, 166, 154, 0.5)"
2021-09-20 00:00:00+00:00,428.3592466541,437.6738811571,424.067488453,433.5739227694,2602049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,408.7961338057847,,,,,,,,,,,,,,,,,408.7961338057847,,#000000
2021-09-21 00:00:00+00:00,429.2802655601,433.7713246565,427.4287327079,428.3592466541,1531266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,409.09262008889067,,,,,,,,,,,,,,,,,409.09262008889067,,#000000
2021-09-22 00:00:00+00:00,429.489156446,432.356658607,427.1248914193,431.7394809896,1380811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,409.346786735006,,,,,,,,,,,,,,,,,409.346786735006,,"rgba(239, 83, 80, 1.0)"
2021-09-23 00:00:00+00:00,429.9164332581,432.5465594123,428.3212664931,429.4606713252,2061230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,409.72567202341475,,,,,,,,,,,,,,,,,409.72567202341475,,"rgba(239, 83, 80, 1.0)"
2021-09-24 00:00:00+00:00,444.1305085394,445.051432495,432.0243321976,432.9548461439,3353758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,410.6039891728535,,,,,,,,,,,,,,,,,410.6039891728535,,#000000
2021-09-27 00:00:00+00:00,437.3035745867,446.7321495729,434.1512212177,442.0415996804,2526024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,411.21177851156506,,,,,,,,,,,,,,,,,411.21177851156506,,#000000
2021-09-28 00:00:00+00:00,424.7606263925,434.3980922646,423.1654596275,434.056270815,2632660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,411.5611605186887,,,,,,,,,,,,,,,,,411.5611605186887,,#000000
2021-09-29 00:00:00+00:00,428.9764242715,432.9738362244,426.2323576341,427.1533765401,1921956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,411.8370875473597,,,,,,,,,,,,,,,,,411.8370875473597,,#000000
2021-09-30 00:00:00+00:00,426.6596344461,432.3661536473,426.61101984,430.7140166406,1837244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,412.08061809770203,,,,,,,,,,,,,,,,,412.08061809770203,,"rgba(239, 83, 80, 1.0)"
2021-10-01 00:00:00+00:00,425.6911403388,428.3022764125,418.5033948559,427.0204459763,1860677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,412.25641129468335,,,,,,,,,,,,,,,,,412.25641129468335,,"rgba(239, 83, 80, 1.0)"
2021-10-04 00:00:00+00:00,417.9147023592,426.6596344461,414.1420380095,425.7006353791,2263953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,412.3836413234392,,,,,,,,,,,,,,,,,412.3836413234392,,"rgba(239, 83, 80, 1.0)"
2021-10-05 00:00:00+00:00,423.7066769228,426.4308989261,417.0696437754,417.3829801042,1808749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,412.5209396503032,,,,,,,,,,,,,,,,,412.5209396503032,,"rgba(239, 83, 80, 1.0)"
2021-10-06 00:00:00+00:00,426.6501394059,427.0679211777,420.0415913793,421.5133226208,1334571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,412.6417194877034,,,,,,,,,,,,,,,,,412.6417194877034,,"rgba(239, 83, 80, 1.0)"
2021-10-07 00:00:00+00:00,430.0018886205,436.3825556807,429.2422853991,433.420103117,1966239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,412.9212619769131,,,,,,,,,,,,,,,,,412.9212619769131,,"rgba(239, 83, 80, 0.75)"
2021-10-08 00:00:00+00:00,429.0333945132,432.7364602177,427.2768120636,432.4421139694,1545827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,413.1106143168024,,,,,,,,,,,,,,,,,413.1106143168024,,#000000
2021-10-11 00:00:00+00:00,426.9919608555,430.7804819225,426.8400402112,427.3147922246,1011739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,413.22139685840455,,,,,,,,,,,,,,,,,413.22139685840455,,#000000
2021-10-12 00:00:00+00:00,424.3048644597,429.98289854,423.2414199496,427.4192376676,1380868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,413.3465815932628,,,,,,,,,,,,,,,,,413.3465815932628,,"rgba(239, 83, 80, 0.75)"
2021-10-13 00:00:00+00:00,422.8141431376,427.7610591172,421.6462531846,425.8905361844,1622100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,413.47012438303005,,,,,,,,,,,,,,,,,413.47012438303005,,"rgba(239, 83, 80, 0.75)"
2021-10-14 00:00:00+00:00,427.9034847213,428.887645645,423.9535479697,424.5327454261,1481358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,413.61005779652174,,,,,,,,,,,,,,,,,413.61005779652174,,"rgba(239, 83, 80, 0.75)"
2021-10-15 00:00:00+00:00,429.5461266876,431.0178579292,426.4982187616,430.9703827278,1494790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,413.77022464186484,,,,,,,,,,,,,,,,,413.77022464186484,,#000000
2021-10-18 00:00:00+00:00,438.6233851839,439.0031867946,425.8525560234,426.9065054931,2141552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,414.07426352281226,,,,,,,,,,,,,,,,,414.07426352281226,,"rgba(38, 166, 154, 0.5)"
