date,Close,High,Low,Open,Volume,OB_c0,OB_High_c0,OB_Low_c0,OB_Mitigated_Index_c0,OB,OB_High,OB_Low,OB_Mitigated_Index,aVWAP_OB_bull_c0_125,aVWAP_QQEMOD_bull_dot_c0_94,aVWAP_QQEMOD_bull_dot_c0_133,aVWAP_QQEMOD_bear_dot_c0_80,aVWAP_QQEMOD_bear_dot_c0_115,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2025-12-02 00:00:00+00:00,29.5350467882,29.951592109,28.5928609437,29.8821678888,224111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,29.3598332803,,#000000
2025-12-03 00:00:00+00:00,31.1218861053,32.2326736272,29.5350467882,29.9020033803,361447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30.34954373829828,,"rgba(38, 166, 154, 0.5)"
2025-12-04 00:00:00+00:00,30.5069858699,30.7946004961,30.0522572281,30.7450117675,277841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30.382282758786197,,"rgba(38, 166, 154, 0.5)"
2025-12-05 00:00:00+00:00,30.6359165644,31.3249955872,30.4921092513,30.616081073,303382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30.49549149732307,,"rgba(38, 166, 154, 0.5)"
2025-12-08 00:00:00+00:00,30.0805228035,31.1734583831,29.6838129742,30.8441892248,402882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30.44854863354018,,"rgba(38, 166, 154, 0.5)"
2025-12-09 00:00:00+00:00,30.8243537333,31.2111458168,29.9020033803,30.1499470236,398421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30.488487353916916,,"rgba(38, 166, 154, 0.5)"
2025-12-10 00:00:00+00:00,31.1119683595,31.3499942571,30.3086309553,30.7648472589,498347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30.576388775402503,,"rgba(38, 166, 154, 0.5)"
2025-12-11 00:00:00+00:00,31.1218861053,31.7566218321,30.5169036156,30.5169036156,523785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30.673678765614525,,"rgba(38, 166, 154, 0.5)"
2025-12-12 00:00:00+00:00,31.4590894601,32.1731671528,30.7747650047,31.7367863406,963240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30.867456606265456,,"rgba(38, 166, 154, 0.5)"
2025-12-15 00:00:00+00:00,31.4888426973,32.2326736272,30.3978906669,32.1334961699,887320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30.96014817913137,,"rgba(38, 166, 154, 0.5)"
2025-12-16 00:00:00+00:00,31.8954702723,32.3616043217,31.1813925797,31.4888426973,818868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,31.08351771027423,,"rgba(38, 166, 154, 0.5)"
2025-12-17 00:00:00+00:00,32.4310285418,32.4905350162,31.0425441394,32.2921801016,786670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,31.193899755522068,,"rgba(38, 166, 154, 0.5)"
2025-12-18 00:00:00+00:00,32.3616043217,33.3830329546,32.2743281593,32.7285609138,864995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,31.36888953504871,,"rgba(38, 166, 154, 0.5)"
2025-12-19 00:00:00+00:00,32.8872448455,34.1368808076,32.3117180607,32.3814398132,1277788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,31.62820190140249,,"rgba(38, 166, 154, 0.5)"
2025-12-22 00:00:00+00:00,33.4525563522,33.8591839271,32.9269158284,33.0558465229,1109856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,31.832424115374746,,"rgba(38, 166, 154, 0.5)"
2025-12-23 00:00:00+00:00,33.4624740979,34.4244954338,33.422803115,33.422803115,1242032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,32.05237114248808,,"rgba(38, 166, 154, 0.5)"
2025-12-24 00:00:00+00:00,34.5038373997,34.8707939917,33.125270743,33.5715693009,632887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,32.16798409426908,,"rgba(38, 166, 154, 0.5)"
2025-12-26 00:00:00+00:00,34.3054824851,35.416270007,33.4823095893,35.2079973466,519357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,32.263898618687875,,"rgba(38, 166, 154, 0.5)"
2025-12-29 00:00:00+00:00,33.1451062345,33.7725028294,32.4905350162,33.4723918436,544009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,32.30144298774251,,"rgba(38, 166, 154, 0.5)"
2025-12-30 00:00:00+00:00,33.1748594717,33.6112402839,32.867409354,33.4922273351,478929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,32.33490454446921,,"rgba(38, 166, 154, 0.5)"
2025-12-31 00:00:00+00:00,33.7699242156,34.0773743332,33.274036929,33.8591839271,401768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,32.37568806466363,,"rgba(38, 166, 154, 0.5)"
2026-01-02 00:00:00+00:00,34.4840019082,34.6526035857,33.7699242156,34.0178678588,368099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,32.42675653333254,,"rgba(38, 166, 154, 0.5)"
2026-01-05 00:00:00+00:00,36.0311702423,36.3491331705,34.2856469936,35.5749539387,586198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,32.55347891951668,,"rgba(38, 166, 154, 0.5)"
2026-01-06 00:00:00+00:00,37.7370225081,37.7469402539,35.7038846332,36.1005944624,693104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,32.75956078986242,,"rgba(38, 166, 154, 0.5)"
2026-01-07 00:00:00+00:00,37.5684208307,37.7866112368,36.2414264518,37.4394901362,467469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,32.89230829314009,,"rgba(38, 166, 154, 0.5)"
2026-01-08 00:00:00+00:00,37.7568579996,37.9849661514,36.8146721551,36.9931915783,351879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,32.99415432095956,,"rgba(38, 166, 154, 0.5)"
2026-01-09 00:00:00+00:00,38.6792083526,39.1552601477,37.8461177112,37.8957064398,569130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,33.18551813364321,,"rgba(38, 166, 154, 0.5)"
2026-01-12 00:00:00+00:00,42.4777049678,43.0628519659,40.0577750093,40.6330042617,1172931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,33.759889573976224,,"rgba(38, 166, 154, 0.5)"
2026-01-13 00:00:00+00:00,41.3371642086,43.1321770086,40.7578686805,42.9240035257,797582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,34.10358407159646,,"rgba(38, 166, 154, 0.5)"
2026-01-14 00:00:00+00:00,39.4924635026,42.1504193586,38.7585503185,41.7338740379,983948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,34.40773345357346,,"rgba(38, 166, 154, 0.5)"
2026-01-15 00:00:00+00:00,39.7602426373,40.1073637379,38.3122517606,39.1255069105,453545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,34.521008317799236,,"rgba(38, 166, 154, 0.5)"
2026-01-16 00:00:00+00:00,41.5652723605,41.9471055711,40.2561299239,40.7619349562,643676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,34.731401771605505,,"rgba(38, 166, 154, 0.5)"
2026-01-20 00:00:00+00:00,41.7933805123,42.9234084609,41.6545320721,42.1305838672,634721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,34.95230788057743,,"rgba(38, 166, 154, 0.5)"
2026-01-21 00:00:00+00:00,42.3190210361,42.6859776281,40.5635800416,42.0710773928,541275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,35.12387098401104,,"rgba(38, 166, 154, 0.5)"
2026-01-22 00:00:00+00:00,43.4893150324,43.9356135903,42.467787222,42.5173759507,495431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,35.30565124344839,,"rgba(38, 166, 154, 0.5)"
2026-01-23 00:00:00+00:00,42.7554018482,43.945531336,42.2595145617,43.6380812183,520926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,35.481164222231996,,"rgba(38, 166, 154, 0.5)"
2026-01-26 00:00:00+00:00,43.7372586757,44.1066947042,42.3487742733,43.6380812183,858276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,35.76838227403714,,"rgba(38, 166, 154, 0.5)"
2026-01-27 00:00:00+00:00,50.7292694163,52.4884791542,44.0645442848,44.0645442848,2099645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,36.854712505837036,,"rgba(38, 166, 154, 0.5)"
2026-01-28 00:00:00+00:00,53.545909204,55.172419504,51.5722778035,51.8698101754,1617089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,37.83393217764187,,"rgba(38, 166, 154, 0.5)"
2026-01-29 00:00:00+00:00,53.0896929004,57.1857218875,51.8698101754,56.0451811284,1837864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,38.8541055565384,,"rgba(38, 166, 154, 0.5)"
2026-01-30 00:00:00+00:00,51.4235116175,52.88142024,49.6798727405,50.6895984334,1132747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,39.319776434362794,,"rgba(38, 166, 154, 0.5)"
2026-02-02 00:00:00+00:00,50.8681178566,50.9573775681,47.307647139,49.9854384865,1190946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,39.71221886094282,,"rgba(38, 166, 154, 0.5)"
2026-02-03 00:00:00+00:00,52.2665200047,52.772325037,50.3723297474,52.4351216821,855859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,40.03171674394939,,"rgba(38, 166, 154, 0.5)"
2026-02-04 00:00:00+00:00,51.0565550255,53.1392816291,49.7177585292,52.5938056138,704199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,40.271584736379374,,"rgba(38, 166, 154, 0.5)"
2026-02-05 00:00:00+00:00,49.9358497578,50.853241238,48.5969540841,48.7655557615,634500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,40.45074310684051,,"rgba(38, 166, 154, 0.5)"
2026-02-06 00:00:00+00:00,54.8649693863,57.1559686503,50.2928886041,52.4053684449,1370978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,40.984052941289136,,"rgba(38, 166, 154, 0.5)"
2026-02-09 00:00:00+00:00,63.6124211215,66.1513640287,56.5212329235,56.8088475497,2042620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,42.14502948828121,62.09500602456667,"rgba(38, 166, 154, 0.5)"
2026-02-10 00:00:00+00:00,62.0751705331,66.0987999763,61.7776381611,64.4653472544,1368879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,42.89758860515789,62.58541790016319,"rgba(38, 166, 154, 0.5)"
2026-02-11 00:00:00+00:00,62.3528674136,65.9530091141,57.6419381911,63.7215163245,1187111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,43.468290203523736,62.42980436998831,"rgba(38, 166, 154, 0.5)"
2026-02-12 00:00:00+00:00,57.2253928704,62.9826442675,56.6799168552,62.4817981081,919335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,43.81898557525012,61.85214817024951,"rgba(38, 166, 154, 0.5)"
2026-02-13 00:00:00+00:00,60.4089892502,61.3610928404,56.3228780089,58.1973319521,1069401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,44.217768826077034,61.44826990157734,"rgba(38, 166, 154, 0.5)"
2026-02-17 00:00:00+00:00,58.2072496978,59.3378727112,54.7558741833,59.3378727112,1115171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,44.562094400942016,60.867035173916065,"rgba(38, 166, 154, 0.5)"
2026-02-18 00:00:00+00:00,57.2948170905,58.9666514885,56.352631246,58.5146998155,725913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,44.778491204202105,60.58031917159442,"rgba(38, 166, 154, 0.5)"
2026-02-19 00:00:00+00:00,58.1874142064,58.6932192387,56.0055101454,57.2948170905,697389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,44.98112428876882,60.35475951395923,"rgba(38, 166, 154, 0.5)"
2026-02-20 00:00:00+00:00,58.534535307,59.6789541373,57.0020092211,57.5692429022,743390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,45.20303855869696,60.207908012743864,"rgba(38, 166, 154, 0.5)"
2026-02-23 00:00:00+00:00,56.7034651784,60.305896627,56.0466682844,58.7136617326,758756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,45.41015544233493,60.027816051283814,"rgba(38, 166, 154, 0.5)"
2026-02-24 00:00:00+00:00,56.6835622422,57.1512812424,53.8871997088,55.7282213055,652315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,45.557793254665576,59.789537986177365,"rgba(38, 166, 154, 0.5)"
2026-02-25 00:00:00+00:00,55.9073477311,57.8875903664,54.7231230284,57.3005532638,600901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,45.69356052727867,59.606612623014634,"rgba(38, 166, 154, 0.5)"
2026-02-26 00:00:00+00:00,56.1063770929,56.444727008,54.240476826,55.1510361563,515817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,45.80111400855464,59.43978784250121,"rgba(38, 166, 154, 0.5)"
2026-02-27 00:00:00+00:00,57.1910871148,57.3503106042,55.3004076923,56.006862412,797768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,45.979728214068324,59.26893412208794,"rgba(38, 166, 154, 0.5)"
