date,Close,High,Low,Open,Volume,OB_c0,OB_High_c0,OB_Low_c0,OB_Mitigated_Index_c0,OB,OB_High,OB_Low,OB_Mitigated_Index,aVWAP_OB_bull_c0_572,aVWAP_OB_bull_c0_566,aVWAP_OB_bull_c0_517,aVWAP_OB_bull_c0_387,aVWAP_OB_bull_c0_320,aVWAP_OB_bear_c0_115,aVWAP_QQEMOD_bull_dot_c0_418,aVWAP_QQEMOD_bull_dot_c0_456,aVWAP_QQEMOD_bull_dot_c0_479,aVWAP_QQEMOD_bull_dot_c0_542,aVWAP_QQEMOD_bull_dot_c0_582,aVWAP_QQEMOD_bear_dot_c0_410,aVWAP_QQEMOD_bear_dot_c0_426,aVWAP_QQEMOD_bear_dot_c0_467,aVWAP_QQEMOD_bear_dot_c0_501,aVWAP_QQEMOD_bear_dot_c0_563,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2023-08-17 00:00:00+00:00,0.0731,0.0731,0.0731,0.0731,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,#000000
2023-08-18 00:00:00+00:00,0.0731,0.0731,0.0731,0.0731,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,#000000
2023-08-21 00:00:00+00:00,0.0731,0.0731,0.0731,0.0731,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,#000000
2023-08-22 00:00:00+00:00,0.125,0.125,0.0501,0.0501,24329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.10003333333333335,,"rgba(38, 166, 154, 0.5)"
2023-08-23 00:00:00+00:00,0.148,0.148,0.0988,0.125,25000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.11603136018704348,,"rgba(38, 166, 154, 0.5)"
2023-08-24 00:00:00+00:00,0.148,0.148,0.148,0.148,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.11603136018704348,,"rgba(38, 166, 154, 0.5)"
2023-08-25 00:00:00+00:00,0.148,0.148,0.148,0.148,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.11603136018704348,,"rgba(38, 166, 154, 0.5)"
2023-08-28 00:00:00+00:00,0.148,0.148,0.148,0.148,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.11603136018704348,,"rgba(38, 166, 154, 0.5)"
2023-08-29 00:00:00+00:00,0.148,0.148,0.148,0.148,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.11603136018704348,,"rgba(38, 166, 154, 0.5)"
2023-08-30 00:00:00+00:00,0.148,0.148,0.148,0.148,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.11603136018704348,,"rgba(38, 166, 154, 0.5)"
2023-08-31 00:00:00+00:00,0.148,0.148,0.148,0.148,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.11603136018704348,,"rgba(38, 166, 154, 0.5)"
2023-09-01 00:00:00+00:00,0.148,0.148,0.148,0.148,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.11603136018704348,,"rgba(38, 166, 154, 0.5)"
