date,Close,High,Low,Open,Volume,OB_c0,OB_High_c0,OB_Low_c0,OB_Mitigated_Index_c0,OB,OB_High,OB_Low,OB_Mitigated_Index,aVWAP_OB_bull_c0_1230,aVWAP_OB_bull_c0_1222,aVWAP_OB_bull_c0_1201,aVWAP_OB_bull_c0_1191,aVWAP_OB_bull_c0_1123,aVWAP_OB_bull_c0_700,aVWAP_OB_bull_c0_686,aVWAP_OB_bull_c0_22,aVWAP_OB_bear_c0_1149,aVWAP_OB_bear_c0_526,aVWAP_OB_bear_c0_454,aVWAP_OB_bear_c0_433,aVWAP_OB_bear_c0_294,aVWAP_QQEMOD_bull_dot_c0_862,aVWAP_QQEMOD_bull_dot_c0_908,aVWAP_QQEMOD_bull_dot_c0_1000,aVWAP_QQEMOD_bull_dot_c0_1149,aVWAP_QQEMOD_bull_dot_c0_1240,aVWAP_QQEMOD_bear_dot_c0_830,aVWAP_QQEMOD_bear_dot_c0_879,aVWAP_QQEMOD_bear_dot_c0_955,aVWAP_QQEMOD_bear_dot_c0_1010,aVWAP_QQEMOD_bear_dot_c0_1191,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2021-07-09 00:00:00+00:00,21.43,21.519,21.29,21.31,36622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2021-07-12 00:00:00+00:00,20.4,20.5456,20.35,20.54,57517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-13 00:00:00+00:00,20.92,20.95,20.7501,20.89,30378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-14 00:00:00+00:00,20.74,21.0936,20.66,20.96,81024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-15 00:00:00+00:00,20.8,21.0999,20.74,20.97,22313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-16 00:00:00+00:00,20.99,21.06,20.72,20.9,64851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-19 00:00:00+00:00,20.7,21.12,20.4998,21.12,32169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-20 00:00:00+00:00,20.29,20.29,19.86,20.09,78069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-21 00:00:00+00:00,20.59,20.6399,20.37,20.37,42218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-22 00:00:00+00:00,19.75,20.02,19.71,19.94,33625,1.0,20.02,19.71,0.0,0.0,0.0,0.0,0.0,,,,,,,,19.826666666666668,,,,,,,,,,,,,,,,19.826666666666668,,"rgba(239, 83, 80, 0.5)"
2021-07-23 00:00:00+00:00,20.04,20.05,19.8805,19.93,35449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,19.91057539498702,,,,,,,,,,,,,,,,19.91057539498702,,"rgba(239, 83, 80, 0.5)"
2021-07-26 00:00:00+00:00,20.96,20.98,20.49,20.49,73750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,20.3750110964077,,,,,,,,,,,,,,,,20.3750110964077,,"rgba(239, 83, 80, 0.5)"
2021-07-27 00:00:00+00:00,20.96,21.11,20.78,20.96,48047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,20.51975017070866,,,,,,,,,,,,,,,,20.51975017070866,,"rgba(239, 83, 80, 0.5)"
2021-07-28 00:00:00+00:00,21.29,21.29,21.01,21.06,17755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,20.577358773594856,,,,,,,,,,,,,,,,20.577358773594856,,#000000
2021-07-29 00:00:00+00:00,21.23,21.3932,21.07,21.2,27392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,20.653227421778563,,,,,,,,,,,,,,,,20.653227421778563,,#000000
2021-07-30 00:00:00+00:00,21.07,21.13,20.89,21.13,27182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,20.69213863842452,,,,,,,,,,,,,,,,20.69213863842452,,#000000
2021-08-02 00:00:00+00:00,21.44,21.75,21.36,21.61,48645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,20.82075755466124,,,,,,,,,,,,,,,,20.82075755466124,,"rgba(38, 166, 154, 0.5)"
2021-08-03 00:00:00+00:00,21.4192,21.7,21.3316,21.56,25377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,20.870638501738718,,,,,,,,,,,,,,,,20.870638501738718,,"rgba(38, 166, 154, 0.5)"
2021-08-04 00:00:00+00:00,21.96,21.96,21.58,21.61,47781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,20.990114250624888,,,,,,,,,,,,,,,,20.990114250624888,,"rgba(38, 166, 154, 0.5)"
2021-08-05 00:00:00+00:00,22.24,22.26,21.6595,21.9,35991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,21.08099516461834,,,,,,,,,,,,,,,,21.08099516461834,,"rgba(38, 166, 154, 0.5)"
2021-08-06 00:00:00+00:00,22.52,22.54,22.25,22.45,55029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,21.237712901127328,,,,,,,,,,,,,,,,21.237712901127328,,"rgba(38, 166, 154, 0.5)"
2021-08-09 00:00:00+00:00,22.52,22.56,22.24,22.56,40682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,21.332373188440858,,,,,,,,,,,,,,,,21.332373188440858,,"rgba(38, 166, 154, 0.5)"
2021-08-10 00:00:00+00:00,22.63,22.72,22.4805,22.52,55451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,21.45621166284487,,,,,,,,,,,,,,,,21.45621166284487,,"rgba(38, 166, 154, 0.5)"
2021-08-11 00:00:00+00:00,23.0,23.0,22.6376,22.69,70091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,21.611508107265067,,,,,,,,,,,,,,,,21.611508107265067,,"rgba(38, 166, 154, 0.5)"
2021-08-12 00:00:00+00:00,22.15,22.88,22.105,22.88,24941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,21.64017377265978,,,,,,,,,,,,,,,,21.64017377265978,,"rgba(38, 166, 154, 0.5)"
2021-08-13 00:00:00+00:00,21.81,22.13,21.81,22.13,18479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,21.647625366783974,,,,,,,,,,,,,,,,21.647625366783974,,"rgba(38, 166, 154, 0.5)"
2021-08-16 00:00:00+00:00,22.76,22.9923,22.73,22.73,99624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,21.797298785757977,,,,,,,,,,,,,,,,21.797298785757977,,"rgba(38, 166, 154, 0.5)"
2021-08-17 00:00:00+00:00,22.57,22.93,22.45,22.93,20944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,21.819449863584026,,,,,,,,,,,,,,,,21.819449863584026,,"rgba(38, 166, 154, 0.5)"
2021-08-18 00:00:00+00:00,22.35,22.79,21.91,22.79,16797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,21.830277693657923,,,,,,,,,,,,,,,,21.830277693657923,,"rgba(38, 166, 154, 0.5)"
2021-08-19 00:00:00+00:00,21.22,21.79,20.76,21.79,41637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,21.802656208059577,,,,,,,,,,,,,,,,21.802656208059577,,#000000
2021-08-20 00:00:00+00:00,21.31,21.66,21.15,21.19,35952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,21.78551801564328,,,,,,,,,,,,,,,,21.78551801564328,,#000000
2021-08-23 00:00:00+00:00,21.86,22.0,21.62,22.0,27174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,21.78672321015598,,,,,,,,,,,,,,,,21.78672321015598,,#000000
2021-08-24 00:00:00+00:00,22.46,22.4799,22.18,22.18,42874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,21.812632035190852,,,,,,,,,,,,,,,,21.812632035190852,,#000000
2021-08-25 00:00:00+00:00,22.34,22.3699,22.07,22.29,41149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,21.830824410450628,,,,,,,,,,,,,,,,21.830824410450628,,"rgba(38, 166, 154, 0.5)"
2021-08-26 00:00:00+00:00,22.41,22.67,22.41,22.52,25871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,21.84742476470953,,,,,,,,,,,,,,,,21.84742476470953,,"rgba(38, 166, 154, 0.5)"
2021-08-27 00:00:00+00:00,23.72,23.73,22.84,22.84,42468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,21.909646094657226,,,,,,,,,,,,,,,,21.909646094657226,,"rgba(38, 166, 154, 0.5)"
2021-08-30 00:00:00+00:00,24.05,24.09,23.7789,23.96,65932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,22.028344426072785,,,,,,,,,,,,,,,,22.028344426072785,,"rgba(38, 166, 154, 0.5)"
2021-08-31 00:00:00+00:00,23.91,24.045,23.84,23.85,43830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,22.098452234928033,,,,,,,,,,,,,,,,22.098452234928033,,"rgba(38, 166, 154, 0.5)"
2021-09-01 00:00:00+00:00,23.8,23.92,23.5,23.88,47917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,22.16199703751816,,,,,,,,,,,,,,,,22.16199703751816,,"rgba(38, 166, 154, 0.5)"
2021-09-02 00:00:00+00:00,24.25,24.37,24.12,24.27,56221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,22.25256662697238,,,,,,,,,,,,,,,,22.25256662697238,,"rgba(38, 166, 154, 0.5)"
2021-09-03 00:00:00+00:00,24.5,24.65,24.25,24.54,80757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,22.382623548785507,,,,,,,,,,,,,,,,22.382623548785507,,"rgba(38, 166, 154, 1.0)"
2021-09-07 00:00:00+00:00,24.61,24.83,24.45,24.78,87383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,22.516930004370135,,,,,,,,,,,,,,,,22.516930004370135,,"rgba(38, 166, 154, 1.0)"
2021-09-08 00:00:00+00:00,24.91,24.91,24.64,24.78,36966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,22.573718549350534,,,,,,,,,,,,,,,,22.573718549350534,,"rgba(38, 166, 154, 1.0)"
2021-09-09 00:00:00+00:00,24.73,24.95,24.6201,24.79,35891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,22.62499250925374,,,,,,,,,,,,,,,,22.62499250925374,,"rgba(38, 166, 154, 1.0)"
2021-09-10 00:00:00+00:00,24.12,24.35,23.91,24.35,53010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,22.675118793260218,,,,,,,,,,,,,,,,22.675118793260218,,"rgba(38, 166, 154, 0.75)"
2021-09-13 00:00:00+00:00,24.32,24.61,24.05,24.61,20598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,22.696265922424967,,,,,,,,,,,,,,,,22.696265922424967,,"rgba(38, 166, 154, 0.75)"
2021-09-14 00:00:00+00:00,23.5699,23.83,23.4,23.83,48173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,22.722541306486963,,,,,,,,,,,,,,,,22.722541306486963,,"rgba(38, 166, 154, 0.75)"
2021-09-15 00:00:00+00:00,23.5,24.11,23.44,23.87,53392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,22.752536510572373,,,,,,,,,,,,,,,,22.752536510572373,,"rgba(38, 166, 154, 0.5)"
2021-09-16 00:00:00+00:00,23.4,23.4146,23.01,23.36,52236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,22.768017367778306,,,,,,,,,,,,,,,,22.768017367778306,,#000000
2021-09-17 00:00:00+00:00,23.59,23.6999,23.4201,23.6,13117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,22.773941970548584,,,,,,,,,,,,,,,,22.773941970548584,,#000000
2021-09-20 00:00:00+00:00,23.95,24.08,23.48,23.48,56567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,22.80675328311538,,,,,,,,,,,,,,,,22.80675328311538,,#000000
2021-09-21 00:00:00+00:00,23.78,23.8399,23.6301,23.75,38227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,22.826031508885386,,,,,,,,,,,,,,,,22.826031508885386,,#000000
2021-09-22 00:00:00+00:00,23.96,23.978,23.7001,23.77,17838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,22.83598240028132,,,,,,,,,,,,,,,,22.83598240028132,,"rgba(38, 166, 154, 0.5)"
2021-09-23 00:00:00+00:00,23.9,24.1,23.75,24.1,63093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,22.870924970724715,,,,,,,,,,,,,,,,22.870924970724715,,"rgba(38, 166, 154, 0.5)"
2021-09-24 00:00:00+00:00,25.27,25.29,24.55,24.55,79411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,22.955616140645297,,,,,,,,,,,,,,,,22.955616140645297,,"rgba(38, 166, 154, 1.0)"
2021-09-27 00:00:00+00:00,25.62,25.66,25.25,25.44,63909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,23.033552820512817,,,,,,,,,,,,,,,,23.033552820512817,,"rgba(38, 166, 154, 1.0)"
2021-09-28 00:00:00+00:00,24.54,25.48,24.4,25.48,63886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,23.086032122761164,,,,,,,,,,,,,,,,23.086032122761164,,"rgba(38, 166, 154, 1.0)"
2021-09-29 00:00:00+00:00,24.7,24.88,24.37,24.48,50950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,23.122097101208542,,,,,,,,,,,,,,,,23.122097101208542,,"rgba(38, 166, 154, 0.75)"
2021-09-30 00:00:00+00:00,24.25,24.44,24.0,24.12,35189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,23.139465508356903,,,,,,,,,,,,,,,,23.139465508356903,,"rgba(38, 166, 154, 0.5)"
2021-10-01 00:00:00+00:00,24.95,25.1699,24.47,25.06,40736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,23.17019209977366,,,,,,,,,,,,,,,,23.17019209977366,,"rgba(38, 166, 154, 0.5)"
2021-10-04 00:00:00+00:00,25.13,25.4086,24.8812,25.14,35203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,23.200072789824763,,,,,,,,,,,,,,,,23.200072789824763,,"rgba(38, 166, 154, 0.5)"
2021-10-05 00:00:00+00:00,25.46,25.8,25.3375,25.43,65136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,23.26375363265534,,,,,,,,,,,,,,,,23.26375363265534,,"rgba(38, 166, 154, 0.5)"
2021-10-06 00:00:00+00:00,23.69,23.87,23.2,23.54,146752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,23.28246580005794,,,,,,,,,,,,,,,,23.28246580005794,,"rgba(38, 166, 154, 0.5)"
2021-10-07 00:00:00+00:00,23.85,23.9499,23.0,23.77,83751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,23.292629675331558,,,,,,,,,,,,,,,,23.292629675331558,,#000000
2021-10-08 00:00:00+00:00,22.8,23.56,22.8,23.56,70449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,23.286354939664623,,,,,,,,,,,,,,,,23.286354939664623,,"rgba(239, 83, 80, 1.0)"
2021-10-11 00:00:00+00:00,23.25,23.6021,23.25,23.3,56515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,23.288023936129882,,,,,,,,,,,,,,,,23.288023936129882,,"rgba(239, 83, 80, 1.0)"
2021-10-12 00:00:00+00:00,23.4,23.45,23.2,23.25,12048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,23.288294942509545,,,,,,,,,,,,,,,,23.288294942509545,,"rgba(239, 83, 80, 1.0)"
2021-10-13 00:00:00+00:00,23.4,23.49,23.0001,23.4,29991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,23.288385447059866,,,,,,,,,,,,,,,,23.288385447059866,,"rgba(239, 83, 80, 1.0)"
2021-10-14 00:00:00+00:00,24.38,24.39,23.69,23.69,60592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,23.306801533487267,,,,,,,,,,,,,,,,23.306801533487267,,#000000
2021-10-15 00:00:00+00:00,23.17,24.24,23.1,24.24,56449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,23.310624064101045,,,,,,,,,,,,,,,,23.310624064101045,,"rgba(239, 83, 80, 1.0)"
2021-10-18 00:00:00+00:00,22.57,23.3399,22.57,23.15,71635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,23.29896577216436,,,,,,,,,,,,,,,,23.29896577216436,,"rgba(239, 83, 80, 1.0)"
2021-10-19 00:00:00+00:00,21.77,22.3831,21.311,22.3,191321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,23.20965285743502,,,,,,,,,,,,,,,,23.20965285743502,,"rgba(239, 83, 80, 1.0)"
2021-10-20 00:00:00+00:00,22.75,22.9199,22.14,22.14,51151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,23.200009853606602,,,,,,,,,,,,,,,,23.200009853606602,,"rgba(239, 83, 80, 1.0)"
2021-10-21 00:00:00+00:00,23.0,23.09,22.8475,23.04,18336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,23.198758002770987,,,,,,,,,,,,,,,,23.198758002770987,,"rgba(239, 83, 80, 1.0)"
2021-10-22 00:00:00+00:00,23.39,23.57,23.0,23.5,24766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,23.19967921670148,,,,,,,,,,,,,,,,23.19967921670148,,"rgba(239, 83, 80, 0.75)"
2021-10-25 00:00:00+00:00,23.45,23.4652,23.1306,23.32,17792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,23.200487693314944,,,,,,,,,,,,,,,,23.200487693314944,,"rgba(239, 83, 80, 0.75)"
2021-10-26 00:00:00+00:00,23.62,23.65,23.48,23.48,185038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,23.22094830229482,,,,,,,,,,,,,,,,23.22094830229482,,#000000
2021-10-27 00:00:00+00:00,23.48,23.66,23.2702,23.44,33584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,23.223341506652805,,,,,,,,,,,,,,,,23.223341506652805,,#000000
2021-10-28 00:00:00+00:00,23.27,23.27,22.88,22.95,31050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,23.222607796946082,,,,,,,,,,,,,,,,23.222607796946082,,#000000
2021-10-29 00:00:00+00:00,23.08,23.22,23.05,23.11,46798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,23.221220502724083,,,,,,,,,,,,,,,,23.221220502724083,,#000000
2021-11-01 00:00:00+00:00,22.28,23.345,22.28,23.09,63293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,23.211018884076672,,,,,,,,,,,,,,,,23.211018884076672,,"rgba(239, 83, 80, 1.0)"
2021-11-02 00:00:00+00:00,23.47,23.5,23.19,23.41,43737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,23.213106029104942,,,,,,,,,,,,,,,,23.213106029104942,,"rgba(239, 83, 80, 1.0)"
2021-11-03 00:00:00+00:00,23.53,23.7,23.49,23.59,52922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,23.218211949485255,,,,,,,,,,,,,,,,23.218211949485255,,#000000
2021-11-04 00:00:00+00:00,23.58,24.0799,23.29,23.9,30577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,23.22171907224027,,,,,,,,,,,,,,,,23.22171907224027,,#000000
2021-11-05 00:00:00+00:00,23.53,23.6,23.3,23.58,58106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,23.225594666156343,,,,,,,,,,,,,,,,23.225594666156343,,#000000
2021-11-08 00:00:00+00:00,23.93,23.95,23.65,23.78,38931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,23.23182291260123,,,,,,,,,,,,,,,,23.23182291260123,,"rgba(38, 166, 154, 0.5)"
2021-11-09 00:00:00+00:00,23.91,24.045,23.72,23.87,18897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,23.235036419157474,,,,,,,,,,,,,,,,23.235036419157474,,"rgba(38, 166, 154, 0.5)"
2021-11-10 00:00:00+00:00,24.89,24.95,24.26,24.26,111789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,23.276060221476566,,,,,,,,,,,,,,,,23.276060221476566,,"rgba(38, 166, 154, 0.5)"
2021-11-11 00:00:00+00:00,25.1,25.1999,24.74,24.91,37096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,23.2920550567444,,,,,,,,,,,,,,,,23.2920550567444,,"rgba(38, 166, 154, 1.0)"
2021-11-12 00:00:00+00:00,25.0,25.1999,24.8101,25.16,31967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,23.305525544648717,,,,,,,,,,,,,,,,23.305525544648717,,"rgba(38, 166, 154, 1.0)"
2021-11-15 00:00:00+00:00,26.36,26.48,25.45,25.45,214105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,23.445309049962933,,,,,,,,,,,,,,,,23.445309049962933,,"rgba(38, 166, 154, 1.0)"
2021-11-16 00:00:00+00:00,26.81,26.8214,26.18,26.29,43118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,23.47684655592507,,,,,,,,,,,,,,,,23.47684655592507,,"rgba(38, 166, 154, 1.0)"
