date,Close,High,Low,Open,Volume,color,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL
2026-06-04 00:00:00+00:00,271.53,275.77,271.34,272.38,534556,#000000,,,False,False,False,False,False
2026-06-05 00:00:00+00:00,275.92,277.7,271.13,273.26,170563,"rgba(38, 166, 154, 0.5)",100.0,,False,False,True,False,False
2026-06-08 00:00:00+00:00,276.61,278.05,274.16,274.16,475283,"rgba(38, 166, 154, 0.5)",100.0,50.0,False,False,True,False,True
2026-06-09 00:00:00+00:00,277.77,279.51,275.5,275.76,711029,"rgba(38, 166, 154, 0.5)",100.0,50.0,False,False,True,False,True
2026-06-10 00:00:00+00:00,282.25,283.18,277.14,278.06,300379,"rgba(38, 166, 154, 0.5)",100.0,50.0,False,False,True,False,True
