date,Close,High,Low,Open,Volume,OB_c0,OB_High_c0,OB_Low_c0,OB_Mitigated_Index_c0,OB,OB_High,OB_Low,OB_Mitigated_Index,aVWAP_OB_bull_c0_1159,aVWAP_OB_bull_c0_1102,aVWAP_OB_bull_c0_1039,aVWAP_OB_bull_c0_766,aVWAP_OB_bull_c0_268,aVWAP_OB_bull_c0_73,aVWAP_OB_bull_c0_32,aVWAP_OB_bear_c0_1154,aVWAP_OB_bear_c0_1142,aVWAP_OB_bear_c0_1058,aVWAP_OB_bear_c0_1029,aVWAP_OB_bear_c0_998,aVWAP_OB_bear_c0_921,aVWAP_OB_bear_c0_905,aVWAP_OB_bear_c0_882,aVWAP_OB_bear_c0_134,aVWAP_OB_bear_c0_95,aVWAP_QQEMOD_bull_dot_c0_998,aVWAP_QQEMOD_bull_dot_c0_1017,aVWAP_QQEMOD_bull_dot_c0_1029,aVWAP_QQEMOD_bull_dot_c0_1052,aVWAP_QQEMOD_bull_dot_c0_1142,aVWAP_QQEMOD_bear_dot_c0_1009,aVWAP_QQEMOD_bear_dot_c0_1021,aVWAP_QQEMOD_bear_dot_c0_1039,aVWAP_QQEMOD_bear_dot_c0_1082,aVWAP_QQEMOD_bear_dot_c0_1159,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2021-07-06 00:00:00+00:00,99.23,100.04,97.86,98.18,449536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-07 00:00:00+00:00,98.83,100.54,98.49,100.54,402752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-08 00:00:00+00:00,98.11,98.75,95.5544,96.75,479111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-09 00:00:00+00:00,99.22,99.34,97.355,98.5,404222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-12 00:00:00+00:00,96.16,99.85,95.73,99.48,801569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-13 00:00:00+00:00,95.84,97.14,95.2575,95.79,497856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-14 00:00:00+00:00,96.01,97.4,95.27,96.98,814610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2021-07-15 00:00:00+00:00,95.4,96.31,94.325,96.21,450730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2021-07-16 00:00:00+00:00,95.31,97.11,95.11,96.17,318271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-19 00:00:00+00:00,95.65,95.81,93.53,93.64,408946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-20 00:00:00+00:00,97.6,98.38,95.34,96.49,855116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2021-07-21 00:00:00+00:00,97.41,97.72,96.25,97.21,709176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2021-07-22 00:00:00+00:00,98.8,98.8,97.0,97.97,815348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-23 00:00:00+00:00,100.35,100.75,99.015,99.16,270917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-26 00:00:00+00:00,99.59,100.23,97.71,100.23,290125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-27 00:00:00+00:00,98.42,99.565,96.76,99.49,485573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-28 00:00:00+00:00,98.59,99.675,97.86,99.09,386328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-29 00:00:00+00:00,98.12,99.62,98.01,98.45,361952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-30 00:00:00+00:00,98.4,99.62,97.05,97.05,492214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-02 00:00:00+00:00,98.52,99.675,98.08,98.94,821282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-03 00:00:00+00:00,97.57,98.75,96.53,98.3,712311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-04 00:00:00+00:00,100.0,100.38,97.565,98.0,1290487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-05 00:00:00+00:00,98.74,99.38,93.32,97.54,1554500,1.0,99.38,93.32,137.0,1.0,99.38,93.32,137.0,,,,,,,97.14666666666668,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-06 00:00:00+00:00,102.5,102.63,97.9,98.93,957317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,98.61908073053624,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-09 00:00:00+00:00,106.4,107.71,102.53,103.11,1358899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,101.05116037704651,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-10 00:00:00+00:00,105.73,108.74,104.68,106.83,1825910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,102.76025413229983,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-11 00:00:00+00:00,105.4,105.585,103.13,104.68,2712175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,103.38751253973862,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-12 00:00:00+00:00,107.23,107.64,104.62,105.7,580433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,103.58826998551824,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-13 00:00:00+00:00,106.38,107.7874,105.63,107.5,412128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,103.7202573603059,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-16 00:00:00+00:00,106.42,107.02,103.78,103.78,693769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,103.85906039628412,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-17 00:00:00+00:00,105.61,106.15,104.41,106.15,481231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,103.92871909333284,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-18 00:00:00+00:00,105.43,106.2075,105.15,105.3,623484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,104.021525642174,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-19 00:00:00+00:00,105.22,105.97,104.21,104.83,478223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,104.06705474544349,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-20 00:00:00+00:00,106.2,106.71,105.18,105.18,434644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,104.13749168035818,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-23 00:00:00+00:00,108.28,108.82,106.41,106.6,632914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,104.32118288968704,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-24 00:00:00+00:00,109.29,109.86,108.23,108.23,606257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,104.5393811737779,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-25 00:00:00+00:00,109.75,109.945,108.51,109.57,448444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,104.69738196590204,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-26 00:00:00+00:00,109.31,110.83,109.16,110.0,572248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,104.89921690707357,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-27 00:00:00+00:00,110.75,111.46,109.79,110.07,645638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,105.1471614847633,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-30 00:00:00+00:00,111.45,112.1,109.82,111.2,490965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,105.3363456583184,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-31 00:00:00+00:00,112.35,112.93,111.19,111.64,867455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,105.69761168895062,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-09-01 00:00:00+00:00,113.22,113.75,112.32,112.64,583161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,105.95202751767143,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2021-09-02 00:00:00+00:00,114.07,114.19,113.33,113.49,484633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,106.17181574296386,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2021-09-03 00:00:00+00:00,115.96,116.28,113.51,113.64,602591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,106.47493683623868,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2021-09-07 00:00:00+00:00,116.11,116.7,114.16,116.1,1901901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,107.35030959557707,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2021-09-08 00:00:00+00:00,113.21,115.92,112.82,115.59,1191323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,107.72410254291145,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)"
2021-09-09 00:00:00+00:00,112.35,114.94,112.06,112.7,840561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,107.93031788846604,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)"
2021-09-10 00:00:00+00:00,109.85,113.835,109.81,113.52,605141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,108.01698412127833,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-09-13 00:00:00+00:00,109.75,110.72,108.7,110.06,1290418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,108.10920519102508,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-09-14 00:00:00+00:00,106.96,110.49,105.89,109.87,1979109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,108.08400615554027,,,,,,,,,,,,,,,,,,,,,,,#000000
2021-09-15 00:00:00+00:00,107.61,108.0,105.85,106.66,1337340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,108.03823575150666,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)"
2021-09-16 00:00:00+00:00,109.17,110.105,107.08,107.47,1507969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,108.07747152481319,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)"
2021-09-17 00:00:00+00:00,109.16,110.03,107.51,109.37,27197347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,108.47767441456,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)"
2021-09-20 00:00:00+00:00,106.15,107.8,104.89,107.43,1452561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,108.42201237804484,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)"
2021-09-21 00:00:00+00:00,105.9,108.1,105.73,106.92,1518947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,108.37439899833478,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)"
2021-09-22 00:00:00+00:00,108.59,108.97,106.04,106.04,1348342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,108.36303035311813,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)"
2021-09-23 00:00:00+00:00,112.94,113.065,109.25,109.46,1215651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,108.43008481807904,,,,,,,,,,,,,,,,,,,,,,,#000000
2021-09-24 00:00:00+00:00,114.92,114.97,111.94,112.07,1344831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,108.54818882244642,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-09-27 00:00:00+00:00,115.91,116.12,111.96,114.05,1144858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,108.65771023550019,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-09-28 00:00:00+00:00,113.0,114.99,112.555,114.7,1443471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,108.76497199672349,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-09-29 00:00:00+00:00,112.98,114.88,112.08,114.0,1023664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,108.83510246803205,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-09-30 00:00:00+00:00,112.62,114.22,112.35,113.27,784325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,108.8844708064496,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-10-01 00:00:00+00:00,114.57,115.14,111.48,112.96,774551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,108.93970475117911,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-10-04 00:00:00+00:00,112.01,114.09,110.19,113.61,1113358,1.0,114.09,110.19,108.0,1.0,114.09,110.19,108.0,,,,,,112.09666666666668,108.99059806212578,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-10-05 00:00:00+00:00,113.31,114.18,111.83,112.43,662850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,112.47358113839522,109.02972771521858,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-10-06 00:00:00+00:00,116.11,116.22,112.13,112.31,812131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,113.20980599012212,109.09639365065767,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-10-07 00:00:00+00:00,118.53,120.04,117.0,117.32,926609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,114.61055566208472,109.2186237706437,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-10-08 00:00:00+00:00,118.9,120.25,117.64,118.9,693686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,115.32250592076511,109.31198346998883,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-10-11 00:00:00+00:00,116.98,118.93,116.92,118.6,674231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,115.63836544596938,109.38880087278527,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-10-12 00:00:00+00:00,119.93,120.88,117.0,117.56,889937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,116.1982193886666,109.50808180767409,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2021-10-13 00:00:00+00:00,122.84,123.55,120.51,120.75,1477859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,117.44190894917489,109.75947348243085,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2021-10-14 00:00:00+00:00,122.66,125.55,122.26,124.11,960978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,118.14969486643695,109.93272146309991,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2021-10-15 00:00:00+00:00,122.42,123.26,122.06,123.26,782706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,118.53522893366147,110.06137532481313,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2021-10-18 00:00:00+00:00,123.43,123.49,121.85,122.83,693091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,118.84917739912467,110.17619859621145,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2021-10-19 00:00:00+00:00,124.71,125.87,123.65,124.0,697968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,119.245303753871,110.305992794887,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2021-10-20 00:00:00+00:00,124.11,126.6,123.85,125.29,435968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,119.47123826935562,110.38650718512794,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2021-10-21 00:00:00+00:00,127.89,128.26,122.7,123.89,789318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,119.93433815848441,110.54422020706235,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2021-10-22 00:00:00+00:00,128.07,129.24,127.24,128.0,513682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,120.28382927764561,110.65737714617934,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2021-10-25 00:00:00+00:00,128.99,130.32,127.77,128.41,664943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,120.73838751801797,110.80866195697728,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2021-10-26 00:00:00+00:00,127.41,130.35,126.37,129.79,655657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,121.09462023151355,110.9474927202098,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2021-10-27 00:00:00+00:00,125.0,128.38,124.89,127.41,1082370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,121.46680457191228,111.14621310266104,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)"
2021-10-28 00:00:00+00:00,125.66,127.33,124.765,125.5,628810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,121.651492994176,111.25798499556721,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)"
2021-10-29 00:00:00+00:00,125.25,126.31,124.49,124.76,806876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,121.83843976510387,111.39348957564613,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-11-01 00:00:00+00:00,127.02,127.08,124.51,125.05,993783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,122.09425184114316,111.56683123219823,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-11-02 00:00:00+00:00,130.32,130.35,127.74,128.08,1173741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,122.57174519157863,111.81094963673794,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)"
2021-11-03 00:00:00+00:00,128.21,130.37,126.135,130.04,1636354,-1.0,130.37,126.135,0.0,0.0,0.0,0.0,0.0,,,,,,123.04083955425294,112.11740390967223,,,,,,,,,,128.23833333333334,,,,,,,,,,,,128.23833333333334,"rgba(38, 166, 154, 0.5)"
2021-11-04 00:00:00+00:00,121.65,124.17,119.01,123.69,2806727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,122.86293394155913,112.41172841207657,,,,,,,,,,124.05116633555261,,,,,,,,,,,,124.05116633555261,"rgba(38, 166, 154, 0.5)"
2021-11-05 00:00:00+00:00,123.47,124.55,121.385,122.78,1302942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,122.87778055562825,112.56388374429429,,,,,,,,,,123.84342063081428,,,,,,,,,,,,123.84342063081428,"rgba(38, 166, 154, 0.5)"
2021-11-08 00:00:00+00:00,123.98,125.57,123.82,124.29,800649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,122.92900728947468,112.66668304369188,,,,,,,,,,123.91841977929143,,,,,,,,,,,,123.91841977929143,#000000
2021-11-09 00:00:00+00:00,121.47,124.99,120.7725,124.09,739325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,122.91393447372285,112.74384285911061,,,,,,,,,,123.76544190280342,,,,,,,,,,,,123.76544190280342,#000000
2021-11-10 00:00:00+00:00,119.02,121.41,118.425,120.77,884704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,122.80307924141482,112.80837178923974,,,,,,,,,,123.31640288646389,,,,,,,,,,,,123.31640288646389,"rgba(239, 83, 80, 1.0)"
2021-11-11 00:00:00+00:00,119.95,120.88,119.545,119.87,1019369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,122.70315651790429,112.88665821538238,,,,,,,,,,122.96241024342942,,,,,,,,,,,,122.96241024342942,"rgba(239, 83, 80, 1.0)"
