date,Close,High,Low,Open,Volume,OB_c0,OB_High_c0,OB_Low_c0,OB_Mitigated_Index_c0,OB,OB_High,OB_Low,OB_Mitigated_Index,aVWAP_OB_bull_c0_500,aVWAP_OB_bull_c0_393,aVWAP_OB_bull_c0_319,aVWAP_OB_bull_c0_294,aVWAP_OB_bull_c0_265,aVWAP_OB_bull_c0_244,aVWAP_OB_bull_c0_26,aVWAP_OB_bear_c0_442,aVWAP_OB_bear_c0_1,aVWAP_QQEMOD_bull_dot_c0_133,aVWAP_QQEMOD_bull_dot_c0_194,aVWAP_QQEMOD_bull_dot_c0_442,aVWAP_QQEMOD_bull_dot_c0_482,aVWAP_QQEMOD_bull_dot_c0_507,aVWAP_QQEMOD_bear_dot_c0_116,aVWAP_QQEMOD_bear_dot_c0_161,aVWAP_QQEMOD_bear_dot_c0_220,aVWAP_QQEMOD_bear_dot_c0_462,aVWAP_QQEMOD_bear_dot_c0_500,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2024-05-22 00:00:00+00:00,9.4594450939,9.4688387831,9.4594450939,9.4688387831,7150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,#000000
2024-05-23 00:00:00+00:00,9.482929317,9.534594608,9.482929317,9.534594608,1231,-1.0,9.534595,9.482929,10.0,-1.0,9.534595,9.482929,10.0,,,,,,,,,9.500151080666667,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2024-05-24 00:00:00+00:00,9.4735356278,9.4735356278,9.4735356278,9.4735356278,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,9.498375371908315,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2024-05-28 00:00:00+00:00,9.4735356278,9.4735356278,9.4735356278,9.4735356278,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,9.498059297320111,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2024-05-29 00:00:00+00:00,9.4547482492,9.4547482492,9.4547482492,9.4547482492,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,9.49695361775468,,,,,,,,,,,9.4547482492,,"rgba(38, 166, 154, 0.5)"
2024-05-30 00:00:00+00:00,9.4876261617,9.4876261617,9.4688387831,9.4688387831,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,9.4958938002436,,,,,,,,,,,9.474463399545678,,"rgba(38, 166, 154, 0.5)"
2024-05-31 00:00:00+00:00,9.4665842977,9.4665842977,9.4665842977,9.4665842977,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,9.495873888896762,,,,,,,,,,,9.474405464973284,,"rgba(38, 166, 154, 0.5)"
2024-06-03 00:00:00+00:00,9.5158072295,9.5158072295,9.5064135402,9.5064135402,20004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,9.511524355705047,,,,,,,,,,,9.512417569111317,,"rgba(38, 166, 154, 0.5)"
2024-06-04 00:00:00+00:00,9.5158072295,9.5158072295,9.5158072295,9.5158072295,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,9.511527743266324,,,,,,,,,,,9.512420427881304,,"rgba(38, 166, 154, 0.5)"
2024-06-05 00:00:00+00:00,9.5298977634,9.5298977634,9.5158072295,9.5158072295,44129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,9.520722579779303,,,,,,,,,,,9.52119357105836,,"rgba(38, 166, 154, 0.5)"
