date,Close,High,Low,Open,Volume,OB_c0,OB_High_c0,OB_Low_c0,OB_Mitigated_Index_c0,OB,OB_High,OB_Low,OB_Mitigated_Index,aVWAP_OB_bull_c0_1229,aVWAP_OB_bull_c0_1206,aVWAP_OB_bull_c0_1133,aVWAP_OB_bull_c0_434,aVWAP_OB_bull_c0_40,aVWAP_OB_bear_c0_1182,aVWAP_OB_bear_c0_1154,aVWAP_OB_bear_c0_1136,aVWAP_OB_bear_c0_1105,aVWAP_OB_bear_c0_1093,aVWAP_OB_bear_c0_1074,aVWAP_OB_bear_c0_944,aVWAP_OB_bear_c0_918,aVWAP_OB_bear_c0_866,aVWAP_OB_bear_c0_781,aVWAP_OB_bear_c0_760,aVWAP_OB_bear_c0_704,aVWAP_OB_bear_c0_683,aVWAP_OB_bear_c0_665,aVWAP_OB_bear_c0_475,aVWAP_OB_bear_c0_460,aVWAP_OB_bear_c0_97,aVWAP_OB_bear_c0_67,aVWAP_QQEMOD_bull_dot_c0_979,aVWAP_QQEMOD_bull_dot_c0_1014,aVWAP_QQEMOD_bull_dot_c0_1029,aVWAP_QQEMOD_bull_dot_c0_1136,aVWAP_QQEMOD_bull_dot_c0_1241,aVWAP_QQEMOD_bear_dot_c0_962,aVWAP_QQEMOD_bear_dot_c0_1005,aVWAP_QQEMOD_bear_dot_c0_1027,aVWAP_QQEMOD_bear_dot_c0_1115,aVWAP_QQEMOD_bear_dot_c0_1173,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2021-06-21 00:00:00+00:00,43.71,44.16,42.06,43.56,1149386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2021-06-22 00:00:00+00:00,44.9,45.07,43.16,43.46,1145936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-06-23 00:00:00+00:00,45.61,46.08,44.81,44.9,893948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-06-24 00:00:00+00:00,44.81,46.47,44.25,45.87,1512352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-06-25 00:00:00+00:00,45.11,46.16,44.58,45.0,10301828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-06-28 00:00:00+00:00,45.55,46.01,44.37,45.2,1261341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-06-29 00:00:00+00:00,44.62,45.98,44.45,45.85,933094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-06-30 00:00:00+00:00,42.58,44.6,42.56,44.38,1767858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-01 00:00:00+00:00,42.39,43.64,41.96,42.46,1221293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2021-07-02 00:00:00+00:00,42.21,43.46,42.02,42.82,1380551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-06 00:00:00+00:00,42.0,43.03,41.68,42.07,2062937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-07 00:00:00+00:00,41.37,42.45,40.45,42.2,1048710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-08 00:00:00+00:00,42.76,43.03,39.58,40.23,1172954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-09 00:00:00+00:00,43.84,43.94,41.62,42.47,1180186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-12 00:00:00+00:00,42.04,44.7,41.98,44.19,1135615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-13 00:00:00+00:00,40.83,42.25,40.71,41.65,809145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-14 00:00:00+00:00,39.51,41.3529,39.23,40.94,932587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-15 00:00:00+00:00,38.08,40.1299,37.64,39.56,1075963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-16 00:00:00+00:00,38.45,39.14,38.14,38.56,815616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-19 00:00:00+00:00,39.0,39.17,36.86,37.49,993252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-20 00:00:00+00:00,40.2,40.75,38.91,39.39,1259263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-21 00:00:00+00:00,41.42,41.57,39.3,40.14,1127862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-22 00:00:00+00:00,41.46,42.17,41.015,41.46,696735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-23 00:00:00+00:00,41.44,41.69,40.85,41.5,653040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-26 00:00:00+00:00,41.35,41.79,40.9101,41.74,475391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2021-07-27 00:00:00+00:00,40.42,41.33,39.445,41.01,1106678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-28 00:00:00+00:00,40.98,41.69,40.56,40.56,915755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-29 00:00:00+00:00,41.06,41.49,40.77,41.13,706020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2021-07-30 00:00:00+00:00,40.59,41.77,40.1701,40.68,729181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-02 00:00:00+00:00,41.96,42.48,39.74,40.66,979448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2021-08-03 00:00:00+00:00,41.64,42.48,40.5201,42.07,596731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2021-08-04 00:00:00+00:00,42.38,42.98,41.76,41.76,625734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-05 00:00:00+00:00,43.43,43.7,42.27,42.39,516694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-06 00:00:00+00:00,42.41,43.5623,41.75,43.07,477266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-09 00:00:00+00:00,42.23,43.03,41.55,42.3,411127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-10 00:00:00+00:00,40.65,42.5653,40.325,42.5,739375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2021-08-11 00:00:00+00:00,40.82,41.62,39.95,41.01,619818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2021-08-12 00:00:00+00:00,40.53,41.19,40.01,40.56,475388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-13 00:00:00+00:00,40.43,40.67,39.97,40.48,490076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-16 00:00:00+00:00,39.26,40.5,38.62,40.09,842684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-17 00:00:00+00:00,38.2,39.145,37.52,38.72,1200657,1.0,39.145,37.52,107.0,1.0,39.145,37.52,107.0,,,,,38.288333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-18 00:00:00+00:00,38.78,39.37,37.62,38.28,629034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,38.39204406372443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-19 00:00:00+00:00,38.54,39.62,38.27,38.48,536892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,38.48686313347134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-20 00:00:00+00:00,38.63,39.15,38.47,38.59,863537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,38.55720987610368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-23 00:00:00+00:00,39.99,40.32,38.735,38.88,571348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,38.72621199275298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-24 00:00:00+00:00,41.55,41.56,40.185,40.36,543616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,39.02298948075572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-25 00:00:00+00:00,40.93,41.98,40.69,41.61,445331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,39.22537075075959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2021-08-26 00:00:00+00:00,40.35,41.19,39.49,41.04,628158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,39.35497261087006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2021-08-27 00:00:00+00:00,41.84,42.45,40.36,40.71,911593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,39.67107357927107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2021-08-30 00:00:00+00:00,42.64,42.9,41.5619,42.0,770301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,39.96357629889696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-31 00:00:00+00:00,42.8,43.1,42.15,42.84,716730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,40.212940803756126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-09-01 00:00:00+00:00,43.77,44.375,43.26,43.44,1102916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,40.656664237956775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2021-09-02 00:00:00+00:00,44.3,44.72,43.74,43.95,1901400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,41.28861899492551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2021-09-03 00:00:00+00:00,47.38,50.33,47.35,49.875,5442839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,43.652814182347996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.35333333333334,"rgba(38, 166, 154, 1.0)"
2021-09-07 00:00:00+00:00,47.05,48.41,46.6,47.63,2640974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,44.16975712552995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.02663428673243,"rgba(38, 166, 154, 1.0)"
2021-09-08 00:00:00+00:00,46.08,47.14,45.75,46.63,1853415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,44.362036148963305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.7089477511569,"rgba(38, 166, 154, 1.0)"
2021-09-09 00:00:00+00:00,45.27,46.34,45.2,45.61,1751978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,44.45864458508115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.39335829738992,"rgba(38, 166, 154, 1.0)"
2021-09-10 00:00:00+00:00,44.05,45.5099,43.91,45.21,1509668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,44.46061316053595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.06127258792935,"rgba(38, 166, 154, 0.75)"
2021-09-13 00:00:00+00:00,44.35,44.59,42.485,44.45,1477713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,44.42281103487581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.733750213365916,"rgba(38, 166, 154, 0.75)"
2021-09-14 00:00:00+00:00,44.9,46.02,44.45,44.59,1780031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,44.468523529160905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.559559382091756,"rgba(38, 166, 154, 0.75)"
2021-09-15 00:00:00+00:00,44.76,45.64,43.772,44.82,3861125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,44.50020144042727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.21073499647082,"rgba(38, 166, 154, 0.75)"
2021-09-16 00:00:00+00:00,46.63,46.92,44.56,45.03,2111179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,44.597756648949115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.194350374755714,"rgba(38, 166, 154, 0.75)"
2021-09-17 00:00:00+00:00,47.49,47.5,45.98,47.01,2392617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,44.75834116090003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.27104524929202,"rgba(38, 166, 154, 1.0)"
2021-09-20 00:00:00+00:00,46.07,46.93,45.26,46.0,1178651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,44.80086043779761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.26268692572631,"rgba(38, 166, 154, 1.0)"
2021-09-21 00:00:00+00:00,46.34,46.92,45.61,46.6,959363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,44.83867370113468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.26365886887664,"rgba(38, 166, 154, 1.0)"
2021-09-22 00:00:00+00:00,46.5,47.03,45.95,46.4,1075524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,44.88447355506578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.27246998784415,"rgba(38, 166, 154, 1.0)"
2021-09-23 00:00:00+00:00,46.86,47.07,45.5301,46.76,1580240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,44.9470873236857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.2839010602993,"rgba(38, 166, 154, 1.0)"
2021-09-24 00:00:00+00:00,46.42,47.8165,45.52,46.54,828049,-1.0,47.8165,45.52,0.0,0.0,0.0,0.0,0.0,,,,,44.97996482172003,,,,,,,,,,,,,,,,,,46.5855,,,,,,,,,,,,46.29210444689001,"rgba(38, 166, 154, 1.0)"
2021-09-27 00:00:00+00:00,45.26,46.09,44.34,46.08,1195549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,44.9870050076399,,,,,,,,,,,,,,,,,,45.78466570904894,,,,,,,,,,,,46.25197039332417,"rgba(38, 166, 154, 0.75)"
2021-09-28 00:00:00+00:00,43.04,44.3,42.58,44.17,2037146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,44.910077341202175,,,,,,,,,,,,,,,,,,44.54153247110217,,,,,,,,,,,,46.073801880517834,#000000
2021-09-29 00:00:00+00:00,42.55,43.8,42.12,43.5,1043309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,44.86227153111049,,,,,,,,,,,,,,,,,,44.19031891116726,,,,,,,,,,,,45.97612605605747,"rgba(239, 83, 80, 1.0)"
2021-09-30 00:00:00+00:00,41.42,43.765,41.37,42.72,2050286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,44.74693138600007,,,,,,,,,,,,,,,,,,43.61563587069329,,,,,,,,,,,,45.76473183803786,"rgba(239, 83, 80, 1.0)"
2021-10-01 00:00:00+00:00,42.3,42.46,40.7,41.47,834101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,44.69651646015673,,,,,,,,,,,,,,,,,,43.42814724019958,,,,,,,,,,,,45.67723247538537,"rgba(239, 83, 80, 1.0)"
2021-10-04 00:00:00+00:00,39.58,41.97,38.8701,41.97,1775706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,44.53534480430687,,,,,,,,,,,,,,,,,,42.830171381060865,,,,,,,,,,,,45.42754807162048,"rgba(239, 83, 80, 1.0)"
2021-10-05 00:00:00+00:00,40.11,41.01,39.63,39.94,851230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,44.4638921807362,,,,,,,,,,,,,,,,,,42.623271570380545,,,,,,,,,,,,45.31799777764454,"rgba(239, 83, 80, 1.0)"
2021-10-06 00:00:00+00:00,40.31,40.87,39.41,39.6,827078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,44.395862553655654,,,,,,,,,,,,,,,,,,42.4478728726402,,,,,,,,,,,,45.21483240384465,"rgba(239, 83, 80, 1.0)"
2021-10-07 00:00:00+00:00,40.85,41.75,40.71,41.08,742823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,44.34938462693509,,,,,,,,,,,,,,,,,,42.36590880286923,,,,,,,,,,,,45.1417684642735,"rgba(239, 83, 80, 1.0)"
2021-10-08 00:00:00+00:00,39.46,41.4,39.46,41.0,803319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,44.285589984490414,,,,,,,,,,,,,,,,,,42.2261791405091,,,,,,,,,,,,45.04682899378514,"rgba(239, 83, 80, 1.0)"
