date,Close,High,Low,Open,Volume,OB_c0,OB_High_c0,OB_Low_c0,OB_Mitigated_Index_c0,OB,OB_High,OB_Low,OB_Mitigated_Index,aVWAP_OB_bull_c0_462,aVWAP_OB_bull_c0_326,aVWAP_OB_bull_c0_301,aVWAP_OB_bull_c0_208,aVWAP_OB_bull_c0_42,aVWAP_OB_bull_c0_2,aVWAP_OB_bear_c0_408,aVWAP_OB_bear_c0_371,aVWAP_OB_bear_c0_348,aVWAP_OB_bear_c0_333,aVWAP_QQEMOD_bull_dot_c0_124,aVWAP_QQEMOD_bull_dot_c0_162,aVWAP_QQEMOD_bull_dot_c0_333,aVWAP_QQEMOD_bull_dot_c0_466,aVWAP_QQEMOD_bull_dot_c0_507,aVWAP_QQEMOD_bear_dot_c0_114,aVWAP_QQEMOD_bear_dot_c0_150,aVWAP_QQEMOD_bear_dot_c0_208,aVWAP_QQEMOD_bear_dot_c0_462,aVWAP_QQEMOD_bear_dot_c0_488,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2024-06-21 00:00:00+00:00,31.21,31.92,30.6984,30.85,310841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,29.25993930661963,,,,,,,,,,,,,,,28.447784571486984,,"rgba(38, 166, 154, 0.5)"
2024-06-24 00:00:00+00:00,31.49,32.33,30.75,31.69,119358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,29.341778270463358,,,,,,,,,,,,,,,28.520954065032225,,"rgba(38, 166, 154, 0.5)"
2024-06-25 00:00:00+00:00,31.25,31.5,30.385,31.22,180007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,29.42985272203554,,,,,,,,,,,,,,,28.60837860315883,,"rgba(38, 166, 154, 0.5)"
2024-06-26 00:00:00+00:00,32.15,32.6752,31.19,31.25,184527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,29.559490188292163,,,,,,,,,,,,,,,28.72484737550049,,"rgba(38, 166, 154, 0.5)"
2024-06-27 00:00:00+00:00,31.89,32.32,31.18,31.18,148124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,29.64638196822127,,,,,,,,,,,,,,,28.807132782786933,,"rgba(38, 166, 154, 0.5)"
2024-06-28 00:00:00+00:00,32.39,32.93,32.07,32.07,244803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,29.816296211324342,,,,,,,,,,,,,,,28.96213406574224,,"rgba(38, 166, 154, 0.5)"
2024-07-01 00:00:00+00:00,31.73,32.329,31.7,32.02,275427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,29.949968070287486,,,,,,,,,,,,,,,29.096778596628564,,"rgba(38, 166, 154, 0.5)"
2024-07-02 00:00:00+00:00,31.27,32.06,30.39,31.7,425188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30.065221702392446,,,,,,,,,,,,,,,29.237513936577734,,"rgba(38, 166, 154, 0.5)"
2024-07-03 00:00:00+00:00,32.64,32.83,30.86,31.0,77757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30.09809327641509,,,,,,,,,,,,,,,29.27159933122056,,"rgba(38, 166, 154, 0.5)"
2024-07-05 00:00:00+00:00,32.2,32.91,31.68,32.6,143842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30.160624877817227,,,,,,,,,,,,,,,29.335860625419834,,"rgba(38, 166, 154, 0.5)"
2024-07-08 00:00:00+00:00,32.9,33.16,31.94,32.01,214738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30.264204253894285,,,,,,,,,,,,,,,29.439348960972236,,"rgba(38, 166, 154, 0.5)"
2024-07-09 00:00:00+00:00,32.44,32.805,31.48,32.58,259245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30.35818685005334,,,,,,,,,,,,,,,29.5406627948788,,"rgba(38, 166, 154, 0.5)"
2024-07-10 00:00:00+00:00,33.75,34.1055,32.0869,32.31,111143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30.41721340252436,,,,,,,,,,,,,,,29.598257727238998,,"rgba(38, 166, 154, 0.5)"
2024-07-11 00:00:00+00:00,34.2,34.5482,33.52,33.9,99956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30.48199805591546,,,,,,,,,,,,,,,29.65907205870725,,"rgba(38, 166, 154, 0.5)"
2024-07-12 00:00:00+00:00,35.08,35.68,34.305,34.64,93828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30.555952103737198,,,,,,,,,,,,,,,29.726379370024773,,"rgba(38, 166, 154, 0.5)"
2024-07-15 00:00:00+00:00,34.94,36.07,34.72,36.07,96017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30.632812646502426,,,,,,,,,,,,,,,29.796340967147152,,"rgba(38, 166, 154, 0.5)"
2024-07-16 00:00:00+00:00,34.1,34.75,33.83,34.58,65304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30.672450367418392,,,,,,,,,,,,,,,29.834225156042685,,"rgba(38, 166, 154, 0.5)"
2024-07-17 00:00:00+00:00,33.54,34.65,32.95,33.66,174669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30.75958636008811,,,,,,,,,,,,,,,29.92096309893118,,"rgba(38, 166, 154, 0.5)"
2024-07-18 00:00:00+00:00,32.84,33.63,32.43,33.21,82992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30.78923217360703,,,,,,,,,,,,,,,29.952981198276397,,"rgba(38, 166, 154, 0.5)"
2024-07-19 00:00:00+00:00,33.45,33.46,32.41,32.53,56675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30.810296252747264,,,,,,,,,,,,,,,29.975460092004074,,"rgba(38, 166, 154, 0.5)"
2024-07-22 00:00:00+00:00,32.49,33.25,32.11,32.67,105731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30.84041591493943,,,,,,,,,,,,,,,30.01012043061333,,"rgba(38, 166, 154, 0.5)"
2024-07-23 00:00:00+00:00,32.87,33.36,31.87,32.01,198602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30.896889695065408,,,,,,,,,,,,,,,30.074830091931815,,"rgba(38, 166, 154, 0.5)"
2024-07-24 00:00:00+00:00,32.41,32.91,32.18,32.46,211617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30.94713905576034,,,,,,,,,,,,,,,30.135441352481436,,#000000
2024-07-25 00:00:00+00:00,30.79,31.8,30.51,31.8,363194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30.951539300846505,,,,,,,,,,,,,,,30.172371672412357,,"rgba(239, 83, 80, 0.5)"
2024-07-26 00:00:00+00:00,31.56,31.56,29.97,30.77,280127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30.954511616067975,,,,,,,,,,,,,,,30.1987417407633,,"rgba(239, 83, 80, 0.5)"
2024-07-29 00:00:00+00:00,32.38,33.23,32.05,32.09,333429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,31.023493804752285,,,,,,,,,,,,,,,30.281873246666134,,"rgba(239, 83, 80, 0.5)"
2024-07-30 00:00:00+00:00,31.93,32.18,31.6,31.91,185156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,31.044080763330815,,,,,,,,,,,,,,,30.31305197844422,,"rgba(239, 83, 80, 0.5)"
2024-07-31 00:00:00+00:00,33.55,33.93,32.31,32.31,278389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,31.119501994461842,,,,,,,,,,,,,,,30.395951494346313,,#000000
2024-08-01 00:00:00+00:00,33.49,34.43,33.02,33.26,158338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,31.16742443540345,,,,,,,,,,,,,,,30.44708607486553,,#000000
2024-08-02 00:00:00+00:00,32.86,33.5,32.0401,33.18,131274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,31.192694502177083,,,,,,,,,,,,,,,30.47737712121196,,#000000
2024-08-05 00:00:00+00:00,29.82,30.2924,29.0092,30.12,191989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,31.159811509249902,,,,,,,,,,,,,,,30.463144347813145,,"rgba(239, 83, 80, 0.5)"
2024-08-06 00:00:00+00:00,30.56,31.18,29.71,29.83,151425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,31.148203483535738,,,,,,,,,,,,,,,30.46343438276044,,"rgba(239, 83, 80, 0.5)"
2024-08-07 00:00:00+00:00,29.0,30.35,28.94,30.34,217979,1.0,30.35,28.94,0.0,0.0,0.0,0.0,0.0,,,,,29.43,31.106784550362594,,,,,,,,,,,,,,,30.442495854078192,,"rgba(239, 83, 80, 0.5)"
2024-08-08 00:00:00+00:00,32.1,32.21,29.12,29.12,236887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,30.322276831711612,31.10771757493595,,,,,,,,,,,,,,,30.457594859573895,,"rgba(239, 83, 80, 0.5)"
2024-08-09 00:00:00+00:00,35.03,36.875,32.1,32.9,230243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,31.782846006985746,31.193925301016467,,,,,,,,,,,,,,,30.543959166016226,,#000000
2024-08-12 00:00:00+00:00,33.99,35.02,33.9,35.0,105752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,32.11987941201635,31.228123091464894,,,,,,,,,,,,,,,30.579044173089695,,#000000
2024-08-13 00:00:00+00:00,35.73,36.68,34.04,34.04,280207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,32.99980798137933,31.348614667819096,,,,,,,,,,,,,,,30.697392927899603,,"rgba(38, 166, 154, 0.5)"
2024-08-14 00:00:00+00:00,36.57,37.42,35.81,36.0,232912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,33.64286073022592,31.469373511763806,,,,,,,,,,,,,,,30.81346273505615,,"rgba(38, 166, 154, 0.5)"
2024-08-15 00:00:00+00:00,36.4,36.68,35.41,36.12,268055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,34.07263823748623,31.59039770487655,,,,,,,,,,,,,,,30.931857276256,,"rgba(38, 166, 154, 0.5)"
2024-08-16 00:00:00+00:00,36.65,36.87,35.69,36.0,219413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,34.358097152880426,31.68987207834358,,,,,,,,,,,,,,,31.02920699834087,,"rgba(38, 166, 154, 0.5)"
2024-08-19 00:00:00+00:00,37.32,37.9996,36.0,36.0,364325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,34.8225820552535,31.869595707075764,,,,,,,,,,,,,,,31.203598305924533,,"rgba(38, 166, 154, 0.5)"
2024-08-20 00:00:00+00:00,37.61,38.0,36.795,37.0,320007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,35.164558696653174,32.0281427410688,,,,,,,,,,,,,,,31.357617508005802,,"rgba(38, 166, 154, 0.5)"
2024-08-21 00:00:00+00:00,39.46,39.93,37.9686,37.98,369438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,35.678093307999596,32.252639675125465,,,,,,,,,,,,,,,31.57184164404121,,"rgba(38, 166, 154, 0.5)"
2024-08-22 00:00:00+00:00,39.12,39.94,38.97,39.01,611063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,36.32609981140615,32.605454347319345,,,,,,,,,,,,,,,31.9111244130906,,"rgba(38, 166, 154, 0.5)"
2024-08-23 00:00:00+00:00,40.24,41.17,39.5,39.58,412179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,36.749868477964526,32.855426718949474,,,,,,,,,,,,,,,32.15118956419726,,"rgba(38, 166, 154, 0.5)"
2024-08-26 00:00:00+00:00,38.87,40.2,38.54,40.0,357079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,36.95719842500566,33.02911921887994,,,,,,,,,,,,,,,32.32172752823391,,"rgba(38, 166, 154, 0.5)"
2024-08-27 00:00:00+00:00,39.42,40.2,38.7,39.0,275322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,37.109073787348684,33.161577071496936,,,,,,,,,,,,,,,32.45202260722547,,"rgba(38, 166, 154, 0.5)"
2024-08-28 00:00:00+00:00,38.27,39.79,37.77,39.13,189875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,37.16982936272687,33.23812140911957,,,,,,,,,,,,,,,32.5287888630626,,"rgba(38, 166, 154, 0.5)"
2024-08-29 00:00:00+00:00,39.39,40.47,38.67,38.76,324682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,37.32132446898743,33.38525793143057,,,,,,,,,,,,,,,32.67450007728457,,"rgba(38, 166, 154, 0.5)"
2024-08-30 00:00:00+00:00,39.43,39.87,39.09,39.77,225242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,37.413387369580676,33.48259291495805,,,,,,,,,,,,,,,32.77139594049188,,"rgba(38, 166, 154, 0.5)"
2024-09-03 00:00:00+00:00,37.25,38.85,36.82,38.85,230471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,37.42293341034361,33.54961743551611,,,,,,,,,,,,,,,32.84147444374857,,"rgba(38, 166, 154, 0.5)"
2024-09-04 00:00:00+00:00,37.25,38.07,36.93,37.43,194438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,37.422718340487954,33.601508027400904,,,,,,,,,,,,,,,32.89636687397567,,"rgba(38, 166, 154, 0.5)"
2024-09-05 00:00:00+00:00,37.6,38.27,37.17,37.25,449383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,37.44162576674355,33.724189750927366,,,,,,,,,,,,,,,33.02543462471527,,"rgba(38, 166, 154, 0.5)"
2024-09-06 00:00:00+00:00,37.5,38.08,36.46,37.51,362129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,37.43631667087895,33.80991938141271,,,,,,,,,,,,,,,33.117389071279206,,#000000
2024-09-09 00:00:00+00:00,33.74,38.64,32.06,37.89,621230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,37.20675840852845,33.84906752803148,,,,,,,,,,,,,,,33.17711932619393,,"rgba(239, 83, 80, 1.0)"
2024-09-10 00:00:00+00:00,33.15,34.32,32.595,34.15,468817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,36.9681249637379,33.834936752090655,,,,,,,,,,,,,,,33.18172475678821,,"rgba(239, 83, 80, 1.0)"
2024-09-11 00:00:00+00:00,32.8,33.59,31.95,33.15,499136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,36.70896608400122,33.80376261032791,,,,,,,,,,,,,,,33.17094829140658,,"rgba(239, 83, 80, 1.0)"
2024-09-12 00:00:00+00:00,34.1,34.2,32.99,33.4,376708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,36.57753802499088,33.80288060628934,,,,,,,,,,,,,,,33.18270357155531,,"rgba(239, 83, 80, 1.0)"
2024-09-13 00:00:00+00:00,34.15,34.77,33.39,34.04,243576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,36.508159845997895,33.807059843698056,,,,,,,,,,,,,,,33.194366472861695,,"rgba(239, 83, 80, 1.0)"
2024-09-16 00:00:00+00:00,34.0,34.28,33.27,33.81,165103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,36.45857924628223,33.807460922245205,,,,,,,,,,,,,,,33.19994847300521,,"rgba(239, 83, 80, 1.0)"
2024-09-17 00:00:00+00:00,33.89,34.5578,33.24,33.87,144033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,36.41754783846712,33.80817600490633,,,,,,,,,,,,,,,33.20507970644781,,"rgba(239, 83, 80, 1.0)"
2024-09-18 00:00:00+00:00,33.9,34.595,31.13,34.39,230218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,36.33746689408435,33.80052553103953,,,,,,,,,,,,,,,33.20511760120386,,"rgba(239, 83, 80, 1.0)"
2024-09-19 00:00:00+00:00,35.7,36.16,34.66,35.0,280232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,36.31297567511671,33.82660830612714,,,,,,,,,,,,,,,33.23729094658739,,"rgba(239, 83, 80, 0.75)"
2024-09-20 00:00:00+00:00,36.25,37.07,35.61,36.5,1342512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,36.312607437499565,33.996076532058034,,,,,,,,,,,,,,,33.43015260967172,,#000000
2024-09-23 00:00:00+00:00,38.56,38.74,37.39,37.5,262687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,36.35793720127008,34.05186518972247,,,,,,,,,,,,,,,33.48838586661541,,"rgba(38, 166, 154, 0.5)"
2024-09-24 00:00:00+00:00,39.63,39.78,38.29,38.85,178802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,36.403474883432885,34.097923900186274,,,,,,,,,,,,,,,33.53543935293172,,"rgba(38, 166, 154, 1.0)"
2024-09-25 00:00:00+00:00,39.05,39.29,38.6,39.0,184624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,36.4449300785373,34.142326791842635,,,,,,,,,,,,,,,33.58109841019453,,"rgba(38, 166, 154, 1.0)"
2024-09-26 00:00:00+00:00,39.47,39.6,38.71,39.47,192133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,36.49128928278984,34.19031138339268,,,,,,,,,,,,,,,33.630230868451314,,"rgba(38, 166, 154, 1.0)"
2024-09-27 00:00:00+00:00,38.81,39.5,38.1,39.25,194074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,36.52911989768792,34.2335912915368,,,,,,,,,,,,,,,33.67504776146849,,"rgba(38, 166, 154, 1.0)"
2024-09-30 00:00:00+00:00,39.35,39.66,38.16,38.33,144484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,36.559538588146765,34.267045776482064,,,,,,,,,,,,,,,33.70953543564318,,"rgba(38, 166, 154, 1.0)"
2024-10-01 00:00:00+00:00,41.01,41.45,39.49,39.8,184301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,36.62138366838392,34.323025956004905,,,,,,,,,,,,,,,33.76580994964247,,"rgba(38, 166, 154, 1.0)"
2024-10-02 00:00:00+00:00,39.99,40.9,39.6,40.9,227893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,36.68638678290341,34.38568260085202,,,,,,,,,,,,,,,33.82931464631648,,"rgba(38, 166, 154, 1.0)"
2024-10-03 00:00:00+00:00,39.55,39.92,38.98,39.7,119756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,36.713102938652874,34.41426023556797,,,,,,,,,,,,,,,33.85865450308267,,"rgba(38, 166, 154, 1.0)"
2024-10-04 00:00:00+00:00,40.02,40.61,39.39,39.85,212917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,36.7681020189328,34.46945028162387,,,,,,,,,,,,,,,33.91485757982291,,"rgba(38, 166, 154, 1.0)"
2024-10-07 00:00:00+00:00,41.58,42.16,40.77,41.0,225903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,36.85053765578367,34.54233645156442,,,,,,,,,,,,,,,33.98775288539725,,"rgba(38, 166, 154, 1.0)"
2024-10-08 00:00:00+00:00,40.95,41.185,39.94,40.6,150912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,36.894696003645976,34.58461145085361,,,,,,,,,,,,,,,34.03049904947732,,"rgba(38, 166, 154, 1.0)"
2024-10-09 00:00:00+00:00,42.07,42.09,40.92,41.11,100638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,36.93120444487114,34.61705281125635,,,,,,,,,,,,,,,34.06294448597178,,"rgba(38, 166, 154, 1.0)"
2024-10-10 00:00:00+00:00,42.07,42.3,41.36,42.2,227920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,37.01553806751888,34.69165738696188,,,,,,,,,,,,,,,34.1374771481916,,"rgba(38, 166, 154, 1.0)"
2024-10-11 00:00:00+00:00,42.73,43.34,42.44,42.5,130527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,37.07146345518647,34.73909633446874,,,,,,,,,,,,,,,34.18454026492056,,"rgba(38, 166, 154, 1.0)"
2024-10-14 00:00:00+00:00,43.7,43.76,42.49,42.7,160456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,37.14435966261799,34.800073184346644,,,,,,,,,,,,,,,34.244872675349605,,"rgba(38, 166, 154, 1.0)"
2024-10-15 00:00:00+00:00,43.71,44.76,43.47,43.7,146197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,37.216292251809726,34.85915019348654,,,,,,,,,,,,,,,34.30312275105471,,"rgba(38, 166, 154, 1.0)"
2024-10-16 00:00:00+00:00,45.87,46.12,44.88,45.0,226379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,37.35108536672641,34.96535684475452,,,,,,,,,,,,,,,34.40704337897503,,"rgba(38, 166, 154, 1.0)"
2024-10-17 00:00:00+00:00,43.73,44.75,43.08,44.75,179692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,37.432797847504915,35.03442503387752,,,,,,,,,,,,,,,34.475379129611035,,"rgba(38, 166, 154, 0.75)"
2024-10-18 00:00:00+00:00,44.1,44.12,43.52,43.83,102361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,37.47885993917308,35.07355615295382,,,,,,,,,,,,,,,34.514112414668574,,"rgba(38, 166, 154, 0.75)"
2024-10-21 00:00:00+00:00,44.48,44.99,44.08,44.1,129861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,37.54175487878934,35.12606113543397,,,,,,,,,,,,,,,34.56592154373193,,"rgba(38, 166, 154, 0.75)"
2024-10-22 00:00:00+00:00,44.79,45.38,44.31,44.31,103246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,37.59315005316578,35.16875477475679,,,,,,,,,,,,,,,34.60800234505328,,"rgba(38, 166, 154, 0.75)"
2024-10-23 00:00:00+00:00,43.63,44.39,42.84,44.0,121073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,37.64260210113094,35.21214815194201,,,,,,,,,,,,,,,34.651136034480295,,"rgba(38, 166, 154, 0.75)"
2024-10-24 00:00:00+00:00,43.33,43.68,43.03,43.49,71282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,37.67002528870987,35.23666452883841,,,,,,,,,,,,,,,34.67557045897622,,"rgba(38, 166, 154, 0.75)"
2024-10-25 00:00:00+00:00,42.82,43.2,42.31,43.2,147634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,37.720372146940385,35.28343803557722,,,,,,,,,,,,,,,34.722444901827544,,"rgba(38, 166, 154, 0.5)"
2024-10-28 00:00:00+00:00,43.93,44.265,43.46,43.93,147353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,37.78044299508699,35.33636752492834,,,,,,,,,,,,,,,34.77505639321353,,"rgba(38, 166, 154, 0.5)"
2024-10-29 00:00:00+00:00,44.44,45.23,43.738,43.84,130622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,37.83772694911581,35.38591562598314,,,,,,,,,,,,,,,34.82415077693128,,"rgba(38, 166, 154, 0.5)"
2024-10-30 00:00:00+00:00,44.1,44.9,43.98,44.5,96596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,37.87856393438541,35.42164234272576,,,,,,,,,,,,,,,34.85960552356874,,"rgba(38, 166, 154, 0.5)"
