date,Close,High,Low,Open,Volume,OB_c0,OB_High_c0,OB_Low_c0,OB_Mitigated_Index_c0,OB,OB_High,OB_Low,OB_Mitigated_Index,aVWAP_OB_bear_c0_36,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2026-04-15 00:00:00+00:00,1.735,1.8153,1.68,1.75,39508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.785238124655119,,3.7668187661290666,"rgba(239, 83, 80, 0.5)"
2026-04-16 00:00:00+00:00,1.72,1.75,1.68,1.745,49172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7728452339734753,,3.758959054884171,"rgba(239, 83, 80, 0.5)"
2026-04-17 00:00:00+00:00,1.78,1.85,1.69,1.79,99182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77297563062784,,3.7437224746569964,"rgba(239, 83, 80, 0.5)"
2026-04-20 00:00:00+00:00,1.71,1.84,1.71,1.8,50458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7706254390603449,,3.735982613318519,"rgba(239, 83, 80, 0.5)"
2026-04-21 00:00:00+00:00,1.715,1.805,1.71,1.805,20615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7693534774941786,,3.7328218648712608,"rgba(239, 83, 80, 0.5)"
2026-04-22 00:00:00+00:00,1.79,1.85,1.68,1.79,101687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7700973873365478,,3.7176094172322744,"rgba(239, 83, 80, 0.5)"
2026-04-23 00:00:00+00:00,1.62,1.75,1.5,1.74,150790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7382460218449152,,3.693773809685367,"rgba(239, 83, 80, 0.5)"
2026-04-24 00:00:00+00:00,1.64,1.71,1.58,1.64,52389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7315913009437953,,3.6856978689905686,"rgba(239, 83, 80, 0.5)"
2026-04-27 00:00:00+00:00,1.53,1.69,1.53,1.62,39580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7241329514796249,,3.679460531135297,"rgba(239, 83, 80, 0.5)"
2026-04-28 00:00:00+00:00,1.5499,1.564,1.5,1.5,33829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7164583464638894,,3.6740439957095137,"rgba(239, 83, 80, 0.5)"
2026-04-29 00:00:00+00:00,1.55,1.55,1.45,1.53,50109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7049604708319837,,3.6659914467307555,"rgba(239, 83, 80, 0.5)"
2026-04-30 00:00:00+00:00,1.59,1.67,1.52,1.55,33310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.700847416366527,,3.6608614441407026,"rgba(239, 83, 80, 0.5)"
2026-05-01 00:00:00+00:00,1.545,1.65,1.53,1.62,25698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.697368928274617,,3.65688612886736,"rgba(239, 83, 80, 0.5)"
2026-05-04 00:00:00+00:00,1.52,1.63,1.45,1.57,67567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6862554064736168,,3.6462981346619037,"rgba(239, 83, 80, 0.5)"
2026-05-05 00:00:00+00:00,1.49,1.57,1.48,1.49,53772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6774087594028002,,3.637867971085298,"rgba(239, 83, 80, 0.5)"
2026-05-06 00:00:00+00:00,1.39,1.559,1.35,1.51,94027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.657339539901446,,3.6227344441991733,"rgba(239, 83, 80, 0.5)"
2026-05-07 00:00:00+00:00,1.38,1.45,1.37,1.393,47193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6471534974277597,,3.615103529499544,"rgba(239, 83, 80, 0.5)"
2026-05-08 00:00:00+00:00,1.37,1.4,1.32,1.4,31918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6397535796059302,,3.6098872128973767,"rgba(239, 83, 80, 0.5)"
2026-05-11 00:00:00+00:00,1.37,1.44,1.35,1.35,40812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.631588446582678,,3.603321375374417,"rgba(239, 83, 80, 0.5)"
2026-05-12 00:00:00+00:00,1.4567,1.66,1.37,1.39,193835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.613515406858115,,3.5741657317982196,"rgba(239, 83, 80, 0.5)"
2026-05-13 00:00:00+00:00,1.4,1.45,1.36,1.42,65965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6044226993159592,,3.563994568834141,"rgba(239, 83, 80, 0.5)"
2026-05-14 00:00:00+00:00,1.3802,1.5,1.37,1.41,55330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.597850594282409,,3.5555888883504014,"rgba(239, 83, 80, 0.5)"
2026-05-15 00:00:00+00:00,1.34,1.37,1.2601,1.35,105365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.580691949321648,,3.5390717181924143,"rgba(239, 83, 80, 0.5)"
2026-05-18 00:00:00+00:00,1.32,1.43,1.28,1.31,75270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5705452963541835,,3.5275261652337284,"rgba(239, 83, 80, 0.5)"
2026-05-19 00:00:00+00:00,1.3401,1.41,1.3001,1.3147,13313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5688907953697178,,3.5255029851817805,"rgba(239, 83, 80, 0.5)"
2026-05-20 00:00:00+00:00,1.29,1.35,1.255,1.31,36672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5634113956875961,,3.519817254469997,"rgba(239, 83, 80, 0.5)"
2026-05-21 00:00:00+00:00,1.205,1.315,1.19,1.25,79065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5497413160082818,,3.507319459463438,"rgba(239, 83, 80, 0.5)"
2026-05-22 00:00:00+00:00,0.98,1.36,0.9,1.31,9413828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1585347244587165,,2.5495443836624503,"rgba(239, 83, 80, 0.5)"
2026-05-26 00:00:00+00:00,1.02,1.09,1.0,1.09,321181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1551676483092737,,2.5294480701794724,"rgba(239, 83, 80, 0.5)"
2026-05-27 00:00:00+00:00,0.97,1.03,0.9118,0.98,342862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1498799782559113,,2.5076523740376397,"rgba(239, 83, 80, 0.5)"
2026-05-28 00:00:00+00:00,0.95,1.0,0.9355,1.0,79914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1486326305798995,,2.502631074799914,"rgba(239, 83, 80, 0.5)"
2026-05-29 00:00:00+00:00,0.8669,0.9726,0.83,0.97,289820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1425531467450558,,2.4838527630615976,"rgba(239, 83, 80, 0.5)"
2026-06-01 00:00:00+00:00,1.03,1.03,0.85,0.8779,320932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1381783451620087,,2.464582782205899,"rgba(239, 83, 80, 0.5)"
2026-06-02 00:00:00+00:00,0.95,0.969,0.8412,0.939,232282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1342480983121221,,2.4504830846946253,"rgba(239, 83, 80, 0.5)"
2026-06-03 00:00:00+00:00,0.84,0.929899,0.84,0.8777,75653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.132706123234429,,2.445797781366718,"rgba(239, 83, 80, 0.5)"
2026-06-04 00:00:00+00:00,0.8694,0.929699,0.84,0.86,47190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1317886616987185,,2.442907240706823,"rgba(239, 83, 80, 0.5)"
2026-06-05 00:00:00+00:00,0.802,0.892699,0.79,0.8726,175923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1277397756132803,,2.431873070960402,"rgba(239, 83, 80, 0.5)"
2026-06-08 00:00:00+00:00,0.8425,0.92,0.8151,0.836,50875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1267079277299095,,2.4287712439243117,"rgba(239, 83, 80, 0.5)"
2026-06-09 00:00:00+00:00,0.792,0.86,0.78,0.831,70202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1250410670851938,,2.424379364526064,"rgba(239, 83, 80, 0.5)"
2026-06-10 00:00:00+00:00,0.869451,0.9,0.7898,0.7898,31654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.124395852879495,,2.4224587081429445,"rgba(239, 83, 80, 0.5)"
2026-06-11 00:00:00+00:00,0.86,0.8799,0.8258,0.8784,26602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1238602557175652,,2.4208504231966255,"rgba(239, 83, 80, 0.5)"
2026-06-12 00:00:00+00:00,0.96265,0.989,0.803,0.811,25103972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9896750086579797,,1.68159067172351,"rgba(239, 83, 80, 0.5)"
2026-06-15 00:00:00+00:00,0.5957,0.7893,0.566,0.7742,3689986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9599765791985848,,1.6120448542654262,"rgba(239, 83, 80, 0.5)"
2026-06-16 00:00:00+00:00,0.5749,0.6262,0.538,0.5993,775838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9531055253469105,0.5797,1.5976117279905757,"rgba(239, 83, 80, 0.5)"
2026-06-17 00:00:00+00:00,0.6449,0.68,0.5448,0.5857,1294061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9434548439712147,0.6069162017889118,1.5754074984026802,"rgba(239, 83, 80, 0.5)"
