date,Close,High,Low,Open,Volume,OB_c0,OB_High_c0,OB_Low_c0,OB_Mitigated_Index_c0,OB,OB_High,OB_Low,OB_Mitigated_Index,aVWAP_OB_bull_c0_1220,aVWAP_OB_bull_c0_1198,aVWAP_OB_bull_c0_489,aVWAP_OB_bear_c0_496,aVWAP_OB_bear_c0_310,aVWAP_OB_bear_c0_291,aVWAP_OB_bear_c0_270,aVWAP_OB_bear_c0_240,aVWAP_OB_bear_c0_145,aVWAP_OB_bear_c0_2,aVWAP_QQEMOD_bull_dot_c0_981,aVWAP_QQEMOD_bull_dot_c0_1066,aVWAP_QQEMOD_bull_dot_c0_1151,aVWAP_QQEMOD_bull_dot_c0_1168,aVWAP_QQEMOD_bull_dot_c0_1243,aVWAP_QQEMOD_bear_dot_c0_1046,aVWAP_QQEMOD_bear_dot_c0_1109,aVWAP_QQEMOD_bear_dot_c0_1162,aVWAP_QQEMOD_bear_dot_c0_1174,aVWAP_QQEMOD_bear_dot_c0_1253,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2021-07-19 00:00:00+00:00,22.34,22.63,22.0,22.29,319425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,23.488124466282912,,,,,,,,,,,,23.488124466282912,"rgba(239, 83, 80, 0.5)"
2021-07-20 00:00:00+00:00,22.06,22.34,22.05,22.34,320356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,23.421504432366426,,,,,,,,,,,,23.421504432366426,"rgba(239, 83, 80, 0.5)"
2021-07-21 00:00:00+00:00,22.9,22.94,22.14,22.29,479243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,23.368719990173403,,,,,,,,,,,,23.368719990173403,"rgba(239, 83, 80, 0.5)"
2021-07-22 00:00:00+00:00,22.67,22.97,22.51,22.74,196809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,23.350672535670206,,,,,,,,,,,,23.350672535670206,"rgba(239, 83, 80, 0.5)"
2021-07-23 00:00:00+00:00,22.48,22.9,22.35,22.72,182448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,23.33130971727694,,,,,,,,,,,,23.33130971727694,"rgba(239, 83, 80, 0.5)"
2021-07-26 00:00:00+00:00,22.4,22.7,22.27,22.55,232839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,23.304249994545565,,,,,,,,,,,,23.304249994545565,"rgba(239, 83, 80, 0.5)"
2021-07-27 00:00:00+00:00,21.54,22.26,21.375,22.21,321246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,23.239599435252877,,,,,,,,,,,,23.239599435252877,"rgba(239, 83, 80, 0.5)"
2021-07-28 00:00:00+00:00,20.93,21.8,20.9,21.69,432465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,23.133589391914725,,,,,,,,,,,,23.133589391914725,"rgba(239, 83, 80, 0.5)"
2021-07-29 00:00:00+00:00,20.56,21.14,20.54,21.14,628375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,22.965215913052162,,,,,,,,,,,,22.965215913052162,"rgba(239, 83, 80, 0.5)"
2021-07-30 00:00:00+00:00,20.78,21.3,20.4501,20.85,481768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,22.85634937279884,,,,,,,,,,,,22.85634937279884,"rgba(239, 83, 80, 0.5)"
2021-08-02 00:00:00+00:00,20.8,21.94,20.71,21.29,278330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,22.807226491395248,,,,,,,,,,,,22.807226491395248,"rgba(239, 83, 80, 0.5)"
2021-08-03 00:00:00+00:00,20.9,20.9878,20.56,20.76,128440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,22.78111932049195,,,,,,,,,,,,22.78111932049195,"rgba(239, 83, 80, 0.5)"
2021-08-04 00:00:00+00:00,20.73,20.88,20.49,20.6,196154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,22.740267760128226,,,,,,,,,,,,22.740267760128226,"rgba(239, 83, 80, 0.5)"
2021-08-05 00:00:00+00:00,20.69,20.9,20.51,20.82,270352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,22.686522812617056,,,,,,,,,,,,22.686522812617056,"rgba(239, 83, 80, 0.5)"
2021-08-06 00:00:00+00:00,19.23,20.01,18.77,20.0,1572911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,22.241354267809868,,,,,,,,,,,,22.241354267809868,"rgba(239, 83, 80, 0.5)"
2021-08-09 00:00:00+00:00,19.99,20.25,19.04,19.26,480388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,22.144571794634675,,,,,,,,,,,,22.144571794634675,"rgba(239, 83, 80, 0.5)"
2021-08-10 00:00:00+00:00,20.31,21.1,20.0,20.1,323997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,22.101649430512893,,,,,,,,,,,,22.101649430512893,"rgba(239, 83, 80, 0.5)"
2021-08-11 00:00:00+00:00,19.55,20.4,19.51,20.23,480572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,22.018081225504407,,,,,,,,,,,,22.018081225504407,"rgba(239, 83, 80, 0.5)"
2021-08-12 00:00:00+00:00,19.12,19.6,19.1,19.53,314712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,21.953789409768444,,,,,,,,,,,,21.953789409768444,"rgba(239, 83, 80, 0.5)"
2021-08-13 00:00:00+00:00,19.05,19.24,18.9097,19.07,205739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,21.910244544394853,,,,,,,,,,,,21.910244544394853,"rgba(239, 83, 80, 0.5)"
2021-08-16 00:00:00+00:00,18.78,19.14,18.77,19.07,340716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,21.83680989042123,,,,,,,,,,,,21.83680989042123,"rgba(239, 83, 80, 0.5)"
2021-08-17 00:00:00+00:00,18.65,18.84,18.31,18.7,418673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,21.742706581502084,,,,,,,,,,,,21.742706581502084,"rgba(239, 83, 80, 0.5)"
2021-08-18 00:00:00+00:00,18.67,19.09,18.58,18.58,201987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,21.70172622934804,,,,,,,,,,,,21.70172622934804,"rgba(239, 83, 80, 0.5)"
2021-08-19 00:00:00+00:00,18.52,18.65,18.22,18.56,481464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,21.59836230185543,,,,,,,,,,,,21.59836230185543,"rgba(239, 83, 80, 0.5)"
2021-08-20 00:00:00+00:00,18.54,18.735,18.37,18.38,397217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,21.520106046479125,,,,,,,,,,,,21.520106046479125,"rgba(239, 83, 80, 0.5)"
2021-08-23 00:00:00+00:00,19.16,19.17,18.66,18.74,217706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,21.485112666651595,,,,,,,,,,,,21.485112666651595,"rgba(239, 83, 80, 0.5)"
2021-08-24 00:00:00+00:00,19.07,19.37,18.86,19.01,228395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,21.450911145423344,,,,,,,,,,,,21.450911145423344,"rgba(239, 83, 80, 0.5)"
2021-08-25 00:00:00+00:00,19.27,19.5,19.1,19.19,137870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,21.432366714101768,,,,,,,,,,,,21.432366714101768,"rgba(239, 83, 80, 0.5)"
2021-08-26 00:00:00+00:00,18.92,19.27,18.85,19.11,133438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,21.41243998968737,,,,,,,,,,,,21.41243998968737,"rgba(239, 83, 80, 0.5)"
2021-08-27 00:00:00+00:00,19.07,19.25,18.87,18.99,177616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,21.38696210545175,,,,,,,,,,,,21.38696210545175,"rgba(239, 83, 80, 0.5)"
2021-08-30 00:00:00+00:00,17.91,18.94,17.51,18.9,1472588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,21.117430943999317,,,,,,,,,,,,21.117430943999317,"rgba(239, 83, 80, 0.5)"
2021-08-31 00:00:00+00:00,18.25,18.4272,17.7,18.04,399670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,21.051909177161807,,,,,,,,,,,,21.051909177161807,"rgba(239, 83, 80, 0.5)"
2021-09-01 00:00:00+00:00,17.8,18.33,17.76,18.28,523791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,20.96573190718462,,,,,,,,,,,,20.96573190718462,"rgba(239, 83, 80, 0.5)"
2021-09-02 00:00:00+00:00,17.97,18.27,17.76,17.76,419846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,20.900854659190173,,,,,,,,,,,,20.900854659190173,"rgba(239, 83, 80, 0.5)"
2021-09-03 00:00:00+00:00,17.93,18.4775,17.89,17.96,385538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,20.845682521618162,,,,,,,,,,,,20.845682521618162,"rgba(239, 83, 80, 0.5)"
2021-09-07 00:00:00+00:00,17.82,17.94,17.73,17.82,321830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,20.79691126624518,,,,,,,,,,,,20.79691126624518,"rgba(239, 83, 80, 0.5)"
2021-09-08 00:00:00+00:00,17.65,17.9199,17.48,17.85,301471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,20.750445646792052,,,,,,,,,,,,20.750445646792052,"rgba(239, 83, 80, 0.5)"
2021-09-09 00:00:00+00:00,17.5,17.76,17.42,17.62,342005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,20.697330964154833,,,,,,,,,,,,20.697330964154833,"rgba(239, 83, 80, 1.0)"
2021-09-10 00:00:00+00:00,17.3,17.76,17.3,17.52,248596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,20.658544378361928,,,,,,,,,,,,20.658544378361928,"rgba(239, 83, 80, 1.0)"
2021-09-13 00:00:00+00:00,17.34,17.5,17.22,17.45,364260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,20.601636173962802,,,,,,,,,,,,20.601636173962802,"rgba(239, 83, 80, 1.0)"
2021-09-14 00:00:00+00:00,17.6,18.09,17.5,17.65,697889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,20.509932893958354,,,,,,,,,,,,20.509932893958354,"rgba(239, 83, 80, 0.75)"
2021-09-15 00:00:00+00:00,17.8,17.82,17.26,17.56,346382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,20.464946658482127,,,,,,,,,,,,20.464946658482127,"rgba(239, 83, 80, 0.5)"
2021-09-16 00:00:00+00:00,17.93,18.05,17.7,17.7,245576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,20.436811233377632,,,,,,,,,,,,20.436811233377632,"rgba(239, 83, 80, 0.5)"
2021-09-17 00:00:00+00:00,17.98,18.05,17.8,17.87,590004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,20.372947520515755,,,,,,,,,,,,20.372947520515755,"rgba(239, 83, 80, 0.5)"
2021-09-20 00:00:00+00:00,17.72,18.06,17.53,17.77,364427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,20.332410397943423,,,,,,,,,,,,20.332410397943423,"rgba(239, 83, 80, 0.5)"
2021-09-21 00:00:00+00:00,17.51,17.89,17.5,17.89,174338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,20.312450390041317,,,,,,,,,,,,20.312450390041317,"rgba(239, 83, 80, 0.5)"
2021-09-22 00:00:00+00:00,17.76,17.91,17.42,17.66,238771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,20.286222687254046,,,,,,,,,,,,20.286222687254046,"rgba(239, 83, 80, 0.5)"
2021-09-23 00:00:00+00:00,17.85,17.97,17.7601,17.79,194991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,20.266517776723433,,,,,,,,,,,,20.266517776723433,"rgba(239, 83, 80, 0.5)"
2021-09-24 00:00:00+00:00,17.97,18.18,17.77,17.82,265668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,20.241420065816232,,,,,,,,,,,,20.241420065816232,"rgba(239, 83, 80, 0.5)"
2021-09-27 00:00:00+00:00,18.49,18.66,17.86,17.94,416914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,20.209257895816503,,,,,,,,,,,,20.209257895816503,#000000
2021-09-28 00:00:00+00:00,18.41,18.6299,18.19,18.38,299206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,20.187715166434412,,,,,,,,,,,,20.187715166434412,"rgba(38, 166, 154, 1.0)"
2021-09-29 00:00:00+00:00,17.92,18.5,17.86,18.5,283221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,20.164245009509834,,,,,,,,,,,,20.164245009509834,#000000
2021-09-30 00:00:00+00:00,17.76,18.1,17.6145,17.93,191626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,20.146640848734204,,,,,,,,,,,,20.146640848734204,#000000
2021-10-01 00:00:00+00:00,17.8,18.05,17.7,17.78,162655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,20.132064472591598,,,,,,,,,,,,20.132064472591598,#000000
2021-10-04 00:00:00+00:00,17.75,17.87,17.44,17.87,193648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,20.1137251906069,,,,,,,,,,,,20.1137251906069,"rgba(239, 83, 80, 0.5)"
2021-10-05 00:00:00+00:00,17.76,17.8445,17.61,17.79,183449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,20.096967030745855,,,,,,,,,,,,20.096967030745855,"rgba(239, 83, 80, 0.5)"
2021-10-06 00:00:00+00:00,17.54,17.65,17.34,17.65,200292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,20.07719425767805,,,,,,,,,,,,20.07719425767805,"rgba(239, 83, 80, 0.5)"
2021-10-07 00:00:00+00:00,17.7,17.87,17.55,17.55,159253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,20.06287520022219,,,,,,,,,,,,20.06287520022219,"rgba(239, 83, 80, 0.5)"
2021-10-08 00:00:00+00:00,17.66,17.855,17.555,17.7,303613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,20.03586024245684,,,,,,,,,,,,20.03586024245684,"rgba(239, 83, 80, 0.5)"
2021-10-11 00:00:00+00:00,17.72,17.82,17.64,17.71,145334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,20.023343934763734,,,,,,,,,,,,20.023343934763734,"rgba(239, 83, 80, 0.5)"
2021-10-12 00:00:00+00:00,17.69,17.83,17.51,17.7,177132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,20.00794326902379,,,,,,,,,,,,20.00794326902379,"rgba(239, 83, 80, 0.5)"
2021-10-13 00:00:00+00:00,17.59,17.775,17.53,17.61,82614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,20.00069202597397,,,,,,,,,,,,20.00069202597397,"rgba(239, 83, 80, 0.5)"
2021-10-14 00:00:00+00:00,17.54,17.775,17.47,17.64,130940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,19.989112820277658,,,,,,,,,,,,19.989112820277658,"rgba(239, 83, 80, 0.5)"
2021-10-15 00:00:00+00:00,17.49,17.66,17.33,17.54,261035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,19.96539231291591,,,,,,,,,,,,19.96539231291591,"rgba(239, 83, 80, 0.5)"
2021-10-18 00:00:00+00:00,17.41,17.635,17.2,17.33,232551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,19.94397906884214,,,,,,,,,,,,19.94397906884214,"rgba(239, 83, 80, 0.5)"
2021-10-19 00:00:00+00:00,17.37,17.51,17.26,17.41,135488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,19.93149795565064,,,,,,,,,,,,19.93149795565064,"rgba(239, 83, 80, 0.5)"
2021-10-20 00:00:00+00:00,17.55,17.61,17.39,17.43,711930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,19.871270684085072,,,,,,,,,,,,19.871270684085072,"rgba(239, 83, 80, 0.5)"
2021-10-21 00:00:00+00:00,17.9,17.91,17.52,17.52,277362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,19.851114028266704,,,,,,,,,,,,19.851114028266704,"rgba(239, 83, 80, 0.5)"
2021-10-22 00:00:00+00:00,17.97,18.4,17.84,17.87,413593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,19.825917147122663,,,,,,,,,,,,19.825917147122663,#000000
2021-10-25 00:00:00+00:00,18.87,19.97,18.4,18.99,1223202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,19.795962093911182,,,,,,,,,,,,19.795962093911182,"rgba(38, 166, 154, 1.0)"
2021-10-26 00:00:00+00:00,18.61,19.21,18.4,18.91,299324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,19.785686091583834,,,,,,,,,,,,19.785686091583834,"rgba(38, 166, 154, 1.0)"
2021-10-27 00:00:00+00:00,18.34,18.75,18.18,18.52,161826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,19.77855602983596,,,,,,,,,,,,19.77855602983596,"rgba(38, 166, 154, 1.0)"
2021-10-28 00:00:00+00:00,18.86,18.95,18.42,18.49,202663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,19.77181499709251,,,,,,,,,,,,19.77181499709251,"rgba(38, 166, 154, 1.0)"
2021-10-29 00:00:00+00:00,18.96,19.1099,18.65,18.92,266272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,19.764475755164497,,,,,,,,,,,,19.764475755164497,"rgba(38, 166, 154, 1.0)"
2021-11-01 00:00:00+00:00,19.39,19.53,19.0,19.0,413644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,19.75852127514807,,,,,,,,,,,,19.75852127514807,"rgba(38, 166, 154, 1.0)"
2021-11-02 00:00:00+00:00,19.18,19.6,19.11,19.545,442958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,19.752176834655987,,,,,,,,,,,,19.752176834655987,"rgba(38, 166, 154, 1.0)"
2021-11-03 00:00:00+00:00,19.25,19.46,19.11,19.21,242549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,19.748601932930075,,,,,,,,,,,,19.748601932930075,"rgba(38, 166, 154, 1.0)"
2021-11-04 00:00:00+00:00,18.99,19.34,18.84,19.23,212519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,19.744105142778448,,,,,,,,,,,,19.744105142778448,"rgba(38, 166, 154, 1.0)"
2021-11-05 00:00:00+00:00,18.81,19.08,18.76,19.02,783980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,19.723951971772514,,,,,,,,,,,,19.723951971772514,"rgba(38, 166, 154, 0.75)"
2021-11-08 00:00:00+00:00,18.47,19.025,18.35,18.95,652624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,19.702751615999524,,,,,,,,,,,,19.702751615999524,"rgba(38, 166, 154, 0.75)"
2021-11-09 00:00:00+00:00,18.3,18.47,18.09,18.43,727536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,19.673201936139137,,,,,,,,,,,,19.673201936139137,"rgba(38, 166, 154, 0.75)"
2021-11-10 00:00:00+00:00,18.18,18.27,18.0,18.23,218387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,19.663720340841188,,,,,,,,,,,,19.663720340841188,#000000
2021-11-11 00:00:00+00:00,18.28,18.29,18.12,18.17,211172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,19.655142229258036,,,,,,,,,,,,19.655142229258036,#000000
2021-11-12 00:00:00+00:00,18.2,18.26,18.14,18.21,189353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,19.647377169196165,,,,,,,,,,,,19.647377169196165,"rgba(239, 83, 80, 0.5)"
2021-11-15 00:00:00+00:00,18.3,18.37,18.08,18.25,667307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,19.621583383904554,,,,,,,,,,,,19.621583383904554,"rgba(239, 83, 80, 0.5)"
2021-11-16 00:00:00+00:00,19.48,19.7099,18.23,18.3,2351392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,19.592170663831993,,,,,,,,,,,,19.592170663831993,"rgba(38, 166, 154, 1.0)"
