date,Close,High,Low,Open,Volume,color,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL
2026-06-04 00:00:00+00:00,17.94,18.21,17.71,17.71,21732,#000000,,,False,False,False,False,False
2026-06-05 00:00:00+00:00,18.0,18.33,17.94,18.29,26867,"rgba(38, 166, 154, 0.5)",100.0,,False,False,True,False,False
2026-06-08 00:00:00+00:00,18.5,18.5,18.01,18.17,4066,"rgba(38, 166, 154, 0.5)",100.0,50.0,False,False,True,False,True
2026-06-09 00:00:00+00:00,18.8,18.88,18.48,18.48,3200,"rgba(38, 166, 154, 0.5)",100.0,50.0,False,False,True,False,True
2026-06-10 00:00:00+00:00,18.53,18.8,18.53,18.8,400,"rgba(38, 166, 154, 0.5)",91.0092541861495,41.75848300397038,False,False,True,False,False
