date,Close,High,Low,Open,Volume,OB_c0,OB_High_c0,OB_Low_c0,OB_Mitigated_Index_c0,OB,OB_High,OB_Low,OB_Mitigated_Index,aVWAP_OB_bull_c0_202,aVWAP_OB_bull_c0_143,aVWAP_OB_bull_c0_116,aVWAP_OB_bull_c0_44,aVWAP_OB_bear_c0_229,aVWAP_OB_bear_c0_218,aVWAP_OB_bear_c0_38,aVWAP_OB_bear_c0_25,aVWAP_QQEMOD_bull_dot_c0_89,aVWAP_QQEMOD_bull_dot_c0_161,aVWAP_QQEMOD_bull_dot_c0_218,aVWAP_QQEMOD_bear_dot_c0_103,aVWAP_QQEMOD_bear_dot_c0_195,aVWAP_QQEMOD_bear_dot_c0_253,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2025-06-24 00:00:00+00:00,13.45,13.9,13.05,13.9,51417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-06-25 00:00:00+00:00,13.48,13.63,13.33,13.4,23956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-06-26 00:00:00+00:00,13.63,13.63,13.415,13.52,11640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-06-27 00:00:00+00:00,13.25,13.41,13.08,13.41,20209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-06-30 00:00:00+00:00,13.52,13.64,13.21,13.38,77548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-07-01 00:00:00+00:00,13.66,13.825,13.58,13.66,17028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-07-02 00:00:00+00:00,13.6,13.83,13.355,13.67,38089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-07-03 00:00:00+00:00,13.57,13.68,13.4309,13.47,68336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-07-07 00:00:00+00:00,14.05,14.05,13.48,13.84,35004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-07-08 00:00:00+00:00,13.15,14.05,12.84,14.05,114811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-07-09 00:00:00+00:00,13.38,13.42,13.02,13.26,35418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-07-10 00:00:00+00:00,13.25,13.44,13.11,13.44,48616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-07-11 00:00:00+00:00,13.57,13.7241,13.34,13.4,41092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-07-14 00:00:00+00:00,13.47,13.85,13.415,13.68,79900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-07-15 00:00:00+00:00,13.2,13.51,12.89,13.51,55828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-07-16 00:00:00+00:00,13.27,14.36,12.8567,13.27,163520,-1.0,14.36,12.8567,59.0,-1.0,14.36,12.8567,59.0,,,,,,,,13.495566666666665,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-07-17 00:00:00+00:00,13.1,13.16,12.78,13.16,56682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,13.371435415361045,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-07-18 00:00:00+00:00,13.52,13.57,12.99,13.22,71272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,13.368639197092477,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-07-21 00:00:00+00:00,13.91,14.12,13.67,13.67,117755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,13.521537430957563,,,,,,,,,#000000
2025-07-22 00:00:00+00:00,14.16,14.19,13.85,14.05,67618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,13.598838008837214,,,,,,,,,#000000
2025-07-23 00:00:00+00:00,13.78,14.15,13.66,14.15,68395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,13.63201622643401,,,,,,,,,#000000
2025-07-24 00:00:00+00:00,13.55,13.8435,13.5,13.61,62486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,13.631928875527647,,,,,,,,,#000000
2025-07-25 00:00:00+00:00,13.34,13.395,13.055,13.38,27225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,13.616124534676844,,,,,,,,,#000000
2025-07-28 00:00:00+00:00,12.99,13.3,12.94,13.29,86627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,13.551361630034092,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-07-29 00:00:00+00:00,13.11,13.15,12.85,12.96,15831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,13.540311976631758,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-07-30 00:00:00+00:00,12.69,13.05,12.61,12.95,117524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,13.436253588479438,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-07-31 00:00:00+00:00,12.89,12.92,12.665,12.68,18145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,13.423550060322842,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-08-01 00:00:00+00:00,13.04,13.23,12.86,13.04,63604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,13.39773206332125,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-08-04 00:00:00+00:00,13.57,13.91,13.13,13.13,32380,-1.0,13.91,13.13,54.0,-1.0,13.91,13.13,54.0,,,,,,,13.536666666666667,13.402374380501875,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-08-05 00:00:00+00:00,13.49,13.65,13.3,13.65,43390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,13.504216268531962,13.405701124857691,,,,,,,,,#000000
2025-08-06 00:00:00+00:00,13.69,13.69,13.42,13.52,77798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,13.552740588317011,13.419565867952244,,,,,,,,,#000000
2025-08-07 00:00:00+00:00,12.06,13.74,11.88,13.74,242379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,12.94503432698484,13.263227980338645,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-08-08 00:00:00+00:00,11.72,12.33,11.67,12.24,133738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,12.682861121861734,13.139504826775072,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-08-11 00:00:00+00:00,11.58,11.93,11.55,11.77,155505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,12.45677314808058,13.000206954013281,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-08-12 00:00:00+00:00,11.91,12.03,11.4,11.66,90756,1.0,12.03,11.4,0.0,0.0,0.0,0.0,0.0,,,,11.780000000000001,,,12.377616578129576,12.935545525497822,,,,,,,11.780000000000001,,"rgba(239, 83, 80, 0.5)"
2025-08-13 00:00:00+00:00,12.03,12.17,11.65,11.91,66353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,11.851797350883784,,,12.343930627168419,12.8987863758863,,,,,,,11.851797350883784,,"rgba(239, 83, 80, 0.5)"
2025-08-14 00:00:00+00:00,11.99,12.1899,11.92,11.94,310333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,11.97229628253345,,,12.260296878998094,12.770232828463161,,,,,,,11.97229628253345,,"rgba(239, 83, 80, 0.5)"
2025-08-15 00:00:00+00:00,12.22,12.29,11.9,12.02,58323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,11.990529854402633,,,12.254342500120428,12.753027199745086,,,,,,,11.990529854402633,,"rgba(239, 83, 80, 0.5)"
2025-08-18 00:00:00+00:00,13.16,13.16,12.25,12.25,656117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,12.4713621937159,,,12.4660082126274,12.777280243204713,,,,,,,12.4713621937159,,"rgba(239, 83, 80, 0.5)"
2025-08-19 00:00:00+00:00,12.89,13.175,12.59,13.14,547442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,12.602305098543324,,,12.561006088830576,12.794877030711607,,,,,,,12.602305098543324,,#000000
2025-08-20 00:00:00+00:00,13.17,13.3692,13.0,13.0,218955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,12.66719867854313,,,12.612449042524013,12.818480000035482,,,,,,,12.66719867854313,,#000000
2025-08-21 00:00:00+00:00,13.1,13.42,13.06,13.06,135518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,12.701415407019015,,,12.640878311900106,12.83218854945119,,,,,,,12.701415407019015,,#000000
2025-08-22 00:00:00+00:00,13.51,13.75,13.05,13.13,113479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,12.739387686192662,,,12.672207481684088,12.850149502088165,,,,,,,12.739387686192662,,"rgba(38, 166, 154, 1.0)"
2025-08-25 00:00:00+00:00,13.49,13.79,13.46,13.61,99656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,12.775858970821368,,,12.702543923722773,12.868709742431754,,,,,,,12.775858970821368,,"rgba(38, 166, 154, 1.0)"
2025-08-26 00:00:00+00:00,13.89,14.0,13.5,13.58,504463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,12.959681570872132,,,12.860849096627982,12.974540957732094,,,,,,,12.959681570872132,,"rgba(38, 166, 154, 1.0)"
2025-08-27 00:00:00+00:00,13.95,13.95,13.61,13.93,82374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,12.98473238814667,,,,12.990302690995865,,,,,,,12.98473238814667,,"rgba(38, 166, 154, 1.0)"
2025-08-28 00:00:00+00:00,13.85,14.02,13.81,14.02,169314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,13.035120425561093,,,,13.023007960836148,,,,,,,13.035120425561093,,"rgba(38, 166, 154, 1.0)"
2025-08-29 00:00:00+00:00,14.0,14.03,13.78,13.83,74176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,13.056504357617968,,,,13.03727825989151,,,,,,,13.056504357617968,,"rgba(38, 166, 154, 1.0)"
2025-09-02 00:00:00+00:00,14.18,14.3291,13.78,14.16,98331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,13.08820420189795,,,,13.058761910337724,,,,,,,13.08820420189795,,"rgba(38, 166, 154, 1.0)"
2025-09-03 00:00:00+00:00,14.46,14.6699,14.23,14.35,102566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,13.130273268260265,,,,13.087657127882729,,,,,,,13.130273268260265,,"rgba(38, 166, 154, 1.0)"
2025-09-04 00:00:00+00:00,14.25,14.37,14.007,14.35,71288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,13.15289469436767,,,,,,,,,,,13.15289469436767,,"rgba(38, 166, 154, 1.0)"
2025-09-05 00:00:00+00:00,15.02,15.09,14.4,14.69,153590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,13.225680526764828,,,,,,,,,,,13.225680526764828,,"rgba(38, 166, 154, 1.0)"
2025-09-08 00:00:00+00:00,15.52,15.57,14.93,15.39,222771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,13.350424538537702,,,,,,,,,,,13.350424538537702,,"rgba(38, 166, 154, 1.0)"
2025-09-09 00:00:00+00:00,15.12,15.65,15.0,15.6,157005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,13.426525226169927,,,,,,,,,,,13.426525226169927,,"rgba(38, 166, 154, 1.0)"
2025-09-10 00:00:00+00:00,15.49,15.55,15.01,15.29,147663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,13.496131385928383,,,,,,,,,,,13.496131385928383,,"rgba(38, 166, 154, 1.0)"
2025-09-11 00:00:00+00:00,15.55,15.61,15.17,15.45,205143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,13.589339654960533,,,,,,,,,,,13.589339654960533,,"rgba(38, 166, 154, 1.0)"
2025-09-12 00:00:00+00:00,15.49,15.59,15.42,15.46,609339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,13.827184510324066,,,,,,,,,,,13.827184510324066,,"rgba(38, 166, 154, 1.0)"
2025-09-15 00:00:00+00:00,15.73,15.79,15.48,15.56,161892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,13.886074456026323,,,,,,,,,,,13.886074456026323,,"rgba(38, 166, 154, 1.0)"
2025-09-16 00:00:00+00:00,15.1,16.0,15.077,15.84,139717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,13.926572364174996,,,,,,,,,,,13.926572364174996,,"rgba(38, 166, 154, 0.75)"
2025-09-17 00:00:00+00:00,15.07,15.475,14.84,15.01,131656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,13.956266904219422,,,,,,,,,,,13.956266904219422,,"rgba(38, 166, 154, 0.75)"
2025-09-18 00:00:00+00:00,15.43,15.6,14.68,15.11,141072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,13.98929285260323,,,,,,,,,,,13.98929285260323,,"rgba(38, 166, 154, 0.75)"
2025-09-19 00:00:00+00:00,15.8,16.0,15.5,15.54,538767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,14.148677165853401,,,,,,,,,,,14.148677165853401,,"rgba(38, 166, 154, 0.75)"
2025-09-22 00:00:00+00:00,16.65,16.66,15.8,15.92,154126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,14.20423596571671,,,,,,,,,,,14.20423596571671,,"rgba(38, 166, 154, 1.0)"
2025-09-23 00:00:00+00:00,17.19,17.29,16.86,17.01,194163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,14.29309816649435,,,,,,,,,,,14.29309816649435,,"rgba(38, 166, 154, 1.0)"
2025-09-24 00:00:00+00:00,16.91,17.5,16.72,17.23,148211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,14.355764229529889,,,,,,,,,,,14.355764229529889,,"rgba(38, 166, 154, 1.0)"
2025-09-25 00:00:00+00:00,16.89,17.0677,16.55,16.93,121514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,14.401246858232122,,,,,,,,,,,14.401246858232122,,"rgba(38, 166, 154, 1.0)"
2025-09-26 00:00:00+00:00,17.06,17.17,16.7308,16.95,63066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,14.42562501859607,,,,,,,,,,,14.42562501859607,,"rgba(38, 166, 154, 1.0)"
2025-09-29 00:00:00+00:00,17.51,17.68,17.09,17.46,175401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,14.5023068801794,,,,,,,,,,,14.5023068801794,,"rgba(38, 166, 154, 1.0)"
2025-09-30 00:00:00+00:00,17.51,17.8,17.3,17.3,91999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,14.542435752596711,,,,,,,,,,,14.542435752596711,,"rgba(38, 166, 154, 1.0)"
2025-10-01 00:00:00+00:00,17.59,18.0,17.54,17.63,126630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,14.599064171408783,,,,,,,,,,,14.599064171408783,,"rgba(38, 166, 154, 1.0)"
2025-10-02 00:00:00+00:00,18.39,18.8,17.2509,17.79,470804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,14.820188430970921,,,,,,,,,,,14.820188430970921,,"rgba(38, 166, 154, 1.0)"
2025-10-03 00:00:00+00:00,18.21,18.44,17.85,18.39,768980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,15.129378550593767,,,,,,,,,,,15.129378550593767,,"rgba(38, 166, 154, 1.0)"
2025-10-06 00:00:00+00:00,18.03,18.51,17.96,18.06,193885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,15.198522123171383,,,,,,,,,,,15.198522123171383,,"rgba(38, 166, 154, 1.0)"
2025-10-07 00:00:00+00:00,18.35,18.434,17.92,17.97,167526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,15.257090966070367,,,,,,,,,,,15.257090966070367,,"rgba(38, 166, 154, 1.0)"
2025-10-08 00:00:00+00:00,18.86,19.0,18.42,19.0,278732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,15.366023509116351,,,,,,,,,,,15.366023509116351,,"rgba(38, 166, 154, 1.0)"
2025-10-09 00:00:00+00:00,17.7,18.95,17.6034,18.95,275803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,15.44717547085788,,,,,,,,,,,15.44717547085788,,"rgba(38, 166, 154, 0.75)"
2025-10-10 00:00:00+00:00,17.74,18.14,17.58,17.99,158579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,15.487216015885688,,,,,,,,,,,15.487216015885688,,"rgba(38, 166, 154, 0.75)"
2025-10-13 00:00:00+00:00,18.86,19.18,18.3134,18.75,125278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,15.530593475838304,,,,,,,,,,,15.530593475838304,,"rgba(38, 166, 154, 0.75)"
2025-10-14 00:00:00+00:00,18.96,19.24,18.295,18.59,255219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,15.616756162763767,,,,,,,,,,,15.616756162763767,,"rgba(38, 166, 154, 0.75)"
2025-10-15 00:00:00+00:00,20.49,20.49,19.36,19.36,508103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,15.83887428690184,,,,,20.113333333333333,,,,,,15.83887428690184,,"rgba(38, 166, 154, 1.0)"
2025-10-16 00:00:00+00:00,19.3,20.2,18.91,19.8,836069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,16.111831625428678,,,,,19.713182863998558,,,,,,16.111831625428678,,"rgba(38, 166, 154, 1.0)"
2025-10-17 00:00:00+00:00,18.18,19.1,17.69,19.1,855462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,16.269780985275666,,,,,19.172655003817304,,,,,,16.269780985275666,,"rgba(38, 166, 154, 0.5)"
2025-10-20 00:00:00+00:00,19.12,19.23,18.11,18.71,627441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,16.396723121071847,,,,,19.094386755451012,,,,,,16.396723121071847,,"rgba(38, 166, 154, 0.5)"
2025-10-21 00:00:00+00:00,17.26,18.225,16.7901,18.06,341490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,16.42384678920134,,,,,18.91447329301014,,,,,,16.42384678920134,,"rgba(38, 166, 154, 0.5)"
2025-10-22 00:00:00+00:00,17.61,17.795,16.6,16.71,318143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,16.445700083090316,,,,,18.77035500955821,,,,,,16.445700083090316,,#000000
2025-10-23 00:00:00+00:00,17.67,18.02,17.64,17.94,165252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,16.46207729488391,,,,,18.72539039164358,,,,,,16.46207729488391,,#000000
2025-10-24 00:00:00+00:00,18.11,18.12,17.5,17.5,138781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,16.476886666746264,,,,,18.695538525229416,,,,,,16.476886666746264,,#000000
2025-10-27 00:00:00+00:00,17.51,18.08,16.9,17.75,677836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,16.525406729427118,,,,,18.5136823090065,,,,,,16.525406729427118,,#000000
2025-10-28 00:00:00+00:00,17.26,17.6,16.9501,17.06,145967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,16.53295863271051,,,,,18.474343273549895,,,,,,16.53295863271051,,"rgba(239, 83, 80, 1.0)"
2025-10-29 00:00:00+00:00,17.3,17.75,17.13,17.75,269088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,16.5487492965471,,,,,18.414779653114735,,,,,,16.5487492965471,,"rgba(239, 83, 80, 1.0)"
2025-10-30 00:00:00+00:00,17.45,17.92,17.1,17.36,340737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,16.570127218619973,,,,,18.354464877366055,,,,,,16.570127218619973,,"rgba(239, 83, 80, 1.0)"
2025-10-31 00:00:00+00:00,15.22,17.575,14.89,17.39,1027371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,16.526857196306988,,,,,17.950292136573182,,,,,,16.526857196306988,,"rgba(239, 83, 80, 1.0)"
2025-11-03 00:00:00+00:00,15.52,15.8,14.93,15.33,789592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,16.474738666056023,,,,,17.66617964165966,,,,,,16.474738666056023,,"rgba(239, 83, 80, 1.0)"
2025-11-04 00:00:00+00:00,14.66,15.37,14.6,15.22,872733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,16.395907159330793,,,,,17.35856275612681,,,14.876666666666667,,,16.395907159330793,,"rgba(239, 83, 80, 1.0)"
2025-11-05 00:00:00+00:00,15.07,15.295,14.87,14.92,323266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,16.372264662198916,,,,,17.26907738221276,,,14.931175053936778,,,16.372264662198916,,"rgba(239, 83, 80, 1.0)"
2025-11-06 00:00:00+00:00,14.82,16.1256,14.81,15.4,426409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,16.346358840051845,,,,,17.16979499331313,,,15.015460751426275,,,16.346358840051845,,"rgba(239, 83, 80, 1.0)"
2025-11-07 00:00:00+00:00,15.45,15.45,14.86,14.86,249779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,16.33175247321768,,,,,17.11609096497504,,,15.047196670774163,,,16.33175247321768,,"rgba(239, 83, 80, 1.0)"
2025-11-10 00:00:00+00:00,16.41,16.71,16.17,16.29,334132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,16.333477916712617,,,,,17.09130143233491,,,15.25661282591804,,,16.333477916712617,,"rgba(239, 83, 80, 0.75)"
2025-11-11 00:00:00+00:00,16.5,16.73,16.17,16.73,273792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,16.33536740447994,,,,,17.073339868970844,,,15.390196790976963,,,16.33536740447994,,"rgba(239, 83, 80, 0.75)"
2025-11-12 00:00:00+00:00,16.83,17.15,16.3615,16.5,515415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,16.346946004043204,,,,,17.058301889847733,,,15.629414587276713,,,16.346946004043204,,#000000
2025-11-13 00:00:00+00:00,16.75,17.835,16.68,16.93,1125840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,16.38680544460693,,,,,17.06133078128006,,,16.027949704288982,,,16.38680544460693,,#000000
2025-11-14 00:00:00+00:00,16.47,16.565,15.64,15.99,543661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,16.38271095837243,,,,,17.02249031612078,,,16.05091389309572,,,16.38271095837243,,#000000
2025-11-17 00:00:00+00:00,16.54,16.92,16.33,16.45,749141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,16.389920042569447,,,,,16.996878983410273,,,16.126427947802874,,,16.389920042569447,,#000000
2025-11-18 00:00:00+00:00,16.77,17.12,16.355,17.12,305109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,16.394771949891204,,,,,16.990936201623818,,,16.15960503124783,,,16.394771949891204,,#000000
