date,Close,High,Low,Open,Volume,OB_c0,OB_High_c0,OB_Low_c0,OB_Mitigated_Index_c0,OB,OB_High,OB_Low,OB_Mitigated_Index,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2026-06-04 00:00:00+00:00,49.07,49.08,47.36,47.55,5598788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.50333333333333,,#000000
2026-06-05 00:00:00+00:00,49.56,50.0,48.67,48.83,667597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.59992617700104,,"rgba(38, 166, 154, 0.5)"
2026-06-08 00:00:00+00:00,49.89,50.46,49.14,49.42,1910356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.887311934750855,,"rgba(38, 166, 154, 0.5)"
2026-06-09 00:00:00+00:00,50.44,50.765,49.84,49.84,643986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.993978576444626,,"rgba(38, 166, 154, 0.5)"
2026-06-10 00:00:00+00:00,50.33,50.78,50.0,50.0,809696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.10967017613522,50.370000000000005,"rgba(38, 166, 154, 0.5)"
