date,Close,High,Low,Open,Volume,aVWAP_peak_238,aVWAP_valley_260,SMA_50
2024-07-23 00:00:00+00:00,2.65,2.785,2.65,2.785,3183,,,
2024-07-24 00:00:00+00:00,2.63,2.79,2.63,2.79,2284,,,
2024-07-25 00:00:00+00:00,2.56,2.63,2.55,2.55,6185,,,
2024-07-26 00:00:00+00:00,2.675,2.7,2.59,2.6,2527,,,
2024-07-29 00:00:00+00:00,2.75,2.87,2.65,2.87,8459,,,
2024-07-30 00:00:00+00:00,2.62,2.85,2.62,2.85,3961,,,
2024-07-31 00:00:00+00:00,2.67,2.77,2.67,2.76,1832,,,
2024-08-01 00:00:00+00:00,2.74,2.8,2.74,2.79,3039,,,
2024-08-02 00:00:00+00:00,2.6601,2.7,2.63,2.7,11365,,,
2024-08-05 00:00:00+00:00,2.56,2.6795,2.55,2.6,12280,,,
2024-08-06 00:00:00+00:00,2.69,2.69,2.65,2.65,11103,,,
2024-08-07 00:00:00+00:00,2.65,2.76,2.65,2.705,9077,,,
2024-08-08 00:00:00+00:00,2.6717,2.6717,2.6717,2.6717,3438,,,
2024-08-09 00:00:00+00:00,2.62,2.67,2.62,2.635,1593,,,
2024-08-12 00:00:00+00:00,2.845,2.845,2.43,2.43,5065,,,
2024-08-13 00:00:00+00:00,3.1,3.1,2.84,2.86,12147,,,
2024-08-14 00:00:00+00:00,2.95,3.07,2.95,3.06,6145,,,
2024-08-15 00:00:00+00:00,3.15,3.15,3.0,3.0,6312,,,
2024-08-16 00:00:00+00:00,3.18,3.27,2.95,2.95,14446,,,
2024-08-19 00:00:00+00:00,3.2278,3.2278,3.06,3.07,1614,,,
2024-08-20 00:00:00+00:00,3.1501,3.221,3.15,3.22,11299,,,
2024-08-21 00:00:00+00:00,3.206,3.2407,3.16,3.16,3140,,,
2024-08-22 00:00:00+00:00,3.0306,3.11,3.01,3.11,2106,,,
2024-08-23 00:00:00+00:00,3.29,3.29,3.14,3.14,1055,,,
2024-08-26 00:00:00+00:00,3.24,3.3,3.1901,3.3,4237,,,
2024-08-27 00:00:00+00:00,3.2716,3.3,3.2716,3.292,5039,,,
2024-08-28 00:00:00+00:00,3.24,3.34,3.24,3.34,614,,,
2024-08-29 00:00:00+00:00,3.43,3.49,3.43,3.4661,1825,,,
2024-08-30 00:00:00+00:00,3.43,3.43,3.43,3.43,31,,,
2024-09-03 00:00:00+00:00,3.1705,3.249,3.13,3.23,10877,,,
2024-09-04 00:00:00+00:00,3.19,3.22,3.19,3.19,602,,,
2024-09-05 00:00:00+00:00,3.31,3.3101,3.31,3.31,2325,,,
2024-09-06 00:00:00+00:00,3.26,3.26,3.26,3.26,1301,,,
2024-09-09 00:00:00+00:00,3.13,3.2587,3.13,3.2587,3853,,,
2024-09-10 00:00:00+00:00,3.1,3.1,3.09,3.09,13127,,,
2024-09-11 00:00:00+00:00,3.2237,3.23,3.155,3.155,34428,,,
2024-09-12 00:00:00+00:00,3.34,3.34,3.31,3.31,6070,,,
2024-09-13 00:00:00+00:00,3.48,3.49,3.43,3.46,3380,,,
2024-09-16 00:00:00+00:00,3.6,3.63,3.46,3.5,10899,,,
2024-09-17 00:00:00+00:00,3.45,3.51,3.45,3.461,11909,,,
2024-09-18 00:00:00+00:00,3.4393,3.5,3.35,3.5,10713,,,
2024-09-19 00:00:00+00:00,3.47,3.48,3.46,3.48,2294,,,
2024-09-20 00:00:00+00:00,3.385,3.51,3.34,3.49,7026,,,
2024-09-23 00:00:00+00:00,3.42,3.63,3.41,3.63,2703,,,
2024-09-24 00:00:00+00:00,3.42,3.61,3.41,3.42,7129,,,
2024-09-25 00:00:00+00:00,3.4,3.45,3.4,3.45,2851,,,
2024-09-26 00:00:00+00:00,3.31,3.46,3.31,3.4152,2751,,,
2024-09-27 00:00:00+00:00,3.25,3.4089,3.25,3.3268,3842,,,
2024-09-30 00:00:00+00:00,3.2,3.36,3.03,3.17,4469,,,
2024-10-01 00:00:00+00:00,3.3667,3.47,3.3667,3.47,2548,,,3.096062
2024-10-02 00:00:00+00:00,3.3078,3.4,3.27,3.4,4308,,,3.109218
2024-10-03 00:00:00+00:00,3.15,3.242,3.0601,3.24,4296,,,3.119618
2024-10-04 00:00:00+00:00,3.2,3.2787,3.07,3.07,625,,,3.132418
2024-10-07 00:00:00+00:00,3.2027,3.2027,3.12,3.12,730,,,3.1429720000000003
2024-10-08 00:00:00+00:00,3.35,3.35,3.224,3.33,2606,,,3.1549720000000003
2024-10-09 00:00:00+00:00,3.24,3.3999,2.99,3.22,14109,,,3.1673720000000003
2024-10-10 00:00:00+00:00,3.15,3.31,3.09,3.09,8854,,,3.176972
2024-10-11 00:00:00+00:00,3.19,3.28,3.19,3.28,860,,,3.1859720000000005
2024-10-14 00:00:00+00:00,3.3598,3.41,3.17,3.17,2812,,,3.199966
2024-10-15 00:00:00+00:00,3.25,3.29,3.18,3.21,9360,,,3.213766
2024-10-16 00:00:00+00:00,3.41,3.41,3.25,3.25,444,,,3.2281660000000003
2024-10-17 00:00:00+00:00,3.26,3.4,3.17,3.4,2730,,,3.2403660000000003
2024-10-18 00:00:00+00:00,3.4,3.4712,3.4,3.4712,685,,,3.254932
2024-10-21 00:00:00+00:00,3.6,3.6,3.4,3.6,14441,,,3.2745319999999998
2024-10-22 00:00:00+00:00,3.59,3.69,3.55,3.69,3242,,,3.2894319999999997
2024-10-23 00:00:00+00:00,3.8,3.94,3.715,3.75,30547,,,3.3034319999999995
2024-10-24 00:00:00+00:00,3.86,4.04,3.71,3.95,4974,,,3.321632
2024-10-25 00:00:00+00:00,3.6,3.75,3.6,3.7,25849,,,3.330632
2024-10-28 00:00:00+00:00,3.63,3.76,3.564,3.65,17459,,,3.339632
2024-10-29 00:00:00+00:00,3.7668,3.7668,3.6,3.63,2536,,,3.350412
2024-10-30 00:00:00+00:00,3.7066,3.84,3.53,3.76,14216,,,3.361542
2024-10-31 00:00:00+00:00,3.66,3.66,3.51,3.59,17369,,,3.3706219999999996
2024-11-01 00:00:00+00:00,3.82,3.84,3.7,3.7,2136,,,3.38641
2024-11-04 00:00:00+00:00,3.74,3.99,3.68,3.99,3287,,,3.39541
2024-11-05 00:00:00+00:00,3.764,3.94,3.75,3.94,6574,,,3.40589
2024-11-06 00:00:00+00:00,3.75,3.755,3.61,3.64,5221,,,3.4154579999999997
2024-11-07 00:00:00+00:00,3.82,3.9,3.75,3.8,5664,,,3.427058
2024-11-08 00:00:00+00:00,3.74,3.785,3.74,3.7612,9256,,,3.4332580000000004
2024-11-11 00:00:00+00:00,3.75,3.8001,3.6,3.65,2270,,,3.439658
2024-11-12 00:00:00+00:00,3.62,3.75,3.56,3.75,7344,,,3.448648
2024-11-13 00:00:00+00:00,3.46,3.62,3.35,3.53,17916,,,3.454048
2024-11-14 00:00:00+00:00,3.46,3.636,3.4319,3.5453,5752,,,3.457048
2024-11-15 00:00:00+00:00,3.48,3.63,3.47,3.515,23807,,,3.4614480000000003
2024-11-18 00:00:00+00:00,3.41,3.67,3.41,3.57,17620,,,3.467048
2024-11-19 00:00:00+00:00,3.48,3.6,3.47,3.49,4455,,,3.474648
2024-11-20 00:00:00+00:00,3.5,3.5,3.5,3.5,629,,,3.480174
2024-11-21 00:00:00+00:00,3.45,3.58,3.45,3.5564,804,,,3.4823739999999996
2024-11-22 00:00:00+00:00,3.45,3.55,3.41,3.44,6230,,,3.481774
2024-11-25 00:00:00+00:00,3.41,3.42,3.41,3.41,11335,,,3.4779739999999997
2024-11-26 00:00:00+00:00,3.6188,3.6188,3.315,3.315,15247,,,3.48135
2024-11-27 00:00:00+00:00,3.52,3.6164,3.455,3.6164,9826,,,3.482964
2024-11-29 00:00:00+00:00,3.53,3.6,3.53,3.6,4505,,,3.4841640000000003
2024-12-02 00:00:00+00:00,3.5474,3.5474,3.35,3.3798,1919,,,3.487412
2024-12-03 00:00:00+00:00,3.6,3.6,3.42,3.42,3965,,,3.491012
2024-12-04 00:00:00+00:00,3.64,3.66,3.5,3.64,14676,,,3.495412
2024-12-05 00:00:00+00:00,3.5,3.64,3.48,3.64,4799,,,3.4974119999999997
2024-12-06 00:00:00+00:00,3.43,3.54,3.43,3.51,5282,,,3.499812
2024-12-09 00:00:00+00:00,3.43,3.51,3.43,3.5,43309,,,3.503412
2024-12-10 00:00:00+00:00,3.57,3.66,3.53,3.53,9169,,,3.510812
2024-12-11 00:00:00+00:00,3.79,3.81,3.63,3.63,4244,,,3.519278
2024-12-12 00:00:00+00:00,3.8,3.8,3.77,3.78,2062,,,3.5291220000000005
2024-12-13 00:00:00+00:00,3.79,3.84,3.72,3.79,19311,,,3.541922
2024-12-16 00:00:00+00:00,3.8,3.83,3.65,3.65,23224,,,3.553922
2024-12-17 00:00:00+00:00,4.0199,4.1,3.79,3.8,49301,,,3.5702659999999997
