date,Close,High,Low,Open,Volume,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2026-06-05 00:00:00+00:00,12.75,12.75,12.75,12.75,12,,,#000000
2026-06-08 00:00:00+00:00,12.44,12.44,12.14,12.44,719,,,"rgba(239, 83, 80, 0.5)"
2026-06-09 00:00:00+00:00,13.0,13.0,13.0,13.0,1,,13.0,"rgba(239, 83, 80, 0.5)"
2026-06-10 00:00:00+00:00,12.4,12.4,11.62,11.62,1357,12.139999999999999,12.140633284241531,"rgba(239, 83, 80, 0.5)"
