date,Close,High,Low,Open,Volume,aVWAP_peak_883,aVWAP_valley_817,SMA_50
2022-01-03 00:00:00+00:00,3.5673419441,3.659684583,3.5479013886,3.5965027775,967745,,,
2022-01-04 00:00:00+00:00,3.5576216664,3.659684583,3.5479013886,3.5479013886,750110,,,
2022-01-05 00:00:00+00:00,3.4701391664,3.6742649997,3.4536146941,3.615943333,1073360,,,
2022-01-06 00:00:00+00:00,3.2951741664,3.4074433747,3.2854538886,3.3826566664,1457170,,,
2022-01-07 00:00:00+00:00,3.3243349997,3.353495833,3.2562930553,3.2854538886,1114511,,,
2022-01-10 00:00:00+00:00,3.3632161108,3.3632161108,3.2562930553,3.3437755553,879781,,,
2022-01-11 00:00:00+00:00,3.4701391664,3.5090202775,3.3632161108,3.3632161108,1172287,,,
2022-01-12 00:00:00+00:00,3.5770622219,3.5819223608,3.4749993053,3.5090202775,745041,,,
2022-01-13 00:00:00+00:00,3.528460833,3.6450069636,3.5187405552,3.6256636108,774821,,,
2022-01-14 00:00:00+00:00,3.4312580553,3.5479013886,3.3633133136,3.528460833,1131032,,,
2022-01-18 00:00:00+00:00,3.3632161108,3.5041601386,3.3632161108,3.4020972219,973832,,,
2022-01-19 00:00:00+00:00,3.7228663886,3.7325866663,3.4215377775,3.4312580553,1705757,,,
2022-01-20 00:00:00+00:00,3.5770622219,3.8069467913,3.5770622219,3.790908333,1477941,,,
2022-01-21 00:00:00+00:00,3.440978333,3.6451041663,3.440978333,3.5867824997,1228423,,,
2022-01-24 00:00:00+00:00,3.3243349997,3.3923769441,3.1882511108,3.3632161108,1891875,,,
2022-01-25 00:00:00+00:00,3.4118174997,3.4506986108,3.2465727775,3.2562930553,1071576,,,
2022-01-26 00:00:00+00:00,3.2757336108,3.4701391664,3.2271322219,3.4118174997,1854879,,,
2022-01-27 00:00:00+00:00,3.1104888886,3.2757336108,3.1104888886,3.1882511108,1537686,,,
2022-01-28 00:00:00+00:00,3.0618874997,3.1007686108,2.9938455553,3.1007686108,1189856,,,
