date,Close,High,Low,Open,Volume,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2026-06-04 00:00:00+00:00,82.56,83.14,81.67,81.82,150994,,,#000000
2026-06-05 00:00:00+00:00,81.56,82.62,81.09,82.4,35833,,,"rgba(239, 83, 80, 0.5)"
2026-06-08 00:00:00+00:00,81.72,82.59,81.08,81.61,60646,,,"rgba(239, 83, 80, 0.5)"
2026-06-09 00:00:00+00:00,82.24,83.5,80.94,81.82,32659,,82.22666666666666,"rgba(239, 83, 80, 0.5)"
2026-06-10 00:00:00+00:00,80.42,81.88,80.08,81.41,35766,80.79333333333334,81.4774580440872,"rgba(239, 83, 80, 0.5)"
