date,Close,High,Low,Open,Volume,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2026-06-04 00:00:00+00:00,55.37,55.685,54.47,54.53,3531206,,,#000000
2026-06-05 00:00:00+00:00,55.76,56.32,55.18,55.55,1007158,,55.75333333333333,"rgba(38, 166, 154, 0.5)"
2026-06-08 00:00:00+00:00,54.69,55.84,54.57,55.62,734808,,55.44961801397577,"rgba(38, 166, 154, 0.5)"
2026-06-09 00:00:00+00:00,54.89,55.22,54.14,54.54,802062,54.75,55.22904771226312,"rgba(38, 166, 154, 0.5)"
2026-06-10 00:00:00+00:00,56.03,56.25,54.62,55.01,953976,55.229875036872784,55.33930452719132,"rgba(38, 166, 154, 0.5)"
