date,Close,High,Low,Open,Volume,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2026-06-04 00:00:00+00:00,23.32,23.78,23.07,23.49,2479862,,23.39,#000000
2026-06-05 00:00:00+00:00,22.78,23.34,22.7,23.13,769818,,23.283399319317592,"rgba(239, 83, 80, 0.5)"
2026-06-08 00:00:00+00:00,22.8,22.88,22.51,22.78,952318,,23.157979903845742,"rgba(239, 83, 80, 0.5)"
2026-06-09 00:00:00+00:00,22.44,22.83,22.27,22.83,673331,22.51333333333333,23.06894785698907,"rgba(239, 83, 80, 0.5)"
2026-06-10 00:00:00+00:00,22.5,22.54,22.29,22.41,910156,22.473098762414843,22.970527964379823,"rgba(239, 83, 80, 0.5)"
