date,Close,High,Low,Open,Volume,aVWAP_QQEMOD_bear_dot_c0_63,aVWAP_QQEMOD_bear_dot_c0_185,aVWAP_QQEMOD_bear_dot_c0_250,aVWAP_QQEMOD_bear_dot_c0_332,aVWAP_QQEMOD_bear_dot_c0_351,aVWAP_QQEMOD_bear_dot_c0_390,aVWAP_QQEMOD_bear_dot_c0_472,aVWAP_QQEMOD_bear_dot_c0_548,aVWAP_QQEMOD_bear_dot_c0_570,aVWAP_QQEMOD_bear_dot_c0_596,aVWAP_QQEMOD_bear_dot_c0_640,aVWAP_QQEMOD_bear_dot_c0_721,aVWAP_QQEMOD_bear_dot_c0_766,aVWAP_QQEMOD_bear_dot_c0_808,aVWAP_QQEMOD_bear_dot_c0_936,aVWAP_QQEMOD_bear_dot_c0_953,aVWAP_QQEMOD_bear_dot_c0_1009,aVWAP_QQEMOD_bear_dot_c0_1021,aVWAP_QQEMOD_bear_dot_c0_1039,aVWAP_QQEMOD_bear_dot_c0_1082,aVWAP_QQEMOD_bear_dot_c0_1159,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_valley_c0_2,aVWAP_price_maxima_minima_valley_c0_3,aVWAP_price_maxima_minima_valley_c0_4,aVWAP_price_maxima_minima_valley_c0_5,aVWAP_price_maxima_minima_valley_c0_6,aVWAP_price_maxima_minima_valley_c0_7,aVWAP_price_maxima_minima_valley_c0_8,aVWAP_price_maxima_minima_valley_c0_9,aVWAP_price_maxima_minima_valley_c0_10,aVWAP_price_maxima_minima_peak_c0_1,aVWAP_price_maxima_minima_peak_c0_2,aVWAP_price_maxima_minima_peak_c0_3,aVWAP_price_maxima_minima_peak_c0_4,aVWAP_price_maxima_minima_peak_c0_5,aVWAP_price_maxima_minima_peak_c0_6,aVWAP_price_maxima_minima_peak_c0_7,aVWAP_price_maxima_minima_peak_c0_8,aVWAP_price_maxima_minima_peak_c0_9,aVWAP_price_maxima_minima_peak_c0_10,color
2021-06-21 00:00:00+00:00,92.41,92.85,90.06,91.3,680383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2021-06-22 00:00:00+00:00,94.0,94.21,92.32,93.0,772707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-06-23 00:00:00+00:00,96.04,96.345,93.69,93.82,1111507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-06-24 00:00:00+00:00,97.0,98.2,96.4701,97.18,1035651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-06-25 00:00:00+00:00,98.05,98.32,95.9,97.41,2819303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-06-28 00:00:00+00:00,99.1,99.83,98.46,98.92,622208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-06-29 00:00:00+00:00,99.97,101.0,98.78,99.43,753441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.91666666666667,,"rgba(38, 166, 154, 0.5)"
2021-06-30 00:00:00+00:00,95.92,99.75,95.8,97.95,991965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.34807838405507,,"rgba(38, 166, 154, 0.5)"
2021-07-01 00:00:00+00:00,96.11,96.73,94.95,95.52,775747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.60404696184644,,"rgba(38, 166, 154, 0.5)"
2021-07-02 00:00:00+00:00,97.88,97.91,96.29,96.85,320854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.57649479751457,,"rgba(38, 166, 154, 0.5)"
2021-07-06 00:00:00+00:00,99.23,100.04,97.86,98.18,449536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.77682538047758,,"rgba(38, 166, 154, 0.5)"
2021-07-07 00:00:00+00:00,98.83,100.54,98.49,100.54,402752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.94142826078227,,"rgba(38, 166, 154, 0.5)"
2021-07-08 00:00:00+00:00,98.11,98.75,95.5544,96.75,479111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.88747622033418,,"rgba(38, 166, 154, 0.5)"
2021-07-09 00:00:00+00:00,99.22,99.34,97.355,98.5,404222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.95377976529912,,"rgba(38, 166, 154, 0.5)"
2021-07-12 00:00:00+00:00,96.16,99.85,95.73,99.48,801569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.84841088972945,,"rgba(38, 166, 154, 0.5)"
2021-07-13 00:00:00+00:00,95.84,97.14,95.2575,95.79,497856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.69853494817895,,"rgba(38, 166, 154, 0.5)"
2021-07-14 00:00:00+00:00,96.01,97.4,95.27,96.98,814610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.51935697391414,,#000000
2021-07-15 00:00:00+00:00,95.4,96.31,94.325,96.21,450730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.38214134900352,,#000000
2021-07-16 00:00:00+00:00,95.31,97.11,95.11,96.17,318271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.31649599009774,,"rgba(239, 83, 80, 0.5)"
2021-07-19 00:00:00+00:00,95.65,95.81,93.53,93.64,408946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.19594555335439,,"rgba(239, 83, 80, 0.5)"
2021-07-20 00:00:00+00:00,97.6,98.38,95.34,96.49,855116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.18719527231761,,#000000
2021-07-21 00:00:00+00:00,97.41,97.72,96.25,97.21,709176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.18264514720066,,#000000
2021-07-22 00:00:00+00:00,98.8,98.8,97.0,97.97,815348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.26357772709873,,"rgba(38, 166, 154, 0.5)"
2021-07-23 00:00:00+00:00,100.35,100.75,99.015,99.16,270917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.33503367115117,100.03833333333334,"rgba(38, 166, 154, 0.5)"
2021-07-26 00:00:00+00:00,99.59,100.23,97.71,100.23,290125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.38445914206572,99.59274986245829,"rgba(38, 166, 154, 0.5)"
2021-07-27 00:00:00+00:00,98.42,99.565,96.76,99.49,485573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.42159432229994,98.9690129894947,"rgba(38, 166, 154, 0.5)"
2021-07-28 00:00:00+00:00,98.59,99.675,97.86,99.09,386328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.46414654761026,98.89873255949469,"rgba(38, 166, 154, 0.5)"
2021-07-29 00:00:00+00:00,98.12,99.62,98.01,98.45,361952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.49778047475627,98.835130298244,"rgba(38, 166, 154, 0.5)"
2021-07-30 00:00:00+00:00,98.4,99.62,97.05,97.05,492214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.53150285045282,98.73215903716584,"rgba(38, 166, 154, 0.5)"
2021-08-02 00:00:00+00:00,98.52,99.675,98.08,98.94,821282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.60693336940756,98.73907466596063,"rgba(38, 166, 154, 0.5)"
2021-08-03 00:00:00+00:00,97.57,98.75,96.53,98.3,712311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.60742613119552,98.5298189939964,"rgba(38, 166, 154, 0.5)"
2021-08-04 00:00:00+00:00,100.0,100.38,97.565,98.0,1290487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.75088569502907,98.72806364526923,"rgba(38, 166, 154, 0.5)"
2021-08-05 00:00:00+00:00,98.74,99.38,93.32,97.54,1554500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.69535735528221,98.3592673208026,"rgba(38, 166, 154, 0.5)"
2021-08-06 00:00:00+00:00,102.5,102.63,97.9,98.93,957317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.87290426109608,98.69215325271071,"rgba(38, 166, 154, 0.5)"
2021-08-09 00:00:00+00:00,106.4,107.71,102.53,103.11,1358899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.41514252287325,99.72919288113155,"rgba(38, 166, 154, 0.5)"
2021-08-10 00:00:00+00:00,105.73,108.74,104.68,106.83,1825910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.38333333333335,,99.1060839851676,100.8533666010814,"rgba(38, 166, 154, 0.5)"
2021-08-11 00:00:00+00:00,105.4,105.585,103.13,104.68,2712175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.380281669838,,99.74494496862893,101.62602278009575,"rgba(38, 166, 154, 0.5)"
2021-08-12 00:00:00+00:00,107.23,107.64,104.62,105.7,580433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.50687821455352,,99.90588848850112,101.82651906613015,"rgba(38, 166, 154, 0.5)"
2021-08-13 00:00:00+00:00,106.38,107.7874,105.63,107.5,412128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.5882699575059,,100.01728885115693,101.96205195574507,"rgba(38, 166, 154, 0.5)"
2021-08-16 00:00:00+00:00,106.42,107.02,103.78,103.78,693769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.60518168332287,,100.17325627168697,102.1344160278358,"rgba(38, 166, 154, 0.5)"
2021-08-17 00:00:00+00:00,105.61,106.15,104.41,106.15,481231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.58973915971707,,100.2700476532116,102.23428425650377,"rgba(38, 166, 154, 0.5)"
2021-08-18 00:00:00+00:00,105.43,106.2075,105.15,105.3,623484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.59025758683501,,100.39506672431665,102.3627783750326,"rgba(38, 166, 154, 0.5)"
2021-08-19 00:00:00+00:00,105.22,105.97,104.21,104.83,478223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.56226965196358,,100.4788712031941,102.44169449531758,"rgba(38, 166, 154, 0.5)"
2021-08-20 00:00:00+00:00,106.2,106.71,105.18,105.18,434644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.58693554172207,,100.56669384636075,102.53224514160998,"rgba(38, 166, 154, 0.5)"
2021-08-23 00:00:00+00:00,108.28,108.82,106.41,106.6,632914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.74737504643521,,100.73040468293215,102.7202541710534,"rgba(38, 166, 154, 0.5)"
2021-08-24 00:00:00+00:00,109.29,109.86,108.23,108.23,606257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.96345804378392,,100.90769067269595,102.9306163583422,"rgba(38, 166, 154, 0.5)"
2021-08-25 00:00:00+00:00,109.75,109.945,108.51,109.57,448444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.11873541289764,,101.03831386826005,103.08406273096617,"rgba(38, 166, 154, 0.5)"
2021-08-26 00:00:00+00:00,109.31,110.83,109.16,110.0,572248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.31751175957402,,101.20630162302298,103.28033417732146,"rgba(38, 166, 154, 0.5)"
2021-08-27 00:00:00+00:00,110.75,111.46,109.79,110.07,645638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.56940502530104,,101.40736291320094,103.51724616799281,"rgba(38, 166, 154, 0.5)"
2021-08-30 00:00:00+00:00,111.45,112.1,109.82,111.2,490965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.76151109736166,,101.56189030052786,103.6983449042099,"rgba(38, 166, 154, 0.5)"
