date,Close,High,Low,Open,Volume,aVWAP_QQEMOD_bear_dot_c0_75,aVWAP_QQEMOD_bear_dot_c0_123,aVWAP_QQEMOD_bear_dot_c0_154,aVWAP_QQEMOD_bear_dot_c0_184,aVWAP_QQEMOD_bear_dot_c0_387,aVWAP_QQEMOD_bear_dot_c0_466,aVWAP_QQEMOD_bear_dot_c0_539,aVWAP_QQEMOD_bear_dot_c0_583,aVWAP_QQEMOD_bear_dot_c0_651,aVWAP_QQEMOD_bear_dot_c0_709,aVWAP_QQEMOD_bear_dot_c0_778,aVWAP_QQEMOD_bear_dot_c0_849,aVWAP_QQEMOD_bear_dot_c0_917,aVWAP_QQEMOD_bear_dot_c0_980,aVWAP_QQEMOD_bear_dot_c0_1042,aVWAP_QQEMOD_bear_dot_c0_1102,aVWAP_QQEMOD_bear_dot_c0_1170,aVWAP_QQEMOD_bear_dot_c0_1192,aVWAP_QQEMOD_bear_dot_c0_1253,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_valley_c0_2,aVWAP_price_maxima_minima_valley_c0_3,aVWAP_price_maxima_minima_valley_c0_4,aVWAP_price_maxima_minima_valley_c0_5,aVWAP_price_maxima_minima_valley_c0_6,aVWAP_price_maxima_minima_valley_c0_7,aVWAP_price_maxima_minima_valley_c0_8,aVWAP_price_maxima_minima_valley_c0_9,aVWAP_price_maxima_minima_valley_c0_10,aVWAP_price_maxima_minima_peak_c0_1,aVWAP_price_maxima_minima_peak_c0_2,aVWAP_price_maxima_minima_peak_c0_3,aVWAP_price_maxima_minima_peak_c0_4,aVWAP_price_maxima_minima_peak_c0_5,aVWAP_price_maxima_minima_peak_c0_6,aVWAP_price_maxima_minima_peak_c0_7,aVWAP_price_maxima_minima_peak_c0_8,aVWAP_price_maxima_minima_peak_c0_9,aVWAP_price_maxima_minima_peak_c0_10,color
2021-06-21 00:00:00+00:00,64.5,80.7,63.0,79.8,31778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.39999999999999,,,,,,,,,,#000000
2021-06-22 00:00:00+00:00,61.8,66.9,61.5,66.9,14917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.48326373273369,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-06-23 00:00:00+00:00,63.3,64.8,61.8,61.8,3556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.18723607490396,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-06-24 00:00:00+00:00,60.9,64.5,60.3,61.5,14059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.03137770175711,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-06-25 00:00:00+00:00,61.2,62.997,57.3,60.9,26901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.39970506846761,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-06-28 00:00:00+00:00,60.9,62.25,59.1,61.5,7101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.13608968386362,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-06-29 00:00:00+00:00,63.6,64.2,59.4,60.9,11830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.94962184271213,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-06-30 00:00:00+00:00,63.3,66.0,61.8,65.4,7777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.93315877000314,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-01 00:00:00+00:00,60.9,64.2,60.9,62.7,2185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.89798965063612,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-02 00:00:00+00:00,60.0,63.0,58.8,61.2,3632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.801184368332585,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-06 00:00:00+00:00,59.7,60.6,58.35,59.1,3774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.675359179672185,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-07 00:00:00+00:00,57.0,59.7,55.5,58.5,9055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.259268839014396,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-08 00:00:00+00:00,56.7,57.0,54.6,55.8,4462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.032754359094355,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-09 00:00:00+00:00,58.5,61.5,56.4,56.4,12801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.680520119874146,,58.8,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-12 00:00:00+00:00,61.8,63.6,57.9,57.9,19574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.50210752471137,,60.190585328185335,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-13 00:00:00+00:00,57.9,61.2,57.3,60.9,4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.418613264713684,,60.03763470420057,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-14 00:00:00+00:00,55.2,57.9,54.6,57.0,5745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.21413692205212,,59.47329123240189,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-15 00:00:00+00:00,53.1,55.257,51.6,54.9,6711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.89971799071944,,58.627504689547834,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-16 00:00:00+00:00,52.8,56.7,51.9,54.9,11054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.45408091064292,,57.73642435627692,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-19 00:00:00+00:00,53.4,56.7,51.6,54.0,11011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.061591221381256,,57.14058999675585,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-20 00:00:00+00:00,54.0,55.5,52.2,52.8,6087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.86163522941504,,56.88436180245245,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-21 00:00:00+00:00,56.4,60.3,52.5,52.5,35145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.242237821738385,,56.73254652230912,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-22 00:00:00+00:00,59.7,62.613,55.5,57.3,68023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.03653785272388,,57.6910328056308,,,,,,,,"rgba(239, 83, 80, 0.5)"
