date,Close,High,Low,Open,Volume,aVWAP_peak_868,aVWAP_valley_909
2022-01-03 00:00:00+00:00,54.3869874509,54.5095726968,52.8996198001,53.0385497455,849226,,
2022-01-04 00:00:00+00:00,54.5749514947,56.2257661401,54.2644022049,54.6730196914,1151731,,
2022-01-05 00:00:00+00:00,53.2755478877,56.7977488976,53.234686139,56.2094214406,1535746,,
2022-01-06 00:00:00+00:00,54.5422620958,55.0898095276,53.2837202374,53.929335866,1401143,,
2022-01-07 00:00:00+00:00,56.6343836265,56.953105266,54.5259173963,54.9835689812,1212864,,
2022-01-10 00:00:00+00:00,57.3698951022,58.3178876709,55.9887679979,56.3810407849,2126465,,
2022-01-11 00:00:00+00:00,57.1165522606,57.9337872336,55.833493353,57.4597909492,1893193,,
2022-01-12 00:00:00+00:00,59.7480488735,60.1975281087,56.8223476703,57.9256148838,1820893,,
2022-01-13 00:00:00+00:00,57.2881716049,59.9932193654,57.1165522606,59.9278405676,1035899,,
2022-01-14 00:00:00+00:00,58.4486452665,58.5712305125,56.9408467414,57.5905485449,1534633,,
2022-01-18 00:00:00+00:00,56.7733135719,59.8134276714,56.2012490909,59.6581530265,1462740,,
2022-01-19 00:00:00+00:00,55.1878777244,57.7375691166,54.6975367406,56.9367605665,1514240,,
2022-01-20 00:00:00+00:00,52.9486538985,55.8089763038,52.8097239531,54.5831238444,2253471,,
2022-01-21 00:00:00+00:00,51.5184926958,52.7770345541,50.9300835152,52.2540041714,1823949,,
2022-01-24 00:00:00+00:00,52.1069018763,52.1641083244,50.2190890888,50.2926402363,1706694,,
2022-01-25 00:00:00+00:00,54.8609837352,55.531116413,51.7391461385,52.4256235158,2560519,,
2022-01-26 00:00:00+00:00,55.9233892001,57.6722720422,54.9181901833,56.258455539,1722851,,
2022-01-27 00:00:00+00:00,56.4872813314,57.7785125887,54.656674992,57.4924803482,1875539,,
2022-01-28 00:00:00+00:00,55.8906998011,57.4597909492,55.2859459212,56.4627642822,1822984,,
2022-01-31 00:00:00+00:00,55.7109081071,56.4219025336,55.1061542271,55.7599422055,1025009,,
2022-02-01 00:00:00+00:00,55.956078599,56.5935218779,55.1117931484,55.2941182709,1747240,,
2022-02-02 00:00:00+00:00,56.7978306211,58.252508873,55.4739099649,57.2064481076,2622070,,
2022-02-03 00:00:00+00:00,55.3186353201,56.6262112768,54.8282943363,56.0541467957,1319916,,
2022-02-04 00:00:00+00:00,54.7383984893,56.4791089817,54.5014003471,55.5719781617,1200942,,
2022-02-07 00:00:00+00:00,54.5831238444,55.1837915495,53.8230953195,54.1091275601,1411164,,
2022-02-08 00:00:00+00:00,53.7086824233,54.8773284347,52.719828106,54.3461257022,1751533,,
2022-02-09 00:00:00+00:00,53.6759930244,54.0927828606,53.0794114941,53.5452354287,1519998,,
2022-02-10 00:00:00+00:00,53.626958926,54.8691560849,53.1284455925,53.1284455925,1403707,,
2022-02-11 00:00:00+00:00,56.5117983806,56.8795541184,54.5586067952,55.0244307298,1813838,,
2022-02-14 00:00:00+00:00,55.3840141179,57.1901034082,54.8691560849,56.4954536811,738963,,
2022-02-15 00:00:00+00:00,55.7926316044,56.1031808941,54.1581616585,54.4360215493,831714,,
2022-02-16 00:00:00+00:00,54.4033321503,56.9122435174,53.8762155928,56.0623191455,1064263,,
2022-02-17 00:00:00+00:00,54.6076408936,55.866182752,53.9211635163,54.3379533525,784768,,
2022-02-18 00:00:00+00:00,53.7577165217,54.9835689812,53.7168547731,54.1663340082,1050456,,
2022-02-22 00:00:00+00:00,54.2235404563,55.4003588174,52.9650803214,55.1198837746,1987477,,
2022-02-23 00:00:00+00:00,55.9805956482,56.9694499655,54.7220537898,54.8773284347,2900450,,
2022-02-24 00:00:00+00:00,57.950131933,60.1321493108,54.3461257022,57.9909936817,3957299,,
2022-02-25 00:00:00+00:00,61.3580017703,61.9954450492,58.3097153211,58.34240472,2879585,,
2022-02-28 00:00:00+00:00,63.1314016616,63.4092615524,60.9412119341,61.3334847211,2084250,,
