date,Close,High,Low,Open,Volume,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2026-06-04 00:00:00+00:00,90.33,91.0,89.22,89.74,725170,,,#000000
2026-06-05 00:00:00+00:00,88.61,91.41,88.39,90.0,180578,,,"rgba(239, 83, 80, 0.5)"
2026-06-08 00:00:00+00:00,93.69,95.79,86.43,91.46,246162,91.97,,"rgba(239, 83, 80, 0.5)"
2026-06-09 00:00:00+00:00,93.27,95.94,89.61,93.9,158388,92.34977100482017,92.94,"rgba(239, 83, 80, 0.5)"
2026-06-10 00:00:00+00:00,90.97,94.74,90.63,93.28,153575,92.28471225382606,92.53304361948908,"rgba(239, 83, 80, 0.5)"
