date,Close,High,Low,Open,Volume,aVWAP_peak_904,aVWAP_valley_885
2022-01-03 00:00:00+00:00,37.5457734608,37.8341281829,36.581276632,37.7645253189,714693,,
2022-01-04 00:00:00+00:00,36.869631354,37.7943551177,36.581276632,37.6750359224,1159794,,
2022-01-05 00:00:00+00:00,35.2190491521,37.0585534133,35.0450419922,36.9491774842,1626524,,
2022-01-06 00:00:00+00:00,35.35825488,36.2829786437,34.8014319685,35.0699001579,2187809,,
2022-01-07 00:00:00+00:00,35.0997299568,35.5034265676,34.2545523232,35.288652016,1072165,,
2022-01-10 00:00:00+00:00,34.353984986,34.890921365,33.7673322757,34.8014319685,1027832,,
2022-01-11 00:00:00+00:00,34.5130772464,34.6125099092,33.8269918733,34.4434743825,1255679,,
2022-01-12 00:00:00+00:00,34.642339708,35.1295597556,34.3838147848,34.7914887022,1459751,,
2022-01-13 00:00:00+00:00,35.2289924184,35.7360989985,34.5031339802,34.7318291045,1787335,,
2022-01-14 00:00:00+00:00,33.9473053953,35.0414172012,33.5096606729,34.8623807238,1120604,,
2022-01-18 00:00:00+00:00,33.3803565504,34.2258065822,33.2609988989,33.7981083309,1575300,,
2022-01-19 00:00:00+00:00,32.8233541765,33.8478406857,32.8233541765,33.4101959633,1327231,,
2022-01-20 00:00:00+00:00,32.2066729768,33.5395000858,32.1271012091,33.1217483054,983206,,
2022-01-21 00:00:00+00:00,31.3910623579,32.2762982736,31.2816511773,31.908278848,1147980,,
2022-01-24 00:00:00+00:00,32.3260306284,32.3459235703,30.4263541392,30.7147023325,1737050,,
2022-01-25 00:00:00+00:00,31.9381182609,32.3260306284,31.3313835321,31.908278848,1343548,,
2022-01-26 00:00:00+00:00,31.8386535512,32.9128724152,31.6596170739,32.4453882799,1187009,,
2022-01-27 00:00:00+00:00,31.0727752871,32.1072082672,31.0031499904,32.0873153253,1210612,,
2022-01-28 00:00:00+00:00,31.5502058933,31.629777661,30.5157729132,30.9633641065,1389183,,
2022-01-31 00:00:00+00:00,32.694050054,32.7139429959,31.3015441192,31.6098847191,1012249,,
2022-02-01 00:00:00+00:00,33.3107312537,33.3604636085,32.4652812219,32.952658299,901133,,
2022-02-02 00:00:00+00:00,32.5448529896,33.3604636085,32.4453882799,33.3107312537,807260,,
