date,Close,High,Low,Open,Volume,aVWAP_QQEMOD_bear_dot_c0_80,aVWAP_QQEMOD_bear_dot_c0_115,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_valley_c0_2,aVWAP_price_maxima_minima_valley_c0_3,aVWAP_price_maxima_minima_valley_c0_4,aVWAP_price_maxima_minima_valley_c0_5,aVWAP_price_maxima_minima_valley_c0_6,aVWAP_price_maxima_minima_valley_c0_7,aVWAP_price_maxima_minima_valley_c0_8,aVWAP_price_maxima_minima_valley_c0_9,aVWAP_price_maxima_minima_valley_c0_10,aVWAP_price_maxima_minima_peak_c0_1,aVWAP_price_maxima_minima_peak_c0_2,aVWAP_price_maxima_minima_peak_c0_3,aVWAP_price_maxima_minima_peak_c0_4,aVWAP_price_maxima_minima_peak_c0_5,aVWAP_price_maxima_minima_peak_c0_6,aVWAP_price_maxima_minima_peak_c0_7,aVWAP_price_maxima_minima_peak_c0_8,aVWAP_price_maxima_minima_peak_c0_9,aVWAP_price_maxima_minima_peak_c0_10,color
2025-12-02 00:00:00+00:00,29.5350467882,29.951592109,28.5928609437,29.8821678888,224111,,,29.3598332803,,,,,,,,,,,,,,,,,,,,#000000
2025-12-03 00:00:00+00:00,31.1218861053,32.2326736272,29.5350467882,29.9020033803,361447,,,30.34954373829828,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-12-04 00:00:00+00:00,30.5069858699,30.7946004961,30.0522572281,30.7450117675,277841,,,30.382282758786197,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-12-05 00:00:00+00:00,30.6359165644,31.3249955872,30.4921092513,30.616081073,303382,,,30.49549149732307,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-12-08 00:00:00+00:00,30.0805228035,31.1734583831,29.6838129742,30.8441892248,402882,,,30.44854863354018,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-12-09 00:00:00+00:00,30.8243537333,31.2111458168,29.9020033803,30.1499470236,398421,,,30.488487353916916,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-12-10 00:00:00+00:00,31.1119683595,31.3499942571,30.3086309553,30.7648472589,498347,,,30.576388775402503,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-12-11 00:00:00+00:00,31.1218861053,31.7566218321,30.5169036156,30.5169036156,523785,,,30.673678765614525,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-12-12 00:00:00+00:00,31.4590894601,32.1731671528,30.7747650047,31.7367863406,963240,,,30.867456606265456,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-12-15 00:00:00+00:00,31.4888426973,32.2326736272,30.3978906669,32.1334961699,887320,,,30.96014817913137,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-12-16 00:00:00+00:00,31.8954702723,32.3616043217,31.1813925797,31.4888426973,818868,,,31.08351771027423,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-12-17 00:00:00+00:00,32.4310285418,32.4905350162,31.0425441394,32.2921801016,786670,,,31.193899755522068,31.98803589913334,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-12-18 00:00:00+00:00,32.3616043217,33.3830329546,32.2743281593,32.7285609138,864995,,,31.36888953504871,32.34675304602335,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-12-19 00:00:00+00:00,32.8872448455,34.1368808076,32.3117180607,32.3814398132,1277788,,,31.62820190140249,32.680520752127855,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-12-22 00:00:00+00:00,33.4525563522,33.8591839271,32.9269158284,33.0558465229,1109856,,,31.832424115374746,32.881748057214494,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-12-23 00:00:00+00:00,33.4624740979,34.4244954338,33.422803115,33.422803115,1242032,,,32.05237114248808,33.09062364587852,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-12-24 00:00:00+00:00,34.5038373997,34.8707939917,33.125270743,33.5715693009,632887,,,32.16798409426908,33.205768512350055,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-12-26 00:00:00+00:00,34.3054824851,35.416270007,33.4823095893,35.2079973466,519357,,,32.263898618687875,33.30228324032852,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-12-29 00:00:00+00:00,33.1451062345,33.7725028294,32.4905350162,33.4723918436,544009,,,32.30144298774251,33.28932269084243,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-12-30 00:00:00+00:00,33.1748594717,33.6112402839,32.867409354,33.4922273351,478929,,,32.33490454446921,33.284731157735294,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-12-31 00:00:00+00:00,33.7699242156,34.0773743332,33.274036929,33.8591839271,401768,,,32.37568806466363,33.30632606129646,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2026-01-02 00:00:00+00:00,34.4840019082,34.6526035857,33.7699242156,34.0178678588,368099,,,32.42675653333254,33.35088650352469,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2026-01-05 00:00:00+00:00,36.0311702423,36.3491331705,34.2856469936,35.5749539387,586198,,,32.55347891951668,33.497521366312306,35.55531680213333,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2026-01-06 00:00:00+00:00,37.7370225081,37.7469402539,35.7038846332,36.1005944624,693104,,,32.75956078986242,33.75746890208958,36.37194568531214,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2026-01-07 00:00:00+00:00,37.5684208307,37.7866112368,36.2414264518,37.4394901362,467469,,,32.89230829314009,33.918774302219184,36.59323277920464,,,,,,,,,,,,,,,,,37.19881950643334,"rgba(38, 166, 154, 0.5)"
2026-01-08 00:00:00+00:00,37.7568579996,37.9849661514,36.8146721551,36.9931915783,351879,,,32.99415432095956,34.04146484274404,36.7484272919236,,,,,,,,,,,,,,,,,37.336252821858686,"rgba(38, 166, 154, 0.5)"
2026-01-09 00:00:00+00:00,38.6792083526,39.1552601477,37.8461177112,37.8957064398,569130,,,33.18551813364321,34.27753102531993,37.13494026733056,,,,,,,,,,,,,,,,,37.837940599179774,"rgba(38, 166, 154, 0.5)"
2026-01-12 00:00:00+00:00,42.4777049678,43.0628519659,40.0577750093,40.6330042617,1172931,,,33.759889573976224,35.01514648780912,38.57981242911988,,,,,,,,,,,,,,,,,39.68253688315542,"rgba(38, 166, 154, 0.5)"
2026-01-13 00:00:00+00:00,41.3371642086,43.1321770086,40.7578686805,42.9240035257,797582,,,34.10358407159646,35.432221587302,39.123638692654076,,,,,,,,,,,,,,,,,40.17164577801946,"rgba(38, 166, 154, 0.5)"
2026-01-14 00:00:00+00:00,39.4924635026,42.1504193586,38.7585503185,41.7338740379,983948,,,34.40773345357346,35.76627045887521,39.30042888724142,,,,,,,,,,,,,,,,,40.16307384200466,"rgba(38, 166, 154, 0.5)"
2026-01-15 00:00:00+00:00,39.7602426373,40.1073637379,38.3122517606,39.1255069105,453545,,,34.521008317799236,35.881288955650106,39.30736048419637,,,,,,,,,,,,,,,,,40.09028439742994,"rgba(38, 166, 154, 0.5)"
2026-01-16 00:00:00+00:00,41.5652723605,41.9471055711,40.2561299239,40.7619349562,643676,,,34.731401771605505,36.11277000276484,39.494042312856664,,,,,,,,,,,,,,,,,40.2282310977106,"rgba(38, 166, 154, 0.5)"
2026-01-20 00:00:00+00:00,41.7933805123,42.9234084609,41.6545320721,42.1305838672,634721,,,34.95230788057743,36.35764612292677,39.72100779960155,,,,,,,,,,,,,,,,,40.426282826541936,"rgba(38, 166, 154, 0.5)"
2026-01-21 00:00:00+00:00,42.3190210361,42.6859776281,40.5635800416,42.0710773928,541275,,,35.12387098401104,36.54225435814936,39.867385921841525,,,,41.856192901933326,,,,,,,,,,,,,40.543265342682346,"rgba(38, 166, 154, 0.5)"
2026-01-22 00:00:00+00:00,43.4893150324,43.9356135903,42.467787222,42.5173759507,495431,,,35.30565124344839,36.743658796804624,40.069917559817114,,,,42.54501293604855,,,,,,,,,,,,,40.735144999908606,"rgba(38, 166, 154, 0.5)"
2026-01-23 00:00:00+00:00,42.7554018482,43.945531336,42.2595145617,43.6380812183,520926,,,35.481164222231996,36.93342329460992,40.24042022316103,,,,42.69276712880367,,,,,,,,,,42.9868159153,,,40.88882360134318,"rgba(38, 166, 154, 0.5)"
2026-01-26 00:00:00+00:00,43.7372586757,44.1066947042,42.3487742733,43.6380812183,858276,,,35.76838227403714,37.24170728791699,40.51776778648521,,,,42.94315764016346,,,,,,,,,,43.242431425746815,,,41.14241627388431,"rgba(38, 166, 154, 0.5)"
2026-01-27 00:00:00+00:00,50.7292694163,52.4884791542,44.0645442848,44.0645442848,2099645,,,36.854712505837036,38.480046065028404,42.034840116484865,,,,45.80322602396373,,,,,,,,,,46.774182509695976,,,42.71890577154566,"rgba(38, 166, 154, 0.5)"
2026-01-28 00:00:00+00:00,53.545909204,55.172419504,51.5722778035,51.8698101754,1617089,,,37.83393217764187,39.59345709082265,43.40115981208151,,,,47.81434932609456,,,,,,,,,,48.886331519665866,,,44.13779472899334,"rgba(38, 166, 154, 0.5)"
2026-01-29 00:00:00+00:00,53.0896929004,57.1857218875,51.8698101754,56.0451811284,1837864,,,38.8541055565384,40.72148330515799,44.67806629506323,,,,49.25181798878632,,,,,,,,,,50.25458487548676,,,45.43461623621443,"rgba(38, 166, 154, 0.5)"
