date,Close,High,Low,Open,Volume,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2026-06-04 00:00:00+00:00,0.025,0.03,0.025,0.025,2455430,,,#000000
2026-06-05 00:00:00+00:00,0.025,0.03,0.025,0.03,280961,,,#000000
2026-06-08 00:00:00+00:00,0.02,0.025,0.02,0.025,1137916,,,"rgba(239, 83, 80, 0.5)"
2026-06-09 00:00:00+00:00,0.03,0.035,0.015,0.015,2233626,0.026666666666666672,0.026666666666666672,"rgba(239, 83, 80, 0.5)"
2026-06-10 00:00:00+00:00,0.035,0.035,0.03,0.03,284071,0.02741886467407847,0.02741886467407847,"rgba(239, 83, 80, 0.5)"
