date,Close,High,Low,Open,Volume,aVWAP_QQEMOD_bear_dot_c0_127,aVWAP_QQEMOD_bear_dot_c0_223,aVWAP_QQEMOD_bear_dot_c0_268,aVWAP_QQEMOD_bear_dot_c0_319,aVWAP_QQEMOD_bear_dot_c0_389,aVWAP_QQEMOD_bear_dot_c0_443,aVWAP_QQEMOD_bear_dot_c0_505,aVWAP_QQEMOD_bear_dot_c0_548,aVWAP_QQEMOD_bear_dot_c0_648,aVWAP_QQEMOD_bear_dot_c0_713,aVWAP_QQEMOD_bear_dot_c0_744,aVWAP_QQEMOD_bear_dot_c0_785,aVWAP_QQEMOD_bear_dot_c0_824,aVWAP_QQEMOD_bear_dot_c0_848,aVWAP_QQEMOD_bear_dot_c0_882,aVWAP_QQEMOD_bear_dot_c0_909,aVWAP_QQEMOD_bear_dot_c0_929,aVWAP_QQEMOD_bear_dot_c0_974,aVWAP_QQEMOD_bear_dot_c0_1021,aVWAP_QQEMOD_bear_dot_c0_1044,aVWAP_QQEMOD_bear_dot_c0_1097,aVWAP_QQEMOD_bear_dot_c0_1130,aVWAP_QQEMOD_bear_dot_c0_1253,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_valley_c0_2,aVWAP_price_maxima_minima_valley_c0_3,aVWAP_price_maxima_minima_valley_c0_4,aVWAP_price_maxima_minima_valley_c0_5,aVWAP_price_maxima_minima_valley_c0_6,aVWAP_price_maxima_minima_valley_c0_7,aVWAP_price_maxima_minima_valley_c0_8,aVWAP_price_maxima_minima_valley_c0_9,aVWAP_price_maxima_minima_valley_c0_10,aVWAP_price_maxima_minima_peak_c0_1,aVWAP_price_maxima_minima_peak_c0_2,aVWAP_price_maxima_minima_peak_c0_3,aVWAP_price_maxima_minima_peak_c0_4,aVWAP_price_maxima_minima_peak_c0_5,aVWAP_price_maxima_minima_peak_c0_6,aVWAP_price_maxima_minima_peak_c0_7,aVWAP_price_maxima_minima_peak_c0_8,aVWAP_price_maxima_minima_peak_c0_9,aVWAP_price_maxima_minima_peak_c0_10,color
2021-06-21 00:00:00+00:00,3.54,3.55,3.135,3.135,705289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.408333333333333,,,,,,,,,,,,,,,#000000
2021-06-22 00:00:00+00:00,3.5436,3.55,3.27,3.54,189320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4181103241751427,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-06-23 00:00:00+00:00,3.56,3.72,3.4925,3.72,216154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.451722147148702,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-06-24 00:00:00+00:00,3.4899,3.7,3.3715,3.7,113691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4581051008313364,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-06-25 00:00:00+00:00,3.45,3.54,3.42,3.495,129404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4592420350829505,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-06-28 00:00:00+00:00,3.31,3.48,3.3064,3.48,135496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4507106937638734,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-06-29 00:00:00+00:00,3.46,3.492,3.3036,3.3036,80033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4490697660084266,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-06-30 00:00:00+00:00,3.42,3.64,3.401,3.64,67766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.450639796565542,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-01 00:00:00+00:00,3.45,3.55,3.43,3.55,73759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4517618390269833,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-02 00:00:00+00:00,3.6895,3.79,3.45,3.4832,301172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.480411624398717,,,,,,,,,,,,,,,#000000
2021-07-06 00:00:00+00:00,3.87,4.055,3.74,4.055,570648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5705408779798558,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-07 00:00:00+00:00,3.59,3.99,3.54,3.9647,249094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.582514818895418,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-08 00:00:00+00:00,3.6704,3.77,3.42,3.63,130795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.58417561641083,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
