date,Close,High,Low,Open,Volume,aVWAP_QQEMOD_bear_dot_c0_103,aVWAP_QQEMOD_bear_dot_c0_195,aVWAP_QQEMOD_bear_dot_c0_253,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_valley_c0_2,aVWAP_price_maxima_minima_valley_c0_3,aVWAP_price_maxima_minima_valley_c0_4,aVWAP_price_maxima_minima_valley_c0_5,aVWAP_price_maxima_minima_valley_c0_6,aVWAP_price_maxima_minima_valley_c0_7,aVWAP_price_maxima_minima_valley_c0_8,aVWAP_price_maxima_minima_valley_c0_9,aVWAP_price_maxima_minima_valley_c0_10,aVWAP_price_maxima_minima_peak_c0_1,aVWAP_price_maxima_minima_peak_c0_2,aVWAP_price_maxima_minima_peak_c0_3,aVWAP_price_maxima_minima_peak_c0_4,aVWAP_price_maxima_minima_peak_c0_5,aVWAP_price_maxima_minima_peak_c0_6,aVWAP_price_maxima_minima_peak_c0_7,aVWAP_price_maxima_minima_peak_c0_8,aVWAP_price_maxima_minima_peak_c0_9,aVWAP_price_maxima_minima_peak_c0_10,color
2025-06-09 00:00:00+00:00,15.089,15.21,14.91,14.985,131171,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-06-10 00:00:00+00:00,14.6,15.2599,14.54,15.18,39626,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-06-11 00:00:00+00:00,14.26,14.82,14.22,14.76,77732,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-06-12 00:00:00+00:00,14.8,14.98,14.39,14.39,112064,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-06-13 00:00:00+00:00,15.35,15.42,14.67,14.8,76089,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-06-16 00:00:00+00:00,15.03,15.785,15.0,15.55,90424,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-06-17 00:00:00+00:00,14.11,14.95,13.83,14.95,105597,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-06-18 00:00:00+00:00,13.8,14.28,13.74,13.91,114863,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-06-20 00:00:00+00:00,13.86,14.03,13.74,13.79,220393,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-06-23 00:00:00+00:00,13.89,14.38,13.72,13.99,148117,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-06-24 00:00:00+00:00,13.45,13.9,13.05,13.9,51417,,,,,,13.466666666666669,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-06-25 00:00:00+00:00,13.48,13.63,13.33,13.4,23956,,,,,,13.47090443527523,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-06-26 00:00:00+00:00,13.63,13.63,13.415,13.52,11640,,,,,,13.48260007125372,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-06-27 00:00:00+00:00,13.25,13.41,13.08,13.41,20209,,,,,,13.438131788874173,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-06-30 00:00:00+00:00,13.52,13.64,13.21,13.38,77548,,,,,,13.445910880193395,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-07-01 00:00:00+00:00,13.66,13.825,13.58,13.66,17028,,,,,,13.466366828875081,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-07-02 00:00:00+00:00,13.6,13.83,13.355,13.67,38089,,,,,,13.48679106551557,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-07-03 00:00:00+00:00,13.57,13.68,13.4309,13.47,68336,,,,,,13.503088702443796,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-07-07 00:00:00+00:00,14.05,14.05,13.48,13.84,35004,,,,,,13.539488295306993,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-07-08 00:00:00+00:00,13.15,14.05,12.84,14.05,114811,,,,,,13.491155964788948,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-07-09 00:00:00+00:00,13.38,13.42,13.02,13.26,35418,,,,,,13.47552165907396,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-07-10 00:00:00+00:00,13.25,13.44,13.11,13.44,48616,,,,,,13.456790394018999,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-07-11 00:00:00+00:00,13.57,13.7241,13.34,13.4,41092,,,,,,13.462984846229649,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-07-14 00:00:00+00:00,13.47,13.85,13.415,13.68,79900,,,,,,13.476884476008351,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-07-15 00:00:00+00:00,13.2,13.51,12.89,13.51,55828,,,,,,13.455382071576816,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-07-16 00:00:00+00:00,13.27,14.36,12.8567,13.27,163520,,,,,,13.462828689470829,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-07-17 00:00:00+00:00,13.1,13.16,12.78,13.16,56682,,,,,13.013333333333332,13.435697970100259,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-07-18 00:00:00+00:00,13.52,13.57,12.99,13.22,71272,,,,,13.206431061162602,13.43035817667393,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-07-21 00:00:00+00:00,13.91,14.12,13.67,13.67,117755,,,,,13.538821044406186,13.479380110407778,,,,,,,,,,,,,,,,,,#000000
2025-07-22 00:00:00+00:00,14.16,14.19,13.85,14.05,67618,,,,,13.652733555252713,13.51259065414777,,,,,,,,,,,,,,,,,,#000000
2025-07-23 00:00:00+00:00,13.78,14.15,13.66,14.15,68395,,,,,13.690467748780527,13.531567317652506,,,,,,,,,,,,,,,,,,#000000
2025-07-24 00:00:00+00:00,13.55,13.8435,13.5,13.61,62486,,,,,13.682125964262989,13.536258612011478,,,,,,,,,,,,,,,,,,#000000
2025-07-25 00:00:00+00:00,13.34,13.395,13.055,13.38,27225,,,,,13.657940917019669,13.530770250557978,,,,,,,,,,,,,,,,,,#000000
2025-07-28 00:00:00+00:00,12.99,13.3,12.94,13.29,86627,,,,,13.567710396134228,13.503461402373667,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-07-29 00:00:00+00:00,13.11,13.15,12.85,12.96,15831,,,,,13.553061354275755,13.498387027424924,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-07-30 00:00:00+00:00,12.69,13.05,12.61,12.95,117524,,,,,13.422226015248922,13.444991088516506,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-07-31 00:00:00+00:00,12.89,12.92,12.665,12.68,18145,,,,,13.406953640753896,13.437924545699715,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-08-01 00:00:00+00:00,13.04,13.23,12.86,13.04,63604,,,,,13.377040574401637,13.422765121142127,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-08-04 00:00:00+00:00,13.57,13.91,13.13,13.13,32380,,,,,13.38345697483109,13.424950090444694,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-08-05 00:00:00+00:00,13.49,13.65,13.3,13.65,43390,,,,,13.388391400666405,13.42632971969015,,,,,,,,,,,,,,,,,,#000000
2025-08-06 00:00:00+00:00,13.69,13.69,13.42,13.52,77798,,,,,13.406155679671507,13.433798003291427,,,,,,,,,,,,,,,,,,#000000
2025-08-07 00:00:00+00:00,12.06,13.74,11.88,13.74,242379,,,,,13.230731474884195,13.330562365065694,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-08-08 00:00:00+00:00,11.72,12.33,11.67,12.24,133738,,,,,13.094815663211932,13.243419930861043,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-08-11 00:00:00+00:00,11.58,11.93,11.55,11.77,155505,,,,,12.944664047275218,13.139999547811842,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-08-12 00:00:00+00:00,11.91,12.03,11.4,11.66,90756,,,,11.780000000000001,12.876431158536194,13.089237877154035,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-08-13 00:00:00+00:00,12.03,12.17,11.65,11.91,66353,,,,11.851797350883784,12.838379227503202,13.058975413714991,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-08-14 00:00:00+00:00,11.99,12.1899,11.92,11.94,310333,,,,11.97229628253345,12.708644483060514,12.945628778364473,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-08-15 00:00:00+00:00,12.22,12.29,11.9,12.02,58323,,,,11.990529854402633,12.691831246462538,12.929169477125257,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-08-18 00:00:00+00:00,13.16,13.16,12.25,12.25,656117,,,,12.4713621937159,12.732793994261625,12.91566533862216,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-08-19 00:00:00+00:00,12.89,13.175,12.59,13.14,547442,,,,12.602305098543324,12.758933384812813,12.911540738353864,,,,,,,,,,,,,,,,,,#000000
2025-08-20 00:00:00+00:00,13.17,13.3692,13.0,13.0,218955,,,,12.66719867854313,12.785979518848476,12.925231923602265,,,,,,,,,,,,,,,,,,#000000
2025-08-21 00:00:00+00:00,13.1,13.42,13.06,13.06,135518,,,,12.701415407019015,12.801564335597215,12.933443484121108,,,,,,,,,,,,,,,,,,#000000
2025-08-22 00:00:00+00:00,13.51,13.75,13.05,13.13,113479,,,,12.739387686192662,12.821279344344662,12.946027163058432,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-08-25 00:00:00+00:00,13.49,13.79,13.46,13.61,99656,,,,12.775858970821368,12.841413913498645,12.959650127951413,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-08-26 00:00:00+00:00,13.89,14.0,13.5,13.58,504463,,,,12.959681570872132,12.954540219678048,13.041764218538992,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-08-27 00:00:00+00:00,13.95,13.95,13.61,13.93,82374,,,,12.98473238814667,12.971274956106344,13.05429725626619,13.836666666666664,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-08-28 00:00:00+00:00,13.85,14.02,13.81,14.02,169314,,,,13.035120425561093,13.005879759871044,13.080634766706797,13.874787117383427,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-08-29 00:00:00+00:00,14.0,14.03,13.78,13.83,74176,,,,13.056504357617968,13.02093599108778,13.092247190243892,13.888872678990825,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-09-02 00:00:00+00:00,14.18,14.3291,13.78,14.16,98331,,,,13.08820420189795,13.043512728504016,13.109985199138062,13.93697105662883,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-09-03 00:00:00+00:00,14.46,14.6699,14.23,14.35,102566,,,,13.130273268260265,13.07372184564537,13.13428936593824,14.037505823640448,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-09-04 00:00:00+00:00,14.25,14.37,14.007,14.35,71288,,,,13.15289469436767,13.090382009173707,13.147636259463216,14.057948089816497,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-09-05 00:00:00+00:00,15.02,15.09,14.4,14.69,153590,,,,13.225680526764828,13.143902483051273,13.191651696064795,14.217071533675075,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-09-08 00:00:00+00:00,15.52,15.57,14.93,15.39,222771,,,,13.350424538537702,13.23737057218425,13.269896467525136,14.473797036668342,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-09-09 00:00:00+00:00,15.12,15.65,15.0,15.6,157005,,,,13.426525226169927,13.296177832233141,13.31961816614108,14.58243484530433,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-09-10 00:00:00+00:00,15.49,15.55,15.01,15.29,147663,,,,13.496131385928383,13.3509319422205,13.366308886223779,14.671046308747393,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-09-11 00:00:00+00:00,15.55,15.61,15.17,15.45,205143,,,,13.589339654960533,13.425661005669136,13.430610495481048,14.77778868544509,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-09-12 00:00:00+00:00,15.49,15.59,15.42,15.46,609339,,,,13.827184510324066,13.624608616822092,13.604879200879456,14.987991173169146,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-09-15 00:00:00+00:00,15.73,15.79,15.48,15.56,161892,,,,13.886074456026323,13.675350391604702,13.650000092768666,15.036705192795058,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-09-16 00:00:00+00:00,15.1,16.0,15.077,15.84,139717,,,,13.926572364174996,13.711397673580153,13.682297149335378,15.057449990724383,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)"
2025-09-17 00:00:00+00:00,15.07,15.475,14.84,15.01,131656,,,,13.956266904219422,13.738885487198699,13.707121727166195,15.061143249004843,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)"
2025-09-18 00:00:00+00:00,15.43,15.6,14.68,15.11,141072,,,,13.98929285260323,13.769385744652661,13.734749686357434,15.070424506705717,,15.236666666666666,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)"
2025-09-19 00:00:00+00:00,15.8,16.0,15.5,15.54,538767,,,,14.148677165853401,13.913507031609425,13.865873505066087,15.187403491655706,,15.656687450999426,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)"
2025-09-22 00:00:00+00:00,16.65,16.66,15.8,15.92,154126,,,,14.20423596571671,13.96318979489509,13.911263746660822,15.24163742755919,,15.788515537222784,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-09-23 00:00:00+00:00,17.19,17.29,16.86,17.01,194163,,,,14.29309816649435,14.041457823522897,13.982749924392548,15.343864965350217,,16.038708701640264,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-09-24 00:00:00+00:00,16.91,17.5,16.72,17.23,148211,,,,14.355764229529889,14.097330714660163,14.034032622046114,15.411882451555837,,16.165284817273477,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-09-25 00:00:00+00:00,16.89,17.0677,16.55,16.93,121514,,,,14.401246858232122,14.138493125816673,14.07200209072562,15.45712497089515,,16.22807246218691,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-09-26 00:00:00+00:00,17.06,17.17,16.7308,16.95,63066,,,,14.42562501859607,14.160541592765616,14.092360339649202,15.481941135278793,,16.263238640115002,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
