date,Close,High,Low,Open,Volume,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2026-06-04 00:00:00+00:00,40.34,41.16,40.19,41.03,79140,,,#000000
2026-06-05 00:00:00+00:00,40.9,41.1,40.26,40.28,46398,,,"rgba(38, 166, 154, 0.5)"
2026-06-08 00:00:00+00:00,40.38,41.09,40.14,40.6,51594,,,"rgba(38, 166, 154, 0.5)"
2026-06-09 00:00:00+00:00,40.93,41.11,40.59,40.78,31505,,,"rgba(38, 166, 154, 0.5)"
2026-06-10 00:00:00+00:00,40.48,41.86,40.08,40.93,59351,40.806666666666665,40.806666666666665,"rgba(38, 166, 154, 0.5)"
