date,Close,High,Low,Open,Volume,aVWAP_peak_893,aVWAP_valley_897
2022-01-03 00:00:00+00:00,204.0497387087,204.0691433722,200.9352902219,202.0898676983,7232741,,
2022-01-04 00:00:00+00:00,202.8078402467,205.5050884689,201.701774429,204.3893203194,6584725,,
2022-01-05 00:00:00+00:00,197.3357251484,203.1571241891,197.2387018311,202.5361749581,8637798,,
2022-01-06 00:00:00+00:00,196.8215015665,198.2089350045,193.7167554115,197.0640598599,8622723,,
2022-01-07 00:00:00+00:00,193.5421134402,197.6170927687,192.9114618775,197.1125715185,7502625,,
2022-01-10 00:00:00+00:00,192.3584289686,192.455452286,186.8475045434,191.0001025258,10635732,,
2022-01-11 00:00:00+00:00,194.2115743299,194.5996675993,190.6023069247,192.0770613483,8440680,,
2022-01-12 00:00:00+00:00,195.4922821189,196.4916222875,193.8234810605,195.5796031045,6578370,,
2022-01-13 00:00:00+00:00,191.5628377664,197.0834645233,191.0971258431,196.1326360133,8247020,,
2022-01-14 00:00:00+00:00,190.6702232468,191.5531354347,187.9244633659,190.0395716841,10357643,,
2022-01-18 00:00:00+00:00,187.0609558416,188.8752918759,186.3720902884,187.9729750246,9088107,,
2022-01-19 00:00:00+00:00,183.684544398,188.4871986065,183.5390094219,187.8759517073,8685048,,
2022-01-20 00:00:00+00:00,180.3372399495,187.119169832,180.0170630023,184.8100148792,9046917,,
2022-01-21 00:00:00+00:00,175.0494691542,180.4924772573,174.9718505004,179.735695382,18697163,,
2022-01-24 00:00:00+00:00,177.1548751406,177.3295171118,166.9286174924,171.4207970855,26618462,,
2022-01-25 00:00:00+00:00,174.1568546347,176.8346981934,171.7118670376,174.1374499712,17945156,,
2022-01-26 00:00:00+00:00,173.3127517738,179.4252207665,171.0909178065,177.834038362,21691975,,
2022-01-27 00:00:00+00:00,169.1116421327,175.2144087937,168.7429535268,174.9233388417,16861785,,
2022-01-28 00:00:00+00:00,172.7985281918,172.7985281918,166.3755845836,169.7034843685,15842944,,
2022-01-31 00:00:00+00:00,179.44462543,179.5804580743,172.9925748265,173.6717380479,11097392,,
2022-02-01 00:00:00+00:00,180.5312865842,180.8611658632,176.922019179,179.7939093724,11182951,,
2022-02-02 00:00:00+00:00,179.4543277617,181.9478270175,177.7467173764,181.7149710558,9647122,,
2022-02-03 00:00:00+00:00,173.962808,178.0474896602,173.5941193941,175.2726227841,9583255,,
2022-02-04 00:00:00+00:00,178.9109971846,181.0455101662,175.2920274476,177.8146336986,10010890,,
2022-02-07 00:00:00+00:00,178.5423085787,181.5209244212,177.8825500207,179.5319464156,9382276,,
2022-02-08 00:00:00+00:00,181.0552124979,181.4433057673,177.0966611502,178.018382665,9159316,,
2022-02-09 00:00:00+00:00,183.4516884363,184.5092425954,182.694906561,183.3255581238,8459372,,
2022-02-10 00:00:00+00:00,180.2887282909,183.830079374,179.1341508145,180.211109637,12973248,,
2022-02-11 00:00:00+00:00,175.1076831446,181.1425334835,174.3217942741,180.4730725938,12659731,,
2022-02-14 00:00:00+00:00,176.1070233133,178.4064759344,174.438222255,174.8845295147,15427354,,
2022-02-15 00:00:00+00:00,180.0461699975,180.211109637,178.5229039152,178.8915925211,10361604,,
2022-02-16 00:00:00+00:00,180.5603935794,181.0649148296,178.1542153093,178.9595088432,8698885,,
2022-02-17 00:00:00+00:00,175.7286323756,180.2596212957,175.4763717506,179.405816103,9068339,,
2022-02-18 00:00:00+00:00,174.6419712214,176.7570795395,172.9052538409,176.1943442989,9495389,,
2022-02-22 00:00:00+00:00,169.5482470608,173.8851893461,167.5107573965,172.1969836243,13669204,,
2022-02-23 00:00:00+00:00,163.8820853278,171.3237737682,163.581313044,170.8774665084,13567193,,
2022-02-24 00:00:00+00:00,167.6271853773,167.8890513108,156.6829551808,157.148667104,20867997,,
2022-02-25 00:00:00+00:00,170.9453828305,170.9744898257,165.8710633334,168.1317066275,13669221,,
2022-02-28 00:00:00+00:00,172.1484719656,172.8955515092,168.9661071567,169.2668794405,16160931,,
2022-03-01 00:00:00+00:00,169.538544729,172.4201372542,168.3645625891,171.8962113405,13499037,,
2022-03-02 00:00:00+00:00,173.0993004756,173.8560823509,169.7325913637,170.1497916283,10131414,,
2022-03-03 00:00:00+00:00,169.1795584548,174.2827909006,168.3645625891,173.9822126634,11201968,,
2022-03-04 00:00:00+00:00,166.4920125644,168.626525546,164.7649975156,168.2190276131,10829887,,
2022-03-07 00:00:00+00:00,158.3323515757,167.2779984582,158.2644352535,166.8995104972,16073060,,
2022-03-08 00:00:00+00:00,158.6622308546,163.6977410248,156.8964064789,158.1480072727,25444159,,
2022-03-09 00:00:00+00:00,163.765657347,164.6970811935,162.1453679473,162.8827451591,15969053,,
2022-03-10 00:00:00+00:00,164.9299371551,165.4635654005,162.339414582,163.72684802,12927637,,
2022-03-11 00:00:00+00:00,161.7572746779,166.7093447952,161.6311443654,166.2397519393,12078157,,
2022-03-14 00:00:00+00:00,159.0600264557,162.8730428274,158.0703886188,161.572930375,15174630,,
2022-03-15 00:00:00+00:00,164.386606578,164.8523185013,159.8265106628,160.2243062639,13560294,,
2022-03-16 00:00:00+00:00,169.9945543205,169.9945543205,164.6970811935,166.288263598,16889592,,
2022-03-17 00:00:00+00:00,172.827635187,172.8761468457,168.0443856419,168.5003952334,13042915,,
2022-03-18 00:00:00+00:00,176.4660095875,176.6746097198,171.5178204029,172.3425186003,14837980,,
2022-03-21 00:00:00+00:00,174.9900530449,177.7206286172,173.3769728136,176.6517200302,12815958,,
2022-03-22 00:00:00+00:00,179.3337088485,179.916749896,176.0200922288,176.1367004383,8189741,,
2022-03-23 00:00:00+00:00,177.1084355174,180.1110969118,176.7294588365,177.8566715283,7879016,,
2022-03-24 00:00:00+00:00,178.4882993297,178.6875050209,175.9229187209,177.914975633,7567043,,
2022-03-25 00:00:00+00:00,178.1773441044,179.0907750787,176.5448291715,178.7215157487,8176090,,
2022-03-28 00:00:00+00:00,182.9291286412,182.9777153952,179.8098590373,180.0527928071,11532846,,
2022-03-29 00:00:00+00:00,186.1164197007,186.7577648529,183.7065167045,185.3487489882,9686677,,
2022-03-30 00:00:00+00:00,183.2886706205,185.6014001087,182.3752396461,184.6296650296,8148128,,
2022-03-31 00:00:00+00:00,179.7709896341,183.2498012173,179.6057946707,183.2498012173,8389039,,
2022-04-01 00:00:00+00:00,179.9944887023,181.1994402004,179.0033189216,180.752442064,4989382,,
2022-04-04 00:00:00+00:00,184.0369066314,184.0952107361,178.8672760105,180.0722275086,7712120,,
