date,Close,High,Low,Open,Volume,aVWAP_QQEMOD_bear_dot_c0_73,aVWAP_QQEMOD_bear_dot_c0_150,aVWAP_QQEMOD_bear_dot_c0_172,aVWAP_QQEMOD_bear_dot_c0_232,aVWAP_QQEMOD_bear_dot_c0_332,aVWAP_QQEMOD_bear_dot_c0_387,aVWAP_QQEMOD_bear_dot_c0_428,aVWAP_QQEMOD_bear_dot_c0_471,aVWAP_QQEMOD_bear_dot_c0_486,aVWAP_QQEMOD_bear_dot_c0_549,aVWAP_QQEMOD_bear_dot_c0_593,aVWAP_QQEMOD_bear_dot_c0_700,aVWAP_QQEMOD_bear_dot_c0_785,aVWAP_QQEMOD_bear_dot_c0_826,aVWAP_QQEMOD_bear_dot_c0_889,aVWAP_QQEMOD_bear_dot_c0_953,aVWAP_QQEMOD_bear_dot_c0_1032,aVWAP_QQEMOD_bear_dot_c0_1055,aVWAP_QQEMOD_bear_dot_c0_1073,aVWAP_QQEMOD_bear_dot_c0_1110,aVWAP_QQEMOD_bear_dot_c0_1128,aVWAP_QQEMOD_bear_dot_c0_1194,aVWAP_QQEMOD_bear_dot_c0_1209,aVWAP_QQEMOD_bear_dot_c0_1241,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_valley_c0_2,aVWAP_price_maxima_minima_valley_c0_3,aVWAP_price_maxima_minima_valley_c0_4,aVWAP_price_maxima_minima_valley_c0_5,aVWAP_price_maxima_minima_valley_c0_6,aVWAP_price_maxima_minima_valley_c0_7,aVWAP_price_maxima_minima_valley_c0_8,aVWAP_price_maxima_minima_valley_c0_9,aVWAP_price_maxima_minima_valley_c0_10,aVWAP_price_maxima_minima_peak_c0_1,aVWAP_price_maxima_minima_peak_c0_2,aVWAP_price_maxima_minima_peak_c0_3,aVWAP_price_maxima_minima_peak_c0_4,aVWAP_price_maxima_minima_peak_c0_5,aVWAP_price_maxima_minima_peak_c0_6,aVWAP_price_maxima_minima_peak_c0_7,aVWAP_price_maxima_minima_peak_c0_8,aVWAP_price_maxima_minima_peak_c0_9,aVWAP_price_maxima_minima_peak_c0_10,color
2021-06-21 00:00:00+00:00,366.5871853242,367.3880285806,360.6732658919,362.2749524048,1631569,,,,,,,,,,,,,,,,,,,,,,,,,364.8828265989,,,,,,,,,,,,,,,,,,,,#000000
2021-06-22 00:00:00+00:00,371.6860453476,371.9893232672,366.3597268845,366.7956888939,1934772,,,,,,,,,,,,,,,,,,,,,,,,,367.6652856361552,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-06-23 00:00:00+00:00,371.4870192128,372.880202156,370.1791331845,372.4631950166,1538035,,,,,,,,,,,,,,,,,,,,,,,,,368.8254058705823,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-06-24 00:00:00+00:00,371.5817935627,374.8325537635,371.3211641005,372.861247286,1487380,,,,,,,,,,,,,,,,,,,,,,,,,369.6722640994814,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-06-25 00:00:00+00:00,373.8942876997,373.9321974396,370.8046438937,372.4347627116,2056384,,,,,,,,,,,,,,,,,,,,,,,,,370.4343072760702,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-06-28 00:00:00+00:00,375.8182070022,376.6522212811,372.5864016714,374.3586820141,1645500,,,,,,,,,,,,,,,,,,,,,,,,,371.16718880363277,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-06-29 00:00:00+00:00,377.9506298744,378.5673265691,374.8041214585,375.5907485625,1523560,,,,,,,,,,,,,,,,,,,,,,,,,371.9330391034044,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-06-30 00:00:00+00:00,374.9936701583,379.5428389524,374.3586820141,377.1734802054,2031670,,,,,,,,,,,,,,,,,,,,,,,,,372.5734499645283,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-01 00:00:00+00:00,373.9132425697,376.9081120258,373.2972092955,375.5907485625,1523396,,,,,,,,,,,,,,,,,,,,,,,,,372.7848049161624,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-02 00:00:00+00:00,378.0927913992,379.827162002,375.4140891743,375.5054516476,1677408,,,,,,,,,,,,,,,,,,,,,,,,,373.2760547303632,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-06 00:00:00+00:00,378.0169719193,380.4242404062,376.3584207965,378.9457605481,2113374,,,,,,,,,,,,,,,,,,,,,,,,,373.8264249564426,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-07 00:00:00+00:00,383.5328390822,384.8928510029,378.3392047089,378.3392047089,2308605,,,,,,,,,,,,,,,,,,,,,,,,,374.7326509246405,382.2549649313334,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-08 00:00:00+00:00,385.8737655241,387.2859033373,382.0922689641,382.4145017536,2235549,,,,,,,,,,,,,,,,,,,,,,,,,375.7087636579226,383.64673118470915,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-09 00:00:00+00:00,390.8209865877,392.3658084907,386.2907726636,387.2006064224,2304223,,,,,,,,,,,,,,,,,,,,,,,,,376.9593267727683,385.7257757993822,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-12 00:00:00+00:00,386.5656182782,392.6975187153,383.3906775574,392.4037182307,2491334,,,,,,,,,,,,,,,,,,,,,,,,,377.8851344136126,386.2127201543063,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-13 00:00:00+00:00,385.7884686093,387.9019366115,383.5517939522,383.5517939522,1540373,,,,,,,,,,,,,,,,,,,,,,,,,378.28824888261903,386.14684134062446,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-14 00:00:00+00:00,388.5274473207,389.0202739401,385.978017309,387.2290387274,1265817,,,,,,,,,,,,,,,,,,,,,,,,,378.67450235508636,386.3234976744064,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-15 00:00:00+00:00,390.2997276634,390.6598701929,386.5656182782,389.0107965051,1894087,,,,,,,,,,,,,,,,,,,,,,,,,379.2735136184523,386.7081938682036,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-16 00:00:00+00:00,388.9254995902,391.8161172614,388.3521147734,390.584050713,1414087,,,,,,,,,,,,,,,,,,,,,,,,,379.69934346491175,386.98176051529356,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-19 00:00:00+00:00,392.5079700155,393.6140814529,388.6222216706,388.6303722647,2293142,,,,,,,,,,,,,,,,,,,,,,,,,380.4375472895937,387.5760893271448,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-20 00:00:00+00:00,394.488753928,396.2231245307,391.2759034671,392.3658084907,2045376,,,,,,,,,,,,,,,,,,,,,,,,,381.1494335370759,388.239518445864,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-21 00:00:00+00:00,393.3230294245,395.3132907719,390.6788250629,395.3132907719,1480316,,,,,,,,,,,,,,,,,,,,,,,,,381.58711547448337,388.57809564134055,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-22 00:00:00+00:00,395.7208204764,396.7254285851,391.9386604958,394.2612954883,1339236,,,,,,,,,,,,,,,,,,,,,,,,,382.0105350399108,388.9462987353401,,394.7949698524334,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-23 00:00:00+00:00,401.3030296841,401.8316810077,395.256426162,396.4302064852,1344487,,,,,,,,,,,,,,,,,,,,,,,,,382.55473133065743,389.5365539010331,,397.1339085232263,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-26 00:00:00+00:00,401.1134809844,402.3170204535,398.3817998979,401.2745973792,1220157,,,,,,,,,,,,,,,,,,,,,,,,,383.0514193106059,390.072926684265,,398.21851639155756,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-27 00:00:00+00:00,402.165476268,402.3739798377,399.5686590814,401.8432434784,1666513,,,,,,,,,,,,,,,,,,,,,,,,,383.7149604487029,390.7742440006254,,399.16116826208497,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-28 00:00:00+00:00,400.1562600506,402.6629468305,398.5640509727,401.1513907243,1362771,,,,,,,,,,,,,,,,,,,,,,,,,384.19673282943285,391.24226190910616,,399.41667788643593,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-29 00:00:00+00:00,403.8050725209,404.3472393202,399.133512709,400.3868580244,1411682,,,,,,,,,,,,,,,,,,,,,,,,,384.72435043063126,391.7754408648083,,399.92620050499977,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-30 00:00:00+00:00,408.0208703999,409.7109875676,404.4317451786,404.4697253396,2284040,,,,,,,,,,,,,,,,,,,,,,,,,385.7380494254373,392.8932277298969,,401.52963725040905,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-02 00:00:00+00:00,407.2612671785,408.9608793864,403.9949733262,408.875424024,1367176,,,,,,,,,,,,,,,,,,,,,,,,,386.2856547015213,393.4622162383351,,402.12334628291876,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-03 00:00:00+00:00,413.1007169433,414.7433589097,407.4511679838,408.2107712053,1448146,,,,,,,,,,,,,,,,,,,,,,,,,386.9704694135841,394.22567884950416,,403.16190801653215,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-04 00:00:00+00:00,413.0722318225,415.8732687016,411.0307981649,413.9837556883,1280471,,,,,,,,,,,,,,,,,,,,,,,,,387.582260155912,394.9050766237133,,404.0457370539165,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-05 00:00:00+00:00,420.810689641,421.1050358893,414.6768936278,415.6453877352,1742634,,,,,,,,,,,,,,,,,,,,,,,,,388.5402540126233,396.0113762669488,,405.6138841150736,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-06 00:00:00+00:00,417.4304553056,421.0670557282,416.737317366,420.3739177887,1789843,,,,,,,,,,,,,,,,,,,,,,,,,389.45117922560036,397.02561443202046,,406.8685110206197,,418.4116094666,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-08-09 00:00:00+00:00,418.2280386881,420.4193990316,417.126614017,418.3989494129,1472778,,,,,,,,,,,,,,,,,,,,,,,,,390.1644904152472,397.8002324688948,,407.743584409054,,418.49274630593595,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
