date,Close,High,Low,Open,Volume,aVWAP_peak_891,aVWAP_valley_819,SMA_50
2022-01-03 00:00:00+00:00,0.4022,0.407,0.37,0.3757,243845,,,
2022-01-04 00:00:00+00:00,0.405,0.42,0.3932,0.3932,199273,,,
2022-01-05 00:00:00+00:00,0.4075,0.42,0.405,0.418,294373,,,
2022-01-06 00:00:00+00:00,0.3913,0.4099,0.3902,0.4052,207754,,,
2022-01-07 00:00:00+00:00,0.405,0.41,0.3854,0.4,262692,,,
2022-01-10 00:00:00+00:00,0.4114,0.41525,0.3751,0.405,549127,,,
2022-01-11 00:00:00+00:00,0.4251,0.4306,0.4086,0.41,460034,,,
2022-01-12 00:00:00+00:00,0.422001,0.435,0.4206,0.435,359022,,,
2022-01-13 00:00:00+00:00,0.42,0.4325,0.4112,0.4193,364571,,,
2022-01-14 00:00:00+00:00,0.4047,0.4399,0.4,0.4399,344837,,,
2022-01-18 00:00:00+00:00,0.412801,0.427,0.405,0.41,391582,,,
2022-01-19 00:00:00+00:00,0.4371,0.445,0.42,0.42,444119,,,
2022-01-20 00:00:00+00:00,0.4101,0.4475,0.4101,0.441,408447,,,
2022-01-21 00:00:00+00:00,0.392,0.4295,0.39,0.42,458032,,,
2022-01-24 00:00:00+00:00,0.3766,0.4053,0.361,0.3925,968218,,,
2022-01-25 00:00:00+00:00,0.3882,0.3906,0.3735,0.3753,633931,,,
2022-01-26 00:00:00+00:00,0.3779,0.389999,0.37,0.38,416280,,,
2022-01-27 00:00:00+00:00,0.372,0.3968,0.372,0.3875,563469,,,
2022-01-28 00:00:00+00:00,0.3675,0.42,0.3658,0.3834,549765,,,
2022-01-31 00:00:00+00:00,0.3701,0.399,0.363,0.365,477693,,,
2022-02-01 00:00:00+00:00,0.367,0.42,0.3611,0.4166,784594,,,
2022-02-02 00:00:00+00:00,0.372099,0.41,0.365,0.41,471270,,,
2022-02-03 00:00:00+00:00,0.360949,0.387,0.356,0.38,784269,,,
2022-02-04 00:00:00+00:00,0.3654,0.374,0.3502,0.36,967445,,,
2022-02-07 00:00:00+00:00,0.3551,0.375,0.35,0.3732,671231,,,
2022-02-08 00:00:00+00:00,0.3552,0.3625,0.3411,0.3559,510569,,,
